date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_risk_index,info_risk_index_T,info_risk_index_RE,info_risk_index_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new
2020-01-22,FIN,483,89,26,368,33,60,31,96,0.3407,28,63,5,55,0,0,25,3,3,,,,,,,,-0.0031,0.0,0.0,0.0,0.0,,
2020-01-23,FIN,811,128,31,652,34,140,52,127,0.2708,38,79,12,128,0,1,37,10,4,,,,,,,,-0.006,0.0,0.0,0.0,0.0,,
2020-01-24,FIN,1926,379,65,1482,179,195,65,395,0.25,82,299,4,191,0,1,35,27,2,0.3063,0.4339,0.0503,0.2391,0.2367,0.1111,0.2424,0.0048,0.0,0.0,0.0,0.0,,
2020-01-25,FIN,2311,316,93,1902,63,186,55,200,0.2282,53,135,11,175,0,5,26,16,8,0.198,0.1593,0.1579,0.306,0.2183,0.4,0.2086,,0.0,0.0,0.0,0.0,,
2020-01-26,FIN,2252,338,68,1846,76,187,76,255,0.289,54,157,8,179,0,5,45,15,11,0.1877,0.2212,0.0,0.1703,0.2719,0.0,0.2783,,0.0,0.0,0.0,0.0,,
2020-01-27,FIN,1821,276,68,1477,81,202,73,274,0.2655,76,167,11,191,0,1,57,10,5,0.4518,0.5952,0.6913,0.3864,0.2596,0.25,0.2601,-0.0187,0.0,0.0,0.0,0.0,,
2020-01-28,FIN,1872,425,60,1387,105,165,110,331,0.4,104,200,14,151,1,2,75,21,11,0.303,0.26,0.5801,0.3071,0.4178,0.1429,0.4272,0.0171,0.0,0.0,0.0,0.0,,
2020-01-29,FIN,2378,529,114,1735,149,184,45,295,0.1965,63,208,11,173,0,5,24,7,9,0.1985,0.2771,0.0311,0.1596,0.1845,0.0833,0.1923,-0.0015,0.0,0.0,0.0,0.0,,
2020-01-30,FIN,2798,634,103,2061,135,188,66,301,0.2598,70,156,5,183,1,9,39,10,7,0.3927,0.6423,0.1209,0.1657,0.246,0.2727,0.2443,0.0039,1.0,1.0,0.0,0.0,73.0,73.0
2020-01-31,FIN,2435,468,104,1863,145,133,66,201,0.3317,76,114,11,122,0,11,40,11,4,0.2766,0.5969,0.8664,0.1337,0.3404,0.1429,0.3507,-0.0058,1.0,0.0,0.0,0.0,,
2020-02-01,FIN,1431,274,88,1069,152,72,47,118,0.395,53,50,8,64,0,3,20,7,17,0.669,0.5672,0.1374,0.7215,0.3625,0.1429,0.3836,,1.0,0.0,0.0,0.0,,
2020-02-02,FIN,1482,271,56,1155,72,102,23,131,0.184,35,80,2,100,0,1,10,5,7,0.3189,0.4878,0.0676,0.1983,0.1705,0.4,0.1566,,1.0,0.0,0.0,0.0,,
2020-02-03,FIN,1182,271,74,837,95,95,23,141,0.1949,46,79,3,92,0,2,5,8,8,0.4971,0.3261,0.8154,0.6539,0.1975,0.3077,0.1765,-0.0,1.0,0.0,0.0,0.0,,
2020-02-04,FIN,1102,262,62,778,82,73,40,117,0.354,43,63,4,69,1,0,16,13,10,0.3203,0.3334,0.0649,0.3191,0.4203,0.1111,0.4667,0.015,1.0,0.0,0.0,0.0,,
2020-02-05,FIN,958,220,59,679,84,66,22,125,0.25,30,80,1,65,0,0,11,7,4,,,,,,,,0.0185,1.0,0.0,0.0,0.0,,
2020-02-06,FIN,1019,196,38,785,81,58,25,132,0.3012,50,67,3,55,0,0,17,1,7,0.2792,0.3195,1.0,0.2148,0.3478,1.0,0.3333,0.0066,1.0,0.0,0.0,0.0,,
2020-02-07,FIN,1126,224,49,853,59,186,8,157,0.0412,43,95,4,182,0,0,4,1,3,0.0828,0.2072,0.0,0.0212,0.0366,0.0,0.037,0.0093,1.0,0.0,0.0,0.0,,
