country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
United States of America;USA;2020-01-22;1;0;0;-0.000185193019134999;-0.000716372819621114;0.000884417903943557;-0.000334674401424095;-0.08662522088157158;0.002855029041045371;5.239559862431217;5.2039216314546035;4.2565402517070074;0.0037561854898317685;0.002558254828899762;0.001902240142825627;-0.001346071770387798;-0.00045577979644163905;-0.028969108077924702;-0.00022516826112560924;0.0770877589705285;5.486659087919261e-05;3.727861996930274e-05;0.00018148882313090694;4.9798378817129534e-05;0.00015275850412814606
United States of America;USA;2020-01-23;1;0;0;-0.00522869686312255;-0.00443436141646991;-0.007061672950269941;-0.000897388938652099;-0.15674820013986906;0.001841253440957558;5.364235909251918;5.257993201358522;4.3583140648611804;0.0031041679549704175;0.002054441929002213;0.0017181879406141444;-0.0010328909924155135;-0.0006004362913086648;-0.02490905968020566;0.0006606290693445258;0.0702649720893089;3.6737055284762544e-05;3.031514979304267e-05;0.0001558067142810303;4.602471304974617e-05;0.00015481804201905402
United States of America;USA;2020-01-24;2;0;0;0.0040921623341319;0.00336250674271099;-0.00427848081989346;-0.00585934269373212;-0.000950107843505859;0.0015141707166131761;5.488278353095604;5.3664447988751665;4.3174807960201464;0.0024710014831928993;0.0016152024466725972;0.001277008091415785;-0.0018645358545576799;0.00153608688443682;-0.023233145631168257;2.7587531810766982e-05;0.06436689065797982;3.796809466029117e-05;4.775530493523842e-05;0.00011401969598714321;3.8841786480279e-05;0.00012420009459723771
United States of America;USA;2020-01-25;2;0;0;;;;;-0.1370369735484175;0.0013582940356904015;5.368948324718558;5.261685841431339;4.358115433913239;0.001968126425279956;0.0013511413671418089;0.0011434351650460562;-0.002450153941793121;-0.0006142242820015573;-0.02323226891691365;0.00020014963860260507;0.06340709784856305;4.323182874677636e-05;4.1233884413526196e-05;0.00011355494047753494;4.5504893628920004e-05;0.00012382665971100257
United States of America;USA;2020-01-26;5;0;0;;;;;-0.17542072415393073;0.0012438258827036268;5.291155579830484;5.25055437202316;4.305772681582461;0.0017682131148966129;0.0012890007113453142;0.0010923286374664378;-0.0020791431072541876;-0.0026323396323412085;-0.02642882613066029;-0.00011251111031929147;0.06627698658432098;3.4311715441103764e-05;3.613814235844403e-05;9.700141053018511e-05;3.1717000051711614e-05;0.0001039165163126686
United States of America;USA;2020-01-27;5;0;0;-0.0238150804605279;-0.0212911371001603;-0.0140649404102842;-0.0157821788015564;-0.2771469353919146;0.001224035876118943;5.2056524433691305;5.245015072757412;4.334735480130198;0.0017334070799706832;0.0012890281282933874;0.0010645778917273718;-0.00324782595709118;-0.006675903541225557;-0.0174411239730167;0.002507411018846242;0.053793270819448055;3.592698935074853e-05;4.785484953897011e-05;0.00011315389626196637;4.1955289186731576e-05;0.00013321338276206738
United States of America;USA;2020-01-28;5;0;0;0.0018128108259496398;0.00526799564425673;0.004745300519120479;0.00653349291670757;-0.17849399172449648;0.0011699310664226223;5.249879338486577;5.261862199870129;4.297774230162227;0.0018196704312734191;0.0012334966359995583;0.0010994620637301265;-0.005378144868123562;-0.00475725323639412;-0.017522825597480505;0.001911152415835342;0.056465697336775825;4.6703920956238764e-05;4.417138211567829e-05;0.00011724047366797203;4.3471801374136644e-05;0.00013690688360216087
United States of America;USA;2020-01-29;5;0;0;0.00788128277908307;0.00418955306603763;0.005320395562398161;0.000403764548428498;-0.13458736760412643;0.001290331170937416;5.243333039752011;5.211498400805617;4.349175071895773;0.0018651215861752231;0.0013574568564677315;0.0012113306054390186;-0.007800038013126563;-0.0031833415409991644;-0.022207380073538743;-0.00037897210044619253;0.06144757604871057;7.524550173013026e-05;4.591496362158385e-05;0.0001108098545853303;4.166790327864205e-05;0.000127845025919233
United States of America;USA;2020-01-30;5;0;0;-0.00627802190096993;-0.00223192367452363;-0.00833413536556016;0.00434040600860541;-0.12358050442816028;0.0010511715216889198;5.243412858172208;5.233102869393089;4.276488853731685;0.0015480875675920587;0.001110339490404297;0.0008978545079965468;-0.00213924754190819;-0.00129531762046251;-0.02807308532453092;0.0006866699359352335;0.07011984017041033;2.834813009360806e-05;2.172686659500689e-05;8.316193813906657e-05;2.6259919603330792e-05;8.21633968148213e-05
United States of America;USA;2020-01-31;7;0;0;0.00601809581083579;-0.00231127497576011;-0.0113038438754263;-0.0211302689213788;-0.1842280748130843;0.0010653236244214596;5.166312768635625;5.215621228515753;4.342326209916328;0.0017051537738161091;0.0011590227214165047;0.0009600130024868178;-0.0026283972985442217;-0.002319211973139236;-0.026172157913155265;-0.00012388507196787901;0.0664162593597517;3.0385200054006694e-05;2.8417514021995886e-05;8.415749225026677e-05;3.6371028535076965e-05;9.041758221745387e-05
