country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
Taiwan, Province of China;TWN;2020-01-22;1;0;0;;;;;0.08184945504087184;0.015399915967503697;5.460047930339524;5.351139227093494;4.113638667948136;0.022797551145167686;0.02178021177755927;0.01558229813666964;-0.0006137254901960784;-0.0002751307189542483;-0.043334694919785935;0.00021578787878787878;0.07252464086877171;0.0002595320259577743;0.00015888682832584865;0.0011349100923961914;0.0001638141051312668;0.0008479035326348458
Taiwan, Province of China;TWN;2020-01-23;1;0;0;;;;;-0.0054718406593406415;0.018429630143790232;5.492652775398199;5.347348673149737;4.278443654653463;0.029526630714949487;0.019884991587912;0.016045777870267116;-0.000601868514570007;-0.0005237633262260128;-0.033290048649609244;-0.00022747334754797443;0.07320796047729798;0.00025540542230110993;0.00023323093189003854;0.0014674996079739485;0.0003765995706928772;0.0012974230768357257
Taiwan, Province of China;TWN;2020-01-24;3;0;0;;;;;-0.004126660761736045;0.01678997823307709;5.598865993881682;5.426090605385113;4.329220065511955;0.026349184932414154;0.017216510309047344;0.012904309460121898;-0.0026406976926523305;-0.00031433501344086025;-0.030897444108422843;-0.0005424941756272406;0.06675334943453315;0.0005165898656574548;0.00036994649825947086;0.001197561381358848;0.00039233155744572575;0.0012789043935190014
Taiwan, Province of China;TWN;2020-01-25;3;0;0;;;;;-0.09173205797101426;0.013587267006552564;5.407589501085793;5.286267283180836;4.21273638344438;0.01736821150667184;0.012149332003406359;0.010242355624175099;-0.0011704412177328842;0.00032845777216610595;-0.028000463495069385;0.0016194812008978696;0.06605516687376373;0.0002968912154652606;0.0002950333888186582;0.0010763745500618647;0.0003911734410252472;0.0011453430165319824
Taiwan, Province of China;TWN;2020-01-26;4;0;0;;;;;-0.1626528676888127;0.012727334471400356;5.321300477717814;5.272938197424028;4.253871572216695;0.015222106399371965;0.011322263229748436;0.010192936979607492;-0.0012221088414181873;-0.0014741163032191069;-0.03435963459724035;0.0007363099688473538;0.07353395072200064;0.0002598977471416792;0.00025104068134923567;0.0008334604748351476;0.0002461792430324937;0.0008393074703875952
Taiwan, Province of China;TWN;2020-01-27;5;0;0;;;;;-0.2541305645161304;0.015709333957599728;5.2911130890191;5.279199829982763;4.320254149581152;0.01757589278841271;0.013198118845403378;0.011439196795362849;-0.0006858314074074074;-0.004896268029629619;-0.022107466088888552;0.003277075360493834;0.06340031823707455;0.00022749286253775163;0.000488466335215817;0.0012193943189709275;0.00033911991195764084;0.0014232922122070413
Taiwan, Province of China;TWN;2020-01-28;8;0;0;;;;;-0.13652650221378823;0.012627827132426097;5.343586532884721;5.33006623515153;4.174235967899446;0.018322282752437663;0.012319601638544541;0.01047244255830659;-0.0023948447794528214;-0.0016759077331099939;-0.027645249282124522;0.0011441091568955902;0.06412971200975659;0.00032439053441313823;0.000330554151971848;0.0011214729983852864;0.0003713886882598246;0.001270925027780167
Taiwan, Province of China;TWN;2020-01-29;8;0;0;;;;;-0.10497850842020848;0.015233201894353674;5.288913279763855;5.251208296593904;4.2995271525835586;0.020782377448062453;0.015277574680828502;0.013539669976121264;-0.006067157423839101;-0.002459197929606626;-0.03038307749999986;-0.0006591731055900627;0.06582579325564678;0.0007686392572812716;0.00045557945089486144;0.0011912389455151448;0.0004253147750713441;0.001324360349170301
Taiwan, Province of China;TWN;2020-01-30;9;0;0;-0.0145030305888039;-0.0181190441812955;-0.0581232261885862;-0.0592319587327061;-0.08819154649428147;0.011809168156557604;5.252636230727316;5.213718446337859;4.253769251435588;0.017072970978495177;0.01230993449745617;0.009646375364852772;-0.0021027255607895924;-0.001543315365634814;-0.02675427523564133;0.0014006506505159293;0.07122275243369079;0.0002929887827351343;0.00024116380565866518;0.0009338893479278673;0.00026783549489288466;0.0009660740245847033
Taiwan, Province of China;TWN;2020-01-31;10;0;0;-0.0374991908941666;-0.028821152578459;0.00163905779368356;0.006402246215289511;-0.11084237288135591;0.012442420175467732;5.276842360133585;5.293316334877025;4.266638607836867;0.018542575293742924;0.012930756381449813;0.0106882018184172;-0.00207130420617554;-0.001828246425966449;-0.03300867648599648;-6.920189468931314e-05;0.07017989284825311;0.0002983741979110527;0.00028688318095724565;0.0008694025857200811;0.0003634843228796856;0.0009284889439270538
Taiwan, Province of China;TWN;2020-02-01;10;0;0;;;;;-0.08907335733573363;0.016302064294382166;5.223214728658746;5.282441616372815;4.286959917209143;0.022035823242067647;0.01606896299491649;0.0131672960266968;-0.002079580408323517;-0.0014102548750163585;-0.03503115653710223;-0.0010937577149587752;0.07297062050200775;0.0003640558478928118;0.00039751774780715415;0.0011314025573417002;0.00040526436362415587;0.0011052616996805498
Taiwan, Province of China;TWN;2020-02-02;10;0;0;;;;;-0.11108459330143544;0.017038535504314944;5.219644010037508;5.224821918564727;4.334971404054108;0.02387885113990189;0.016451768960087317;0.013242188087959302;-0.0005471916174734356;1.770949101403647e-05;-0.03192925306225508;0.00039677402597402585;0.07284016366767579;0.0002676769474078511;0.00022336868074542942;0.0011642468428538974;0.0003200039453760639;0.0010530601777907606
Taiwan, Province of China;TWN;2020-02-03;10;0;0;-0.0112101148236334;-0.0198881531393411;-0.0264839559074677;-0.0122697002883836;-0.15723446404341931;0.020280717367692238;5.1734320003812115;5.188966186806361;4.317129608248255;0.0278378700330224;0.020859716833865262;0.016441470710079877;-0.0010646349206349208;-0.000286373015873016;-0.03081627278439163;3.8956382275132255e-05;0.07152689262511346;0.0004696689824782162;0.0003125408954866938;0.0014434840977672302;0.0003907272477237909;0.0013369003755741096
Taiwan, Province of China;TWN;2020-02-04;11;0;0;0.00294830336887131;0.0187792604438712;0.0226363857141116;0.0175467297106131;-0.14389391812865474;0.018883893878922944;5.1970263596896435;5.199830987237158;4.282050383153245;0.026074083433286835;0.01877478778020509;0.014993279697916365;-0.0014089603547209181;-0.0002531815336463224;-0.03298775059120147;3.9815466875325907e-05;0.0749358787524244;0.0003589840470080797;0.00023570850495764636;0.001273429655423611;0.0003752355707915802;0.0011623909051431663
Taiwan, Province of China;TWN;2020-02-05;11;0;0;0.0175727106311623;0.00336694912529367;0.0104498501994907;0.00153052749215199;-0.08302352092352094;0.021296461831028794;5.2073277707229915;5.229239635530737;4.255963173367633;0.02744981814949997;0.019864225410648036;0.015275491532628591;-0.0006230511982570807;-0.0007230814572742676;-0.03348969375453901;-0.0005827875816993464;0.07806519361888396;0.0004623517079095571;0.0004157354978235713;0.0015644542824575882;0.0004306430661946743;0.0013272373384748378
