country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y
Germany;DEU;2020-01-22;0;0;0;0.0106991229480702;0.00583661396799684;0.00406664775686494;-0.00296400039590239;0.013950606060606021;0.01431730247692289;5.418368840687855;5.274537305490299;4.222643736903336;0.020312086265479985;0.013286947486452507;0.009508966422929649;-0.0009030201499531397;-0.0007602208684786003;-0.02275031885348319;0.00030002791538358536;0.07900759949234604;0.00024322834497374736;0.0002746051674756162;0.0009467114332042463;0.00022282955032909766;0.0007972482535051644;0.013950606060606021;0.014317302476922892;5.4183688406878545;5.274537305490299;4.222643736903337;0.020312086265479982;0.013286947486452507;0.009508966422929647;-0.0009030201499531395;-0.0007602208684786002;-0.022750318853483192;0.00030002791538358536;0.07900759949234604;0.00024322834497374739;0.0002746051674756162;0.0009467114332042462;0.00022282955032909763;0.0007972482535051645
Germany;DEU;2020-01-23;0;0;0;-0.0107734370269768;-0.0113485544142033;-0.00861602656953053;-0.009465523675922679;-0.062234289865601464;0.010167767378310705;5.5206803359119485;5.332292902506693;4.418038142678238;0.017541712465393933;0.010901885811943958;0.009029015588920105;-0.001141791157294214;-0.0005975103911980438;-0.02436528701827896;-3.7772514262430345e-06;0.07287728084047297;0.00021098385784538117;0.000189708485366997;0.000786947864085111;0.00023094389521171758;0.0007794541199246551;-0.06223428986560146;0.010167767378310703;5.520680335911949;5.332292902506694;4.418038142678239;0.01754171246539393;0.010901885811943958;0.009029015588920103;-0.001141791157294214;-0.0005975103911980438;-0.024365287018278958;-3.7772514262430345e-06;0.07287728084047297;0.00021098385784538114;0.000189708485366997;0.000786947864085111;0.00023094389521171755;0.0007794541199246551
Germany;DEU;2020-01-24;0;0;0;0.00422263235948783;0.00876385278272629;0.0095608858267564;0.0139634436798097;0.06261719496309046;0.008180191603445859;5.649783978504492;5.440994567934717;4.377501350868618;0.014709864740428544;0.008999423659648563;0.007376742298605681;-0.0019406811703855688;-4.051981277250595e-05;-0.02371157333960264;-0.0006242102932375806;0.06242041672380636;0.0002285106165978813;0.00020405674038062927;0.0006224061762001063;0.00021423123085609648;0.0007316559886983747;0.06261719496309046;0.00818019160344586;5.649783978504493;5.440994567934717;4.377501350868619;0.014709864740428543;0.008999423659648563;0.007376742298605682;-0.0019406811703855692;-4.051981277250595e-05;-0.02371157333960264;-0.0006242102932375806;0.062420416723806355;0.00022851061659788133;0.00020405674038062927;0.0006224061762001064;0.00021423123085609648;0.0007316559886983747
Germany;DEU;2020-01-25;0;0;0;;;;;-0.08160880105788995;0.006845351992501747;5.3607796335443725;5.265953151201816;4.265234899193718;0.009665783660323696;0.006497306892676587;0.005566334684785474;-0.001924626503259152;-0.001217069395482188;-0.020866661085436698;-0.00021370063905387857;0.06354913800589095;0.00017856026967364078;0.00015843332026895833;0.0005503235888900675;0.00022641426175920478;0.0006346318686497604;-0.08160880105788995;0.006845351992501747;5.360779633544372;5.265953151201816;4.265234899193718;0.009665783660323696;0.006497306892676587;0.005566334684785474;-0.0019246265032591518;-0.001217069395482188;-0.020866661085436698;-0.00021370063905387857;0.06354913800589095;0.00017856026967364076;0.00015843332026895833;0.0005503235888900675;0.00022641426175920476;0.0006346318686497604
Germany;DEU;2020-01-26;0;0;0;;;;;-0.1548052010376128;0.006189482667436155;5.270851980973237;5.22273761786753;4.317207000830817;0.008695095000257417;0.006371523030946762;0.005760431683960093;-0.0013637227956877255;-0.0031976118908737445;-0.027350161512927917;0.00033349297085221385;0.0668105365689146;0.00014926236396284884;0.00018621599660228897;0.0004605338155535749;0.00015049833110592292;0.000510987027580123;-0.1548052010376128;0.006189482667436155;5.270851980973237;5.22273761786753;4.317207000830817;0.008695095000257417;0.006371523030946762;0.005760431683960093;-0.0013637227956877255;-0.0031976118908737445;-0.027350161512927913;0.0003334929708522139;0.0668105365689146;0.00014926236396284884;0.00018621599660228897;0.0004605338155535749;0.00015049833110592292;0.000510987027580123
Germany;DEU;2020-01-27;1;0;0;-0.0102537703777585;-0.0152149014594869;-0.0236294177741243;-0.027775499653135;-0.2339430829444531;0.006724666886729629;5.178980464175263;5.2241407027906765;4.3894061335681664;0.009097424025984915;0.006743406395237122;0.0057888568744315924;-0.002087940700353847;-0.008061762941216216;-0.02378981406017991;0.0008059609418235847;0.06080393137918429;0.00016211152503390822;0.0002843527406316598;0.0005275813759234301;0.00017344693278145847;0.0006400469112755048;-0.23394308294445307;0.006724666886729629;5.178980464175263;5.2241407027906765;4.3894061335681664;0.009097424025984917;0.006743406395237122;0.005788856874431592;-0.002087940700353847;-0.008061762941216216;-0.02378981406017991;0.0008059609418235846;0.06080393137918429;0.00016211152503390822;0.0002843527406316598;0.0005275813759234302;0.00017344693278145847;0.0006400469112755048
Germany;DEU;2020-01-28;4;0;0;-0.0075785921661442;-0.005410351003693139;-0.00242197137989741;0.008965593612604291;-0.14559816017316066;0.006724218286404229;5.249661865194869;5.291193068590138;4.257419918853231;0.010349559623639771;0.007050436677101291;0.006081456780255457;-0.004206581392592599;-0.0041693241777778015;-0.02147627539947168;0.00015659266837607312;0.0591621497605037;0.00021168949306655537;0.00021990336591981767;0.000565617942619527;0.00021989799188762465;0.0006756981213546756;-0.14559816017316063;0.006724218286404229;5.249661865194869;5.291193068590138;4.257419918853231;0.010349559623639771;0.007050436677101291;0.006081456780255457;-0.004206581392592599;-0.0041693241777778015;-0.02147627539947168;0.00015659266837607312;0.059162149760503706;0.00021168949306655537;0.00021990336591981772;0.000565617942619527;0.00021989799188762462;0.0006756981213546756
Germany;DEU;2020-01-29;4;0;0;0.00318988391381048;0.0033095388007407;0.0100282757620693;0.00159809680877743;-0.13026404567699784;0.0067454334381421436;5.193389740607577;5.193303072426492;4.3364089097174565;0.010539623769856728;0.007396862196442434;0.006095120923020742;-0.003867709933651063;-0.0018953540323334262;-0.02758701366494515;0.00018583914302686345;0.06688457354248413;0.0002797713367226077;0.00020284738283993969;0.0005738584409941124;0.00017671628447071109;0.0006207832931153683;-0.13026404567699784;0.006745433438142144;5.193389740607577;5.193303072426491;4.336408909717456;0.010539623769856727;0.007396862196442434;0.006095120923020742;-0.003867709933651063;-0.001895354032333426;-0.02758701366494515;0.00018583914302686345;0.06688457354248412;0.00027977133672260775;0.00020284738283993966;0.0005738584409941124;0.00017671628447071109;0.0006207832931153684
Germany;DEU;2020-01-30;4;0;0;-0.00980501599023675;-0.0081942524714087;-0.0134062614336248;-0.0141787170016539;-0.11212134975897167;0.0056082990133531465;5.209974639523863;5.211197709583809;4.286180222533754;0.008505105963038223;0.006056942745412481;0.004897971570485979;-0.0019263991089999266;-0.001510945924622722;-0.028233571524801094;0.0011582295771757052;0.06814989697165645;0.00014428991041032132;0.0001259659657156851;0.00045421379829952937;0.0001484226364343348;0.00045575932060108233;-0.11212134975897169;0.0056082990133531465;5.209974639523864;5.211197709583809;4.286180222533754;0.008505105963038223;0.006056942745412481;0.004897971570485979;-0.0019263991089999268;-0.001510945924622722;-0.028233571524801097;0.0011582295771757052;0.06814989697165645;0.0001442899104103213;0.0001259659657156851;0.0004542137982995294;0.0001484226364343348;0.00045575932060108233
Germany;DEU;2020-01-31;5;0;0;0.000781522813076307;-0.00405808213210257;-0.0111350071425456;-0.0134016151673979;-0.15533459435331012;0.005975881169480904;5.133589982383098;5.204170820244761;4.358009596800281;0.009415813933357045;0.006300818466970208;0.005340981546435841;-0.004324531336551207;-0.004426857252580994;-0.025364746828500147;-0.0013541867814251993;0.06435575297409056;0.00019716752191024266;0.00020007015728392482;0.0004375462148456478;0.0002013534536673838;0.0004968717790623208;-0.15533459435331012;0.005975881169480904;5.133589982383099;5.204170820244761;4.358009596800281;0.009415813933357046;0.006300818466970208;0.005340981546435841;-0.0043245313365512066;-0.004426857252580994;-0.025364746828500147;-0.0013541867814251996;0.06435575297409056;0.00019716752191024264;0.00020007015728392476;0.0004375462148456478;0.0002013534536673838;0.0004968717790623208
