country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr
Thailand;THA;2020-01-22;2;0;0;;;;;-0.06870370697263896;0.017190489769817994;5.288795782075246;5.202547609671454;4.220417543386612;0.02109023582865587;0.01510363575234122;0.011860551501313748;-0.0003451884848484849;7.798727272727272e-05;-0.0224519667849928;-5.0415757575757725e-05;0.07888867628383359;0.00023615772180819977;0.0002179825365285385;0.0010168169543356682;0.00020110271019287246;0.0008911576892858307
Thailand;THA;2020-01-23;3;0;0;;;;;-0.0030469060128425125;0.009231043961456228;5.355842171866296;5.236651246323343;4.358612464081602;0.016925156751800213;0.010930901209882436;0.008202886703091052;-0.0005175549572649572;-0.00019580128205128205;-0.02434759942735027;-0.00037193662393162415;0.07728417765780117;0.0001378667986439685;0.00010802329989097712;0.0006823784578585368;0.00018069272929061033;0.0006610912477637628
Thailand;THA;2020-01-24;5;0;0;;;;;-0.033109571734475575;0.005434750492967824;5.3164994781315;5.177583696933149;4.291198118158578;0.01037816444754674;0.006745262143308245;0.00450075324662328;-0.0023349057343860745;-0.00042026647433950813;-0.029013043526309883;-0.002741671677295213;0.060073357310251554;0.00016805283020834066;8.784444932531383e-05;0.00031451529335644587;0.00011359694591322984;0.0003689894248396318
Thailand;THA;2020-01-25;7;0;0;;;;;-0.01297252790674515;0.005458467973808918;5.431443386348524;5.233968895234116;4.213610084221457;0.007871716215870914;0.0056856335469170636;0.005059238274513318;-0.006375548524943557;-0.005547968955209289;-0.02586154008866727;-0.0002951553562677642;0.0669744707703427;0.00023036237978973312;0.00020634355169006275;0.0004313114651496951;0.00016423791604765014;0.0005093138793916225
Thailand;THA;2020-01-26;8;0;2;;;;;-0.024374725425590795;0.006597408563790179;5.354712063170508;5.256019345021022;4.2512305379122814;0.008835405377659474;0.0064899183666361935;0.005704383399760659;-0.0010471967936005906;-0.0015594783283547082;-0.02740904268965472;0.0007314842119135512;0.06787040615118438;0.00013361250177314468;0.00012747453394858547;0.00045198852578216445;0.00015429713132038403;0.00048016495221152127
Thailand;THA;2020-01-27;8;0;2;;;;;-0.15820517894736807;0.008205250056214239;5.26649989456606;5.242772892508487;4.307091977392686;0.010379833186946762;0.007738578474086589;0.0067542695910663905;-0.0013355587008445238;-0.004103943821660115;-0.022247373301715476;0.001494301710261573;0.061644737401315715;0.00015717446299980196;0.0002540004039748455;0.0006370802284869832;0.00019802034981709123;0.0007594651140203963
Thailand;THA;2020-01-28;14;0;5;;;;;-0.04026380081300817;0.008182528428973235;5.299341067898703;5.332640259469528;4.224425276310529;0.011844070085215942;0.008822006654081815;0.006309859919863182;-0.003554495132918284;-0.0031992379681786776;-0.0192615882505326;-0.0015781950534789805;0.05755103669055566;0.00022666477685164222;0.00022277764407136098;0.0006451377167980405;0.00029651830945702815;0.0007976820899519011
Thailand;THA;2020-01-29;14;0;5;;;;;-0.019896975957926458;0.007039952422643975;5.257137539718625;5.240482799353535;4.315610789510706;0.01195772405296146;0.00856569877047522;0.0068469250811433405;-0.00392257217614534;0.0007645042127435503;-0.02030994556721568;0.0007447915061735275;0.05784274782184863;0.0003498820358642721;0.00031763395483268346;0.0007061902117289855;0.0002361354039649579;0.0008764587557245612
Thailand;THA;2020-01-30;14;0;5;;;;;-0.0440162900605525;0.006287015231066888;5.252160027423784;5.217210364622301;4.296316465480595;0.010104225665894858;0.007331890365897905;0.006024184974443256;-0.0018250387872796195;-0.0008699950898006262;-0.025992648628636185;0.0012733216822022992;0.06602622961381831;0.00017194122526780517;0.00014513926132776465;0.0005738387137261478;0.00020471034163353056;0.0006091567802836373
Thailand;THA;2020-01-31;19;0;5;;;;;-0.08521323062981419;0.006918893107263658;5.177353247895039;5.1948390458755185;4.28933302264425;0.010680746030429046;0.007585026791101616;0.005868129811933475;-0.0022131818552497463;-0.0021421986096953247;-0.02568064146046758;0.00017255326521366522;0.06588946832718644;0.000183066251542965;0.00017631707674770303;0.0005354542334287712;0.00020857246166327336;0.0006034546777714388
