country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Belgium;BEL;2020-01-22;0;0;0;;;;;0.048982191780821936;0.027382391741329063;5.2971006563495315;5.217342739796455;4.215708195897049;0.03626722996474165;0.023929361148068744;0.017417463851021966;-0.00033943971631205674;-0.000117531914893617;-0.019401949054373518;9.736288416075653e-05;0.08038070865135652;0.0002097336529085235;0.0004167502549059753;0.0016520436783124285;0.00014835299038545613;0.001360925002920448;1080.0;542.0;565.0;473.0;4.0;38.0;;7368050.0;614907.0;1075572.0;47107.0;5630464.0;;141.0;50.0;215.0
Belgium;BEL;2020-01-23;0;0;0;;;;;-0.008603062426383966;0.01855053116782025;5.612339033907955;5.381636578178095;4.425078027533247;0.03188012533556466;0.02006342975610496;0.017205943272324636;-0.00014660189228529838;-0.0006921844978165937;-0.026319230931586682;0.00017038700873362443;0.0734571066680528;0.0002894023247390571;0.000285093130483254;0.0015014921477988306;0.00032947643895353594;0.0015114544801848554;2794.0;1080.0;1493.0;1210.0;9.0;81.0;1.0;17272351.0;2320278.0;2854186.0;567468.0;11530419.0;0.0;311.0;102.0;436.0
Belgium;BEL;2020-01-24;0;0;0;;;;;0.0999896551724126;0.01439808348335956;5.753201806328795;5.471318510298468;4.425251484214666;0.02740601192113723;0.016696680611994662;0.013372137286955077;-0.0015982922824302134;-0.0005651773399014779;-0.023113341209242338;-0.0008456878518648841;0.06088833097388344;0.000416499189232422;0.00037590680227524934;0.001130282681341877;0.0003747270314914221;0.0014078622789811574;6159.0;1961.0;3442.0;2606.0;12.0;98.0;1.0;28273567.0;7989654.0;4475703.0;288646.0;15519564.0;0.0;608.0;205.0;741.0
Belgium;BEL;2020-01-25;0;0;0;;;;;-0.08962184249628513;0.012601243950615895;5.395713400977929;5.281037374873032;4.287640963154097;0.01824762725157239;0.012355106061851105;0.011245445261544787;-0.001847154060846561;-0.0014600519179894175;-0.02083536436067001;-0.00023338264361299967;0.05923461964209273;0.0003763740965771187;0.00029131973779390394;0.0010633482959228624;0.0004539101906831972;0.0013007994415556872;12038.0;3033.0;6771.0;5139.0;14.0;114.0;;34649985.0;9282312.0;7434946.0;279448.0;17653279.0;;1088.0;162.0;1398.0
Belgium;BEL;2020-01-26;0;0;0;;;;;-0.14842752030578127;0.011893285087993814;5.2565884726320915;5.1942198066237735;4.318533596295145;0.017811741080332198;0.012718117338962224;0.011533180408423695;-0.000783589337682689;-0.0019064588090441004;-0.02319652626776225;0.0005385261153218837;0.06441124057500758;0.00024235986040649482;0.00028114134985810483;0.0009129942972838557;0.0002862760686221324;0.001080073240040274;7514.0;3387.0;4356.0;3071.0;7.0;80.0;;24141517.0;7956490.0;4641812.0;140080.0;11403135.0;;600.0;187.0;884.0
Belgium;BEL;2020-01-27;0;0;0;;;;;-0.19372049902152874;0.012654370405719378;5.200506526500013;5.231756305289867;4.432250285969549;0.01621590096384576;0.01233591961143113;0.011231208140212091;-0.0007889301030927836;-0.005672774158075589;-0.014861575027818388;0.002031218785796111;0.050271113027313;0.00019647723705352275;0.0004539133661571079;0.0010619978749237234;0.0004207463239975696;0.0013965472453094671;5732.0;2626.0;3295.0;2294.0;14.0;129.0;;29234034.0;7825740.0;3766305.0;185308.0;17456681.0;;597.0;149.0;932.0
Belgium;BEL;2020-01-28;0;0;0;;;;;-0.15785926526201974;0.012499616741111236;5.239236792349379;5.283528598046328;4.264452882569218;0.018640397416793245;0.013156595810489129;0.010741759093173993;-0.0036313787579113923;-0.003691159520042197;-0.014972646201589513;0.0014862145153765054;0.05169519395571375;0.0003775625501511509;0.0003888198076659438;0.0011972650608034086;0.0005104414603286825;0.0014489708319412686;5588.0;2545.0;3170.0;2219.0;31.0;168.0;;37113965.0;9491162.0;4607342.0;590480.0;22424981.0;;542.0;212.0;1055.0
Belgium;BEL;2020-01-29;0;0;0;;;;;-0.0862155162241886;0.012907018694254828;5.269094190675824;5.196481802923006;4.359877907950081;0.018990959108835505;0.0135827947808848;0.012186725989111864;-0.007563958165322573;-0.001748434307795698;-0.02106715854854704;0.0005663684966914793;0.06344792208023257;0.0007185773152061421;0.0004106157551813069;0.0010771420444136066;0.0003333376808917966;0.0012662305601179554;5412.0;2544.0;3160.0;2046.0;38.0;168.0;;38194916.0;10467743.0;4681957.0;576442.0;22468774.0;;409.0;120.0;635.0
Belgium;BEL;2020-01-30;0;0;0;;;;;-0.08657244655581936;0.009769894446618606;5.227528983145677;5.200296788832034;4.296537294028134;0.01538414963822279;0.011304887885789016;0.0089093144426264;-0.0018868812301166482;-0.0010993224637681157;-0.028026756003261703;0.0015723863423471238;0.06733212381267778;0.00025080244296369237;0.0002047684304714577;0.0008251929651263034;0.0002718657314035248;0.0008491321555150393;7556.0;3878.0;4208.0;3123.0;22.0;203.0;;47751642.0;11373596.0;5487971.0;569113.0;30320962.0;;547.0;197.0;949.0
Belgium;BEL;2020-01-31;0;0;0;;;;;-0.12215850622406604;0.011205834918722408;5.175780263984924;5.237608396910625;4.336347388089656;0.0170084629845236;0.011830287143385859;0.009696434579150223;-0.002751994428838949;-0.0029971682936508013;-0.02508568152510231;-7.16502715355813e-05;0.06465489827974141;0.0002974624093029709;0.00030052423542148513;0.0007991254253986705;0.0003519609454800353;0.000932468739727092;6580.0;3469.0;3778.0;2619.0;29.0;154.0;;38973132.0;10610908.0;5308894.0;3131443.0;19921887.0;;445.0;168.0;694.0
