country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Germany;DEU;2020-01-22;0;0;0;0.0106991229480702;0.00583661396799684;0.00406664775686494;-0.00296400039590239;0.013950606060606021;0.01431730247692289;5.418368840687855;5.274537305490299;4.222643736903336;0.020312086265479985;0.013286947486452507;0.009508966422929649;-0.0009030201499531397;-0.0007602208684786003;-0.02275031885348319;0.00030002791538358536;0.07900759949234604;0.00024322834497374736;0.0002746051674756162;0.0009467114332042463;0.00022282955032909766;0.0007972482535051643;4248.0;2062.0;2138.0;1883.0;19.0;208.0;;74859814.0;3362063.0;4787554.0;5765125.0;60945072.0;;557.0;200.0;1066.0
Germany;DEU;2020-01-23;0;0;0;-0.0107734370269768;-0.0113485544142033;-0.00861602656953053;-0.009465523675922679;-0.06223428986560145;0.010167767378310705;5.5206803359119485;5.332292902506693;4.418038142678238;0.017541712465393933;0.010901885811943958;0.009029015588920105;-0.001141791157294214;-0.0005975103911980438;-0.02436528701827896;-3.7772514262430345e-06;0.07287728084047297;0.0002109838578453812;0.000189708485366997;0.000786947864085111;0.00023094389521171758;0.0007794541199246551;7692.0;3539.0;4204.0;3197.0;41.0;248.0;2.0;109332916.0;7140076.0;9421582.0;8349636.0;84421622.0;0.0;945.0;319.0;1674.0
Germany;DEU;2020-01-24;0;0;0;0.00422263235948783;0.00876385278272629;0.0095608858267564;0.0139634436798097;0.06261719496309046;0.008180191603445859;5.649783978504492;5.440994567934717;4.377501350868618;0.014709864740428544;0.008999423659648563;0.007376742298605681;-0.0019406811703855688;-4.051981277250595e-05;-0.02371157333960264;-0.0006242102932375806;0.06242041672380636;0.0002285106165978813;0.00020405674038062927;0.0006224061762001062;0.00021423123085609648;0.0007316559886983747;14143.0;6191.0;7768.0;6006.0;55.0;306.0;8.0;115287572.0;11785072.0;13820500.0;8532410.0;81149590.0;0.0;1808.0;434.0;2649.0
Germany;DEU;2020-01-25;0;0;0;;;;;-0.08160880105788995;0.006845351992501747;5.3607796335443725;5.265953151201816;4.265234899193718;0.009665783660323696;0.006497306892676587;0.005566334684785474;-0.001924626503259152;-0.001217069395482188;-0.020866661085436698;-0.00021370063905387857;0.06354913800589095;0.00017856026967364078;0.00015843332026895833;0.0005503235888900675;0.00022641426175920478;0.0006346318686497604;20748.0;9298.0;11666.0;8803.0;53.0;226.0;;127225568.0;19150864.0;21995897.0;10901351.0;75177456.0;;2153.0;472.0;3157.0
Germany;DEU;2020-01-26;0;0;0;;;;;-0.1548052010376128;0.006189482667436155;5.270851980973237;5.22273761786753;4.317207000830817;0.008695095000257417;0.006371523030946762;0.005760431683960093;-0.0013637227956877255;-0.0031976118908737445;-0.02735016151292792;0.0003334929708522138;0.0668105365689146;0.00014926236396284884;0.00018621599660228897;0.0004605338155535749;0.00015049833110592292;0.000510987027580123;20074.0;10983.0;11305.0;8490.0;45.0;234.0;;119473027.0;16622082.0;17605142.0;8346212.0;76899591.0;;2077.0;621.0;3607.0
Germany;DEU;2020-01-27;1;0;0;-0.0102537703777585;-0.0152149014594869;-0.0236294177741243;-0.027775499653135;-0.2339430829444531;0.006724666886729629;5.178980464175263;5.2241407027906765;4.3894061335681664;0.009097424025984915;0.006743406395237122;0.0057888568744315924;-0.002087940700353847;-0.008061762941216216;-0.02378981406017991;0.0008059609418235847;0.06080393137918429;0.00016211152503390822;0.0002843527406316598;0.00052758137592343;0.00017344693278145847;0.0006400469112755048;17425.0;8423.0;9615.0;7362.0;62.0;386.0;;137378511.0;13363744.0;18317341.0;3289238.0;102408188.0;;2497.0;429.0;3915.0
Germany;DEU;2020-01-28;4;0;0;-0.0075785921661442;-0.005410351003693139;-0.00242197137989741;0.008965593612604291;-0.14559816017316066;0.006724218286404229;5.249661865194869;5.291193068590138;4.257419918853231;0.010349559623639771;0.007050436677101291;0.006081456780255457;-0.004206581392592599;-0.0041693241777778015;-0.02147627539947168;0.00015659266837607312;0.0591621497605037;0.00021168949306655537;0.00021990336591981767;0.000565617942619527;0.00021989799188762465;0.0006756981213546756;27811.0;8769.0;14993.0;11773.0;176.0;869.0;;279145367.0;21337602.0;29109908.0;16101965.0;212595892.0;;3178.0;754.0;6658.0
Germany;DEU;2020-01-29;4;0;0;0.00318988391381048;0.0033095388007407;0.0100282757620693;0.00159809680877743;-0.13026404567699784;0.0067454334381421436;5.193389740607577;5.193303072426492;4.3364089097174565;0.010539623769856728;0.007396862196442434;0.006095120923020742;-0.003867709933651063;-0.0018953540323334267;-0.02758701366494515;0.00018583914302686345;0.06688457354248413;0.00027977133672260764;0.00020284738283993969;0.0005738584409941124;0.00017671628447071109;0.0006207832931153682;22500.0;8288.0;12056.0;9471.0;169.0;804.0;;288313450.0;16711615.0;21994091.0;29669319.0;219938425.0;;1331.0;525.0;3121.0
Germany;DEU;2020-01-30;4;0;0;-0.00980501599023675;-0.0081942524714087;-0.0134062614336248;-0.0141787170016539;-0.11212134975897167;0.0056082990133531465;5.209974639523863;5.211197709583809;4.286180222533754;0.008505105963038223;0.006056942745412481;0.004897971570485979;-0.0019263991089999266;-0.001510945924622722;-0.028233571524801094;0.0011582295771757052;0.06814989697165645;0.00014428991041032132;0.0001259659657156851;0.00045421379829952937;0.0001484226364343348;0.00045575932060108233;25137.0;11889.0;13618.0;10520.0;176.0;823.0;;258492084.0;19090520.0;20879884.0;25205545.0;193316135.0;;1645.0;484.0;3789.0
Germany;DEU;2020-01-31;5;0;0;0.000781522813076307;-0.00405808213210257;-0.0111350071425456;-0.0134016151673979;-0.15533459435331012;0.005975881169480904;5.133589982383097;5.204170820244761;4.358009596800281;0.009415813933357043;0.006300818466970208;0.005340981546435841;-0.004324531336551207;-0.004426857252580994;-0.025364746828500147;-0.0013541867814251991;0.06435575297409056;0.00019716752191024266;0.00020007015728392482;0.0004375462148456478;0.0002013534536673838;0.0004968717790623208;24465.0;11449.0;13007.0;10508.0;127.0;823.0;;283389616.0;19456926.0;25001198.0;17353477.0;221578015.0;;1459.0;778.0;3207.0
