country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Lebanon;LBN;2020-01-22;0;0;0;;;;;0.02763214285714289;0.0607910459321212;5.370950983957561;5.307139020920599;4.270466001542318;0.06298356677099899;0.048889321701915005;0.042329444411777536;-0.0020178921568627453;6.153921568627469e-05;-0.018045931372549014;-0.0009701862745098039;0.08273513490507313;0.0014442822773710758;0.001495075914974845;0.003801588269762779;0.0009701862745098037;0.0034013153839881;140.0;106.0;74.0;59.0;;7.0;;361061.0;116242.0;92096.0;;152723.0;;10.0;12.0;21.0
Lebanon;LBN;2020-01-23;0;0;0;;;;;-0.03854285714285716;0.04710057548323378;5.6622791304061435;5.3896224439553295;4.408680733259611;0.08293206491058452;0.05465233248199332;0.03706800792370085;-0.0018856086956521745;0.000662463768115942;-0.019821444099378874;-0.00027639613526570054;0.07050924694878392;0.0010725275491362343;0.0006624637681159421;0.0035084155672154447;0.0006276044437369746;0.004122987800142353;252.0;169.0;119.0;126.0;1.0;6.0;;1122465.0;311141.0;168814.0;5488.0;637022.0;;21.0;18.0;42.0
Lebanon;LBN;2020-01-24;0;0;0;;;;;0.05155201465201461;0.033450090882778616;5.712917991662256;5.465498167133414;4.321273820805793;0.058078989854809374;0.036721640407855284;0.02758706375936121;-0.0009354408014571947;-0.0003276357012750455;-0.02431774754098363;-0.0003976666666666668;0.06019919912520375;0.0004754098262067519;0.0005895394681851802;0.0024427061725138762;0.0006830365380048944;0.003047038686657945;570.0;373.0;332.0;232.0;2.0;3.0;1.0;1406006.0;717519.0;606622.0;20774.0;61091.0;0.0;71.0;25.0;61.0
Lebanon;LBN;2020-01-25;0;0;0;;;;;-0.12286022222222225;0.02543627490142893;5.34864181527521;5.263649905836147;4.2814531868516745;0.04196660467185099;0.027970215005560174;0.02530575952616004;-0.0019427996389891696;-0.0011626113116726831;-0.017206982135694243;0.000398160048134777;0.06181562061369236;0.0006657131063717271;0.00047374950085000273;0.002126508839705496;0.0007948558419545254;0.002651107392311509;1109.0;666.0;687.0;401.0;;21.0;;3799763.0;1308825.0;1037881.0;;1453057.0;;69.0;27.0;103.0
Lebanon;LBN;2020-01-26;0;0;0;;;;;-0.13801513292433562;0.02663788758353545;5.2799252573920885;5.149927871243457;4.372166321697814;0.04413676704220418;0.03101978546858711;0.025896855952149345;-0.0011866724303554272;-0.0012050619596541787;-0.02466810389048989;-0.0005083909702209416;0.07735486055104403;0.0004030158332506623;0.00048607905447477977;0.0017644482221586988;0.0005293050980572742;0.0018227971590339198;1125.0;771.0;651.0;436.0;1.0;37.0;;4944590.0;1105228.0;1199123.0;58728.0;2581511.0;;49.0;23.0;132.0
Lebanon;LBN;2020-01-27;0;0;0;;;;;-0.3062865853658532;0.0313970670710257;4.944376489331504;4.99079866899526;4.515954831627023;0.04820060472964439;0.03758444657223423;0.030902249750762736;-0.00035467567567567566;-0.00304647972972973;-0.011331608258258274;0.001997287537537537;0.07040535698335701;0.00025904663219292445;0.0009123609466859053;0.002295543182540856;0.0006627323851430483;0.003337705182045305;607.0;423.0;367.0;220.0;1.0;19.0;;4363624.0;654374.0;634039.0;18442.0;3056769.0;;49.0;28.0;80.0
Lebanon;LBN;2020-01-28;0;0;0;;;;;-0.000978620689655178;0.03354875234291488;5.415126651668705;5.4171277991240725;4.238602859013741;0.056838747072013765;0.03789609902034728;0.0265464721014862;-0.0037667574999999992;-0.0031272;-0.015965603547619084;0.0015609684999999991;0.05615530729563502;0.0009493422766729668;0.0008925326457438922;0.0029406317549757802;0.0010614301754595867;0.0033953643845626392;612.0;393.0;367.0;225.0;;20.0;;4469417.0;647624.0;643113.0;;3178680.0;;43.0;36.0;87.0
Lebanon;LBN;2020-01-29;0;0;0;;;;;-0.11903948497854115;0.021292972216341268;5.249819859062512;5.396836375072824;4.1641817539020245;0.03627835642038325;0.025715003816577164;0.024865785733566008;-0.0004005612582781457;-0.0003210827814569536;-0.018835955108798458;0.0015751658940397347;0.07192153597314206;0.00029760634099923304;0.00022411324840934302;0.0019462311757799527;0.000450248759015053;0.0018868441213822148;933.0;622.0;467.0;431.0;4.0;31.0;;4210393.0;765159.0;1194813.0;108786.0;2141635.0;;44.0;8.0;82.0
Lebanon;LBN;2020-01-30;0;0;0;;;;;-0.04677942307692305;0.02316985980217957;5.262268418948957;5.229869718684588;4.3113416133695255;0.034499768609947475;0.024515245082790644;0.01919455624597152;-0.0007656926470588235;-0.0001199029411764705;-0.02249589501400553;0.0017570259803921565;0.06747139861856276;0.00033946416358672635;0.0002655480008553257;0.0020374482667249835;0.0005400204691634309;0.002131468655282961;1036.0;693.0;550.0;465.0;3.0;18.0;;4476201.0;1096453.0;1222767.0;88983.0;2067998.0;;48.0;23.0;99.0
Lebanon;LBN;2020-01-31;0;0;0;;;;;-0.06255371093749999;0.025564459642168646;5.17233734154519;5.248793793899893;4.340579775602307;0.040967128304041936;0.027839297093225118;0.020780672513524917;-0.0021520419753086424;-0.002070867798353909;-0.02464524999999995;0.0008917129629629623;0.06743965926538309;0.0005919229125123735;0.0005953903834614174;0.0020402280616027327;0.0007686358580531815;0.002278769864904936;1030.0;670.0;542.0;447.0;5.0;36.0;;8707205.0;1052681.0;1265567.0;77276.0;6311681.0;;46.0;16.0;92.0
