country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Philippines;PHL;2020-01-22;0;0;0;;;;;0.35295782227782;0.005446684204366671;5.339342868936309;5.3564962535700475;4.13500025403589;0.005695481760395485;0.004067433650387389;0.0031485267450296305;0.00013020336262589794;0.00032442847799044944;-0.016014638016274604;0.00033403551193199137;0.07996572607197082;5.168682162478424e-05;5.160050744284029e-05;0.00028085479519792566;4.999878762093463e-05;0.00021701846035767418;13949.0;11168.0;7865.0;5760.0;27.0;297.0;;710807247.0;6543294.0;17764554.0;653071.0;685846328.0;;471.0;248.0;1829.0
Philippines;PHL;2020-01-23;0;0;0;;;;;0.18565882451861668;0.004800213285360958;5.773058427750537;5.505788890635091;4.399654705635816;0.008904584795281228;0.005217388379917799;0.004862689760513255;-9.920126601586332e-05;-4.051624466137889e-05;-0.01935851348077796;0.0005910795824980407;0.07632448867568599;4.215440155797692e-05;3.640510197839972e-05;0.0003651606838370721;7.666150865907241e-05;0.00039580161881438015;17737.0;13578.0;9639.0;7499.0;48.0;539.0;12.0;1482707335.0;8910049.0;28871227.0;1824099.0;1443101960.0;0.0;934.0;474.0;2499.0
Philippines;PHL;2020-01-24;0;0;0;;;;;0.2323607272315216;0.0037087622245874025;6.098941016155052;5.702165872874872;4.388563544188911;0.007411425323305587;0.0043365799961960745;0.004145969830169985;-0.000101277908353355;0.0003297726853302696;-0.01994412553722396;0.0006196920697099501;0.045652961670154035;7.395277644351174e-05;6.836986385817713e-05;0.00029977770585629435;7.351289092099109e-05;0.000374886705144787;25945.0;19948.0;14644.0;10775.0;46.0;433.0;47.0;909766258.0;13743360.0;28654529.0;1605034.0;865763335.0;0.0;1107.0;710.0;2402.0
Philippines;PHL;2020-01-25;0;0;0;;;;;-0.01892685624012207;0.004231672926834191;5.481261624118497;5.381399000763287;4.238085437656955;0.00657947710380921;0.0041060990945144095;0.003903383176555961;-0.0003107476400512701;-0.0001353455025258234;-0.017903350638905642;0.00015982549071351132;0.03185566448068833;6.815762372780937e-05;5.898697636256101e-05;0.00027459520896542454;9.717630238373408e-05;0.0004312698510901688;33706.0;23804.0;19157.0;14230.0;100.0;219.0;;462252543.0;14846897.0;21064316.0;11501055.0;414840275.0;;975.0;454.0;1925.0
Philippines;PHL;2020-01-26;0;0;0;;;;;-0.08835803836801517;0.0035091196462422977;5.351826137608528;5.221536703655646;4.139111285142737;0.004572122919556678;0.003697941706980404;0.0039510764030139655;-0.0005173904246356184;-0.0006658599471980919;-0.02254386441774851;0.0015921501382699767;0.04890754807145862;5.62848775234309e-05;5.209164696657436e-05;0.000286385188325356;8.008006020308101e-05;0.0003929444771163355;45844.0;35845.0;26762.0;18798.0;35.0;249.0;;408766531.0;19231656.0;32112231.0;1005850.0;356416794.0;;1152.0;524.0;2161.0
Philippines;PHL;2020-01-27;0;0;0;;;;;-0.2775796775175029;0.003774021385066864;5.121997253916335;5.079805596833175;4.390825685808475;0.004811644468610038;0.0040954369361311865;0.003791263328432298;-0.0008384225970017657;-0.0018303552943969735;-0.02184560000426645;0.000799009904694074;0.06760255504015351;6.804713669970015e-05;8.901545788251564e-05;0.0002773565843057245;6.7837493183997e-05;0.00031791198514039427;31583.0;24968.0;18053.0;12871.0;56.0;603.0;;1230331909.0;15592080.0;39440533.0;1007119.0;1174292177.0;;1511.0;577.0;3374.0
Philippines;PHL;2020-01-28;0;0;0;;;;;-0.1205063659081945;0.004848020131066137;5.36775565346213;5.3169354048987785;4.146597370598734;0.006353432625281395;0.004636201976731439;0.003465948839170752;-0.0009748685384699119;-0.0007828008556426162;-0.020176667205348327;0.0012750876441791788;0.055120713606748584;6.853092466485599e-05;6.336108383709482e-05;0.00033904579653236096;0.0001246813178666889;0.0004084961166669217;26212.0;19943.0;14631.0;10758.0;70.0;753.0;;1806227821.0;14975501.0;40193340.0;1811699.0;1749247281.0;;1395.0;993.0;3796.0
Philippines;PHL;2020-01-29;0;0;0;;;;;-0.008334599357066725;0.004137753152138805;5.3953970178511;5.3355021015080775;4.174341678450563;0.00638165358415743;0.004497727882023846;0.0034041856656711732;-0.003458666986536023;-0.002824952899569047;-0.024233519182627183;0.0015674287556682995;0.055642796127853236;0.0001810276163719781;0.0001459152343514155;0.0003308418646755073;9.115633457554142e-05;0.00042990240937195687;33410.0;22212.0;19041.0;13446.0;82.0;841.0;;2108343089.0;18787134.0;48380625.0;2002843.0;2039172487.0;;894.0;327.0;2057.0
Philippines;PHL;2020-01-30;1;0;0;;;;;0.10650960008703234;0.0017536296021947054;5.3998430886791065;5.368839815824844;4.166743811609494;0.002583921043109518;0.002047320849095418;0.0015785703423573294;-0.0016169494270939966;-0.0014173964339048188;-0.02521870006673866;0.0030931375590586745;0.056881733361560737;4.222739030464721e-05;3.702717417623889e-05;0.00015228521026684655;5.774289478775597e-05;0.00015995997140742812;175313.0;111690.0;101544.0;72276.0;181.0;1312.0;;3055774883.0;76153842.0;141392471.0;5791368.0;2832437202.0;;1302.0;4112.0;17365.0
Philippines;PHL;2020-01-31;1;0;0;;;;;0.013374243590728684;0.002610621940359189;5.301553667733431;5.324756042022907;4.188668108519397;0.003621465758943768;0.0025679237046367584;0.0022257141403105494;-0.0029256012443830107;-0.002662299593777575;-0.029523479572725362;5.424681073515288e-05;0.058855290915838035;7.447865601461443e-05;6.64025098002702e-05;0.00017461523325694895;7.824819985601031e-05;0.0002085246439822536;94952.0;63316.0;54421.0;38971.0;192.0;1368.0;;3173830353.0;44909729.0;96745132.0;5542751.0;3026632741.0;;1064.0;1650.0;5010.0
