country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Taiwan, Province of China;TWN;2020-01-22;1;0;0;;;;;0.08184945504087184;0.015399915967503697;5.460047930339524;5.351139227093494;4.113638667948137;0.022797551145167686;0.021780211777559268;0.01558229813666964;-0.0006137254901960785;-0.0002751307189542483;-0.043334694919785935;0.0002157878787878788;0.07252464086877171;0.0002595320259577743;0.0001588868283258486;0.0011349100923961914;0.0001638141051312668;0.0008479035326348457;976.0;811.0;470.0;460.0;32.0;14.0;;2706253.0;353204.0;876308.0;445163.0;1031578.0;;105.0;39.0;130.0
Taiwan, Province of China;TWN;2020-01-23;1;0;0;;;;;-0.005471840659340642;0.018429630143790232;5.4926527753982;5.347348673149737;4.278443654653462;0.029526630714949487;0.019884991587912;0.016045777870267116;-0.000601868514570007;-0.0005237633262260128;-0.033290048649609244;-0.00022747334754797446;0.07320796047729798;0.00025540542230111;0.00023323093189003849;0.0014674996079739485;0.0003765995706928772;0.0012974230768357255;1272.0;883.0;645.0;574.0;43.0;10.0;;2349463.0;704963.0;957257.0;543318.0;143925.0;;243.0;51.0;219.0
Taiwan, Province of China;TWN;2020-01-24;3;0;0;;;;;-0.0041266607617360465;0.01678997823307709;5.598865993881682;5.426090605385113;4.329220065511955;0.02634918493241416;0.017216510309047344;0.012904309460121898;-0.0026406976926523305;-0.00031433501344086025;-0.030897444108422843;-0.0005424941756272406;0.06675334943453315;0.0005165898656574548;0.0003699464982594709;0.0011975613813588481;0.0003923315574457258;0.0012789043935190017;2260.0;1421.0;1151.0;1051.0;44.0;13.0;1.0;5413154.0;1636595.0;1623658.0;758141.0;1394760.0;0.0;273.0;86.0;284.0
Taiwan, Province of China;TWN;2020-01-25;3;0;0;;;;;-0.09173205797101426;0.013587267006552564;5.407589501085793;5.286267283180836;4.21273638344438;0.01736821150667184;0.012149332003406359;0.0102423556241751;-0.0011704412177328842;0.00032845777216610595;-0.028000463495069385;0.0016194812008978696;0.06605516687376373;0.0002968912154652606;0.0002950333888186582;0.001076374550061865;0.0003911734410252472;0.0011453430165319824;3570.0;2160.0;1885.0;1627.0;34.0;24.0;;5560452.0;1812765.0;2340547.0;577961.0;829179.0;;291.0;84.0;293.0
Taiwan, Province of China;TWN;2020-01-26;4;0;0;;;;;-0.1626528676888127;0.012727334471400356;5.321300477717814;5.272938197424028;4.253871572216695;0.015222106399371962;0.011322263229748436;0.010192936979607492;-0.0012221088414181873;-0.0014741163032191069;-0.03435963459724035;0.0007363099688473537;0.07353395072200064;0.0002598977471416792;0.00025104068134923567;0.0008334604748351476;0.0002461792430324937;0.0008393074703875953;3462.0;2637.0;1788.0;1600.0;50.0;24.0;;7276020.0;2532394.0;3415553.0;854779.0;473294.0;;289.0;170.0;500.0
Taiwan, Province of China;TWN;2020-01-27;5;0;0;;;;;-0.2541305645161304;0.015709333957599728;5.2911130890191;5.279199829982763;4.320254149581151;0.01757589278841271;0.013198118845403378;0.011439196795362849;-0.0006858314074074074;-0.004896268029629619;-0.022107466088888552;0.003277075360493834;0.06340031823707455;0.00022749286253775165;0.000488466335215817;0.0012193943189709275;0.00033911991195764084;0.0014232922122070413;2396.0;1703.0;1200.0;1120.0;48.0;28.0;;5063646.0;1357571.0;2212470.0;963424.0;530181.0;;341.0;74.0;412.0
Taiwan, Province of China;TWN;2020-01-28;8;0;0;;;;;-0.13652650221378826;0.012627827132426096;5.343586532884721;5.330066235151531;4.174235967899446;0.018322282752437663;0.012319601638544541;0.01047244255830659;-0.002394844779452821;-0.0016759077331099939;-0.02764524928212452;0.0011441091568955902;0.06412971200975659;0.00032439053441313823;0.000330554151971848;0.0011214729983852864;0.0003713886882598246;0.001270925027780167;2649.0;2041.0;1420.0;1164.0;56.0;9.0;;5399685.0;1871138.0;2486786.0;990227.0;51534.0;;251.0;100.0;361.0
Taiwan, Province of China;TWN;2020-01-29;8;0;0;;;;;-0.10497850842020848;0.015233201894353674;5.2889132797638565;5.251208296593903;4.2995271525835586;0.020782377448062453;0.015277574680828503;0.013539669976121264;-0.006067157423839101;-0.0024591979296066267;-0.030383077499999862;-0.0006591731055900628;0.06582579325564678;0.0007686392572812716;0.00045557945089486144;0.0011912389455151448;0.0004253147750713441;0.001324360349170301;2614.0;1728.0;1360.0;1182.0;62.0;10.0;;5152245.0;1557090.0;2527609.0;970177.0;97369.0;;203.0;94.0;165.0
Taiwan, Province of China;TWN;2020-01-30;9;0;0;-0.0145030305888039;-0.0181190441812955;-0.0581232261885862;-0.0592319587327061;-0.08819154649428147;0.011809168156557606;5.252636230727316;5.213718446337858;4.253769251435588;0.017072970978495174;0.01230993449745617;0.009646375364852772;-0.0021027255607895924;-0.001543315365634814;-0.02675427523564133;0.0014006506505159293;0.07122275243369079;0.00029298878273513435;0.00024116380565866518;0.0009338893479278672;0.00026783549489288455;0.0009660740245847033;3623.0;2639.0;1932.0;1603.0;57.0;31.0;;7906973.0;2499686.0;2169918.0;893636.0;2343733.0;;214.0;96.0;328.0
Taiwan, Province of China;TWN;2020-01-31;10;0;0;-0.0374991908941666;-0.028821152578459;0.00163905779368356;0.006402246215289511;-0.11084237288135593;0.012442420175467732;5.2768423601335845;5.2933163348770265;4.2666386078368665;0.018542575293742924;0.012930756381449813;0.0106882018184172;-0.0020713042061755397;-0.001828246425966449;-0.03300867648599648;-6.920189468931313e-05;0.07017989284825311;0.0002983741979110527;0.00028688318095724565;0.0008694025857200813;0.0003634843228796856;0.0009284889439270537;3194.0;2231.0;1763.0;1374.0;33.0;24.0;;5306018.0;2028769.0;2016168.0;602572.0;658509.0;;228.0;65.0;251.0
Taiwan, Province of China;TWN;2020-02-01;10;0;0;;;;;-0.08907335733573363;0.016302064294382166;5.223214728658746;5.282441616372815;4.286959917209143;0.022035823242067647;0.016068962994916492;0.0131672960266968;-0.002079580408323517;-0.0014102548750163585;-0.03503115653710223;-0.0010937577149587752;0.07297062050200775;0.0003640558478928118;0.00039751774780715415;0.0011314025573417002;0.00040526436362415587;0.0011052616996805498;1978.0;1344.0;1031.0;865.0;50.0;32.0;;5402324.0;1170292.0;1562024.0;908465.0;1761543.0;;146.0;23.0;173.0
Taiwan, Province of China;TWN;2020-02-02;10;0;0;;;;;-0.11108459330143544;0.017038535504314944;5.219644010037508;5.224821918564727;4.334971404054108;0.02387885113990189;0.016451768960087317;0.013242188087959302;-0.0005471916174734356;1.770949101403647e-05;-0.03192925306225508;0.00039677402597402585;0.07284016366767579;0.00026767694740785107;0.00022336868074542945;0.0011642468428538974;0.0003200039453760638;0.0010530601777907606;1914.0;1273.0;1010.0;848.0;36.0;20.0;;3746470.0;1179809.0;1467399.0;622310.0;476952.0;;169.0;32.0;152.0
Taiwan, Province of China;TWN;2020-02-03;10;0;0;-0.0112101148236334;-0.0198881531393411;-0.0264839559074677;-0.0122697002883836;-0.15723446404341931;0.02028071736769224;5.1734320003812115;5.188966186806361;4.317129608248255;0.0278378700330224;0.020859716833865262;0.016441470710079877;-0.0010646349206349208;-0.00028637301587301604;-0.03081627278439163;3.8956382275132255e-05;0.07152689262511346;0.0004696689824782162;0.0003125408954866938;0.0014434840977672304;0.00039072724772379086;0.0013369003755741096;1362.0;918.0;702.0;591.0;46.0;23.0;;8240304.0;858903.0;973378.0;912264.0;5495759.0;;107.0;28.0;171.0
Taiwan, Province of China;TWN;2020-02-04;11;0;0;0.00294830336887131;0.0187792604438712;0.0226363857141116;0.0175467297106131;-0.14389391812865476;0.018883893878922944;5.1970263596896435;5.199830987237158;4.282050383153245;0.026074083433286842;0.01877478778020509;0.014993279697916362;-0.001408960354720918;-0.0002531815336463224;-0.032987750591201466;3.9815466875325907e-05;0.0749358787524244;0.0003589840470080797;0.0002357085049576464;0.001273429655423611;0.0003752355707915802;0.0011623909051431665;1598.0;1088.0;829.0;688.0;48.0;33.0;;4777879.0;880333.0;1295896.0;916788.0;1684862.0;;192.0;16.0;186.0
