country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Egypt;EGY;2020-01-22;0;0;0;;;;;-0.09958705882352938;0.04526854306252257;5.391259700262495;5.237150925889756;4.1953206388583455;0.05319205049945711;0.03533580133668244;0.02950271756543813;-3.9439655172413765e-06;0.0;-0.02021293965517242;0.0005735344827586206;0.08149565584291192;3.9439655172413765e-06;0.0;0.0026904164735133893;0.0004037830106688527;0.0023929931429397962;295.0;203.0;162.0;116.0;2.0;15.0;;2242187.0;347791.0;912007.0;77893.0;904496.0;;26.0;19.0;65.0
Egypt;EGY;2020-01-23;0;0;0;;;;;-0.0005752380952380805;0.030728769476669075;5.646704184540456;5.390255743709973;4.4478629507896015;0.056800455261450514;0.034373331575348214;0.028202784480977083;0.000252920245398773;-1.1500000000000007e-05;-0.03045171288343558;-0.0003126451942740286;0.07394991568799306;0.0002529202453987731;0.00042624692982227215;0.002321152518371574;0.0003180300635004244;0.002473771867773031;677.0;388.0;407.0;256.0;1.0;12.0;1.0;6271675.0;577468.0;1467081.0;5088.0;4222038.0;0.0;88.0;42.0;108.0
Egypt;EGY;2020-01-24;0;0;0;;;;;0.01302639593908638;0.02322418632226556;5.6179586989223536;5.397093903785248;4.381286670739669;0.04246263937259818;0.02659124872274489;0.019905456289196655;-0.0013846325136612026;-0.00018825;-0.021750322124642164;-0.0003575118397085611;0.06527870578393223;0.000496604253857029;0.0003182505554032617;0.0016865313956297607;0.0004850954290306124;0.002051983945117103;1648.0;832.0;986.0;651.0;6.0;2.0;3.0;4270538.0;1418657.0;2750426.0;80444.0;21011.0;0.0;173.0;56.0;152.0
Egypt;EGY;2020-01-25;0;0;0;;;;;-0.0840105982905982;0.01635312315165656;5.5482197399058215;5.347679832461415;4.33394652981636;0.025856350399059112;0.016919082579362858;0.014802209754098631;-0.0011998890380313196;-0.0017009550335570472;-0.02094159091722611;0.0016531291946308745;0.059805290286560765;0.0003979640413866819;0.0003838171365803338;0.0014907144378106067;0.0005764949395485325;0.0017004607241249135;3117.0;1666.0;1844.0;1259.0;9.0;5.0;;7820844.0;1703488.0;5565396.0;85479.0;466481.0;;249.0;52.0;183.0
Egypt;EGY;2020-01-26;0;0;0;;;;;-0.14624161616161624;0.0180194652916936;5.277633262743535;5.168923183164575;4.308037485869518;0.027761377369715137;0.01970456243319613;0.01690571980485659;-0.001644537386243386;-0.001979103222222222;-0.022646393044444504;0.001019718555555555;0.06806345033022193;0.0004282011340603338;0.0003942037422929884;0.0012748059446396028;0.0003937898888633516;0.0014227362530693007;2571.0;1607.0;1622.0;923.0;3.0;23.0;;6547192.0;2226928.0;2332773.0;20988.0;1966503.0;;166.0;36.0;232.0
Egypt;EGY;2020-01-27;0;0;0;;;;;-0.1884928735632173;0.020321140758094054;5.16394831748568;5.158250208467635;4.433605934038899;0.026834759790127127;0.020974769051581098;0.01699000489968944;-0.0021578377425044088;-0.0061149673353909405;-0.01892156449147573;0.0018410203189300413;0.06105724861669935;0.00047291471510917967;0.0007037394157814022;0.0015312513004100087;0.0005078436995976613;0.0018774529371167;1836.0;1122.0;1076.0;751.0;1.0;8.0;;9004869.0;1788889.0;6979276.0;16416.0;220288.0;;171.0;31.0;188.0
Egypt;EGY;2020-01-28;0;0;0;;;;;-0.08720927357032472;0.02278735845426916;5.2612920483190635;5.3231919243692545;4.279214477123289;0.034268589210775004;0.0244202315010732;0.01898107008260732;-0.002821569634703197;-0.002559953196347032;-0.013644255653402824;0.0006184342604123465;0.055049790416553016;0.0005727143763027534;0.0005765299044188133;0.0019591462953044573;0.0008493092125359649;0.002413003213081474;1595.0;884.0;923.0;657.0;2.0;13.0;;4629837.0;1261251.0;2499643.0;21504.0;847439.0;;110.0;59.0;166.0
Egypt;EGY;2020-01-29;0;0;0;;;;;-0.0635050335570471;0.020765277543680342;5.145441118563432;5.112459818912014;4.3963985512611785;0.0400441911102492;0.02834521994923806;0.019967375126769524;-0.0039674888178913735;-0.0010276517571884984;-0.0243121703179674;0.00025024760383386555;0.06713978891409596;0.000982653446150959;0.0005132828921601649;0.00195158179053712;0.0005892750303825343;0.0021407654528033146;1606.0;902.0;935.0;658.0;3.0;10.0;;8178762.0;1345004.0;3287607.0;2882420.0;663731.0;;82.0;22.0;198.0
Egypt;EGY;2020-01-30;0;0;0;;;;;-0.10076540492957722;0.015472094441948062;5.143312615143299;5.160882514271733;4.348024886724569;0.02717918087281012;0.02014361054895224;0.01495855544062532;-0.001601358024691358;-0.0012047345679012346;-0.026890608179894214;0.0015555262345679016;0.06844251181747213;0.0004021038381570529;0.00032860119034296956;0.0013626830208887985;0.000447816134146855;0.0014262590696574727;2521.0;1508.0;1482.0;1008.0;9.0;22.0;;15613869.0;2217741.0;10883443.0;133415.0;2379270.0;;152.0;39.0;226.0
Egypt;EGY;2020-01-31;0;0;0;;;;;-0.1154417502278942;0.016852224946107594;5.134740075210414;5.198017529917238;4.35703996699053;0.028591376006698168;0.020435584196230462;0.016160439186509813;-0.001910013263785395;-0.0021681929955290604;-0.025063698862157924;-0.00017290721737279148;0.067843338618514;0.00040811825164038053;0.0004021914571797365;0.0012443315203314645;0.0004760197678599508;0.0014956846694078804;2355.0;1458.0;1366.0;968.0;4.0;17.0;;13063313.0;2131385.0;4210009.0;27887.0;6694032.0;;94.0;48.0;162.0
