country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
United States of America;USA;2020-01-22;1;0;0;-0.000185193019134999;-0.000716372819621114;0.000884417903943557;-0.000334674401424095;-0.08662522088157157;0.002855029041045371;5.239559862431217;5.2039216314546035;4.256540251707008;0.003756185489831769;0.002558254828899762;0.001902240142825627;-0.001346071770387798;-0.00045577979644163916;-0.028969108077924705;-0.00022516826112560924;0.0770877589705285;5.4866590879192606e-05;3.727861996930274e-05;0.0001814888231309069;4.979837881712954e-05;0.00015275850412814606;65154.0;54709.0;35848.0;26383.0;752.0;2171.0;;2763117706.0;121244182.0;145584628.0;65969093.0;2430319803.0;;10871.0;5520.0;15737.0
United States of America;USA;2020-01-23;1;0;0;-0.00522869686312255;-0.00443436141646991;-0.007061672950269941;-0.000897388938652099;-0.15674820013986904;0.0018412534409575575;5.364235909251918;5.257993201358522;4.3583140648611804;0.003104167954970417;0.002054441929002213;0.0017181879406141444;-0.0010328909924155138;-0.0006004362913086648;-0.02490905968020566;0.0006606290693445258;0.0702649720893089;3.6737055284762544e-05;3.031514979304267e-05;0.00015580671428103032;4.6024713049746166e-05;0.00015481804201905402;126232.0;105311.0;70719.0;51214.0;1145.0;3120.0;34.0;3844205433.0;263168571.0;297889898.0;68341137.0;3214805827.0;0.0;20773.0;11502.0;23837.0
United States of America;USA;2020-01-24;2;0;0;0.0040921623341319;0.00336250674271099;-0.00427848081989346;-0.00585934269373212;-0.000950107843505859;0.001514170716613176;5.488278353095603;5.3664447988751665;4.3174807960201464;0.0024710014831929;0.0016152024466725972;0.001277008091415785;-0.00186453585455768;0.0015360868844368199;-0.023233145631168257;2.7587531810766985e-05;0.06436689065797982;3.796809466029117e-05;4.775530493523842e-05;0.00011401969598714318;3.8841786480279e-05;0.00012420009459723771;237249.0;194819.0;132819.0;97008.0;1975.0;5331.0;116.0;5382855603.0;417141357.0;437405494.0;84643125.0;4443665627.0;0.0;31961.0;14408.0;41836.0
United States of America;USA;2020-01-25;2;0;0;;;;;-0.1370369735484175;0.0013582940356904015;5.368948324718559;5.261685841431339;4.358115433913238;0.001968126425279956;0.0013511413671418089;0.0011434351650460562;-0.002450153941793121;-0.0006142242820015572;-0.02323226891691365;0.00020014963860260507;0.06340709784856305;4.3231828746776364e-05;4.12338844135262e-05;0.00011355494047753494;4.5504893628920004e-05;0.00012382665971100257;295187.0;233745.0;168323.0;123150.0;969.0;2745.0;;3113817879.0;449520202.0;457671732.0;48943183.0;2157682762.0;;31245.0;12397.0;30131.0
United States of America;USA;2020-01-26;5;0;0;;;;;-0.17542072415393073;0.0012438258827036268;5.291155579830483;5.25055437202316;4.305772681582463;0.0017682131148966129;0.0012890007113453142;0.0010923286374664378;-0.002079143107254188;-0.0026323396323412085;-0.02642882613066029;-0.00011251111031929148;0.06627698658432098;3.4311715441103764e-05;3.613814235844403e-05;9.700141053018513e-05;3.171700005171161e-05;0.0001039165163126686;332956.0;285535.0;190549.0;137846.0;1239.0;3322.0;;3414807249.0;539917755.0;530920541.0;63660700.0;2280308253.0;;33713.0;18653.0;52969.0
United States of America;USA;2020-01-27;5;0;0;-0.0238150804605279;-0.0212911371001603;-0.0140649404102842;-0.0157821788015564;-0.2771469353919146;0.001224035876118943;5.2056524433691305;5.245015072757412;4.334735480130198;0.0017334070799706832;0.0012890281282933874;0.0010645778917273718;-0.00324782595709118;-0.006675903541225557;-0.0174411239730167;0.002507411018846242;0.053793270819448055;3.592698935074853e-05;4.785484953897011e-05;0.00011315389626196636;4.1955289186731576e-05;0.00013321338276206738;281982.0;243245.0;158908.0;116787.0;1651.0;4636.0;;5079080201.0;473098338.0;525422894.0;75499539.0;4005059430.0;;43290.0;14571.0;46495.0
United States of America;USA;2020-01-28;5;0;0;0.0018128108259496398;0.00526799564425673;0.004745300519120479;0.00653349291670757;-0.17849399172449648;0.0011699310664226225;5.249879338486577;5.261862199870128;4.297774230162228;0.0018196704312734191;0.0012334966359995585;0.0010994620637301263;-0.0053781448681235605;-0.00475725323639412;-0.0175228255974805;0.0019111524158353427;0.05646569733677584;4.670392095623877e-05;4.417138211567829e-05;0.00011724047366797204;4.347180137413664e-05;0.0001369068836021609;294307.0;252399.0;165049.0;121259.0;2159.0;5840.0;;6199062391.0;490490763.0;564555256.0;96280049.0;5047736323.0;;30524.0;20886.0;46407.0
United States of America;USA;2020-01-29;5;0;0;0.00788128277908307;0.00418955306603763;0.005320395562398161;0.000403764548428498;-0.13458736760412646;0.001290331170937416;5.243333039752012;5.211498400805617;4.349175071895773;0.0018651215861752233;0.0013574568564677315;0.0012113306054390186;-0.007800038013126563;-0.0031833415409991644;-0.022207380073538743;-0.0003789721004461925;0.061447576048710574;7.524550173013026e-05;4.591496362158385e-05;0.00011080985458533028;4.166790327864205e-05;0.000127845025919233;296787.0;252065.0;166637.0;122018.0;2212.0;5920.0;;5599764884.0;457679285.0;561242720.0;96571924.0;4484270955.0;;16472.0;12937.0;27265.0
United States of America;USA;2020-01-30;5;0;0;-0.00627802190096993;-0.00223192367452363;-0.00833413536556016;0.00434040600860541;-0.12358050442816028;0.0010511715216889198;5.243412858172208;5.233102869393089;4.276488853731685;0.0015480875675920587;0.0011103394904042974;0.0008978545079965466;-0.0021392475419081893;-0.00129531762046251;-0.028073085324530917;0.0006866699359352335;0.07011984017041033;2.8348130093608063e-05;2.172686659500689e-05;8.316193813906657e-05;2.625991960333079e-05;8.21633968148213e-05;406051.0;343430.0;227284.0;168243.0;3030.0;7494.0;;7376831373.0;651808126.0;704185721.0;160119613.0;5860717913.0;;24585.0;14200.0;37654.0
United States of America;USA;2020-01-31;7;0;0;0.00601809581083579;-0.00231127497576011;-0.0113038438754263;-0.0211302689213788;-0.1842280748130843;0.0010653236244214596;5.166312768635625;5.2156212285157535;4.342326209916328;0.0017051537738161091;0.0011590227214165047;0.0009600130024868176;-0.0026283972985442217;-0.002319211973139236;-0.026172157913155258;-0.00012388507196787901;0.0664162593597517;3.038520005400669e-05;2.8417514021995892e-05;8.415749225026677e-05;3.637102853507697e-05;9.041758221745388e-05;374035.0;319743.0;206981.0;156052.0;3026.0;7976.0;;7055682417.0;632060050.0;678651043.0;153344182.0;5591627142.0;;20565.0;12700.0;33330.0
