country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Cambodia;KHM;2020-01-22;0;0;0;;;;;0.060477777777777735;0.102637331713897;5.2859509803921565;5.2144659197012135;4.203982492997199;0.15058594141052242;0.07714789934621301;0.07723575808071723;-0.0001995000000000002;-0.00017545454545454556;-0.031212909090909083;0.0;0.08108110692640692;0.0026249250393337352;0.003247209947074227;0.006278273307411057;0.0;0.00228642101347533;62.0;45.0;44.0;15.0;;3.0;;590610.0;110321.0;12488.0;;467801.0;;13.0;2.0;26.0
Cambodia;KHM;2020-01-23;0;0;0;;;;;-0.06533150684931507;0.061061127887981924;5.334358679392501;5.222189153003859;4.369623088512795;0.08639813809325263;0.05927862737147072;0.0463556825828597;0.0007842916666666666;0.0009872708333333333;-0.0243917204861111;0.0020790625;0.07869442147817461;0.0007842916666666666;0.0009872708333333333;0.005074886205463364;0.00117453035597116;0.004886436877374282;162.0;103.0;108.0;51.0;;3.0;;901886.0;153248.0;54480.0;;694158.0;;23.0;9.0;38.0
Cambodia;KHM;2020-01-24;0;0;0;;;;;-0.0033890322580645282;0.04347323711985202;5.475310525108834;5.294459216141735;4.398518432913373;0.07838467638798395;0.04977239521278455;0.03963907044802116;-0.00159271978021978;-0.0006117252747252747;-0.02652165384615385;0.0008423736263736261;0.06536841273448776;0.001117488280545082;0.0009304006436849985;0.003399259227884245;0.0006719671304324603;0.003768444643927655;287.0;203.0;201.0;81.0;;5.0;;1430101.0;404119.0;106532.0;;919450.0;;28.0;11.0;59.0
Cambodia;KHM;2020-01-25;0;0;0;;;;;-0.15769045226130662;0.03960458378772098;5.306000003760516;5.233805265412158;4.337335847822997;0.054288267873196516;0.03999925476552135;0.030873292707651767;-0.003535346273291925;-0.0029493602484472045;-0.02115500897170465;0.0001454616977225669;0.0685236347727497;0.0010167285429965732;0.00112917397107481;0.002881183441982011;0.0012153345206788724;0.0029385754312602342;369.0;273.0;272.0;90.0;;7.0;;979418.0;358284.0;74638.0;;546496.0;;39.0;15.0;25.0
Cambodia;KHM;2020-01-26;0;0;0;;;;;-0.1001004149377594;0.03434502078110205;5.268185794733589;5.213314665096899;4.314635808664283;0.05460533703663368;0.03938040729021895;0.031514105520909656;-0.00269966875;-0.00162520625;-0.03053561989583335;-0.0007278588541666669;0.07126028926474573;0.0010449586583836782;0.0007138629407249527;0.002658046187949481;0.0010214011660818656;0.0026967844671495498;400.0;315.0;253.0;139.0;;8.0;;1011100.0;459642.0;164023.0;;387435.0;;39.0;8.0;70.0
Cambodia;KHM;2020-01-27;1;0;0;;;;;-0.07371028938906754;0.031725505968221754;5.326349550409332;5.312737426784167;4.211879622712228;0.03731727418773733;0.027578418403728964;0.023687902427992225;-0.0007536923314780457;-0.002372958874458875;-0.02452679360269356;0.00012939764996907838;0.06122521484009436;0.0004505524924853591;0.000737510040929383;0.002388580767703698;0.0007422185049672622;0.0027764608915971625;524.0;414.0;327.0;177.0;;20.0;;2779138.0;349128.0;233209.0;;2196801.0;;45.0;13.0;148.0
Cambodia;KHM;2020-01-28;1;0;0;;;;;0.0040402097902098024;0.03346609660140545;5.368251550786985;5.319821248405226;4.139571503264982;0.04761967563940005;0.03570512489340648;0.025361488573839082;-0.0010619847715736042;-0.0008127258883248731;-0.023717536971235183;-0.003429136845726185;0.061507357462777135;0.0005433139899305566;0.0004675747776256281;0.0025820969248271657;0.0011870154073740135;0.0028510479127873906;467.0;379.0;311.0;143.0;1.0;12.0;;2333981.0;343176.0;246468.0;12774.0;1731563.0;;30.0;14.0;127.0
Cambodia;KHM;2020-01-29;1;0;0;;;;;-0.054306250000000035;0.03785536610185676;5.323414597907192;5.244915954469167;4.246123505710257;0.04968850322004878;0.036264947742155884;0.0319868959027287;-0.0010734758064516133;-0.0008436935483870968;-0.028773134811827982;0.0005735228494623655;0.06889673081797235;0.0008879068540449316;0.0005952662193581286;0.00293491871040775;0.0005114807798156346;0.002703383819504845;357.0;285.0;228.0;123.0;;6.0;;1290069.0;214102.0;155741.0;;920226.0;;15.0;12.0;47.0
Cambodia;KHM;2020-01-30;1;0;0;;;;;-0.0680757575757576;0.030853204485993126;5.262627125738586;5.246509109348251;4.274330777208018;0.04375355458068226;0.03371345538396809;0.028894809241131414;-0.0005613931034482759;-0.00046381609195402304;-0.031526709261083766;0.002205727586206896;0.07401350237021606;0.0003955841188009984;0.0005932283954167085;0.002940018754339285;0.0008614253777693233;0.002652837562015925;420.0;340.0;222.0;178.0;;20.0;;2575495.0;257144.0;288859.0;;2029492.0;;18.0;9.0;60.0
Cambodia;KHM;2020-01-31;1;0;0;;;;;-0.10298537549407118;0.03324911873990812;5.300647234803472;5.2440876183688685;4.286119574307074;0.04318959421773448;0.03173801767667437;0.024066123852757176;-0.003022198630136986;-0.001393910197869102;-0.030445659931506868;-0.0007745239726027396;0.06944040423733422;0.00116841138723786;0.000690342007696154;0.0026757298083518967;0.0009541197096957103;0.002637838834077242;417.0;348.0;276.0;132.0;;9.0;;947679.0;198041.0;219920.0;;529718.0;;23.0;4.0;65.0
Cambodia;KHM;2020-02-01;1;0;0;;;;;-0.039199999999999985;0.0470950743578767;5.394499716802693;5.366314001671618;4.250748776425929;0.058726620235589534;0.04580321796438224;0.04011556663007365;-0.0004151989795918367;0.0;-0.027800326360544227;0.0019844489795918367;0.06841789461524872;0.0004151989795918367;0.0;0.003810442277949969;0.0010083841645766331;0.003486060053391609;253.0;191.0;139.0;111.0;;3.0;;345335.0;117536.0;194096.0;;33703.0;;11.0;6.0;46.0
