country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;TWI_num;TWI_num_en;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_reliable;FAC_unreliable;FAC_unknown
Nepal;NPL;2020-01-22;0;0;0;;;;;-0.1043528735632184;0.04272113740071401;5.252112384748385;5.254861917600096;4.196530999439613;0.05323573559574856;0.0374322052828141;0.025905751885380586;-0.00038379646017699124;0.0;-0.020341548988621987;0.0;0.08368318294001971;0.00038379646017699124;0.0;0.0025313664208068327;0.0;0.002456029594164228;318.0;229.0;192.0;117.0;3.0;6.0;;2546103.0;511287.0;691062.0;23781.0;1319973.0;;25.0;17.0;79.0
Nepal;NPL;2020-01-23;0;0;0;;;;;-0.04946725352112679;0.03045259309707075;5.5450255139885485;5.316811035323807;4.454074620003723;0.05335653597754297;0.0354168709466196;0.02442490526915994;-0.0012659659863945578;-0.0010144693877551024;-0.02043761020408164;-0.0016456405895691616;0.0721320300453515;0.0007326878126778207;0.0007398890447601973;0.002381927873010366;0.0007424407526892943;0.0027120763406938307;536.0;364.0;286.0;233.0;4.0;12.0;1.0;3869821.0;502905.0;1033842.0;44201.0;2288873.0;0.0;49.0;40.0;86.0
Nepal;NPL;2020-01-24;0;0;0;;;;;0.12363027823240536;0.02158145190492589;5.707244705862478;5.501862060929772;4.348107396346041;0.03890953495110408;0.024515658386142967;0.019779305382913;-0.0007832931937172777;-1.5619109947643946e-05;-0.022543472513088983;-2.2857329842932e-05;0.06073108181298775;0.00038719566577310793;0.00038126742253457565;0.0017178784594700438;0.000515612969066251;0.002120570514163588;1196.0;838.0;580.0;587.0;2.0;25.0;2.0;6479630.0;1340233.0;2004441.0;23577.0;3111379.0;0.0;106.0;46.0;198.0
Nepal;NPL;2020-01-25;1;0;0;;;;;-0.02584824858757059;0.019760065456931444;5.3794006296332055;5.327461817439168;4.225788927364254;0.029350985646386826;0.020797681286677725;0.015336423869802015;-0.000920437707641196;-0.0004251907530454041;-0.01721581253361812;0.00026120819490586903;0.05987782823371149;0.00039591164029784245;0.0003565771551233043;0.0014798278008007696;0.0006048593990299926;0.0018580084104668864;1707.0;1179.0;903.0;774.0;8.0;22.0;;7910058.0;1469282.0;1654903.0;627775.0;4158098.0;;98.0;47.0;195.0
Nepal;NPL;2020-01-26;1;0;0;;;;;-0.16865445086705186;0.018040473847602042;5.242687301989776;5.180720942830948;4.3221093199935865;0.027040285710171502;0.0198230903302648;0.01717624084277054;-0.0010733628364389233;-0.0021065838509316767;-0.026926984808488683;0.00033939561766735665;0.0687862808457155;0.0004216803012404709;0.00042494045749818523;0.0013003652304379085;0.0003277352706142116;0.0015186167210639804;1649.0;1250.0;896.0;728.0;3.0;22.0;;6257342.0;1999468.0;1309655.0;23781.0;2924438.0;;119.0;59.0;203.0
Nepal;NPL;2020-01-27;1;0;0;;;;;-0.2219096296296298;0.019482541906962244;5.119786236965835;5.157231196735183;4.392691685790272;0.02656887280128819;0.020993943831780576;0.016899729517400833;-0.001460066869300912;-0.005209114488348527;-0.02230607043923963;0.00064759409243239;0.06698166399526091;0.0003801173859081123;0.0006404877465853414;0.0012875331535092648;0.00041505254147957945;0.0016140550894352054;1376.0;1024.0;682.0;664.0;4.0;26.0;;11486279.0;1218568.0;1697058.0;410728.0;8159925.0;;169.0;41.0;245.0
Nepal;NPL;2020-01-28;1;0;0;;;;;-0.08118390461997027;0.021975184728133645;5.261178664662696;5.2828264306395365;4.241700685437225;0.03287795860165861;0.02443539656517588;0.018521016970753854;-0.002587300796812749;-0.0025604913678618853;-0.015203280508916645;0.0008521949542157711;0.05717264083856328;0.0005106689544741173;0.0005041264321823134;0.0016692967884218931;0.0006816913489108467;0.0020907092688118648;1258.0;896.0;587.0;640.0;7.0;24.0;;7432153.0;987884.0;1942361.0;759851.0;3742057.0;;104.0;67.0;182.0
Nepal;NPL;2020-01-29;1;0;0;;;;;-0.0417847756410256;0.021912335095474408;5.240676439453262;5.213452013675044;4.344864250558911;0.033873411425282975;0.02364157863566529;0.01815949085701405;-0.002240210280373832;-0.0018055007788161988;-0.023330820054517143;0.0009515007788161988;0.06791015889202953;0.0006883268732508007;0.0005205834547160434;0.0017544177465839007;0.0005379371768906309;0.0018980844373243746;1193.0;848.0;554.0;601.0;12.0;26.0;;9109525.0;1091158.0;2713415.0;657677.0;4647275.0;;63.0;21.0;112.0
Nepal;NPL;2020-01-30;1;0;0;;;;;-0.045920718816067616;0.017594841947658812;5.225098541903646;5.209586457763017;4.28750761323069;0.026144916964239463;0.019560091110475054;0.015126820976510663;-0.0013814280538302275;-0.0009463630952380953;-0.026455481950606426;0.001321211141304347;0.06795647198291645;0.0003885226751916084;0.000352061956132308;0.0013876745870828092;0.00044875293855620976;0.0013965819843847179;1709.0;1213.0;941.0;732.0;6.0;30.0;;9496795.0;1707901.0;2606041.0;438017.0;4744836.0;;61.0;41.0;184.0
Nepal;NPL;2020-01-31;1;0;0;;;;;-0.10045312499999982;0.01751651654474275;5.1271754043024576;5.1480851503138085;4.350362767716123;0.02788743405775973;0.02018164637126206;0.0150339759735257;-0.0022585571505376327;-0.0023883979390681;-0.02429299805555565;-0.00018354233870967795;0.06706415845256193;0.0004627223075734568;0.0004835970194175086;0.0013672477989689585;0.0005660612803479327;0.0015435637596816875;1682.0;1261.0;897.0;737.0;11.0;37.0;;10884821.0;1685759.0;2194830.0;1056636.0;5947596.0;;94.0;39.0;126.0
