datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,ISR,he,138,32,4,102,0,34,14,13,0.2917,4,9,0,34,0,0,13,1,0,0,0,0,15,9,0,0,92940,64025,27813,0,0,0,0,78,1,59,-0.0361,5.2480,5.2165,4.2871,0.0050,0.0485,-0.0523,-0.0495,0.0787,0.4079,,0.3750,,0.3750,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-01-23,ISR,he,345,68,11,266,0,76,29,38,0.2762,14,21,6,70,0,2,22,5,0,0,0,0,52,22,0,0,256610,68158,106794,0,0,0,0,205,1,139,-0.1571,5.2694,5.2283,4.3643,,,-0.0408,0.0200,0.0759,0.2099,,0.2973,,0.2973,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-01-24,ISR,he,604,122,23,459,0,74,27,68,0.2673,17,48,6,68,0,1,24,2,0,0,0,0,46,17,2,0,209440,72355,262644,0,0,0,1,347,1,255,-0.0379,5.5443,5.3722,4.3339,-0.0545,0.0023,-0.0340,-0.0135,0.0737,0.2568,,0.2698,0.0000,0.2615,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-01-25,ISR,he,803,142,32,629,0,86,22,69,0.2037,14,51,0,86,0,1,13,6,2,0,0,0,57,15,2,0,196208,40562,294278,0,0,0,4,450,0,349,-0.1359,5.2711,5.1914,4.3360,-0.0264,-0.0210,-0.0337,0.0043,0.0670,0.1713,,0.2083,0.0000,0.2027,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-01-26,ISR,he,929,149,26,754,0,84,27,83,0.2432,18,58,1,83,0,1,14,10,2,0,0,0,53,19,1,0,248297,53533,551609,0,0,0,8,333,0,588,-0.1994,5.3261,5.2131,4.1941,-0.0264,-0.0427,-0.0440,-0.0002,0.0736,0.1774,,0.2639,0.0000,0.2603,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,109,0.0130,,,8655541,2.9900
2020-01-27,ISR,he,609,121,17,471,0,92,34,58,0.2698,16,38,3,89,0,0,24,7,3,0,0,0,59,25,2,0,228654,85021,605680,0,0,0,8,213,2,386,-0.2373,5.1615,5.1612,4.2673,-0.0471,-0.0508,-0.0404,-0.0023,0.0682,0.2710,,0.2976,0.0000,0.2907,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,110,0.0130,1,0.0000,8655541,2.9900
2020-01-28,ISR,he,618,154,17,447,0,83,50,70,0.3759,17,45,2,81,0,1,37,4,8,0,0,0,45,31,1,1,308924,269664,390509,0,0,0,6,315,0,297,-0.1086,5.2692,5.2725,4.2597,-0.0439,-0.0452,-0.0322,0.0167,0.0694,0.4661,,0.4079,0.5000,0.4103,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-01-29,ISR,he,611,151,21,439,0,57,18,34,0.2400,17,15,0,57,1,0,6,10,1,0,0,0,21,4,3,0,222536,80537,191264,0,0,0,4,289,2,316,-0.0410,5.2914,5.2871,4.3105,-0.0412,-0.0226,-0.0427,-0.0058,0.0755,0.2657,,0.1600,0.0000,0.1429,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,113,0.0130,,,8655541,2.9900
2020-01-30,ISR,he,891,204,30,657,0,75,23,89,0.2347,25,34,2,73,0,2,18,3,0,0,0,0,33,17,1,0,329249,61437,516139,0,0,0,9,416,6,460,-0.0753,5.2853,5.2472,4.2283,-0.0478,-0.0545,-0.0407,0.0074,0.0709,0.1573,,0.3400,0.0000,0.3333,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,117,0.0140,4,0.0000,8655541,2.9900
2020-01-31,ISR,he,753,146,27,580,0,80,15,59,0.1579,22,34,4,76,0,1,10,3,1,0,0,0,50,9,0,0,273826,23113,274327,0,0,0,4,327,4,418,-0.1674,5.1382,5.2052,4.3168,-0.0596,-0.0499,-0.0396,0.0018,0.0700,0.0778,,0.1525,,0.1525,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-01,ISR,he,534,120,24,390,0,46,24,50,0.3429,15,31,0,46,0,0,16,3,5,0,0,0,20,12,1,0,132190,59483,274816,0,0,0,4,177,3,350,-0.1287,5.1293,5.2518,4.2658,-0.0427,-0.0363,-0.0471,0.0025,0.0748,0.3103,,0.3750,0.0000,0.3636,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-02,ISR,he,595,168,26,401,0,78,21,54,0.2121,18,32,0,78,0,2,9,4,6,0,0,0,36,11,0,1,297603,70896,404924,0,0,0,14,194,5,382,-0.1424,5.1639,5.2185,4.2990,-0.0344,-0.0465,-0.0477,0.0116,0.0765,0.1924,,0.2340,1.0000,0.2500,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,124,0.0140,,,8655541,2.9900
2020-02-03,ISR,he,415,116,16,283,0,44,16,41,0.2667,15,23,3,41,0,1,12,3,0,0,0,0,13,9,1,0,167629,40680,311241,0,0,0,8,157,2,248,-0.1721,5.1185,5.1701,4.3111,-0.0151,-0.0301,-0.0490,-0.0293,0.0802,0.1953,,0.4091,0.0000,0.3913,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,131,0.0150,7,0.0010,8655541,2.9900
2020-02-04,ISR,he,466,147,37,282,0,58,14,58,0.1944,12,39,0,58,0,0,10,1,3,0,0,0,20,4,0,0,153347,85305,245978,0,0,0,4,151,1,310,-0.0733,5.2165,5.2225,4.3504,-0.0422,-0.0361,-0.0449,0.0073,0.0817,0.3574,,0.1667,,0.1667,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,137,0.0160,6,0.0010,8655541,2.9900
2020-02-05,ISR,he,393,117,19,257,0,58,10,44,0.1471,16,27,0,58,0,0,7,2,1,0,0,0,26,4,1,0,208881,20275,266897,0,0,0,8,111,2,272,-0.1520,5.2793,5.2375,4.3664,-0.0549,-0.0275,-0.0475,-0.0099,0.0797,0.0885,,0.1333,0.0000,0.1290,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-06,ISR,he,354,81,16,257,0,58,8,43,0.1212,13,28,1,57,1,0,6,0,1,0,0,0,36,4,2,0,134248,22823,230517,0,0,0,3,91,6,254,-0.2209,5.0137,5.0856,4.3977,-0.0411,-0.0523,-0.0462,-0.0019,0.0781,0.1453,,0.1000,0.0000,0.0952,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-07,ISR,he,362,104,6,252,0,71,6,35,0.0779,12,20,1,70,0,1,3,1,1,0,0,0,38,2,0,0,200376,23197,295821,0,0,0,5,104,4,249,-0.1911,5.2092,5.2332,4.3146,-0.0328,-0.0555,-0.0454,-0.0053,0.0749,0.1038,,0.0500,,0.0500,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-08,ISR,he,403,124,11,268,0,76,13,52,0.1461,22,27,1,75,0,0,6,6,1,0,0,0,43,6,1,0,214391,24147,286749,0,0,0,7,198,1,197,-0.2394,5.0243,5.1044,4.3435,-0.0303,-0.0473,-0.0494,0.0247,0.0792,0.1012,,0.1224,0.0000,0.1200,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,8655541,2.9900
2020-02-09,ISR,he,366,97,26,243,0,44,11,62,0.2000,22,40,0,44,0,0,7,4,0,0,0,0,18,7,0,0,152176,66059,288424,0,0,0,5,165,1,195,-0.1485,5.1078,5.1749,4.3593,-0.0461,-0.0355,-0.0477,-0.0173,0.0833,0.3027,,0.2800,,0.2800,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,177,0.0200,,,8655541,2.9900
2020-02-10,ISR,he,358,107,15,236,0,55,9,46,0.1406,24,15,0,55,0,1,6,0,2,0,0,0,30,4,0,0,133484,33095,378021,0,0,0,9,186,3,160,-0.0835,5.2648,5.1897,4.3096,-0.0439,-0.0179,-0.0415,0.0137,0.0730,0.1987,,0.1176,,0.1176,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,205,0.0240,28,0.0030,8655541,2.9900
2020-02-11,ISR,he,357,126,8,223,0,54,19,46,0.2603,15,28,0,54,0,0,12,7,0,0,0,0,21,5,0,0,168305,43295,295922,0,0,0,11,195,0,151,-0.1183,5.3451,5.2117,4.2495,-0.0266,-0.0213,-0.0449,0.0080,0.0790,0.2046,,0.1923,,0.1923,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,255,0.0290,50,0.0060,8655541,2.9900
2020-02-12,ISR,he,320,102,11,207,0,66,10,32,0.1316,16,11,1,65,0,0,6,4,0,0,0,0,17,5,2,0,213738,34530,140128,0,0,0,9,196,0,115,-0.1267,5.2934,5.2378,4.3220,-0.0211,-0.0243,-0.0387,-0.0130,0.0783,0.1391,,0.2273,0.0000,0.2083,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,290,0.0340,35,0.0040,8655541,2.9900
2020-02-13,ISR,he,398,121,19,258,0,102,8,24,0.0727,8,11,1,101,0,1,4,3,0,0,0,0,56,4,2,0,323632,36887,123238,0,0,0,4,217,0,177,-0.1375,5.3630,5.2982,4.2463,-0.0419,-0.0503,-0.0454,-0.0120,0.0796,0.1023,,0.0667,0.0000,0.0645,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,325,0.0380,35,0.0040,8655541,2.9900
2020-02-14,ISR,he,305,98,7,200,0,75,8,24,0.0964,5,16,1,74,0,1,2,5,0,0,0,0,30,3,0,0,201528,14776,236196,0,0,0,6,174,2,123,-0.1836,5.3714,5.3457,4.2716,-0.0221,-0.0221,-0.0423,-0.0158,0.0761,0.0683,,0.0909,,0.0909,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,355,0.0410,30,0.0030,8655541,2.9900
2020-02-15,ISR,he,295,69,11,215,0,66,10,35,0.1316,14,18,0,66,0,0,6,4,0,0,0,0,43,3,1,0,185781,44090,298126,0,0,0,7,110,0,178,-0.0756,5.4062,5.2483,4.3310,,0.0491,-0.0410,0.0136,0.0763,0.1918,,0.0652,0.0000,0.0638,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,358,0.0410,3,0.0000,8655541,2.9900
2020-02-16,ISR,he,307,81,16,210,0,79,4,28,0.0482,6,19,0,79,0,0,1,3,0,0,0,0,56,1,0,0,175632,14113,423353,0,0,0,8,122,1,176,-0.0617,5.2992,5.2332,4.3294,-0.0296,-0.0491,-0.0478,-0.0057,0.0812,0.0744,,0.0175,,0.0175,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,381,0.0440,23,0.0030,8655541,2.9900
2020-02-17,ISR,he,279,88,5,186,0,44,7,43,0.1373,18,19,0,44,0,0,3,3,1,0,0,0,23,3,0,0,180579,31931,521430,0,0,0,11,111,0,157,-0.0691,5.4090,5.3336,4.3431,-0.0419,-0.0587,-0.0498,0.0095,0.0791,0.1503,,0.1154,,0.1154,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,422,0.0490,41,0.0050,8655541,2.9900
2020-02-18,ISR,he,253,73,10,170,0,31,12,26,0.2791,9,12,0,31,0,0,6,4,2,0,0,0,16,6,0,0,108973,49333,392430,0,0,0,13,91,2,147,-0.1229,5.4605,5.2938,4.3768,-0.0021,-0.0147,-0.0304,0.0179,0.0752,0.3116,,0.2727,,0.2727,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,468,0.0540,46,0.0050,8655541,2.9900
2020-02-19,ISR,he,291,89,13,189,0,56,2,25,0.0345,12,11,0,56,0,0,1,1,0,0,0,0,34,2,1,0,185066,8078,321152,0,0,0,6,160,0,125,-0.1847,5.4379,5.3646,4.3318,-0.0103,-0.0491,-0.0248,0.0268,0.0741,0.0418,,0.0556,0.0000,0.0541,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,502,0.0580,34,0.0040,8655541,2.9900
2020-02-20,ISR,he,307,73,15,219,0,81,8,40,0.0899,12,26,3,78,0,0,6,2,0,0,0,0,63,3,3,0,225914,18552,407923,0,0,0,11,169,0,127,-0.1794,5.4424,5.3107,4.3468,-0.0497,-0.0573,-0.0526,-0.0183,0.0786,0.0759,,0.0455,0.0000,0.0435,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,531,0.0610,29,0.0030,8655541,2.9900
2020-02-21,ISR,he,448,115,14,319,0,86,13,41,0.1313,16,21,1,85,0,1,6,5,1,0,0,0,58,6,1,0,314705,39045,521403,0,0,0,8,193,7,240,-0.1897,5.3415,5.3046,4.2977,-0.0281,-0.0409,-0.0396,0.0023,0.0734,0.1104,,0.0938,0.0000,0.0923,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,559,0.0650,28,0.0030,8655541,2.9900
2020-02-22,ISR,he,601,196,40,365,0,86,12,71,0.1224,20,46,2,84,0,1,7,3,1,0,0,0,36,6,2,0,289644,45112,747607,0,0,0,9,195,8,389,-0.1372,5.3311,5.2882,4.2149,-0.0310,-0.0531,-0.0428,-0.0083,0.0745,0.1348,,0.1429,0.0000,0.1364,,1,0.1160,1,0.1160,0,0.0000,0,0.0000,572,0.0660,13,0.0020,8655541,2.9900
2020-02-23,ISR,he,681,222,52,407,0,104,12,73,0.1034,14,52,6,98,0,0,7,5,0,0,0,0,47,6,10,2,417842,75803,871648,0,0,0,21,311,6,343,-0.1417,5.2329,5.2211,4.3427,-0.0344,-0.0117,-0.0409,-0.0104,0.0788,0.1536,,0.1132,0.1667,0.1231,,1,0.1160,0,0.0000,0,0.0000,0,0.0000,628,0.0730,56,0.0060,8655541,2.9900
2020-02-24,ISR,he,800,244,44,512,0,95,14,71,0.1284,16,46,0,95,0,0,11,1,2,0,0,0,34,8,4,0,367859,51162,508268,0,0,0,16,349,10,425,-0.1671,5.2324,5.2080,4.2994,-0.0252,-0.0326,-0.0388,0.0083,0.0746,0.1221,,0.1905,0.0000,0.1739,,2,0.2310,1,0.1160,0,0.0000,0,0.0000,703,0.0810,75,0.0090,8655541,2.9900
2020-02-25,ISR,he,1142,311,51,780,0,136,45,103,0.2486,27,68,1,135,0,0,31,14,0,0,0,0,51,28,2,0,493419,266078,925821,0,0,0,16,483,20,623,-0.0923,5.3424,5.3432,4.3153,-0.0279,-0.0449,-0.0479,-0.0076,0.0765,0.3503,,0.3544,0.0000,0.3457,,2,0.2310,0,0.0000,0,0.0000,0,0.0000,811,0.0940,108,0.0120,8655541,2.9900
2020-02-26,ISR,he,984,246,43,695,0,87,28,65,0.2435,21,41,3,84,1,0,20,7,0,0,0,0,37,16,4,0,238777,59478,519153,0,0,0,13,437,9,525,-0.0324,5.4137,5.3545,4.2947,-0.0267,-0.0363,-0.0451,0.0001,0.0757,0.1994,,0.3019,0.0000,0.2807,,2,0.2310,0,0.0000,0,0.0000,0,0.0000,919,0.1060,108,0.0120,8655541,2.9900
2020-02-27,ISR,he,1259,328,57,874,0,153,41,130,0.2113,45,73,2,151,8,3,22,7,1,0,0,0,89,26,3,0,504370,72223,926780,0,0,0,21,575,16,647,-0.0802,5.3213,5.3241,4.2488,-0.0381,-0.0363,-0.0467,-0.0102,0.0788,0.1253,,0.2261,0.0000,0.2203,,2,0.2310,0,0.0000,0,0.0000,0,0.0000,1090,0.1260,171,0.0200,8655541,2.9900
2020-02-28,ISR,he,1137,268,60,809,0,158,36,93,0.1856,45,40,0,158,1,3,23,7,2,0,0,0,97,18,4,1,609971,121975,611510,0,0,0,19,481,8,629,-0.0787,5.4427,5.3804,4.2884,-0.0175,0.0126,-0.0435,-0.0036,0.0751,0.1666,,0.1565,0.2000,0.1583,,3,0.3470,1,0.1160,0,0.0000,0,0.0000,1208,0.1400,118,0.0140,8655541,2.9900
2020-02-29,ISR,he,1045,204,53,788,0,169,35,80,0.1716,36,39,3,166,0,1,18,16,0,0,0,0,123,17,7,1,343906,105709,558462,0,0,0,14,404,5,622,-0.1561,5.3825,5.3105,4.2459,-0.0192,-0.0081,-0.0436,-0.0131,0.0759,0.2351,,0.1214,0.1250,0.1216,,7,0.8090,4,0.4620,0,0.0000,0,0.0000,1366,0.1580,158,0.0180,8655541,2.9900
2020-03-01,ISR,he,1035,244,63,728,0,88,21,84,0.1927,26,53,1,87,0,0,8,11,2,0,0,0,52,10,4,0,281550,117363,753600,0,0,0,27,421,9,578,-0.1132,5.2840,5.2661,4.2934,-0.0183,-0.0019,-0.0430,-0.0139,0.0714,0.2942,,0.1613,0.0000,0.1515,,7,0.8090,0,0.0000,0,0.0000,0,0.0000,1553,0.1790,187,0.0220,8655541,2.9900
2020-03-02,ISR,he,1068,268,31,769,0,130,28,112,0.1772,64,43,2,128,0,1,19,6,2,0,0,0,53,17,0,0,490752,70624,715101,0,0,0,17,448,16,587,-0.0629,5.3271,5.3057,4.2877,-0.0336,-0.0148,-0.0430,-0.0101,0.0721,0.1258,,0.2429,,0.2429,,10,1.1550,3,0.3470,0,0.0000,0,0.0000,1724,0.1990,171,0.0200,8655541,2.9900
2020-03-03,ISR,he,940,241,48,651,0,87,21,86,0.1944,33,47,4,83,0,0,15,5,1,0,0,0,27,9,2,0,256956,53425,507143,0,0,0,18,403,9,510,-0.0887,5.2924,5.2730,4.2778,-0.0621,-0.0434,-0.0462,-0.0238,0.0761,0.1721,,0.2500,0.0000,0.2368,,,,,,,,,,1959,0.2260,235,0.0270,8655541,2.9900
2020-03-04,ISR,he,1116,314,50,752,0,101,29,102,0.2231,34,63,0,101,0,0,19,6,4,0,0,0,46,15,0,0,402045,107031,748866,0,0,0,19,516,22,559,-0.0302,5.4519,5.3960,4.2308,-0.0507,-0.0322,-0.0475,-0.0115,0.0765,0.2102,,0.2459,,0.2459,,,,,,,,,,2088,0.2410,129,0.0150,8655541,2.9900
2020-03-05,ISR,he,1252,364,54,834,0,116,25,126,0.1773,44,74,1,115,0,0,15,6,4,0,0,0,38,9,0,0,507617,136111,831818,0,0,0,49,369,20,814,-0.0470,5.4139,5.3583,4.2576,-0.0364,0.0060,-0.0451,-0.0212,0.0755,0.2114,,0.1915,,0.1915,,15,1.7330,5,0.5780,0,0.0000,0,0.0000,2261,0.2610,173,0.0200,8655541,2.9900
2020-03-06,ISR,he,1137,313,59,765,0,125,20,129,0.1379,59,61,0,125,0,0,15,5,0,0,0,0,63,11,1,0,482097,47166,707020,0,0,0,32,455,5,645,-0.1133,5.2530,5.2497,4.3320,-0.0411,-0.0114,-0.0453,-0.0037,0.0781,0.0891,,0.1486,0.0000,0.1467,,17,1.9640,2,0.2310,0,0.0000,0,0.0000,2535,0.2930,274,0.0320,8655541,2.9900
2020-03-07,ISR,he,1224,323,57,844,0,123,39,83,0.2407,26,48,1,122,0,8,19,11,1,0,0,0,46,25,5,0,416218,164084,694495,0,0,0,35,522,10,657,-0.0868,5.2137,5.2504,4.3538,-0.0058,-0.0022,-0.0483,0.0003,0.0757,0.2828,,0.3521,0.0000,0.3289,,19,2.1950,2,0.2310,0,0.0000,0,0.0000,2871,0.3320,336,0.0390,8655541,2.9900
2020-03-08,ISR,he,1260,360,66,834,0,131,32,119,0.1963,39,75,0,131,0,5,24,3,0,0,0,0,44,11,7,0,442636,164350,1206853,0,0,0,45,532,18,665,-0.0604,5.3422,5.3310,4.2625,-0.0182,-0.0002,-0.0437,0.0024,0.0744,0.2708,,0.2000,0.0000,0.1774,,25,2.8880,6,0.6930,0,0.0000,0,0.0000,3292,0.3800,421,0.0490,8655541,2.9900
2020-03-09,ISR,he,1370,400,59,911,0,110,34,110,0.2361,48,56,2,108,0,0,29,5,0,0,0,0,37,16,2,0,605404,177534,746952,0,0,0,42,590,18,720,-0.0980,5.3556,5.3311,4.2744,-0.0383,-0.0336,-0.0470,-0.0047,0.0766,0.2268,,0.3019,0.0000,0.2909,,39,4.5060,14,1.6170,0,0.0000,0,0.0000,3810,0.4400,518,0.0600,8655541,2.9900
2020-03-10,ISR,he,1374,384,68,922,0,105,24,108,0.1860,40,55,1,104,0,1,19,4,0,0,0,0,33,8,4,0,349967,141406,718082,0,0,0,27,610,16,721,0.0072,5.3437,5.3341,4.2393,-0.0345,-0.0184,-0.0408,-0.0083,0.0737,0.2878,,0.1951,0.0000,0.1778,,,,,,,,,,4330,0.5000,520,0.0600,8655541,2.9900
2020-03-11,ISR,he,1307,321,65,921,0,102,24,134,0.1905,51,75,3,99,0,2,13,6,3,0,0,0,57,10,5,1,601499,79778,636095,0,0,0,28,526,17,736,0.0420,5.3850,5.3899,4.2358,-0.0395,-0.0396,-0.0402,0.0063,0.0724,0.1171,,0.1493,0.1667,0.1507,,70,8.0870,31,3.5820,0,0.0000,0,0.0000,4731,0.5470,401,0.0460,8655541,2.9900
2020-03-12,ISR,he,1155,237,46,872,0,67,23,88,0.2556,40,43,2,65,0,0,19,3,1,0,0,0,27,9,0,3,184131,82329,359494,0,0,0,18,487,16,634,0.0429,5.4336,5.3946,4.2835,-0.0392,-0.0098,-0.0418,-0.0039,0.0730,0.3090,,0.2500,1.0000,0.3077,,82,9.4740,12,1.3860,0,0.0000,0,0.0000,5338,0.6170,607,0.0700,8655541,2.9900
2020-03-13,ISR,he,1125,197,48,880,0,62,27,87,0.3034,33,46,1,61,0,0,21,5,1,0,0,0,25,19,6,0,320616,132018,275997,0,0,0,19,457,20,629,0.0231,5.4732,5.4416,4.3400,-0.0403,-0.0352,-0.0464,-0.0185,0.0793,0.2917,,0.4318,0.0000,0.3800,,96,11.0910,14,1.6170,0,0.0000,0,0.0000,6032,0.6970,694,0.0800,8655541,2.9900
2020-03-14,ISR,he,1142,211,43,888,0,67,31,77,0.3163,19,48,1,66,0,1,23,7,0,0,0,0,37,17,2,0,246888,268858,189474,0,0,0,15,419,18,690,0.0086,5.4568,5.3903,4.2605,-0.0428,-0.0417,-0.0416,-0.0137,0.0713,0.5213,,0.3148,0.0000,0.3036,,116,13.4020,20,2.3110,0,0.0000,0,0.0000,6646,0.7680,614,0.0710,8655541,2.9900
2020-03-15,ISR,he,952,177,45,730,0,48,16,71,0.2500,16,49,0,48,0,0,9,3,4,0,0,0,26,8,1,0,161466,36639,278160,0,0,0,27,361,9,555,0.0239,5.4390,5.3870,4.2610,-0.0380,-0.0377,-0.0425,-0.0045,0.0721,0.1849,,0.2353,0.0000,0.2286,,178,20.5650,62,7.1630,0,0.0000,0,0.0000,7829,0.9050,1183,0.1370,8655541,2.9900
2020-03-16,ISR,he,1040,214,41,785,0,71,23,68,0.2447,15,48,1,70,0,0,20,3,0,0,0,0,33,14,3,0,255592,115917,370858,0,0,0,24,423,14,579,0.0099,5.4836,5.4376,4.2671,-0.0389,0.0041,-0.0424,-0.0008,0.0734,0.3120,,0.2979,0.0000,0.2800,,250,28.8830,72,8.3180,0,0.0000,0,0.0000,9174,1.0600,1345,0.1550,8655541,2.9900
2020-03-17,ISR,he,1064,229,57,778,0,70,21,84,0.2308,22,57,0,70,0,0,14,5,2,0,0,0,27,14,5,1,512901,61958,870768,0,0,0,25,451,12,576,-0.0281,5.4447,5.4239,4.2594,-0.0588,-0.0039,-0.0438,0.0054,0.0743,0.1078,,0.3415,0.1667,0.3191,,260,30.0390,10,1.1550,0,0.0000,0,0.0000,10821,1.2500,1647,0.1900,8655541,2.9900
