datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-05,62,3,0,3,1949,0,2933,0,0,10,0,52,-0.24333,5.1399,4.3167,5.18197,,,,,,,,,
2020-02-06,56,5,1,3,8705,137,2350,0.01549,0,25,0,31,-0.29152,5.17214,4.37236,5.13879,,,,,,,,,
2020-02-07,75,13,0,1,16481,0,812,0,0,22,0,53,-0.32929,5.15492,4.29921,5.05161,,,,,,,,,
2020-02-08,67,10,2,6,7605,5310,8693,0.41115,0,34,0,33,-0.23318,5.07388,4.37501,5.08663,,,,,,,,,
2020-02-09,59,5,2,8,8037,439,6347,0.05179,0,39,0,20,-0.30732,5.20921,4.11092,5.19895,,,,,,,,,
2020-02-10,71,3,1,5,3210,11287,5540,0.77857,0,50,0,21,-0.24582,5.22215,4.38741,5.25317,,,,,,,,,
2020-02-11,78,6,3,4,5838,635,8242,0.0981,0,47,0,31,-0.11378,5.14542,4.34953,5.24456,-0.06125,-0.0673,-0.05424,0.05775,-0.0841,,,,
2020-02-12,31,5,0,1,3956,0,413,0,0,12,0,19,0.03767,5.42417,4.27449,5.46649,,,,,,,,,
2020-02-13,50,5,1,4,32658,2639,14375,0.07477,1,22,0,27,-0.27318,5.09841,4.23714,5.17351,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,,,,
2020-02-14,52,2,0,3,1991,0,14857,0,2,24,0,26,-0.36996,5.15986,4.28937,5.05459,-0.01161,-0.05723,0.02581,-0.00152,-0.07196,,,,
2020-02-15,36,4,0,2,4506,0,14476,0,0,19,0,17,-0.23537,4.99201,4.50837,5.0976,,,,,,,,,
2020-02-16,46,6,0,2,3627,0,355,0,0,18,0,28,-0.01216,5.40633,4.29572,5.47679,,,,,,,,,
2020-02-17,41,3,0,2,2919,0,12237,0,0,10,0,31,-0.22781,5.1865,4.46603,5.19513,,,,,,,,,
2020-02-18,57,4,0,6,2934,0,294,0,1,5,0,51,-0.07426,5.29956,4.31824,5.38339,,,,,,,,,
2020-02-19,49,4,6,1,2611,11925,60,0.82038,0,15,0,34,-0.14141,5.24672,4.27852,5.25982,0.00407,0.00258,0.02581,0.03807,-0.00128,,,,
2020-02-20,23,2,0,2,985,0,3877,0,0,8,0,15,0.02616,5.55067,4.29399,5.66358,,,,,,,,,
2020-02-21,55,5,2,8,6391,2696,6407,0.29669,0,13,0,42,-0.30135,5.13061,4.29862,5.06417,,,,,,,,,
2020-02-22,63,5,2,6,5293,15535,9668,0.74587,0,12,0,51,-0.08375,5.32216,4.21302,5.21575,,,,,,,,,
2020-02-23,62,9,1,3,9614,2635,431,0.21512,0,23,0,39,-0.26187,5.18108,4.32578,5.22597,,,,,,,,,
2020-02-24,115,8,1,9,7731,2637,22742,0.25434,0,48,0,67,-0.17716,5.32524,4.23071,5.3129,-0.05257,-0.05483,-0.05617,0.06488,-0.06945,,,,
2020-02-25,141,16,3,11,12188,1957,31808,0.13835,0,68,0,73,-0.14143,5.28489,4.26336,5.22475,,,,,,,,,
2020-02-26,144,15,2,3,12583,2078,1080,0.14174,0,36,0,108,-0.2473,5.26267,4.29739,5.28212,-0.05918,-0.04847,-0.05934,0.0647,-0.06562,,,,
2020-02-27,188,13,4,15,19148,5940,27972,0.23677,0,97,0,91,-0.0648,5.36279,4.10959,5.35218,,,,,,,,,
2020-02-28,220,20,13,7,23867,13140,4098,0.35507,1,84,0,135,-0.05435,5.35283,4.18968,5.39923,,,,,,,,,
2020-02-29,226,13,3,11,26223,3568,34873,0.11977,2,79,0,145,-0.12163,5.25246,4.25257,5.21065,-0.0502,-0.04661,-0.05934,0.08131,-0.04471,,,,
2020-03-01,222,18,5,8,20118,4827,4811,0.19351,0,98,0,124,-0.10388,5.3262,4.24243,5.3509,,,,,,,,,
2020-03-02,261,16,9,22,16190,19074,26637,0.54089,0,111,0,150,-0.11223,5.27367,4.29036,5.30792,-0.07234,-0.04132,-0.05716,0.08445,-0.08873,,,,
2020-03-03,244,20,4,15,22404,4845,24432,0.1778,1,166,0,77,-0.08264,5.36057,4.23463,5.42177,-0.0525,-0.05085,-0.05934,0.08813,-0.06156,,,,
2020-03-04,242,22,8,13,21218,15012,24261,0.41435,0,173,1,68,-0.08707,5.34697,4.08991,5.39563,-0.0303,-0.05629,-0.05934,0.05722,-0.11004,,,,
2020-03-05,230,16,6,23,17490,21676,18232,0.55344,1,105,0,124,-0.11099,5.36623,4.23472,5.36828,,,,,,,,,
2020-03-06,267,24,5,26,24970,10798,31120,0.30189,1,121,0,145,-0.09028,5.38518,4.24346,5.41162,,,,,,,,,
2020-03-07,346,24,7,12,28748,8637,15100,0.23103,0,186,0,160,-0.13215,5.29647,4.24025,5.32825,-0.0317,-0.07921,0.02581,-0.00152,-0.09128,,,,
2020-03-08,308,24,5,12,51660,8580,21076,0.14243,2,84,0,222,-0.13107,5.33936,4.22978,5.36299,,,,,,,,,
2020-03-09,240,12,8,8,24433,14517,7846,0.37271,0,106,1,133,-0.03999,5.38506,4.19241,5.4124,,,,,,,,,
2020-03-10,238,20,3,11,23314,1705,7164,0.06815,0,124,2,112,-0.04438,5.33233,4.21915,5.36065,-0.07012,-0.05586,-0.05934,0.08582,-0.05055,,,,
2020-03-11,205,10,6,17,9372,6970,53662,0.42651,2,61,0,142,-0.08076,5.30631,4.21125,5.21853,,,,,,,,,
2020-03-12,206,11,3,9,11127,5840,7611,0.3442,1,58,0,147,-0.05753,5.41052,4.27901,5.52241,,,,,,,,,
2020-03-13,175,14,2,7,23014,1464,11773,0.05981,0,65,0,110,-0.00556,5.38039,4.30992,5.35035,,,,,,,,,
2020-03-14,169,9,4,15,19264,7706,16067,0.28572,0,63,0,106,-0.03585,5.37966,4.24682,5.41161,-0.07201,-0.0833,-0.05934,0.08347,-0.11159,,,,
2020-03-15,153,1,3,5,2642,2080,6016,0.44049,1,87,0,65,0.05538,5.31114,4.25551,5.46968,,,,,,,,,
2020-03-16,176,13,1,11,12584,688,8886,0.05184,1,82,0,93,-0.02961,5.47277,4.23816,5.46867,,,,,,,,,
2020-03-17,167,14,2,8,12204,2685,7419,0.18033,2,90,0,75,-0.03863,5.46127,4.25018,5.54635,-0.06342,-0.08009,-0.05934,0.09643,-0.11533,,,,
2020-03-18,183,19,5,10,23215,7229,8821,0.23745,2,84,0,97,-0.14048,5.28742,4.31101,5.2642,,,,,,,,,
2020-03-19,202,20,3,17,12608,5354,36763,0.29807,2,89,0,111,-0.14279,5.24907,4.29399,5.28357,0.00468,-0.05085,0.03149,-0.00718,-0.05423,,,,
2020-03-20,192,15,4,13,24424,3005,8443,0.10956,0,58,0,134,-0.0637,5.31915,4.2599,5.3106,0.00263,0.0125,0.00452,0.01973,-0.0362,,,,
2020-03-21,177,11,6,8,19470,20971,17874,0.51856,1,90,0,86,-0.03473,5.37144,4.23197,5.38576,,,,,,,,,
2020-03-22,254,19,13,9,36834,22520,47583,0.37942,2,114,0,138,-0.06914,5.36827,4.25548,5.36463,-0.04425,-0.06772,-0.02741,0.05034,-0.08333,,,,
2020-03-23,196,14,9,21,16289,12066,21306,0.42553,0,87,0,109,-0.05528,5.41969,4.24905,5.52561,,,,,,,,,
2020-03-24,194,16,4,11,13992,8221,19987,0.3701,2,93,0,99,-0.02974,5.38299,4.28853,5.41248,,,,,,,,,
2020-03-25,163,11,4,11,7927,8044,11090,0.50366,0,58,0,105,-0.02878,5.40744,4.26033,5.41694,-0.03438,-0.09016,0.02581,-0.00152,-0.12062,,,,
2020-03-26,241,23,4,17,34309,6923,22392,0.1679,0,111,0,130,-0.00779,5.46519,4.18085,5.48336,,,,,,,,,
2020-03-27,186,12,6,22,9548,6327,31795,0.39855,1,75,0,110,-0.10422,5.36691,4.24641,5.42436,,,,,,,,,
2020-03-28,177,10,2,15,4313,1114,14525,0.20527,0,65,0,112,-0.0572,5.36108,4.24142,5.38335,,,,,,,,,
2020-03-29,229,25,5,8,94003,31088,2605,0.24852,1,104,1,123,-0.09621,5.40681,4.22511,5.41086,,,,,,,,,
2020-03-30,217,21,6,19,28753,12389,15510,0.30113,0,90,0,127,-0.07957,5.34196,4.1822,5.33406,,,,,,,,,
2020-03-31,193,16,9,12,16469,24237,9806,0.59542,1,96,0,96,-0.11393,5.32685,4.23423,5.39588,,,,,,,,,
