datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,SLB,en,21,2,0,19,9,0,1,3,1.0000,1,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,895,2513,0,895,1995,0,5,0,16,-0.1215,5.1904,5.1631,4.1449,,,-0.0487,,0.0780,1.0000,1.0000,,,,,,,,,,,,,,,,,,
2020-01-23,SLB,en,38,6,0,32,18,7,1,9,0.1250,4,5,1,6,0,0,1,0,0,4,1,6,7,1,0,0,4661,518,11709,3023,518,8574,0,26,0,12,0.2551,5.7531,5.4808,4.4886,,,-0.0593,,0.0858,0.1000,0.1463,0.1250,,0.1250,,,,,,,,,,,,,,,
2020-01-24,SLB,en,75,3,0,72,32,7,0,9,0.0000,4,5,0,7,0,0,0,0,0,3,0,4,7,0,0,0,8767,0,8980,3039,0,7230,0,39,0,36,0.1575,6.0297,5.6883,4.3722,,,-0.0341,,0.0793,0.0000,0.0000,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-25,SLB,en,152,12,2,138,63,7,0,10,0.0000,6,2,0,7,0,0,0,0,0,3,0,7,7,0,0,0,2379,0,12437,1030,0,11989,0,80,0,72,-0.1525,5.3121,5.1765,4.3602,-0.0406,-0.0491,-0.0434,0.0020,0.0645,0.0000,0.0000,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-26,SLB,en,138,14,6,118,81,7,3,16,0.3000,4,11,0,7,0,0,2,1,0,4,1,9,5,2,1,1,5790,980,13666,4580,221,12504,0,74,0,64,0.0508,5.3569,5.2447,4.1670,,-0.0572,-0.0450,-0.0038,0.0766,0.1448,0.0460,0.2857,0.5000,0.3333,,,,,,,,,,,,,,,
2020-01-27,SLB,en,109,11,1,97,66,9,3,7,0.2500,4,1,0,9,0,0,3,0,0,7,3,4,9,3,0,0,8330,1971,7122,7432,1971,2608,0,45,0,64,-0.3220,5.2417,5.1659,4.4547,,-0.0570,-0.0097,0.0324,0.0502,0.1913,0.2096,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-01-28,SLB,en,59,13,2,44,24,6,1,7,0.1429,4,3,1,5,0,0,0,1,0,4,0,4,5,1,0,0,2175,59,6372,1610,0,814,0,24,0,35,-0.0566,5.0389,5.1104,4.1186,-0.0407,-0.0491,-0.0593,,0.0770,0.0264,0.0000,0.1667,,0.1667,,,,,,,,,,,,,,,
2020-01-29,SLB,en,91,18,0,73,42,10,2,9,0.1667,2,7,1,9,0,0,2,0,0,6,0,8,7,1,0,0,8681,1528,5522,4142,0,5472,0,19,0,72,-0.1617,5.2241,5.0220,4.4312,-0.0834,,-0.0281,0.0098,0.0558,0.1497,0.0000,0.1250,,0.1250,,,,,,,,,,,,,,,
2020-01-30,SLB,en,124,24,7,93,74,8,2,16,0.2000,5,8,0,8,0,0,1,1,0,3,1,9,6,2,1,0,6230,376,18033,3554,60,10860,0,63,0,61,-0.0967,5.1135,5.1632,4.2963,-0.0619,-0.0544,-0.0310,0.0036,0.0577,0.0569,0.0166,0.2500,0.0000,0.2222,,,,,,,,,,,,,,,
2020-01-31,SLB,en,117,10,0,107,66,6,3,7,0.3333,4,1,0,6,0,1,0,2,0,3,2,4,4,3,0,0,5124,272,21306,2703,210,2331,0,65,0,52,-0.1798,4.9187,5.1247,4.4823,-0.0487,-0.0544,-0.0449,-0.0078,0.0713,0.0504,0.0721,0.4286,,0.4286,,,,,,,,,,,,,,,
