datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-12,LBN,"ar,fr",1003,175,73,24,131,13,0,36,411471,88486,3132029,26279,0,2546711,42,450,6,505,0.034,5.478,5.390,4.283,-0.016,-0.026,-0.046,0.008,0.076,0.177,0.000,,619.000,10.000,20.000,0.000
2020-04-13,LBN,"ar,fr",924,163,63,28,134,8,2,43,212632,37766,3188658,6954,1594,2532952,48,357,10,509,-0.002,5.425,5.367,4.277,-0.027,-0.033,-0.043,0.010,0.073,0.151,0.186,,630.000,11.000,20.000,0.000
2020-04-14,LBN,"ar,fr",953,169,71,12,122,14,4,33,359580,15987,3884393,9642,1478,3417384,56,396,12,489,0.006,5.536,5.434,4.265,-0.040,-0.030,-0.043,0.005,0.074,0.043,0.133,,632.000,2.000,20.000,0.000
2020-04-15,LBN,"ar,fr",992,166,66,13,129,16,1,25,313128,21164,2215331,18763,78,1474774,52,441,4,495,0.048,5.547,5.463,4.285,0.003,0.016,-0.039,0.024,0.070,0.063,0.004,,641.000,9.000,21.000,1.000
2020-04-16,LBN,"ar,fr",1061,184,83,21,119,20,2,33,356517,18399,1265335,16652,1074,738496,39,460,29,533,0.047,5.483,5.436,4.291,-0.027,-0.010,-0.041,0.015,0.072,0.049,0.061,,658.000,17.000,21.000,0.000
2020-04-17,LBN,"ar,fr",1094,166,73,27,128,7,4,38,318053,94450,3510616,2890,5971,1300206,68,433,12,581,0.018,5.421,5.360,4.274,-0.037,-0.011,-0.044,0.004,0.074,0.229,0.674,,663.000,5.000,21.000,0.000
2020-04-18,LBN,"ar,fr",915,154,63,15,104,11,1,32,278872,64835,13148475,5896,29,11409646,46,388,5,476,0.060,5.495,5.413,4.268,0.006,0.025,-0.042,0.029,0.075,0.189,0.005,,668.000,5.000,21.000,0.000
2020-04-19,LBN,"ar,fr",979,208,55,21,96,17,2,31,290586,23584,1314055,8464,2469,546307,27,388,9,555,0.039,5.518,5.419,4.255,-0.011,-0.028,-0.045,0.006,0.072,0.075,0.226,,672.000,4.000,21.000,0.000
2020-04-20,LBN,"ar,fr",978,176,60,16,132,5,2,39,405569,19755,2920826,2523,244,1597902,61,399,11,507,-0.008,5.422,5.384,4.276,-0.009,0.001,-0.042,0.013,0.075,0.046,0.088,,673.000,1.000,21.000,0.000
2020-04-21,LBN,"ar,fr",1027,182,69,23,99,10,0,30,297493,86686,1144822,9805,0,598677,61,402,13,551,0.030,5.471,5.415,4.222,-0.010,-0.009,-0.042,0.013,0.076,0.226,0.000,,677.000,4.000,21.000,0.000
2020-04-22,LBN,"ar,fr",1037,168,75,23,111,9,1,35,475611,129880,17748155,4565,144,2429699,42,424,26,545,0.004,5.473,5.416,4.252,-0.044,-0.045,-0.045,0.008,0.076,0.215,0.031,,677.000,0.000,21.000,0.000
2020-04-23,LBN,"ar,fr",905,130,69,28,101,9,2,19,202224,42069,2374291,17374,1078,1502856,39,363,26,477,-0.016,5.495,5.405,4.283,-0.027,-0.013,-0.044,0.012,0.078,0.172,0.058,,682.000,5.000,22.000,1.000
2020-04-24,LBN,"ar,fr",958,114,63,10,103,6,0,24,463597,8588,1975781,4668,0,832305,53,391,18,496,0.014,5.467,5.421,4.293,-0.027,-0.008,-0.043,-0.004,0.075,0.018,0.000,,688.000,6.000,22.000,0.000
2020-04-25,LBN,"ar,fr",922,168,80,16,136,14,2,41,335739,37728,1124364,7090,2662,405835,31,392,9,490,0.019,5.562,5.448,4.266,-0.025,-0.028,-0.040,-0.000,0.075,0.101,0.273,,696.000,8.000,22.000,0.000
2020-04-26,LBN,"ar,fr",870,164,49,13,142,9,5,31,333844,96571,2551156,3926,3431,1543082,26,365,21,458,-0.021,5.478,5.402,4.286,-0.033,-0.042,-0.041,0.008,0.075,0.224,0.466,,704.000,8.000,24.000,2.000
2020-04-27,LBN,"ar,fr",875,125,58,10,112,14,1,31,288195,39127,2428867,13902,541,2026159,59,317,18,481,0.008,5.451,5.397,4.290,-0.030,-0.010,-0.049,-0.006,0.076,0.120,0.037,,707.000,3.000,24.000,0.000
2020-04-28,LBN,"ar,fr",869,123,50,22,78,12,3,24,122325,76004,1893062,7936,1149,1527705,57,338,13,461,0.000,5.458,5.431,4.297,-0.016,-0.008,-0.044,0.000,0.073,0.383,0.126,,710.000,3.000,24.000,0.000
2020-04-29,LBN,"ar,fr",875,144,52,11,102,7,0,22,209673,25881,1800545,4232,0,933828,32,362,24,457,0.110,5.517,5.442,4.262,-0.022,-0.007,-0.033,0.017,0.072,0.110,0.000,,717.000,7.000,24.000,0.000
2020-04-30,LBN,"ar,fr",942,147,51,11,110,11,1,32,109467,102922,2003075,11936,101,1312834,67,356,18,501,0.062,5.532,5.448,4.268,-0.023,-0.017,-0.041,0.016,0.072,0.485,0.008,,721.000,4.000,24.000,0.000
2020-05-01,LBN,"ar,fr",837,126,46,12,118,12,0,29,78104,90623,2396734,14469,0,1656834,49,293,12,483,0.084,5.516,5.457,4.260,-0.006,0.009,-0.041,0.010,0.071,0.537,0.000,,725.000,4.000,24.000,0.000
2020-05-02,LBN,"ar,fr",804,143,51,13,98,5,0,34,432257,18826,1664691,5481,0,742502,52,336,7,409,0.004,5.524,5.441,4.272,-0.029,-0.032,-0.041,0.006,0.071,0.042,0.000,,729.000,4.000,24.000,0.000
2020-05-03,LBN,"ar,fr",825,117,63,20,81,6,2,23,193222,85882,2403585,6540,1134,1914065,41,335,10,439,0.057,5.536,5.460,4.255,-0.012,-0.005,-0.040,0.016,0.071,0.308,0.148,,733.000,4.000,25.000,1.000
2020-05-04,LBN,"ar,fr",908,165,41,22,120,8,2,24,281622,20840,2670176,7520,650,1718126,52,375,27,454,0.083,5.523,5.431,4.299,0.008,-0.020,-0.041,0.021,0.073,0.069,0.080,,737.000,4.000,25.000,0.000
2020-05-05,LBN,"ar,fr",901,126,55,14,71,5,0,19,294487,89474,754369,2958,0,313340,59,375,13,454,0.064,5.466,5.431,4.267,-0.041,0.018,-0.040,0.006,0.071,0.233,0.000,,740.000,3.000,25.000,0.000
2020-05-06,LBN,"ar,fr",916,133,42,13,100,7,2,21,253451,81783,1118758,2806,35573,354506,39,367,15,495,0.004,5.453,5.425,4.299,-0.047,0.022,-0.044,-0.006,0.079,0.244,0.927,,741.000,1.000,25.000,0.000
