datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-05,155,6,2,14,1025,254,13864,,0,73,0,82,0.32707,5.08762,4.39428,5.0583,,,,,,0,0,0,
2020-02-06,127,2,0,5,308,0,2806,,0,51,0,76,0.08802,5.05812,4.484,5.35178,,,,,,0,0,0,
2020-02-07,106,23,0,3,11779,0,23062,,0,49,0,57,-0.02433,5.09595,4.43293,5.38131,,,,,,0,0,0,
2020-02-08,115,44,0,9,22159,0,5186,,0,51,0,64,-0.01884,4.95985,4.39136,4.81661,,,,,,0,0,0,
2020-02-09,139,25,0,10,11468,0,6625,,0,54,0,85,-0.11974,5.20251,4.41037,5.05674,,,,,,0,0,0,
2020-02-10,86,4,1,8,963,276,3826,,0,35,0,51,-0.09769,5.24663,4.28675,5.35039,,,,,,0,0,0,
2020-02-11,102,6,1,2,1369,326,2709,,0,39,0,63,-0.08567,5.09414,4.24025,5.11728,,,,,,0,0,0,
2020-02-12,88,6,1,9,1112,19,4024,,1,28,0,59,0.08544,5.31705,4.28962,5.53384,,,,,,0,0,0,
2020-02-13,103,3,1,1,678,170,121,,0,47,0,56,-0.00622,5.41029,4.29795,5.26149,,,,,,0,0,0,
2020-02-14,63,5,3,2,1771,5812,37,,1,18,0,44,-0.19257,5.39338,4.27944,5.3503,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,0,0,
2020-02-15,81,7,1,6,972,398,8455,,0,35,0,46,0.21938,5.4417,4.21034,5.45228,,,,,,0,0,0,
2020-02-16,93,43,1,3,13453,2903,3810,,0,43,0,50,0.26692,5.34454,4.24246,5.25142,,,,,,0,0,0,
2020-02-17,58,11,2,5,5597,65,8987,,0,30,0,28,0.06625,5.39392,4.38586,5.26741,,,,,,0,0,0,
2020-02-18,53,2,0,1,853,0,3006,,0,28,0,25,-0.31168,5.187,4.24801,5.26193,,,,,,0,0,0,
2020-02-19,69,1,4,5,542,2747,530,,0,36,0,33,-0.00427,5.35906,4.37692,5.60683,,,,,,0,0,0,
2020-02-20,76,12,0,6,4391,0,1670,,0,29,0,47,-0.08921,5.24894,4.40836,5.38226,,,,,,0,0,0,
2020-02-21,47,3,0,4,154,0,865,,0,28,0,19,0.04302,5.28434,4.10837,5.21375,,,,,,0,0,0,
2020-02-22,68,19,2,3,5340,317,5157,,0,41,0,27,-0.04726,5.61231,4.15647,5.4185,,,,,,0,0,0,
2020-02-23,84,10,1,10,1954,612,5298,,0,42,0,42,-0.06375,5.3211,4.45949,5.53574,,,,,,0,0,0,
2020-02-24,117,7,2,4,1662,610,503,,0,51,0,66,0.16733,5.57108,4.27464,5.71818,,,,,,0,0,0,
2020-02-25,135,8,2,21,974,698,45530,,5,62,0,68,0.02836,5.43204,4.14813,5.61987,-0.05536,-0.07001,0.00383,-0.0047,-0.05876,0,0,0,
2020-02-26,298,7,3,27,3809,673,18057,,0,134,0,164,-0.01351,5.42955,4.52423,5.54261,-0.05536,-0.07001,0.00383,-0.0047,-0.05876,0,0,0,
2020-02-27,392,23,22,47,30122,13962,29345,,2,175,0,215,0.14219,5.65359,4.16586,5.88825,,,,,,0,0,0,
2020-02-28,373,13,29,42,3133,31361,12715,,0,183,0,190,0.10666,5.43636,4.31905,5.66668,,,,,,0,0,0,
2020-02-29,287,5,4,41,3680,2423,18497,,0,131,0,156,0.11425,5.52117,4.31006,5.80612,,,,,,0,0,0,
2020-03-01,284,8,6,32,4510,2133,20529,,2,138,0,144,0.14159,5.34008,4.43939,5.46371,,,,,,0,0,0,
2020-03-02,320,10,6,33,5208,1817,17957,,3,111,0,206,0.15554,5.40725,4.35774,5.68525,-0.0525,-0.05085,-0.05934,0.09702,-0.06156,0,0,0,
2020-03-03,254,6,0,22,2664,0,40645,,0,132,0,122,-0.09913,5.32395,4.37887,5.36984,-0.04264,-0.05327,-0.05934,0.07439,-0.08311,0,0,0,
