datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,SYC,,54,10,2,42,0,6,6,13,1,11,0,6,0,0,3,1,2,0,0,0,5,6,0,0,22490,32424,15376,0,0,0,0,21,0,33,-0.2523,4.8028,4.8713,4.4811,-0.0104,0.0485,-0.0338,-0.0081,0.0629,0.5905,,0.5455,,0.5455,,,,,
2020-01-23,SYC,,97,28,4,65,0,15,10,21,2,15,2,13,0,3,2,3,2,0,0,0,11,6,0,0,40615,30359,53419,0,0,0,0,44,0,53,-0.1175,5.1803,5.1208,4.2203,,,-0.0289,0.0157,0.0663,0.4277,,0.3529,,0.3529,,,,,
2020-01-24,SYC,,112,22,0,90,0,29,12,14,3,9,1,28,0,0,1,8,3,0,0,0,23,12,0,0,104204,33390,34688,0,0,0,0,44,0,68,-0.1486,5.2959,5.3736,4.4883,-0.0407,0.0314,-0.0232,0.0333,0.0705,0.2427,,0.3429,,0.3429,,,,,
2020-01-25,SYC,,133,7,2,124,0,7,8,16,1,14,0,7,0,0,5,1,2,0,0,0,7,8,0,0,23964,35868,37173,0,0,0,0,60,0,73,-0.0599,5.4127,5.3482,4.2651,-0.1100,0.0182,-0.0210,0.0118,0.0623,0.5995,,0.5333,,0.5333,,,,,
2020-01-26,SYC,,125,23,3,99,0,11,10,11,4,6,0,11,0,0,6,1,3,0,0,0,9,6,0,0,35550,36085,17413,0,0,0,0,66,0,59,-0.0760,5.1614,5.1192,4.2120,-0.0411,-0.0375,-0.0329,0.0239,0.0628,0.5037,,0.4000,,0.4000,,,,,
2020-01-27,SYC,,112,24,6,82,0,19,13,16,3,9,1,18,0,0,9,1,3,0,0,0,12,13,2,0,14525,27426,25250,0,0,0,0,54,0,58,-0.1166,5.2117,5.2100,4.2357,-0.0616,-0.0015,-0.0254,0.0006,0.0596,0.6538,,0.5200,0.0000,0.4815,,,,,
2020-01-28,SYC,,175,36,2,137,0,13,9,31,12,19,2,11,0,0,9,0,0,0,0,0,10,8,2,0,32668,57730,50720,0,0,0,0,93,0,82,0.0337,5.4226,5.3507,4.3586,-0.0489,-0.0500,-0.0396,0.0047,0.0657,0.6386,,0.4444,0.0000,0.4000,,,,,
2020-01-29,SYC,,218,55,13,150,0,8,7,24,6,17,0,8,0,0,6,1,0,0,0,0,5,6,1,0,9396,45553,41250,0,0,0,0,110,0,108,0.0578,5.4381,5.3283,4.3486,0.0004,-0.0578,-0.0246,0.0015,0.0584,0.8290,,0.5455,0.0000,0.5000,,,,,
2020-01-30,SYC,,299,66,7,226,0,11,13,38,6,29,0,11,0,0,9,4,0,0,0,0,9,11,1,0,28147,58083,52907,0,0,0,0,129,0,170,-0.1175,5.3168,5.3129,4.2820,-0.0404,0.0486,-0.0445,0.0172,0.0745,0.6736,,0.5500,0.0000,0.5238,,,,,
2020-01-31,SYC,,213,35,6,172,0,7,8,14,3,10,0,7,0,0,6,2,0,0,0,0,6,6,0,0,22145,47242,23873,0,0,0,0,68,0,145,0.0239,5.3239,5.3316,4.3315,-0.0679,-0.0662,-0.0460,0.0132,0.0736,0.6808,,0.5000,,0.5000,,,,,
