datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-24,451,16,9,51,2149419,123574,1628713,0.05437,3,166,0,282,-0.12954,5.304,4.30188,5.29617,-0.05231,-0.00244,-0.00098,0.08373,-0.02687,0,0,0,
2020-02-25,589,25,5,69,53557,426444,1709610,0.88842,5,250,0,334,-0.07812,5.33018,4.26,5.30587,-0.02605,-0.07286,0.00452,0.01887,-0.07692,0,0,0,
2020-02-26,499,27,15,48,104350,90144,732991,0.46348,7,201,2,289,-0.06746,5.33579,4.26538,5.36823,,,,,,0,0,0,
2020-02-27,733,39,17,56,1831978,222654,1585948,0.10837,10,255,0,468,-0.05535,5.33237,4.25821,5.37028,,,,,,0,0,0,
2020-02-28,1032,45,31,111,317874,236504,2282781,0.42661,4,403,1,624,0.00177,5.40394,4.16518,5.42575,-0.04936,-0.05045,-0.05934,0.08228,-0.04316,0,0,0,
2020-02-29,943,52,26,85,811718,492385,950454,0.37757,3,384,1,555,-0.08528,5.30867,4.27329,5.3148,,,,,,0,0,0,
2020-03-01,1228,48,11,131,889641,24192,1436655,0.02647,11,511,2,704,-0.10978,5.21025,4.29642,5.25522,,,,,,0,0,0,
2020-03-02,1406,45,17,336,778203,791450,4019857,0.50422,9,528,2,867,-0.17763,5.23435,4.23081,5.29271,-0.07086,-0.02397,-0.05643,0.08478,-0.07935,0,0,0,
2020-03-03,1155,41,16,185,1018025,266070,4658829,0.2072,13,460,6,676,-0.09918,5.29624,4.25836,5.29868,-0.04918,-0.04512,-0.05523,0.07302,-0.08821,0,0,0,
2020-03-04,1202,76,22,115,3010694,765330,1786237,0.20268,15,411,1,775,-0.10692,5.35127,4.27476,5.35645,-0.0303,-0.05629,-0.05934,0.05722,-0.11004,0,0,0,
2020-03-05,1623,56,19,225,1677072,595633,2802231,0.26208,10,671,3,939,0.04223,5.44601,4.28783,5.51469,,,,,,0,0,0,
2020-03-06,1561,32,24,236,1297436,2068145,2953274,0.6145,23,655,2,881,-0.03789,5.29249,4.29271,5.26428,0.00263,-0.05968,0.04103,-0.02942,-0.09363,0,0,0,
2020-03-07,1197,55,27,119,337767,50372,1154381,0.12978,2,468,1,726,-0.15825,5.25428,4.29532,5.1922,-0.0533,-0.05315,-0.05934,0.08488,-0.05297,0,0,0,
2020-03-08,1685,46,18,164,111059,30761,3096538,0.2169,5,723,2,955,-0.13787,5.30745,4.24749,5.36384,-0.02257,-0.05213,0.00452,0.0569,-0.04446,0,0,0,
2020-03-09,1686,59,24,236,1118096,149243,2162607,0.11776,9,757,20,900,-0.11109,5.34279,4.19689,5.39601,,,,,,0,0,0,
2020-03-10,1445,40,16,206,612474,541545,1834195,0.46927,7,515,4,919,-0.07855,5.34284,4.22255,5.35546,-0.04609,-0.04629,-0.05934,0.08085,-0.04186,0,0,0,
2020-03-11,1350,65,19,183,458219,134240,2374236,0.22658,8,538,3,801,0.02959,5.41649,4.21115,5.42971,-0.03856,-0.04661,-0.04515,0.06698,-0.04173,0,0,0,
2020-03-12,1301,58,11,128,117892,1339688,2523145,0.91912,10,504,1,786,-0.02552,5.42677,4.31713,5.46093,-0.04346,-0.04682,-0.05934,0.08692,-0.05943,0,0,0,
2020-03-13,1389,75,15,133,843146,525931,1179846,0.38415,7,583,3,796,0.07423,5.4617,4.28143,5.47688,-0.0559,-0.04759,-0.05332,0.0811,-0.04283,0,0,0,
2020-03-14,1185,48,14,107,410509,55643,603162,0.11937,8,513,1,663,0.00962,5.42118,4.28221,5.43475,-0.05997,-0.06394,-0.056,0.0812,-0.07608,0,0,0,
2020-03-15,1375,43,10,78,604433,1937371,1286271,0.7622,15,518,3,839,-0.02856,5.35216,4.35259,5.3392,,,,,,0,0,0,
2020-03-16,1627,59,18,144,915481,481697,1536586,0.34476,14,622,1,990,0.08857,5.45993,4.25705,5.51026,-0.03899,-0.0512,-0.03082,0.05942,-0.05269,0,0,0,
2020-03-17,1756,53,10,140,1018788,14015,4175044,0.01357,12,682,7,1055,-0.02697,5.3945,4.26722,5.42332,-0.05265,-0.05957,-0.05934,0.09124,-0.07537,0,0,0,
2020-03-18,1592,47,20,144,202938,145656,3707937,0.41784,20,657,4,911,0.05689,5.42937,4.23984,5.51345,-0.05653,-0.05916,-0.05192,0.0838,-0.05218,0,0,0,
2020-03-19,1579,57,23,151,732425,227668,2303580,0.23713,20,614,2,943,0.07084,5.38342,4.21612,5.37519,-0.06504,-0.06919,-0.0445,0.08413,-0.06366,0,0,0,
2020-03-20,1623,77,24,135,1506726,484014,3079564,0.24313,19,608,6,990,0.04875,5.41969,4.25435,5.45792,-0.05774,-0.05497,-0.05934,0.07977,-0.08187,1,0,0,
2020-03-21,1827,54,17,118,675234,25000,663247,0.0357,12,736,5,1074,-0.00357,5.43635,4.26737,5.47993,-0.0608,-0.06891,-0.05934,0.08659,-0.07925,3,0,0,
2020-03-22,2474,71,18,176,1107137,106562,3207375,0.0878,24,986,17,1447,0.05885,5.427,4.20024,5.50733,-0.04438,-0.0507,-0.0487,0.07425,-0.05231,3,0,0,
2020-03-23,2411,77,24,194,785004,655073,3413983,0.45489,27,883,16,1485,0.04096,5.42467,4.23414,5.47156,-0.01905,-0.03084,-0.0294,0.07002,-0.03444,3,0,1,
2020-03-24,2404,60,16,218,911380,162574,2612045,0.15138,14,969,6,1415,0.02464,5.47198,4.22698,5.52696,-0.01669,-0.00379,-0.02971,0.08336,-0.03691,3,0,1,
2020-03-25,2908,88,15,213,1257605,213910,1828550,0.14537,25,1134,16,1733,0.17098,5.58899,4.14794,5.66233,-0.01232,-0.03118,-0.00828,0.05343,-0.03606,3,0,1,
2020-03-26,2497,80,22,154,961596,254312,2933895,0.20915,25,1052,8,1412,0.11402,5.50646,4.2068,5.5707,-0.05349,-0.05407,-0.05934,0.08426,-0.04065,3,0,1,
2020-03-27,2566,73,32,206,1168510,254276,1981723,0.17872,33,976,2,1555,0.07153,5.52884,4.26266,5.5565,-0.04188,-0.03031,-0.02913,0.0821,-0.05737,5,0,1,
