datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-04-23,BEL,11924,818,236,1380,16748162,1290622,19000501,667,4821,164,6272,0.062,5.487,5.448,4.259,-0.022,-0.007,-0.043,0.006,0.076,0.072,0.016,42797,9800,6490
2020-04-24,BEL,12201,910,186,1354,15311415,1388116,16474676,606,5031,153,6411,0.035,5.483,5.453,4.243,-0.026,-0.005,-0.043,0.007,0.076,0.083,-0.009,44293,10122,6679
2020-04-25,BEL,10963,927,176,1420,11713203,1023302,13429021,312,4226,116,6309,-0.017,5.461,5.432,4.238,-0.023,-0.009,-0.045,0.002,0.077,0.080,,45325,10417,6917
2020-04-26,BEL,10733,879,197,1408,12931420,1240022,11384622,238,4176,87,6232,-0.015,5.449,5.404,4.252,-0.026,-0.012,-0.044,0.006,0.077,0.088,,46134,10785,7094
2020-04-27,BEL,12071,927,169,1834,19361346,1478652,16592946,632,4708,163,6568,0.026,5.468,5.437,4.258,-0.019,0.005,-0.043,0.011,0.076,0.071,0.010,46687,10878,7207
2020-04-28,BEL,12269,907,236,1562,18685693,1410954,17178971,643,4912,177,6537,-0.002,5.460,5.436,4.251,-0.023,-0.006,-0.045,0.001,0.077,0.070,0.027,47334,10943,7331
2020-04-29,BEL,12364,829,172,1584,16664461,945582,19639238,656,4945,155,6608,0.063,5.495,5.447,4.254,-0.017,-0.002,-0.040,0.009,0.075,0.054,0.022,47859,11283,7501
2020-04-30,BEL,12299,882,200,1549,16674071,1486985,17553501,654,4922,190,6533,0.045,5.489,5.445,4.260,-0.017,0.001,-0.041,0.010,0.076,0.082,-0.031,48519,11576,7594
2020-05-01,BEL,10325,933,172,1286,20267397,1659365,14666797,424,4170,114,5617,0.041,5.467,5.438,4.257,-0.028,-0.008,-0.042,0.007,0.075,0.076,,49032,11892,7703
2020-05-02,BEL,9819,954,191,1361,16756481,1030904,15353945,325,3919,70,5505,0.015,5.452,5.422,4.259,-0.022,-0.020,-0.044,-0.001,0.076,0.058,,49517,12211,7765
2020-05-03,BEL,10043,940,201,1246,16429211,1281913,13887416,372,4000,107,5564,0.027,5.443,5.400,4.251,-0.027,-0.021,-0.043,0.003,0.077,0.072,,49906,12309,7844
2020-05-04,BEL,11670,897,153,1451,17766721,1086888,18123825,834,4459,178,6199,0.069,5.536,5.454,4.260,-0.033,-0.013,-0.042,0.013,0.075,0.058,-0.022,50267,12378,7924
2020-05-05,BEL,11299,920,125,1322,14681837,1086849,18279008,572,5022,208,5497,0.012,5.435,5.405,4.281,-0.033,-0.016,-0.044,-0.002,0.078,0.069,-0.002,50509,12441,8016
2020-05-06,BEL,11707,788,134,1492,18473274,1203145,18556872,655,4520,179,6353,-0.008,5.473,5.429,4.263,-0.029,-0.006,-0.042,-0.001,0.077,0.061,-0.005,50781,12731,8339
2020-05-07,BEL,12064,1103,197,1495,23796944,1726088,16937894,591,4667,153,6653,0.013,5.426,5.392,4.259,-0.031,-0.012,-0.045,0.005,0.077,0.068,0.013,51420,12980,8415
