datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-20,TWN,1257,109,13,111,169161,9478,288903,30,485,5,737,-0.124,5.363,5.309,4.295,-0.026,-0.024,-0.042,0.028,0.074,0.053,-0.005,24,2,1
2020-02-21,TWN,1679,173,30,184,657871,122135,346912,43,704,9,923,-0.014,5.417,5.356,4.308,-0.019,-0.010,-0.049,0.017,0.080,0.157,-0.003,26,2,1
2020-02-22,TWN,1546,208,16,170,347950,135148,501621,47,654,4,841,-0.097,5.281,5.339,4.277,-0.041,0.013,-0.051,0.010,0.080,0.280,,26,2,1
2020-02-23,TWN,1665,151,24,146,528200,103770,471168,44,710,27,884,-0.150,5.281,5.275,4.326,-0.019,-0.023,-0.045,0.006,0.074,0.164,,28,2,1
2020-02-24,TWN,2458,141,42,199,431704,249584,334945,45,1035,22,1356,-0.106,5.289,5.369,4.372,-0.022,-0.018,-0.050,-0.005,0.081,0.366,-0.007,30,5,1
2020-02-25,TWN,2586,161,46,263,311762,479039,1649631,72,999,5,1510,-0.006,5.412,5.403,4.278,-0.038,-0.045,-0.048,-0.007,0.075,0.606,0.003,31,5,1
2020-02-26,TWN,2750,139,58,278,360538,476490,605409,19,1153,23,1555,-0.063,5.362,5.338,4.321,-0.036,-0.016,-0.047,0.003,0.077,0.569,0.000,32,5,1
2020-02-27,TWN,3235,187,88,306,683916,709582,984365,27,1298,23,1887,0.035,5.472,5.402,4.270,0.010,-0.008,-0.045,0.001,0.074,0.509,-0.013,32,5,1
2020-02-28,TWN,3399,124,148,257,384578,857948,1716329,21,1400,7,1971,0.100,5.481,5.418,4.303,-0.021,0.001,-0.047,-0.000,0.076,0.690,,34,6,1
2020-02-29,TWN,3768,204,111,385,802339,742082,779257,32,1518,32,2186,-0.002,5.399,5.346,4.371,-0.039,-0.029,-0.047,-0.004,0.074,0.480,,39,9,1
2020-03-01,TWN,3999,206,74,336,449021,509173,336266,45,1680,18,2256,-0.018,5.391,5.361,4.245,-0.028,-0.023,-0.049,-0.010,0.077,0.531,,40,9,1
2020-03-02,TWN,4148,174,91,705,485749,946154,1166029,38,1644,24,2442,0.011,5.512,5.415,4.289,-0.050,-0.032,-0.050,-0.018,0.077,0.661,-0.001,41,12,1
2020-03-03,TWN,3880,179,74,380,588693,840813,1288866,84,1597,9,2190,-0.147,5.431,5.390,4.273,-0.063,-0.031,-0.051,-0.021,0.083,0.588,0.004,42,12,1
2020-03-04,TWN,3899,222,65,407,499676,342028,702965,53,1609,17,2220,-0.070,5.357,5.377,4.259,-0.048,-0.024,-0.051,-0.018,0.078,0.406,0.002,42,12,1
2020-03-05,TWN,4288,176,48,439,354794,126135,849650,70,1904,9,2305,0.106,5.563,5.430,4.291,-0.044,-0.003,-0.049,-0.024,0.078,0.262,0.005,44,12,1
2020-03-06,TWN,3896,205,56,458,404442,266897,1567006,31,1629,64,2172,-0.033,5.281,5.315,4.309,-0.044,-0.005,-0.048,-0.010,0.077,0.398,-0.013,45,12,1
2020-03-07,TWN,3557,188,79,262,439242,325636,290168,24,1541,18,1974,-0.090,5.270,5.299,4.349,-0.038,-0.008,-0.048,0.003,0.075,0.426,,45,12,1
2020-03-08,TWN,4049,182,58,238,851169,535777,327943,50,1689,39,2271,-0.008,5.476,5.442,4.282,-0.039,-0.003,-0.050,-0.009,0.076,0.386,,45,13,1
2020-03-09,TWN,3623,158,70,322,444249,725989,442430,64,1444,18,2097,-0.052,5.414,5.371,4.260,-0.046,-0.029,-0.047,-0.008,0.074,0.620,-0.022,45,15,1
2020-03-10,TWN,3584,155,39,354,320180,388794,1359997,26,1569,24,1965,-0.025,5.463,5.395,4.239,-0.043,-0.010,-0.047,-0.009,0.074,0.548,0.009,47,17,1
2020-03-11,TWN,4378,166,67,420,670519,342434,797358,49,1789,6,2534,0.001,5.366,5.379,4.277,-0.044,-0.035,-0.043,-0.007,0.071,0.338,-0.012,48,17,1
2020-03-12,TWN,3821,128,34,257,412296,241550,1562737,36,1581,7,2197,-0.034,5.500,5.407,4.315,-0.044,-0.028,-0.046,-0.016,0.073,0.369,-0.039,49,20,1
2020-03-13,TWN,3645,151,49,306,261347,323732,815063,18,1564,12,2051,0.015,5.499,5.465,4.293,-0.051,-0.040,-0.045,-0.012,0.075,0.553,0.004,50,20,1
2020-03-14,TWN,3313,137,36,217,236479,124835,542575,13,1360,28,1912,0.020,5.515,5.475,4.247,-0.050,-0.044,-0.047,-0.025,0.075,0.346,,53,20,1
2020-03-15,TWN,2646,79,29,115,350640,156984,265032,20,1137,2,1487,0.019,5.465,5.416,4.290,-0.048,-0.042,-0.044,-0.022,0.076,0.309,,59,20,1
2020-03-16,TWN,2976,131,55,199,298633,184662,762262,26,1266,5,1679,-0.009,5.502,5.474,4.274,-0.058,-0.022,-0.040,-0.003,0.073,0.382,-0.035,67,20,1
2020-03-17,TWN,3156,139,36,228,360805,191396,2122540,31,1344,25,1756,-0.025,5.535,5.442,4.318,-0.078,-0.020,-0.040,-0.007,0.071,0.347,-0.010,77,22,1
2020-03-18,TWN,3026,127,41,273,431785,438136,633321,29,1203,10,1784,-0.013,5.438,5.376,4.316,-0.050,-0.032,-0.042,-0.012,0.074,0.504,-0.025,100,22,1
2020-03-19,TWN,2904,138,42,213,285793,413659,1634534,32,1238,6,1628,-0.034,5.392,5.367,4.319,-0.050,-0.043,-0.046,-0.006,0.076,0.591,-0.044,108,26,1
2020-03-20,TWN,2779,118,78,197,545108,181247,309118,46,1133,10,1590,-0.004,5.474,5.401,4.324,-0.069,-0.036,-0.042,-0.012,0.074,0.250,0.047,135,26,2
2020-03-21,TWN,2482,95,49,140,244357,290958,383068,20,1021,14,1427,0.026,5.490,5.446,4.230,-0.038,-0.021,-0.045,-0.004,0.073,0.544,,153,28,2
2020-03-22,TWN,3116,93,37,178,147793,87422,1300906,26,1322,3,1765,-0.009,5.415,5.375,4.259,-0.032,-0.032,-0.044,-0.001,0.074,0.372,,169,28,2
2020-03-23,TWN,2886,108,37,280,289016,328296,522590,40,1189,11,1646,0.080,5.498,5.418,4.259,-0.026,-0.041,-0.048,-0.003,0.076,0.532,-0.015,195,28,2
2020-03-24,TWN,2602,134,43,252,486779,420309,389416,24,1003,20,1555,0.028,5.525,5.475,4.270,-0.026,-0.017,-0.039,0.011,0.070,0.463,0.022,215,29,2
2020-03-25,TWN,2427,147,48,257,324983,284620,518692,42,980,3,1402,0.075,5.532,5.434,4.308,-0.012,-0.021,-0.041,0.011,0.072,0.467,0.023,235,29,2
2020-03-26,TWN,2272,171,47,221,446359,369255,268375,22,910,9,1331,0.014,5.476,5.390,4.279,-0.040,-0.032,-0.043,0.003,0.072,0.453,0.007,252,29,2
2020-03-27,TWN,2611,151,50,205,361125,357429,639919,24,1087,13,1487,0.076,5.503,5.449,4.276,-0.025,-0.013,-0.044,0.018,0.073,0.497,-0.011,267,29,2
2020-03-28,TWN,2664,133,44,205,398301,406593,503632,30,1117,7,1510,0.006,5.503,5.428,4.259,-0.015,-0.011,-0.039,0.015,0.069,0.505,,283,30,2
2020-03-29,TWN,2699,102,41,228,262919,243658,554368,19,1033,16,1631,-0.000,5.390,5.356,4.281,-0.022,-0.018,-0.041,0.016,0.070,0.481,,298,30,2
2020-03-30,TWN,2429,130,55,231,290230,504128,1747598,33,978,11,1407,-0.044,5.440,5.397,4.228,-0.034,-0.021,-0.043,-0.002,0.072,0.635,0.006,306,39,5
2020-03-31,TWN,2573,115,40,274,356210,97317,2450199,35,1042,14,1482,0.038,5.409,5.444,4.282,-0.028,-0.016,-0.048,-0.004,0.075,0.215,0.002,322,39,5
2020-04-01,TWN,5850,110,63,289,256368,204588,462983,33,2506,14,3297,0.107,5.233,5.494,4.363,0.001,-0.014,-0.056,0.005,0.080,0.444,-0.006,329,39,5
2020-04-02,TWN,3238,108,42,237,389996,45834,315566,28,1348,11,1851,0.131,5.450,5.440,4.321,-0.029,0.007,-0.050,0.015,0.076,0.105,,339,45,5
2020-04-03,TWN,2393,98,64,267,524269,893512,527403,35,958,18,1382,0.032,5.537,5.486,4.268,-0.047,-0.013,-0.046,0.010,0.074,0.630,,348,50,5
2020-04-04,TWN,2414,148,62,193,519193,190280,406383,31,980,5,1398,0.016,5.502,5.432,4.275,-0.032,-0.039,-0.045,0.002,0.073,0.268,,355,50,5
2020-04-05,TWN,2446,129,63,208,279107,174229,1303568,35,996,4,1411,0.035,5.535,5.523,4.231,-0.015,-0.002,-0.044,0.013,0.073,0.384,,363,50,5
2020-04-06,TWN,2454,165,89,252,489625,576262,1360995,35,896,12,1511,0.002,5.452,5.430,4.263,-0.019,-0.021,-0.042,0.006,0.074,0.541,0.011,373,57,5
2020-04-07,TWN,2393,169,65,241,460857,557474,360950,29,1013,24,1327,0.066,5.478,5.433,4.265,-0.003,-0.009,-0.045,0.006,0.074,0.547,0.007,376,57,5
2020-04-08,TWN,2723,167,49,268,571608,275182,492140,31,1097,13,1582,0.111,5.534,5.469,4.291,-0.001,-0.017,-0.042,0.016,0.066,0.325,0.013,379,61,5
2020-04-09,TWN,4601,134,38,255,389511,289979,659331,33,1670,25,2873,0.385,5.650,5.544,4.417,-0.015,0.000,-0.047,0.012,0.075,0.427,-0.005,380,67,5
2020-04-10,TWN,2737,125,59,290,152691,417277,781742,36,1087,7,1607,0.134,5.515,5.456,4.310,-0.032,0.029,-0.043,0.010,0.074,0.732,0.005,382,91,6
2020-04-11,TWN,3146,184,39,272,590846,211204,376822,25,1258,14,1849,-0.031,5.475,5.392,4.269,-0.048,0.006,-0.043,-0.003,0.076,0.263,,385,99,6
