datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-03-04,3172,76,60,673,1836886,113998,4577430,0.05843,55,1129,6,1982,0.15345,5.44213,4.21939,5.35875,0.00246,-0.04197,0.00262,0.01851,-0.03334,0,76,0,2,57,0,0,110,18,0,0,0,
2020-03-05,2433,85,60,492,699259,490576,4626506,0.41231,32,957,9,1435,0.12001,5.33479,4.29255,5.30533,0.0167,-0.03928,0.04156,-0.00101,0.02657,2,83,2,0,55,2,0,140,19,0,0,0,
2020-03-06,4623,54,69,824,620107,339846,5539577,0.35402,59,1707,10,2847,0.21704,5.23388,4.35601,5.20549,0.0058,-0.02152,0.05513,-0.01389,0.00808,0,54,0,1,67,1,0,255,24,0,0,0,
2020-03-07,4778,56,89,906,168217,248031,5797099,0.59587,49,1850,12,2867,0.1245,5.32794,4.41725,5.25859,0.01709,-0.02263,0.05746,-0.00406,0.0353,0,56,0,23,64,1,0,119,7,0,0,0,
2020-03-08,3811,70,80,630,1259960,314738,3501371,0.19987,26,1487,4,2294,0.10243,5.36091,4.32455,5.38151,0.02158,-0.03252,0.04839,0.01197,0.00977,1,69,0,7,68,5,0,143,16,0,0,0,
2020-03-09,5640,52,66,961,397605,470728,4817082,0.54211,44,2163,10,3423,0.15724,5.4146,4.25029,5.48728,-0.03502,-0.0382,0.00392,0.05742,-0.01613,3,49,0,0,64,1,0,184,41,0,0,0,
2020-03-10,6096,78,75,1078,388682,574959,4406904,0.59665,28,2152,8,3908,0.16679,5.41246,4.21831,5.48043,-0.01226,-0.02521,0.00452,0.00399,0.00814,2,76,0,0,68,7,0,196,29,0,0,0,
2020-03-11,4433,98,61,811,206465,204334,4473830,0.49741,31,1723,12,2667,0.18117,5.35221,4.24037,5.31408,-0.02622,-0.04437,-0.02957,0.05263,-0.01526,1,97,0,2,57,2,0,184,28,0,0,0,
2020-03-12,4316,81,59,533,202125,153857,2772227,0.4322,20,1661,12,2622,0.24863,5.4265,4.2811,5.4748,0.0329,-0.04022,0.06243,-0.00898,0.04879,1,80,0,0,53,6,0,119,24,3,0,0,
2020-03-13,4265,73,48,627,119624,136500,2701642,0.53294,35,1592,1,2636,0.2,5.43373,4.28086,5.53213,-0.06305,-0.0628,-0.05332,0.08044,-0.06906,7,66,0,1,44,3,0,167,25,4,0,0,
