datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,UMI,,20,1,0,19,0,3,2,7,0.4000,3,3,2,1,0,0,1,1,0,0,0,0,2,2,0,0,16106,1289,18969,0,0,0,0,12,0,8,0.1147,5.3715,5.3423,4.2847,-0.0479,-0.0491,-0.0584,-0.0495,0.0816,0.0741,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-23,UMI,,22,2,0,20,0,0,5,3,1.0000,0,3,0,0,0,0,2,3,0,0,0,0,0,4,0,0,0,17308,2876,0,0,0,0,8,0,14,0.0288,6.1190,5.6420,4.4224,,,-0.0383,,0.0916,1.0000,,1.0000,,1.0000,,,,,,,,,,,,,,,
2020-01-24,UMI,,76,5,1,70,0,6,4,7,0.4000,1,5,0,6,0,0,1,1,2,0,0,0,5,3,1,0,17870,9001,26791,0,0,0,0,30,0,46,-0.1057,5.3444,5.3017,4.4333,,0.0476,-0.0270,0.0005,0.0662,0.3350,,0.3750,0.0000,0.3333,,,,,,,,,,,,,,,
2020-01-25,UMI,,143,12,0,131,0,12,6,12,0.3333,3,9,1,11,0,0,1,5,0,0,0,0,8,5,0,0,14073,18908,18009,0,0,0,0,60,0,83,-0.3368,5.2440,5.1791,4.2678,,-0.0001,-0.0396,0.0192,0.0659,0.5733,,0.3846,,0.3846,,,,,,,,,,,,,,,
2020-01-26,UMI,,136,8,2,126,0,18,14,13,0.4375,1,8,2,16,0,0,5,9,0,0,0,0,15,13,0,0,37952,24830,20358,0,0,0,0,86,0,50,-0.1933,5.2650,5.2334,4.3175,-0.0438,-0.0541,-0.0477,-0.0059,0.0754,0.3955,,0.4643,,0.4643,,,,,,,,,,,,,,,
2020-01-27,UMI,,79,3,3,73,0,13,8,9,0.3810,1,7,1,12,0,0,2,6,0,0,0,0,12,8,1,0,15064,4540,26349,0,0,0,0,60,0,19,-0.2747,5.2640,5.2766,4.2812,-0.0616,-0.0509,-0.0415,-0.0030,0.0723,0.2316,,0.4000,0.0000,0.3810,,,,,,,,,,,,,,,
2020-01-28,UMI,,58,7,1,50,0,3,5,15,0.6250,0,15,2,1,0,0,4,1,0,0,0,0,3,5,0,0,1572,18534,30138,0,0,0,0,36,0,22,-0.2407,5.5495,5.5048,4.3943,-0.0449,-0.0496,-0.0446,-0.0096,0.0775,0.9218,,0.6250,,0.6250,,,,,,,,,,,,,,,
2020-01-29,UMI,,106,8,0,98,0,6,9,9,0.6000,0,8,2,4,0,0,4,2,3,0,0,0,5,8,0,0,3099,8032,11066,0,0,0,0,74,0,32,-0.0145,5.2899,5.2954,4.3171,0.0119,0.0220,-0.0316,0.0258,0.0691,0.7216,,0.6154,,0.6154,,,,,,,,,,,,,,,
2020-01-30,UMI,,78,10,4,64,0,5,4,13,0.4444,1,10,2,3,0,0,2,2,0,0,0,0,3,4,0,0,9917,33267,13899,0,0,0,0,45,0,33,-0.1685,5.1758,5.1060,4.1885,-0.0402,-0.0491,-0.0455,-0.0060,0.0661,0.7704,,0.5714,,0.5714,,,,,,,,,,,,,,,
2020-01-31,UMI,,88,7,0,81,0,13,3,5,0.1875,2,2,1,12,0,0,2,1,0,0,0,0,12,3,0,0,12359,9042,10906,0,0,0,0,71,0,17,-0.0737,5.2243,5.2767,4.2575,-0.0397,,-0.0331,0.0333,0.0670,0.4225,,0.2000,,0.2000,,,,,,,,,,,,,,,
