datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,HKG,"zh,en",4745,518,107,4120,4335,840,123,855,225,598,21,819,0,0,117,5,1,740,109,711,22190320,344304,5164899,22084121,337285,4898456,217,1802,71,2655,-0.1370,5.3130,5.2780,4.2610,-0.0510,-0.0480,-0.0520,0.0000,0.0840,0.0150,0.0150,0.0080,,,,
2020-01-23,HKG,"zh,en",8588,744,225,7619,8034,1367,325,1466,292,1121,16,1351,0,2,294,28,1,1242,313,1354,37610770,906807,5927674,36705929,901548,5818761,232,3648,84,4624,-0.1630,5.2660,5.1970,4.3190,-0.0410,-0.0360,-0.0450,0.0080,0.0790,0.0240,0.0240,-0.0070,,,,
2020-01-24,HKG,"zh,en",9905,1115,333,8457,9008,1578,405,1973,864,898,24,1554,0,5,253,131,16,1415,390,1805,29417051,769157,9745838,27158925,761027,9514236,212,4000,76,5617,-0.1460,5.1910,5.2030,4.2920,-0.0500,-0.0380,-0.0380,0.0030,0.0700,0.0250,0.0270,0.0010,,,,
2020-01-25,HKG,"zh,en",12127,1115,393,10619,10955,2004,622,2111,749,1251,17,1987,0,11,409,187,15,1859,559,1869,17322182,936381,7230499,16738429,851578,6999952,201,5177,65,6684,-0.2410,5.0950,5.1120,4.2990,-0.0570,-0.0130,-0.0340,0.0170,0.0670,0.0510,0.0480,,,,,
2020-01-26,HKG,"zh,en",13480,1199,398,11883,12382,1671,580,1947,433,868,25,1646,1,9,379,104,87,1540,559,1574,23645265,837716,4942817,23429290,794337,4135768,222,5598,59,7601,-0.3290,5.1970,5.2120,4.2720,-0.0390,-0.0430,-0.0430,-0.0020,0.0720,0.0340,0.0330,,,,,
2020-01-27,HKG,"zh,en",11154,1118,441,9595,10084,1979,254,1571,606,825,47,1932,0,12,173,24,45,1818,239,1304,31239582,585135,5551207,29891536,574312,5358568,253,4477,80,6344,-0.2640,5.1880,5.2260,4.3110,-0.0260,-0.0280,-0.0380,0.0010,0.0700,0.0180,0.0190,,,,,
2020-01-28,HKG,"zh,en",14600,1725,581,12294,13513,2460,567,2257,598,1571,39,2421,1,1,510,41,14,2291,549,2067,45054985,1107816,6257900,44883078,1076079,6039659,365,5893,108,8234,-0.1720,5.1890,5.2280,4.3080,-0.0340,-0.0220,-0.0430,-0.0050,0.0720,0.0240,0.0230,,,,,
2020-01-29,HKG,"zh,en",11781,1529,408,9844,10677,867,192,545,134,360,22,845,1,8,96,25,62,760,186,388,36952240,350464,3887566,36719002,342002,3609563,403,4825,123,6430,-0.0970,5.3210,5.2970,4.2570,-0.0320,-0.0230,-0.0350,0.0180,0.0690,0.0090,0.0090,0.0020,,,,
2020-01-30,HKG,"zh,en",15925,1777,526,13622,14778,1256,159,1492,864,543,14,1242,3,8,114,20,14,1193,144,1367,33689302,371467,3275278,32597002,303301,3107807,370,6681,99,8775,-0.2620,5.0450,5.1500,4.3020,-0.0580,-0.0470,-0.0490,-0.0120,0.0750,0.0110,0.0090,-0.0220,,,,
2020-01-31,HKG,"zh,en",14705,1599,496,12610,13734,1921,139,1314,969,302,23,1898,2,17,89,5,26,1863,135,1248,33997746,228423,3715267,33899188,228051,3566519,372,6133,121,8079,-0.2720,5.0910,5.2010,4.3650,-0.0490,-0.0430,-0.0450,0.0060,0.0730,0.0070,0.0070,-0.0170,,,,
2020-02-01,HKG,"zh,en",12759,1209,467,11083,12148,1268,66,1000,459,512,11,1257,1,6,25,9,25,1229,57,885,20460749,143051,5152431,20417348,132675,4959765,197,5009,112,7441,-0.2310,5.0640,5.1620,4.3300,-0.0450,-0.0390,-0.0470,-0.0040,0.0710,0.0070,0.0060,,,,,
2020-02-02,HKG,"zh,en",16274,1236,504,14534,14563,2261,61,859,450,356,6,2255,0,5,36,13,7,2206,56,636,22153074,103695,1745387,22034522,100247,1473972,235,6957,117,8965,-0.2860,5.0530,5.1560,4.3630,-0.0430,-0.0400,-0.0410,0.0060,0.0750,0.0050,0.0050,,,,,
2020-02-03,HKG,"zh,en",16048,1452,623,13973,14664,1571,157,996,590,360,9,1562,0,6,131,10,10,1273,145,791,38526609,205437,3096286,38097952,190537,2764652,319,6732,125,8872,-0.2800,4.9390,5.0230,4.4220,-0.0380,-0.0200,-0.0470,0.0150,0.0750,0.0050,0.0050,0.0060,,,,
