datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,UZB,"uz,kaa",17,5,0,12,0,2,0,6,4,2,0,2,0,0,0,0,0,0,0,0,1293,0,144150,0,0,0,0,8,0,9,0.0990,5.0080,5.3670,4.2940,,,-0.0600,,0.0880,0.0000,,,,,,
2020-01-23,UZB,"uz,kaa",31,6,3,22,0,1,0,5,1,4,1,0,0,0,0,0,0,0,0,0,933,0,1282,0,0,0,0,14,0,17,0.2730,5.7760,5.6410,4.2270,,,-0.0590,,0.0870,0.0000,,,,,,
2020-01-24,UZB,"uz,kaa",60,15,0,45,0,3,3,5,4,1,0,3,0,0,2,0,1,0,0,0,2030,16213,9688,0,0,0,0,19,0,41,0.0030,5.8150,5.5550,4.4450,-0.0800,,-0.0310,-0.0240,0.0620,0.8890,,,,,,
2020-01-25,UZB,"uz,kaa",105,16,3,86,0,7,0,6,3,2,1,6,0,0,0,0,0,0,0,0,19428,0,30991,0,0,0,0,30,0,75,-0.2670,5.3860,5.2590,4.3890,,,-0.0260,0.0080,0.0670,0.0000,,,,,,
2020-01-26,UZB,"uz,kaa",88,18,2,68,0,2,1,10,3,6,0,2,0,0,1,0,0,0,0,0,1087,612,2704,0,0,0,0,33,0,55,-0.1480,5.0950,5.0970,4.3030,0.0200,,-0.0520,,0.0730,0.3600,,,,,,
2020-01-27,UZB,"uz,kaa",87,14,1,72,0,5,1,8,2,4,0,5,0,0,0,0,1,0,0,0,1219,494,3464,0,0,0,0,32,0,55,-0.2470,5.1000,5.0230,4.6130,-0.0240,-0.0240,-0.0040,0.0150,0.0550,0.2880,,,,,,
2020-01-28,UZB,"uz,kaa",70,20,1,49,0,4,4,13,0,11,0,4,0,0,4,0,0,0,0,0,645,1405,175340,0,0,0,0,28,1,41,-0.1440,5.1700,5.3230,4.3750,-0.0610,,-0.0440,-0.0020,0.0820,0.6850,,,,,,
2020-01-29,UZB,"uz,kaa",68,20,1,47,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,207,0,368,0,0,0,0,29,0,39,-0.0490,5.3830,5.2010,4.4080,-0.0290,,-0.0470,-0.0020,0.0850,0.0000,,,,,,
2020-01-30,UZB,"uz,kaa",104,19,2,83,0,1,2,10,2,4,0,1,0,0,2,0,0,0,0,0,1170,791,4275,0,0,0,1,40,0,63,0.0380,5.3030,5.3280,4.2860,-0.0410,-0.0490,-0.0370,-0.0060,0.0570,0.4030,,,,,,
2020-01-31,UZB,"uz,kaa",107,17,5,85,0,4,2,7,5,0,0,4,0,1,1,0,0,0,0,0,15111,3161,5217,0,0,0,0,41,1,65,0.0250,5.3190,5.2770,4.3130,0.0010,-0.0490,-0.0400,-0.0300,0.0630,0.1730,,,,,,
