datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,IOA,,3,1,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3218,0,0,0,0,3,0,0,0.3373,,,,,,,,,,,,,,,,,,
2020-01-23,IOA,,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,-0.2119,4.4250,5.1825,4.6463,,,0.0045,0.0333,0.0777,,,,,,,,,,
2020-01-24,IOA,,13,2,1,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,61,0,0,0,0,0,0,5,0,8,0.1297,6.0023,5.6898,4.2089,,0.0476,-0.0434,,0.0675,0.0000,,0.0000,,0.0000,,,,,
2020-01-25,IOA,,16,3,1,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2238,0,0,0,0,0,0,7,0,9,0.3069,5.9572,5.3893,4.6200,,,,,0.0814,0.0000,,0.0000,,0.0000,,,,,
2020-01-26,IOA,,16,2,0,14,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,2,1,0,0,4417,891,0,0,0,0,0,5,0,11,-0.1706,5.4003,5.4223,4.4877,,,-0.0367,,0.0824,0.1679,,0.3333,,0.3333,,,,,
2020-01-27,IOA,,16,4,1,11,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,755,4326,0,0,0,0,7,0,9,-0.2522,5.1492,5.1617,4.2664,,,0.0152,0.0333,0.0472,1.0000,,,,,,,,,
2020-01-28,IOA,,10,8,0,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,2,0,8,-0.0061,5.4876,5.3883,4.0594,,,-0.0593,,0.0505,,,,,,,,,,
2020-01-29,IOA,,17,2,1,14,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,405,0,34,0,0,0,0,8,0,9,-0.1799,5.1046,5.0481,4.3592,,-0.0613,-0.0593,-0.0577,0.0870,0.0000,,0.0000,,0.0000,,,,,
2020-01-30,IOA,,23,8,0,15,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,152,576,2137,0,0,0,0,11,1,11,0.0379,5.3984,5.1066,4.0948,,,-0.0593,,0.0852,0.7912,,0.0000,,0.0000,,,,,
2020-01-31,IOA,,28,8,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,16,1,11,-0.0024,5.2785,5.4028,4.4113,-0.0487,-0.0034,-0.0435,-0.0454,0.0658,,,,,,,,,,
2020-02-01,IOA,,12,7,0,5,0,1,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,198,4457,19,0,0,0,0,4,0,8,-0.2410,5.7248,5.5998,4.3517,-0.0407,-0.0491,-0.0593,,0.0741,0.9575,,1.0000,,1.0000,,,,,
2020-02-02,IOA,,8,4,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,3,0,5,0.0441,4.6473,5.2140,4.6299,,,-0.0278,,0.0803,,,,,,,,,,
2020-02-03,IOA,,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0.2192,5.3663,5.3355,4.0841,,,-0.0593,,0.0835,,,,,,,,,,
2020-02-04,IOA,,7,4,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,2,0,5,-0.1216,4.8140,4.6695,4.4752,,,-0.0593,,0.0851,,,,,,,,,,
2020-02-05,IOA,,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.3373,,,,,,,,,,,,,,,,,,
2020-02-06,IOA,,4,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,1,0,3,-0.3997,4.7725,4.8254,4.4804,,,-0.0593,,0.0292,0.0000,,,,,,,,,
2020-02-07,IOA,,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.0511,5.4974,5.4880,4.3954,,,-0.0593,,0.0822,,,,,,,,,,
2020-02-08,IOA,,5,0,0,5,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1204,0,0,0,0,0,0,3,1,1,0.3093,5.6775,5.1227,4.4884,,,-0.0593,,0.0828,0.0000,,0.0000,,0.0000,,,,,
2020-02-09,IOA,,7,4,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,2,0,5,0.0276,4.6535,4.7375,4.4832,,,,,,,,,,,,,,,
2020-02-10,IOA,,4,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2,0,2,-0.9496,5.3629,5.4829,4.2586,,,,,0.0919,0.0000,,,,,,,,,
2020-02-11,IOA,,4,1,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5930,0,0,0,0,1,0,3,0.4019,5.0582,4.8379,4.7791,,,,,,,,,,,,,,,
2020-02-12,IOA,,6,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.0630,5.2666,5.3035,4.2777,,,-0.0593,,0.0888,,,,,,,,,,
2020-02-13,IOA,,7,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,-0.0488,5.5700,5.5620,3.7750,,,,,,,,,,,,,,,
2020-02-14,IOA,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.0227,4.6813,4.8438,4.2306,,,-0.0593,,0.0932,,,,,,,,,,
2020-02-15,IOA,,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.5859,5.2900,5.8425,4.2350,,,,,,,,,,,,,,,
2020-02-16,IOA,,8,2,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,471,0,0,0,0,0,0,4,0,4,0.0212,5.5575,5.2275,3.6400,,,,,,0.0000,,0.0000,,0.0000,,,,,
2020-02-17,IOA,,7,3,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,3,0,4,-0.3968,5.3953,5.0031,4.5124,,,-0.0593,,0.0517,,,,,,,,,,
2020-02-18,IOA,,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,
2020-02-19,IOA,,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-0.7104,5.6813,5.5344,4.3288,,,0.0730,0.0333,0.0065,,,,,,,,,,
2020-02-20,IOA,,5,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335,0,0,0,0,1,0,4,-0.0978,6.0033,6.1225,3.8192,,,,,,,,,,,,,,,
2020-02-21,IOA,,7,0,2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,59,0,0,0,0,0,0,6,0,1,-0.3397,4.4375,5.0700,3.9050,,,,,,0.0000,,,0,0.0000,,,,,
2020-02-22,IOA,,11,2,1,8,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1768,0,0,0,0,6,0,5,-0.3205,5.9700,5.6997,4.9595,,,0.0074,0.0333,0.0507,,,,,,,,,,
2020-02-23,IOA,,8,1,0,7,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,60,0,447,0,0,0,0,5,0,3,-0.6249,5.0527,5.1151,4.3279,-0.0407,-0.0491,-0.0449,,0.0824,0.0000,,0.0000,,0.0000,,,,,
2020-02-24,IOA,,21,4,0,17,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,115,0,0,0,1,13,0,7,-0.1368,5.2558,5.1906,4.3720,,,-0.0593,-0.0065,0.0411,0.0000,,,,,,,,,
2020-02-25,IOA,,25,4,2,19,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,12,0,13,-0.3393,5.0359,5.0554,4.2228,,,-0.0327,0.0333,0.0619,,,,,,,,,,
2020-02-26,IOA,,22,5,0,17,0,1,0,5,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1179,0,3775,0,0,0,0,14,0,8,-0.6152,4.3800,5.2385,4.4821,,,,,0.0200,0.0000,,0.0000,,0.0000,,,,,
2020-02-27,IOA,,28,11,2,15,0,0,4,2,1,1,0,0,2,0,1,1,0,0,0,0,0,2,0,0,0,2370,124,0,0,0,1,7,0,20,0.2101,5.0949,5.2815,4.3254,-0.0419,-0.0488,-0.0362,-0.0064,0.0620,1.0000,,1.0000,,1.0000,,,,,
2020-02-28,IOA,,26,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,-0.1225,5.1529,5.1360,4.3020,,0.0505,-0.0198,-0.0123,0.0488,,,,,,,,,,
2020-02-29,IOA,,30,7,2,21,0,2,2,0,0,0,0,2,0,0,1,0,1,0,0,0,2,2,0,0,3017,252,0,0,0,0,0,13,0,17,-0.0494,5.5125,5.4252,4.1523,,,-0.0373,0.0367,0.0630,0.0771,,0.5000,,0.5000,,,,,
2020-03-01,IOA,,24,7,0,17,0,0,1,6,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,245,2771,0,0,0,0,9,0,15,-0.0259,5.7170,5.4935,4.4180,,,-0.0365,0.0333,0.0625,1.0000,,,,,,,,,
