datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-27,TUN,1186,36,48,127,43467,47354,11612503,19,428,1,738,-0.392,5.031,5.143,4.291,-0.052,-0.041,-0.046,-0.009,0.075,0.521,,0,0,0
2020-02-28,TUN,997,49,49,130,130621,36794,9417580,5,388,1,603,-0.089,5.329,5.316,4.334,-0.032,0.004,-0.042,-0.006,0.076,0.220,,0,0,0
2020-02-29,TUN,957,62,34,119,99458,53286,9914369,6,444,0,507,-0.074,5.430,5.337,4.378,-0.046,-0.053,-0.038,0.002,0.068,0.349,,0,0,0
2020-03-01,TUN,872,74,28,115,184833,57924,11718133,4,360,1,507,-0.091,5.340,5.335,4.305,-0.029,-0.009,-0.039,0.002,0.068,0.239,,0,0,0
2020-03-02,TUN,1269,53,31,246,93819,158978,21246585,17,445,2,805,-0.031,5.453,5.337,4.305,-0.046,-0.029,-0.041,0.000,0.070,0.629,,0,0,0
2020-03-03,TUN,1131,46,16,178,103311,53883,17210813,18,470,4,639,-0.077,5.403,5.356,4.188,-0.058,-0.046,-0.044,-0.003,0.075,0.343,,0,0,0
2020-03-04,TUN,1125,50,33,175,67272,60982,18569090,24,463,2,636,-0.047,5.403,5.346,4.236,-0.052,-0.031,-0.042,-0.009,0.072,0.475,,1,0,0
2020-03-05,TUN,927,54,21,144,111071,57131,11188055,12,364,2,549,-0.108,5.357,5.324,4.276,-0.034,0.027,-0.044,-0.012,0.075,0.340,,1,0,0
2020-03-06,TUN,855,48,11,116,121812,38305,9265615,8,322,0,525,-0.069,5.240,5.277,4.314,-0.057,-0.021,-0.042,-0.013,0.073,0.239,,1,0,0
2020-03-07,TUN,838,63,31,117,65213,39268,9047128,6,320,0,512,-0.209,5.103,5.171,4.413,-0.042,-0.023,-0.048,-0.013,0.077,0.376,,1,0,0
2020-03-08,TUN,987,60,20,127,137066,78266,16133926,14,393,3,577,-0.075,5.348,5.322,4.303,-0.040,-0.034,-0.049,-0.012,0.075,0.363,,2,0,0
2020-03-09,TUN,1004,39,27,165,123675,40764,22228736,26,370,0,608,-0.102,5.362,5.342,4.264,-0.038,-0.027,-0.044,-0.003,0.075,0.248,,2,0,0
2020-03-10,TUN,942,27,14,168,62251,15159,15062858,7,389,8,538,-0.036,5.404,5.389,4.250,-0.045,-0.023,-0.041,-0.001,0.070,0.196,,5,0,0
2020-03-11,TUN,815,45,15,121,84271,30684,6611202,13,317,2,483,0.060,5.403,5.405,4.278,-0.021,-0.002,-0.035,0.006,0.068,0.267,,7,0,0
2020-03-12,TUN,937,44,21,114,96442,14042,9679915,9,403,2,523,-0.011,5.546,5.455,4.293,-0.012,-0.023,-0.045,-0.011,0.073,0.127,,7,0,0
2020-03-13,TUN,900,46,24,113,74792,34447,8534929,11,356,2,531,-0.009,5.499,5.413,4.222,-0.023,-0.032,-0.046,-0.005,0.074,0.315,,16,0,0
2020-03-14,TUN,1004,37,13,103,159262,70041,6424656,7,372,1,624,0.050,5.517,5.508,4.196,-0.038,-0.031,-0.043,-0.016,0.074,0.305,,18,0,0
2020-03-15,TUN,841,18,4,74,48550,29910,1935257,11,354,3,473,-0.027,5.453,5.368,4.209,-0.028,-0.037,-0.046,-0.016,0.074,0.381,,18,0,0
2020-03-16,TUN,1002,29,21,121,34406,14940,6628002,8,467,3,524,-0.009,5.449,5.384,4.235,-0.040,-0.014,-0.044,0.009,0.073,0.303,,20,0,0
2020-03-17,TUN,918,25,12,125,53146,56791,8616760,12,374,4,528,-0.077,5.398,5.374,4.291,-0.040,-0.026,-0.040,0.004,0.072,0.517,,24,0,0
2020-03-18,TUN,891,46,11,122,63711,16796,7729894,5,322,1,563,-0.001,5.352,5.359,4.218,-0.033,-0.037,-0.047,-0.006,0.073,0.209,,29,0,0
2020-03-19,TUN,883,35,14,113,34037,290707,10375334,8,369,2,504,-0.015,5.387,5.366,4.256,-0.043,-0.034,-0.043,0.006,0.074,0.895,,39,0,1
2020-03-20,TUN,912,36,28,111,64929,86486,10184314,11,372,1,528,-0.044,5.412,5.361,4.289,-0.051,-0.045,-0.044,0.001,0.074,0.571,,54,0,1
2020-03-21,TUN,919,34,22,127,124725,48420,6084309,14,404,0,501,0.093,5.496,5.407,4.225,-0.022,-0.037,-0.044,0.003,0.073,0.280,,60,0,1
2020-03-22,TUN,1093,51,23,130,88125,19676,6057027,8,431,3,651,0.001,5.437,5.386,4.242,-0.027,-0.036,-0.043,-0.007,0.074,0.183,,75,1,3
2020-03-23,TUN,906,46,20,135,193260,123469,19624250,13,360,4,529,-0.061,5.409,5.361,4.284,-0.016,-0.036,-0.035,0.004,0.068,0.390,,89,1,3
2020-03-24,TUN,906,43,18,114,111770,77244,17632357,21,370,5,510,-0.036,5.366,5.359,4.258,-0.036,-0.025,-0.044,-0.004,0.072,0.409,,114,1,4
2020-03-25,TUN,903,42,24,150,139124,119933,18028270,29,352,8,514,-0.008,5.409,5.363,4.262,-0.019,-0.012,-0.045,0.003,0.074,0.463,,173,2,5
2020-03-26,TUN,940,59,15,141,129039,193434,17182065,29,381,3,527,-0.014,5.317,5.333,4.280,-0.026,-0.024,-0.043,0.018,0.072,0.600,,197,2,6
2020-03-27,TUN,914,58,15,146,127799,28019,9523096,14,381,6,513,-0.075,5.427,5.424,4.248,-0.034,-0.038,-0.036,0.015,0.070,0.180,,227,2,6
2020-03-28,TUN,941,69,10,144,150063,81207,10922080,19,387,2,533,0.009,5.440,5.427,4.257,-0.025,-0.009,-0.045,0.007,0.077,0.351,,278,2,8
2020-03-29,TUN,899,51,17,123,140809,34062,13012758,19,367,3,510,-0.038,5.425,5.397,4.270,-0.009,-0.006,-0.037,0.008,0.068,0.195,,312,2,8
2020-03-30,TUN,925,48,16,146,95597,47389,16890338,17,362,11,535,-0.015,5.456,5.409,4.243,-0.018,-0.001,-0.040,0.010,0.072,0.331,,312,3,8
2020-03-31,TUN,937,59,18,161,238372,61756,12885131,19,310,10,598,-0.037,5.340,5.346,4.248,-0.037,-0.033,-0.039,0.003,0.070,0.206,,394,3,10
2020-04-01,TUN,917,31,28,165,60449,150107,6653500,18,322,13,564,0.016,5.392,5.365,4.282,-0.036,-0.028,-0.043,0.011,0.073,0.713,,423,5,12
2020-04-02,TUN,851,31,22,115,114317,121085,12088913,35,349,3,464,-0.053,5.409,5.400,4.311,-0.038,-0.029,-0.042,0.019,0.071,0.514,,455,5,14
2020-04-03,TUN,943,64,27,142,182643,180465,12789417,26,384,6,527,-0.044,5.414,5.381,4.277,-0.019,-0.019,-0.042,-0.001,0.074,0.497,,495,5,18
2020-04-04,TUN,927,55,34,135,293700,258716,11710259,16,359,1,551,-0.104,5.313,5.324,4.288,-0.019,-0.018,-0.040,0.009,0.069,0.468,,553,5,18
2020-04-05,TUN,802,37,17,145,73763,100786,8121542,9,298,1,494,-0.045,5.372,5.393,4.288,-0.012,-0.011,-0.041,0.011,0.072,0.577,,574,5,22
2020-04-06,TUN,779,52,19,137,147095,75560,18695476,20,299,2,458,-0.067,5.379,5.345,4.303,-0.023,-0.004,-0.043,0.008,0.075,0.339,,596,5,22
2020-04-07,TUN,940,52,27,147,194978,122703,17116830,19,384,2,535,-0.024,5.410,5.380,4.324,-0.036,-0.039,-0.038,0.016,0.072,0.386,,623,25,23
2020-04-08,TUN,953,37,17,158,227206,48818,12341967,25,403,9,516,-0.029,5.412,5.409,4.253,-0.034,-0.009,-0.037,0.021,0.068,0.177,,628,25,24
2020-04-09,TUN,895,54,19,136,114475,123295,15981166,26,342,7,520,0.013,5.462,5.422,4.267,-0.014,0.011,-0.044,0.003,0.073,0.519,,643,25,25
2020-04-10,TUN,932,41,29,166,495534,361745,15319976,16,381,0,535,-0.039,5.391,5.354,4.261,0.000,-0.005,-0.041,0.017,0.071,0.422,,671,25,25
2020-04-11,TUN,886,47,18,170,259186,71869,19421741,25,410,0,451,-0.025,5.488,5.438,4.321,-0.041,-0.030,-0.037,0.014,0.067,0.217,,685,43,28
2020-04-12,TUN,852,46,27,152,151742,132440,13029648,14,337,10,491,-0.071,5.370,5.336,4.238,-0.020,-0.001,-0.040,0.008,0.072,0.466,,707,43,31
2020-04-13,TUN,879,56,18,143,194279,97813,10937650,15,382,2,480,-0.024,5.374,5.316,4.314,0.003,0.018,-0.038,0.009,0.073,0.335,,726,43,34
2020-04-14,TUN,882,46,21,165,252437,120110,40877370,24,368,1,489,-0.046,5.375,5.383,4.253,-0.036,0.002,-0.038,0.002,0.071,0.322,,747,43,34
