datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,LUX,"lb,fr,de",67,8,0,59,9,10,2,17,4,11,1,9,0,0,2,0,0,0,0,4,10,2,0,0,12295,92460,98159,0,0,85911,0,34,3,30,-0.0722,5.4291,5.3107,4.1898,-0.0407,-0.0491,-0.0495,,0.0809,0.8826,,0.1667,,0.1667,,0,0,0,0
2020-01-23,LUX,"lb,fr,de",146,41,3,102,48,14,1,46,10,36,0,14,0,0,1,0,0,1,0,14,14,1,0,0,114475,217,432553,633,0,377269,6,72,2,66,-0.0294,5.5117,5.3591,4.3262,,,-0.0275,0.0333,0.0800,0.0019,0.0000,0.0667,,0.0667,,0,0,0,0
2020-01-24,LUX,"lb,fr,de",300,86,12,202,96,22,16,55,17,37,1,21,0,1,9,4,2,7,2,12,16,14,0,0,31228,190858,452476,1042,404,229142,4,126,1,169,0.0777,5.8459,5.5467,4.2944,,0.0476,-0.0284,0.0262,0.0625,0.8594,0.2794,0.4667,,0.4667,,0,0,0,0
2020-01-25,LUX,"lb,fr,de",479,71,7,401,190,35,6,51,16,31,1,34,0,0,2,4,0,19,0,19,33,4,0,0,140600,51527,227433,28418,0,151846,2,178,0,299,-0.0156,5.4488,5.4036,4.2499,-0.0407,-0.0004,-0.0335,0.0026,0.0658,0.2682,0.0000,0.1081,,0.1081,,0,0,0,0
2020-01-26,LUX,"lb,fr,de",382,65,14,303,73,24,10,56,15,37,2,22,0,0,5,5,0,9,4,13,17,8,2,0,82282,64078,405695,6753,10884,262507,3,164,1,214,-0.2104,5.1137,5.0721,4.3134,-0.0256,-0.0625,-0.0425,-0.0047,0.0694,0.4378,0.6171,0.3200,0.0000,0.2963,,0,0,0,0
2020-01-27,LUX,"lb,fr,de",249,44,7,198,43,19,7,58,23,29,2,17,0,0,4,3,0,2,1,9,18,6,0,0,69871,95647,356854,9576,2572,92260,0,123,2,124,-0.1602,5.2535,5.2067,4.3508,-0.0993,-0.0536,-0.0390,0.0305,0.0661,0.5779,0.2117,0.2500,,0.2500,,0,0,0,0
2020-01-28,LUX,"lb,fr,de",324,82,10,232,63,27,7,96,31,54,3,24,0,0,5,1,1,5,1,13,20,7,1,0,214595,98156,525163,6592,4788,161247,2,142,2,178,-0.1298,5.2577,5.2995,4.2764,-0.0408,-0.0491,-0.0273,0.0075,0.0584,0.3138,0.4207,0.2593,0.0000,0.2500,,0,0,0,0
2020-01-29,LUX,"lb,fr,de",318,79,11,228,73,19,10,42,10,30,0,19,1,1,7,1,0,4,2,15,17,8,0,0,74239,151065,460671,2957,3148,328067,7,132,3,176,-0.0920,5.2305,5.1871,4.4222,-0.0718,-0.0737,-0.0420,0.0082,0.0718,0.6705,0.5156,0.3200,,0.3200,,0,0,0,0
2020-01-30,LUX,"lb,fr,de",446,115,18,313,87,16,4,77,18,43,0,16,0,0,4,0,0,2,1,17,10,4,0,0,12848,4274,566951,1265,2567,382769,10,190,2,244,-0.0250,5.2103,5.1794,4.2717,-0.0678,-0.0610,-0.0359,-0.0040,0.0611,0.2496,0.6699,0.2857,,0.2857,,0,0,0,0
2020-01-31,LUX,"lb,fr,de",415,98,10,307,65,15,4,53,16,34,1,14,0,0,1,1,2,0,0,14,13,4,0,0,72418,95314,277390,0,0,161205,3,208,2,202,-0.0407,5.1651,5.2351,4.3455,-0.0321,-0.0517,-0.0348,0.0055,0.0678,0.5683,,0.2353,,0.2353,,0,0,0,0
