datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,GGY,,15,2,1,12,0,0,1,0,1.0000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1294,0,0,0,0,0,8,0,7,0.1946,5.6577,5.5680,4.1412,,0.0467,-0.0268,0.0333,0.0671,1.0000,,1.0000,,1.0000,,,,,,,,,,,,,,,
2020-01-23,GGY,,25,2,0,23,0,2,0,6,0.0000,4,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2336,0,11606,0,0,0,0,12,0,13,0.1885,5.8635,5.4454,4.5809,,,-0.0593,,0.0882,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-24,GGY,,45,7,0,38,0,0,1,1,1.0000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,601,1294,0,0,0,1,29,0,15,0.2010,6.0828,5.5847,4.4951,-0.0889,-0.0934,-0.0050,-0.0407,0.0655,1.0000,,,,,,,,,,,,,,,,,,,
2020-01-25,GGY,,102,12,4,86,0,2,0,12,0.0000,5,7,0,2,0,0,0,0,0,0,0,0,1,0,0,0,746,0,5806,0,0,0,0,27,0,75,-0.0696,5.6333,5.4236,3.9740,,,-0.0424,0.0135,0.0725,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-26,GGY,,82,6,0,76,0,5,2,9,0.2857,6,2,0,5,0,2,0,0,0,0,0,0,4,2,0,0,4214,1708,37372,0,0,0,0,51,0,31,-0.2330,5.1646,5.1677,4.2477,-0.0008,-0.0102,-0.0568,-0.0305,0.0816,0.2884,,0.3333,,0.3333,,,,,,,,,,,,,,,
2020-01-27,GGY,,41,6,3,32,0,4,2,5,0.3333,2,2,0,4,0,0,1,0,1,0,0,0,4,2,0,0,3104,2251,4307,0,0,0,0,12,0,29,-0.0863,5.0838,5.1077,4.3611,-0.0901,-0.0685,-0.0322,0.0010,0.0666,0.4204,,0.3333,,0.3333,,,,,,,,,,,,,,,
2020-01-28,GGY,,30,4,0,26,0,3,1,3,0.2500,1,2,0,3,0,0,1,0,0,0,0,0,3,1,0,0,3307,192,1455,0,0,0,0,7,0,23,-0.1887,5.3074,5.3549,4.2107,,,-0.0451,-0.0066,0.0706,0.0549,,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-01-29,GGY,,45,10,5,30,0,5,1,4,0.1667,1,2,0,5,0,0,0,1,0,0,0,0,3,1,0,0,18198,855,1376,0,0,0,0,14,0,31,0.0700,5.5877,5.4341,4.1490,,,-0.0284,0.0322,0.0703,0.0449,,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-01-30,GGY,,138,20,3,115,0,5,6,18,0.5455,7,2,0,5,0,1,5,0,0,0,0,0,4,4,0,0,4439,17994,17521,0,0,0,2,59,0,77,0.1228,5.3259,5.3125,4.1878,-0.0406,-0.0491,-0.0357,0.0184,0.0685,0.8021,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-31,GGY,,95,19,6,70,0,9,3,6,0.2500,3,3,1,8,1,1,0,1,0,0,0,0,5,2,0,0,132051,913,3017,0,0,0,2,32,0,61,0.1351,5.4925,5.4171,4.2196,,-0.0457,-0.0447,0.0120,0.0646,0.0069,,0.2857,,0.2857,,,,,,,,,,,,,,,
2020-02-01,GGY,,33,3,0,30,0,4,1,2,0.2000,1,1,0,4,0,1,0,0,0,0,0,0,3,1,0,0,8189,1355,15638,0,0,0,0,10,0,23,-0.0651,5.2219,5.3233,4.3415,-0.0407,0.0051,-0.0474,-0.0215,0.0721,0.1420,,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-02-02,GGY,,37,5,1,31,0,2,1,3,0.3333,0,3,0,2,0,1,0,0,0,0,0,0,1,1,0,0,2213,432,1662,0,0,0,0,24,0,13,-0.0138,5.2863,5.1263,4.2936,,,-0.0378,0.0333,0.0801,0.1633,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-02-03,GGY,,28,3,0,25,0,0,0,4,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739,0,0,0,0,17,0,11,0.0208,5.4175,5.2438,4.2429,,,-0.0357,-0.0065,0.0913,,,,,,,,,,,,,,,,,,,,
2020-02-04,GGY,,16,9,1,6,0,0,0,2,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,4,0,12,-0.0950,5.2397,5.0339,4.3822,-0.0591,-0.0727,-0.0570,-0.0657,0.0757,,,,,,,,,,,,,,,,,,,,
2020-02-05,GGY,,26,6,0,20,0,0,0,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,6,1,19,0.1645,5.6361,5.6884,4.1945,-0.0397,,-0.0451,0.0333,0.0691,,,,,,,,,,,,,,,,,,,,
2020-02-06,GGY,,22,4,2,16,0,1,1,2,0.5000,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1730,58,2924,0,0,0,1,11,0,10,-0.0265,5.3873,5.3690,4.2692,,,-0.0593,,0.0868,0.0324,,1.0000,0.0000,0.5000,,,,,,,,,,,,,,,
2020-02-07,GGY,,42,11,4,27,0,6,0,4,0.0000,1,2,0,6,0,0,0,0,0,0,0,0,5,0,1,0,5115,0,2292,0,0,0,0,17,1,24,-0.0877,5.2089,5.2798,4.0418,,,-0.0556,,0.0832,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,
2020-02-08,GGY,,32,4,2,26,0,7,0,3,0.0000,0,3,0,7,0,0,0,0,0,0,0,0,6,0,1,0,3954,0,239,0,0,0,0,14,0,18,-0.1026,5.2047,5.0356,4.0854,,,-0.0533,0.0333,0.0823,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,
2020-02-09,GGY,,25,5,3,17,0,1,0,4,0.0000,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18319,0,2322,0,0,0,0,7,0,18,0.1616,5.4609,5.5671,4.3219,,,-0.0082,0.0313,0.0816,0.0000,,,,,,,,,,,,,,,,,,,
2020-02-10,GGY,,41,9,3,29,0,4,0,8,0.0000,3,5,0,4,0,0,0,0,0,0,0,0,2,0,1,0,13641,0,27712,0,0,0,3,23,1,14,-0.1258,5.3510,5.3119,4.1784,,0.0509,-0.0410,-0.0465,0.0838,0.0000,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,
2020-02-11,GGY,,31,9,0,22,0,2,1,7,0.3333,3,4,0,2,0,0,0,1,0,0,0,0,1,1,0,0,16816,126,29816,0,0,0,0,13,1,17,-0.3428,4.4868,4.8464,4.4020,-0.1116,-0.0833,-0.0061,0.0122,0.0415,0.0074,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-02-12,GGY,,22,7,0,15,0,0,0,2,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16726,0,0,0,0,10,0,12,0.2488,5.7070,5.5149,4.1815,,,-0.0523,-0.0505,0.0810,,,,,,,,,,,,,,,,,,,,
2020-02-13,GGY,,25,8,2,15,0,4,2,1,0.3333,1,0,0,4,0,2,0,0,0,0,0,0,3,2,0,0,3166,1353,1299,0,0,0,1,10,0,14,0.0728,5.3304,5.3113,4.0197,,,-0.0593,,0.0637,0.2994,,0.4000,,0.4000,,,,,,,,,,,,,,,
2020-02-14,GGY,,32,12,1,19,0,4,0,2,0.0000,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,17993,0,1785,0,0,0,2,11,0,19,0.0642,5.5387,5.4499,4.1734,-0.0419,-0.0488,-0.0216,-0.0020,0.0614,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-15,GGY,,28,1,3,24,0,0,0,2,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,7,0,21,0.0531,5.3789,5.5113,3.9154,,,-0.0346,0.0333,0.0740,,,,,,,,,,,,,,,,,,,,
2020-02-16,GGY,,28,2,0,26,0,1,0,1,0.0000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,219,0,269,0,0,0,0,12,0,16,0.0561,5.4928,5.4968,3.5780,,,-0.0593,,0.0842,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-17,GGY,,22,1,0,21,0,1,0,2,0.0000,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,155,0,14916,0,0,0,1,2,0,19,-0.0745,5.2239,5.2229,4.1794,,,-0.0593,,0.0801,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
