datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-25,397,17,46,41,14088,11270,32173,,0,175,0,222,0.03914,5.36954,4.28225,5.34735,-0.05397,-0.06606,0.00563,0.00252,-0.05168,0,0,0,
2020-02-26,474,13,14,44,29701,22527,66917,,0,178,0,296,-0.00376,5.33061,4.3073,5.30139,0.00578,-0.03687,0.02276,0.02936,-0.00231,0,0,0,
2020-02-27,515,22,49,47,64732,28023,62119,,2,245,1,267,0.011,5.33148,4.29054,5.36612,-0.05865,-0.07001,-0.05934,0.08347,-0.11004,0,0,0,
2020-02-28,586,11,34,47,47483,34776,94055,,0,221,2,363,0.11737,5.34024,4.32485,5.42018,,,,,,0,0,0,
2020-02-29,523,23,23,58,43640,22796,109251,,0,217,2,304,-0.06816,5.33994,4.26418,5.35974,-0.00342,-0.09337,0.06839,-0.04401,-0.11688,0,0,0,
2020-03-01,500,13,33,43,108173,22804,78878,,0,196,0,304,-0.02314,5.32464,4.24153,5.38921,0.03327,-0.04913,0.06839,-0.00919,-0.0407,0,0,0,
2020-03-02,735,28,42,113,76106,67933,369253,,0,301,0,434,-0.05687,5.31688,4.30218,5.37417,0.00683,-0.03294,-0.00348,0.06922,-0.00751,0,0,0,
2020-03-03,675,8,40,86,5215,46327,161494,,1,315,0,359,-0.09066,5.36732,4.35155,5.40845,-0.04664,-0.04544,-0.05263,0.07624,-0.07231,0,0,0,
2020-03-04,604,14,30,70,7193,12428,313579,,0,291,2,311,-0.01895,5.40701,4.26353,5.4422,-0.02195,-0.05214,-0.03966,0.04494,-0.07594,0,0,0,
2020-03-05,515,13,35,64,25986,14961,135036,,1,194,0,320,-0.11701,5.28748,4.38672,5.24117,,,,,,0,0,0,
2020-03-06,533,22,37,93,41098,11447,200972,,3,198,0,332,-0.10205,5.30178,4.38028,5.29799,-0.05443,-0.05734,-0.04274,0.08825,-0.06625,0,0,0,
2020-03-07,515,19,32,58,39019,34334,141774,,0,198,1,316,-0.10191,5.22759,4.42249,5.13198,,,,,,0,0,0,
2020-03-08,436,17,22,37,16150,2043,61752,,0,211,0,225,-0.09055,5.33329,4.29664,5.39358,,,,,,0,0,0,
2020-03-09,524,14,39,46,61725,70174,133677,,3,252,0,269,-0.07254,5.36911,4.29597,5.39092,,,,,,0,0,0,
2020-03-10,541,13,37,51,29491,56581,132767,,0,201,1,339,-0.00079,5.39874,4.24207,5.4722,-0.01843,-0.04804,-0.02741,0.05271,-0.00252,0,0,0,
2020-03-11,557,17,28,57,55801,30165,131933,,2,246,0,309,0.00148,5.32946,4.34215,5.33847,-0.04609,-0.04629,-0.05934,0.08085,-0.04186,0,0,0,
2020-03-12,577,14,24,54,96269,77727,197965,,2,259,0,316,-0.02203,5.37504,4.35255,5.4009,,,,,,0,0,0,
2020-03-13,682,24,27,70,30877,113052,184652,,1,300,0,381,0.09144,5.46381,4.28245,5.53214,,,,,,1,0,0,
2020-03-14,624,17,11,42,49450,59285,73430,,0,242,1,381,0.08588,5.54566,4.29094,5.61971,-0.05432,-0.04751,-0.05433,0.0651,-0.04318,1,0,0,
2020-03-15,569,13,6,36,39973,124985,44089,,0,230,0,339,0.09715,5.38522,4.27633,5.53635,,,,,,1,0,0,
2020-03-16,637,20,28,61,32817,124483,138294,,0,258,0,379,0.15258,5.45676,4.2376,5.58949,,,,,,1,0,0,
2020-03-17,601,24,19,54,80858,4950,187496,,0,210,0,391,-0.05171,5.44556,4.33121,5.51421,0.00407,-0.06142,0.02049,0.0038,-0.06402,1,0,0,
2020-03-18,662,20,15,80,58275,35164,182416,,2,272,3,385,0.04216,5.4182,4.31751,5.50458,-0.06257,-0.0687,-0.05439,0.0841,-0.07714,1,0,0,
2020-03-19,631,16,21,57,26419,132936,172578,,1,263,2,364,-0.03217,5.38488,4.33487,5.42433,-0.06504,-0.06919,-0.0445,0.08413,-0.06366,1,0,0,
2020-03-20,606,17,38,44,20789,151979,140713,,0,280,0,326,0.05599,5.40585,4.36565,5.48456,0.03327,-0.04913,-0.01676,0.04098,-0.0407,1,0,0,
2020-03-21,523,15,11,56,30459,93758,137274,,2,221,0,300,0.03894,5.39187,4.23701,5.48398,-0.03934,-0.05263,-0.02741,0.0482,-0.07066,2,0,0,
2020-03-22,618,19,13,47,28075,292807,221500,,0,228,6,384,0.06771,5.38544,4.25564,5.50333,,,,,,2,0,0,
2020-03-23,562,15,27,40,9299,9974,115131,,1,239,2,320,0.01887,5.39156,4.27417,5.49574,,,,,,4,0,0,
2020-03-24,658,15,27,71,11292,107968,109424,,0,230,0,428,0.00359,5.39236,4.26335,5.46739,,,,,,4,0,0,
2020-03-25,566,30,33,65,58656,92382,200481,,0,235,1,330,0.0131,5.39913,4.28133,5.47147,,,,,,4,0,0,
2020-03-26,591,22,27,82,86918,157004,204939,,2,247,3,339,-0.01144,5.36871,4.25326,5.43811,0.00722,-0.04913,0.00452,0.03888,-0.0407,4,0,0,
2020-03-27,659,18,32,80,67029,15483,205880,,0,283,1,374,0.06048,5.50171,4.31764,5.57529,-0.05677,-0.06275,-0.05934,0.08582,-0.06633,8,0,0,
2020-03-28,695,15,12,91,40005,164933,325121,,0,273,0,422,0.00464,5.38445,4.2952,5.54717,-0.01443,-0.05954,-0.01144,0.04471,-0.03114,8,0,0,
2020-03-29,719,24,16,88,30725,175308,267426,,0,270,2,447,-0.00348,5.36221,4.29686,5.45375,,,,,,16,0,0,
2020-03-30,694,15,27,97,26831,185478,544163,,1,308,0,385,0.00315,5.39868,4.27279,5.47543,,,,,,22,0,0,
2020-03-31,750,18,20,97,47088,147474,374583,,2,313,2,433,0.04066,5.44328,4.25458,5.50482,,,,,,22,0,0,
2020-04-01,674,15,27,75,24026,134548,338467,,1,292,0,381,0.01029,5.28708,4.29523,5.31664,-0.0126,-0.04864,-0.00346,0.03521,-0.05762,30,0,0,
2020-04-02,660,15,27,85,11388,79837,198890,,2,242,2,414,-0.06604,5.36759,4.31299,5.34938,,,,,,52,0,0,
2020-04-03,776,20,47,114,86643,109955,421965,,1,309,1,465,-0.11148,5.31491,4.3505,5.35917,-0.00783,-0.04013,0.03932,0.04105,-0.00017,73,2,0,
2020-04-04,641,16,15,93,24085,57065,437635,,3,302,0,336,-0.05648,5.30358,4.32006,5.35755,,,,,,111,5,0,
2020-04-05,609,26,31,97,56681,182506,200954,,1,244,0,364,-0.01369,5.38434,4.32409,5.48663,-0.01021,-0.05115,-0.01144,0.03814,-0.0475,121,5,0,
2020-04-06,680,17,34,119,74445,96220,318242,,5,295,0,380,0.0223,5.36243,4.32382,5.43094,-0.0008,-0.01021,0.06839,-0.04401,-0.03543,128,5,0,
2020-04-07,662,29,37,118,103028,121617,625639,,5,269,2,386,0.01942,5.40375,4.23655,5.35113,,,,,,144,5,0,
2020-04-08,606,21,45,98,24588,22410,525852,,0,253,6,347,0.0262,5.32368,4.35137,5.37274,,,,,,164,5,0,
2020-04-09,637,28,32,131,90795,35305,449748,,0,276,3,358,0.02057,5.46739,4.29328,5.526,0.03327,-0.04022,-0.00825,0.04003,0.04879,194,11,0,
2020-04-10,618,20,43,86,29805,98024,456444,,0,236,0,382,0.05462,5.32354,4.29552,5.37055,,,,,,212,15,0,
2020-04-11,597,14,10,111,29171,43940,450642,,2,275,0,320,-0.04585,5.31344,4.35425,5.39177,-0.05721,-0.04485,-0.05934,0.08301,-0.07817,250,17,0,
2020-04-12,507,24,16,81,35672,1615,312019,,0,199,0,308,-0.10301,5.35153,4.2823,5.42989,,,,,,250,17,0,
2020-04-13,660,21,29,129,33312,55338,673340,,1,253,1,405,0.01138,5.4737,4.25633,5.60515,0.03327,-0.04022,0.06839,-0.00316,0.04879,319,17,0,
2020-04-14,621,33,27,113,58780,179648,388060,,1,302,1,317,-0.04093,5.32433,4.27912,5.39366,,,,,,363,31,0,
2020-04-15,623,26,35,109,36440,174016,575843,,1,277,1,344,-0.02612,5.39636,4.32345,5.45406,,,,,,404,31,1,
2020-04-16,526,21,27,91,54553,115046,306268,,1,251,1,273,-0.01938,5.37005,4.27646,5.42277,-0.01131,-0.0318,0.00616,0.04072,-0.01358,438,49,1,
2020-04-17,637,21,36,96,86472,49306,276138,,0,271,0,366,-0.00449,5.39094,4.29799,5.47352,-0.01014,0.01675,0.02908,0.04192,0.01239,477,59,3,
2020-04-18,738,21,19,117,35135,224606,499265,,3,293,0,442,-0.20034,5.29353,4.38794,5.25504,,,,,,518,65,3,
2020-04-19,720,14,22,109,15899,109494,543622,,1,327,0,391,0.04403,5.42784,4.32915,5.54842,-0.04609,-0.04877,-0.05934,0.08396,-0.04113,579,87,5,
2020-04-20,666,17,42,111,26044,190308,630299,,0,339,2,325,-0.07071,5.35486,4.30128,5.41215,0.01857,-0.04703,0.04284,-0.00253,-0.04111,622,122,5,
2020-04-21,731,33,40,107,66476,61165,298402,,0,318,1,412,-0.00236,5.37938,4.24501,5.38464,,,,,,688,127,6,
2020-04-22,698,31,33,126,99831,88114,551758,,0,289,0,409,-0.08131,5.38351,4.25007,5.43849,-0.04978,-0.03704,-0.05934,0.0805,-0.03201,761,164,6,
2020-04-23,685,30,49,132,233860,78828,1062455,,2,306,1,376,-0.03339,5.31301,4.29634,5.35419,-0.02319,-0.04816,-0.02471,0.06933,-0.01338,862,170,6,
2020-04-24,602,25,31,90,33415,43403,434043,,2,242,4,354,-0.07148,5.39453,4.28531,5.46236,,,,,,954,191,6,
2020-04-25,674,10,30,114,49332,59241,482205,,2,285,0,387,-0.05004,5.38491,4.22322,5.45246,-0.0525,-0.05085,-0.05934,0.08347,-0.06156,996,208,7,
2020-04-26,803,20,25,134,47612,79992,738413,,1,383,0,419,0.04616,5.39784,4.23971,5.41053,-0.03237,-0.04839,0.00086,0.0516,-0.0478,996,208,7,
2020-04-27,672,30,34,128,66748,41447,563483,,2,255,0,414,-0.07233,5.3859,4.32865,5.47737,,,,,,1163,246,7,
2020-04-28,664,17,40,96,72726,25698,521411,,0,291,1,372,0.06105,5.40021,4.23378,5.47462,,,,,,1240,269,7,
2020-04-29,641,21,24,100,35339,10140,367440,,1,249,1,390,0.03968,5.45061,4.26012,5.54968,,,,,,1351,313,7,
2020-04-30,667,19,32,107,23362,12322,415790,,3,291,7,366,-0.00856,5.4676,4.25576,5.5039,,,,,,1495,329,7,
2020-05-01,650,16,35,101,143935,22510,502890,,0,304,2,344,0.00371,5.40976,4.27556,5.5053,-0.05346,-0.06257,-0.05934,0.0589,-0.06811,1537,342,7,
2020-05-02,664,21,15,133,28889,54677,724510,,0,318,0,346,-0.01917,5.39507,4.28456,5.49796,,,,,,1586,405,7,
2020-05-03,717,19,30,123,20814,60023,292191,,1,287,1,428,-0.06767,5.39881,4.24922,5.41774,-0.04609,-0.04877,-0.05934,0.07993,-0.04186,1586,405,7,
2020-05-04,593,23,39,90,14875,90697,344728,,1,319,2,271,0.01823,5.32631,4.31144,5.34077,,,,,,1710,450,9,
2020-05-05,579,7,34,103,5305,4436,306410,,0,235,2,342,-0.0687,5.35998,4.28831,5.51129,,,,,,1811,498,10,
2020-05-06,674,34,23,116,157994,81749,465150,,4,295,0,375,-0.15126,5.36697,4.29009,5.37853,-0.05898,-0.07179,-0.05934,0.08194,-0.08835,1856,597,11,
2020-05-07,551,33,25,100,140829,4814,454240,,2,220,0,329,0.02955,5.42277,4.26872,5.48255,,,,,,1927,629,11,
2020-05-08,629,27,41,142,25164,68148,660294,,2,277,0,350,0.03075,5.39509,4.32387,5.36623,0.03327,-0.04022,0.06839,-0.04401,0.04879,2009,663,11,
2020-05-09,551,21,35,114,64563,209713,546699,,1,253,2,295,0.0154,5.44572,4.33501,5.47228,,,,,,2042,698,11,
2020-05-10,530,19,27,82,35258,4119,154729,,0,218,0,312,0.01582,5.45103,4.28608,5.54621,-0.05404,-0.05657,-0.05934,0.08138,-0.0636,2146,714,11,
