datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,URY,es,616,132,17,467,511,62,42,127,38,85,7,55,0,0,38,4,0,49,33,111,167353,88361,11060047,143138,49382,10343311,29,273,3,311,0.1430,5.3560,5.2200,4.1720,,,-0.0540,-0.0510,0.0850,0.3460,0.2570,,,,,
2020-01-23,URY,es,685,203,15,467,520,61,66,177,39,120,12,49,0,2,64,0,0,40,59,152,127121,53715,11100455,88090,45815,11044990,43,240,4,398,0.0060,5.4090,5.1330,4.5290,,,-0.0440,0.0330,0.0760,0.2970,0.3420,,,,,
2020-01-24,URY,es,1187,343,32,812,877,76,92,238,77,151,6,70,0,1,85,5,1,41,81,201,86152,55856,12456193,53276,47540,12412933,38,436,12,701,0.0350,5.6850,5.4570,4.3940,,0.0480,-0.0330,-0.0220,0.0740,0.3930,0.4720,,,,,
2020-01-25,URY,es,1644,371,57,1216,1218,75,35,187,46,129,1,74,0,0,31,3,1,39,29,151,192036,23382,5963453,108570,21162,5240452,17,685,2,940,-0.0420,5.2310,5.1050,4.2670,-0.0020,-0.0270,-0.0320,-0.0020,0.0700,0.1090,0.1630,,,,,
2020-01-26,URY,es,1281,315,39,927,912,53,48,145,66,66,8,45,0,1,36,10,1,28,43,107,70424,84630,5517293,53039,66570,5480042,15,533,4,729,0.0400,5.1630,5.1110,4.3170,-0.0680,-0.0520,-0.0440,0.0080,0.0690,0.5460,0.5570,,,,,
2020-01-27,URY,es,2195,514,56,1625,1773,57,65,214,53,145,2,55,0,0,59,5,1,37,49,168,79036,73149,9628889,42890,47615,9601567,28,907,2,1258,0.1870,5.1630,5.2250,4.6860,-0.0190,-0.0520,-0.0190,0.0290,0.0530,0.4810,0.5260,,,,,
2020-01-28,URY,es,2028,608,82,1338,1660,72,90,351,66,277,14,58,0,0,86,4,0,51,63,289,136746,87977,15928194,105108,71529,15084354,46,784,3,1195,0.0990,5.1400,5.2850,4.3110,-0.0310,-0.0500,-0.0290,-0.0050,0.0630,0.3910,0.4050,,,,,
2020-01-29,URY,es,2114,690,93,1331,1737,38,51,242,54,168,1,37,0,0,40,8,3,24,42,195,172732,69046,15166046,127747,60954,15086498,69,849,10,1186,0.1570,5.2690,5.2190,4.3730,-0.0520,-0.0700,-0.0390,0.0120,0.0700,0.2860,0.3230,,,,,
2020-01-30,URY,es,2195,659,98,1438,1718,58,40,261,62,178,3,55,0,3,32,3,2,36,26,193,163644,19231,13957542,84089,11152,12448607,67,891,17,1220,0.1030,5.1560,5.2030,4.2830,-0.0300,-0.0450,-0.0390,0.0080,0.0700,0.1050,0.1170,,,,,
2020-01-31,URY,es,3009,974,148,1887,2523,76,67,275,58,202,6,70,0,4,58,1,4,53,48,234,155029,51878,17335804,134727,34361,15919455,86,1210,20,1693,-0.0030,5.0350,5.1540,4.2930,-0.0400,-0.0530,-0.0420,-0.0100,0.0710,0.2510,0.2030,,,,,
