datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-22,TLS,61,4,0,6,961,0,4195284,7,21,1,32,0.040,5.292,5.263,4.187,,,-0.047,0.033,0.073,0.000,,0,0,0
2020-02-23,TLS,56,5,2,3,415,1062,2098762,2,19,0,35,-0.045,5.200,5.187,4.265,,,-0.051,,0.069,0.719,,0,0,0
2020-02-24,TLS,124,6,0,12,7558,0,4201722,12,62,1,49,-0.027,5.397,5.410,4.261,0.038,0.047,-0.053,,0.078,0.000,,0,0,0
2020-02-25,TLS,75,0,3,3,0,34222,3635,5,29,2,39,-0.039,5.499,5.392,4.093,-0.040,-0.049,-0.048,-0.046,0.074,1.000,,0,0,0
2020-02-26,TLS,91,2,2,5,3435,615,4608,1,43,5,42,0.127,5.465,5.382,4.274,,,-0.036,0.033,0.080,0.152,,0,0,0
2020-02-27,TLS,134,10,4,14,2173517,998,22640,3,54,8,69,-0.061,5.377,5.259,4.185,-0.028,-0.049,-0.041,0.032,0.081,0.000,,0,0,0
2020-02-28,TLS,133,11,6,10,32370,5384,21751,5,57,4,67,-0.049,5.265,5.275,4.179,-0.063,-0.024,-0.052,-0.035,0.082,0.143,,0,0,0
2020-02-29,TLS,137,9,1,10,2122437,285,4206,17,70,1,49,-0.112,5.379,5.394,4.260,-0.046,-0.047,-0.044,-0.032,0.074,0.000,,0,0,0
2020-03-01,TLS,122,6,1,12,2157959,648,24944,4,47,0,71,-0.054,5.382,5.300,4.350,-0.041,-0.049,-0.031,-0.009,0.069,0.000,,0,0,0
2020-03-02,TLS,159,5,2,21,2167059,723,27448,8,70,1,80,-0.122,5.259,5.325,4.262,-0.034,,-0.052,-0.014,0.080,0.000,,0,0,0
2020-03-03,TLS,214,7,1,19,9629,61,157668,7,77,6,124,0.039,5.344,5.303,4.268,-0.058,-0.031,-0.047,-0.009,0.080,0.006,,0,0,0
2020-03-04,TLS,213,9,2,28,4259737,6111,127824,14,92,0,107,0.018,5.388,5.369,4.222,-0.059,-0.053,-0.054,-0.037,0.076,0.001,,0,0,0
2020-03-05,TLS,198,10,1,11,46481,5571,25813,7,92,0,99,-0.037,5.318,5.297,4.259,-0.051,-0.014,-0.044,-0.026,0.074,0.107,,0,0,0
2020-03-06,TLS,147,13,0,19,4290167,0,35007,13,48,1,85,-0.040,5.320,5.343,4.264,-0.062,-0.001,-0.044,0.010,0.072,0.000,,0,0,0
2020-03-07,TLS,133,12,3,7,10684,1634,25520,6,50,3,74,-0.092,5.364,5.300,4.265,-0.044,-0.015,-0.043,0.000,0.072,0.133,,0,0,0
2020-03-08,TLS,193,8,0,12,82003,0,7631,11,115,8,59,-0.082,5.344,5.373,4.226,-0.015,-0.036,-0.035,-0.007,0.070,0.000,,0,0,0
2020-03-09,TLS,145,4,2,8,24045,11152,23911,13,83,3,46,-0.026,5.372,5.321,4.249,,0.018,-0.042,-0.001,0.076,0.317,,0,0,0
2020-03-10,TLS,170,7,2,9,67197,11146,22260,2,97,2,69,0.064,5.280,5.306,4.203,-0.041,-0.049,-0.039,0.009,0.069,0.142,,0,0,0
2020-03-11,TLS,174,13,2,18,136196,561,53149,3,81,4,86,0.086,5.486,5.520,4.202,-0.041,-0.048,-0.041,-0.008,0.072,0.004,,0,0,0
2020-03-12,TLS,186,5,2,11,12551,836,12094,10,84,1,91,0.045,5.352,5.397,4.295,-0.046,-0.035,-0.045,-0.007,0.071,0.062,,0,0,0
2020-03-13,TLS,154,11,3,9,27673,1475,18095,8,53,3,90,0.104,5.518,5.503,4.203,-0.052,-0.041,-0.050,-0.053,0.074,0.051,,0,0,0
2020-03-14,TLS,171,12,1,9,239339,169,4931,2,66,5,98,-0.030,5.597,5.503,4.182,-0.046,-0.045,-0.046,-0.016,0.075,0.001,,0,0,0
2020-03-15,TLS,112,2,0,13,944,0,43794,7,53,0,52,-0.071,5.339,5.319,4.247,-0.028,,-0.047,-0.013,0.074,0.000,,0,0,0
2020-03-16,TLS,155,3,4,17,5898,3097,71600,0,71,0,84,0.030,5.472,5.384,4.336,-0.059,-0.028,-0.041,0.006,0.074,0.344,,0,0,0
2020-03-17,TLS,156,5,0,12,34078,0,106796,7,70,1,78,-0.026,5.475,5.440,4.361,-0.047,0.048,-0.037,0.007,0.066,0.000,,0,0,0
2020-03-18,TLS,152,2,2,6,6080,8304,16938,6,71,2,73,0.084,5.617,5.495,4.254,-0.062,-0.046,-0.041,-0.006,0.070,0.577,,0,0,0
2020-03-19,TLS,181,10,2,15,18990,6122,118558,7,71,3,100,-0.075,5.415,5.395,4.280,-0.019,-0.017,-0.046,0.033,0.078,0.244,,0,0,0
2020-03-20,TLS,167,11,1,11,50516,154,76016,13,53,1,100,0.110,5.516,5.423,4.288,0.046,0.008,-0.046,0.012,0.075,0.003,,0,0,0
2020-03-21,TLS,231,13,1,12,21891,884,43582,5,117,2,107,0.073,5.473,5.406,4.305,-0.051,-0.057,-0.049,-0.016,0.080,0.039,,0,0,0
2020-03-22,TLS,204,8,1,14,74017,5585,35864,7,108,4,85,-0.026,5.403,5.388,4.260,-0.019,-0.012,-0.045,-0.021,0.077,0.070,,1,0,0
2020-03-23,TLS,181,9,4,11,29044,50433,27394,9,86,0,86,0.058,5.525,5.399,4.325,-0.053,-0.043,-0.042,0.013,0.069,0.635,,1,0,0
2020-03-24,TLS,169,13,0,18,26088,0,55087,6,57,7,99,0.034,5.512,5.390,4.238,-0.049,-0.026,-0.039,0.018,0.070,0.000,,1,0,0
2020-03-25,TLS,196,6,4,22,76356,21068,37114,8,71,3,114,0.099,5.448,5.382,4.222,-0.026,0.021,-0.045,-0.009,0.073,0.216,,1,0,0
2020-03-26,TLS,182,7,4,16,2192221,10785,25188,11,56,5,110,0.131,5.656,5.489,4.269,-0.002,-0.001,-0.039,0.013,0.070,0.005,,1,0,0
2020-03-27,TLS,148,9,1,6,30986,2378,33515,6,85,1,56,0.046,5.393,5.375,4.214,-0.034,-0.019,-0.042,0.006,0.077,0.071,,1,0,0
2020-03-28,TLS,202,11,1,16,96892,192,99606,7,70,1,124,0.069,5.429,5.372,4.286,0.011,-0.008,-0.040,0.027,0.072,0.002,,1,0,0
2020-03-29,TLS,193,6,3,14,22137,217177,239321,9,83,0,101,0.007,5.544,5.467,4.256,-0.040,-0.049,-0.050,0.008,0.079,0.907,,1,0,0
2020-03-30,TLS,201,12,1,23,29455,207,83171,9,58,1,133,0.128,5.596,5.487,4.315,0.013,,-0.053,0.014,0.077,0.007,,1,0,0
2020-03-31,TLS,186,12,1,13,4600482,199,13911,12,80,1,93,0.100,5.484,5.383,4.202,-0.052,-0.025,-0.041,0.002,0.075,0.000,,1,0,0
2020-04-01,TLS,186,11,0,13,2239303,0,11715,14,61,4,107,0.112,5.473,5.434,4.310,0.004,0.003,-0.045,0.021,0.073,0.000,,1,0,0
2020-04-02,TLS,190,6,0,14,2227186,0,19319,10,58,4,118,0.017,5.531,5.451,4.356,-0.022,-0.001,-0.039,0.010,0.068,0.000,,1,0,0
2020-04-03,TLS,179,7,1,11,27366,1116,35163,5,74,3,97,0.022,5.392,5.347,4.263,-0.041,-0.049,-0.045,-0.001,0.077,0.039,,1,0,0
2020-04-04,TLS,164,9,1,18,23816,131,93720,3,90,0,71,-0.014,5.431,5.393,4.278,0.019,0.002,-0.049,0.021,0.077,0.005,,1,0,0
2020-04-05,TLS,161,6,5,19,24831,6904,47451,10,45,0,106,0.004,5.512,5.500,4.391,-0.041,0.047,-0.047,0.009,0.078,0.218,,1,0,0
2020-04-06,TLS,202,16,4,18,44547,7202,56556,6,93,2,101,0.063,5.488,5.400,4.256,-0.041,-0.049,-0.039,0.009,0.071,0.139,,1,0,0
2020-04-07,TLS,203,18,1,11,42302,211,48634,15,76,0,112,0.088,5.551,5.467,4.256,-0.041,-0.039,-0.042,0.019,0.073,0.005,,1,0,0
2020-04-08,TLS,202,12,1,9,2300805,36,34522,18,63,1,120,0.037,5.524,5.468,4.213,-0.041,-0.044,-0.045,0.007,0.075,0.000,,1,0,0
2020-04-09,TLS,204,8,3,16,32526,1853,241955,15,63,1,125,0.051,5.432,5.353,4.251,-0.051,,-0.051,0.006,0.081,0.054,,1,0,0
2020-04-10,TLS,202,16,0,18,36391,0,38390,8,77,1,116,0.033,5.495,5.412,4.205,-0.033,-0.033,-0.039,0.017,0.074,0.000,,2,1,0
2020-04-11,TLS,189,9,4,16,62803,21904,108992,3,91,2,93,-0.022,5.563,5.535,4.265,-0.005,0.010,-0.036,0.009,0.071,0.259,,2,1,0
2020-04-12,TLS,185,7,3,25,72950,3181,54574,8,71,6,100,0.018,5.531,5.468,4.296,-0.014,0.001,-0.048,0.006,0.077,0.042,,2,1,0
2020-04-13,TLS,179,18,0,28,2326879,0,71373,18,80,1,80,0.064,5.506,5.448,4.256,-0.013,-0.056,-0.049,0.018,0.080,0.000,,4,1,0
2020-04-14,TLS,173,7,2,12,28500,1550,38568,11,86,2,74,0.061,5.474,5.385,4.284,-0.043,-0.030,-0.048,-0.063,0.084,0.052,,6,1,0
2020-04-15,TLS,206,9,2,13,70218,15638,234682,23,107,3,73,0.070,5.446,5.392,4.337,-0.018,0.016,-0.051,-0.024,0.078,0.182,,8,1,0
2020-04-16,TLS,192,21,3,22,2298052,8866,41083,13,61,1,117,-0.057,5.539,5.483,4.273,-0.006,0.001,-0.041,-0.007,0.077,0.004,,18,1,0
2020-04-17,TLS,161,13,1,18,2287465,1191,25062,10,43,1,107,0.096,5.480,5.375,4.361,-0.009,0.010,-0.043,0.033,0.073,0.001,,18,1,0
2020-04-18,TLS,177,10,1,12,77509,18459,17126,12,77,2,86,0.052,5.494,5.432,4.306,-0.044,-0.001,-0.055,-0.037,0.080,0.192,,18,1,0
2020-04-19,TLS,172,5,1,19,80194,602,45526,13,50,1,108,0.111,5.460,5.433,4.246,-0.029,0.047,-0.047,0.011,0.079,0.007,,19,1,0
2020-04-20,TLS,202,14,6,24,2334699,15868,336246,20,93,0,89,0.135,5.711,5.487,4.281,-0.036,-0.018,-0.048,-0.016,0.080,0.007,,22,1,0
2020-04-21,TLS,172,12,1,16,4776626,5612,48408,5,73,4,90,-0.021,5.344,5.332,4.248,0.018,0.005,-0.053,-0.026,0.082,0.001,,23,1,0
2020-04-22,TLS,165,5,1,24,67236,129,107290,14,65,1,85,0.085,5.473,5.402,4.298,-0.046,-0.027,-0.050,-0.017,0.076,0.002,,23,1,0
2020-04-23,TLS,201,15,4,25,93224,2591,69491,13,97,5,86,0.089,5.394,5.386,4.253,0.057,,-0.046,0.028,0.077,0.027,,23,1,0
