datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-01,NCL,227,11,7,23,25254,58328,107690,3,89,1,134,-0.314,5.095,5.173,4.317,-0.060,-0.062,-0.042,-0.004,0.073,0.698,,0,0,0
2020-02-02,NCL,211,16,11,18,99396,125777,72905,0,90,0,121,-0.170,5.200,5.245,4.275,-0.053,-0.041,-0.045,-0.025,0.075,0.559,,0,0,0
2020-02-03,NCL,165,10,28,14,52171,569367,85594,0,50,0,115,-0.271,5.155,5.186,4.365,-0.055,-0.032,-0.052,-0.019,0.077,0.916,,0,0,0
2020-02-04,NCL,168,6,22,19,25780,440577,21470,1,42,0,125,-0.128,5.334,5.249,4.255,-0.040,0.049,-0.031,0.026,0.067,0.945,,0,0,0
2020-02-05,NCL,105,12,8,11,35845,106679,52410,0,40,0,65,-0.214,5.182,5.253,4.290,,,-0.038,0.012,0.072,0.748,,0,0,0
2020-02-06,NCL,174,14,16,22,41743,134810,154265,0,51,0,123,-0.212,5.252,5.242,4.400,0.046,0.048,-0.047,-0.010,0.078,0.764,,0,0,0
2020-02-07,NCL,178,30,9,17,129191,154562,35681,0,69,0,109,-0.083,5.422,5.341,4.303,-0.040,,-0.041,0.023,0.075,0.545,,0,0,0
2020-02-08,NCL,302,18,5,78,82131,54578,739354,0,66,1,235,-0.013,5.208,5.293,4.215,-0.043,-0.009,-0.048,-0.006,0.075,0.399,,0,0,0
2020-02-09,NCL,187,13,6,26,160448,115439,53000,0,49,0,138,-0.157,5.188,5.244,4.313,-0.052,-0.040,-0.047,-0.024,0.073,0.418,,0,0,0
2020-02-10,NCL,334,11,0,21,56866,0,47377,0,80,0,254,-0.089,5.299,5.243,4.197,-0.013,-0.020,-0.031,0.010,0.066,0.000,,0,0,0
2020-02-11,NCL,286,9,6,30,67157,43890,308717,0,78,0,208,-0.140,5.267,5.207,4.257,-0.013,-0.056,-0.034,0.015,0.066,0.395,,0,0,0
2020-02-12,NCL,115,14,8,17,150007,140005,94458,0,37,0,78,-0.183,5.058,5.125,4.450,,,-0.042,0.004,0.074,0.483,,0,0,0
