datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,LCA,,16,10,1,5,0,2,0,7,1,6,1,1,0,0,0,0,0,0,0,0,624,0,12499,0,0,0,0,7,0,9,-0.088,5.355,5.341,4.123,-0.045,,-0.051,-0.046,0.091,0.000,,,,,,
2020-01-23,LCA,,17,8,0,9,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15831,0,0,0,0,6,0,11,0.316,5.257,5.162,4.572,,,-0.059,-0.051,0.074,,,,,,,
2020-01-24,LCA,,55,20,4,31,0,5,4,7,0,5,0,5,0,0,3,1,0,0,0,0,3709,1908,15141,0,0,0,0,21,0,34,0.146,5.558,5.373,4.515,-0.076,,-0.032,,0.066,0.340,,,,,,
2020-01-25,LCA,,59,16,0,43,0,2,0,5,1,4,0,2,0,0,0,0,0,0,0,0,273,0,5504,0,0,0,0,24,0,35,-0.285,5.591,5.425,4.660,-0.023,-0.001,-0.047,-0.031,0.057,0.000,,,,,,
2020-01-26,LCA,,73,15,0,58,0,2,1,9,0,6,0,2,0,0,1,0,0,0,0,0,1225,1553,9251,0,0,0,0,24,0,49,-0.270,5.199,5.132,4.235,0.002,-0.011,-0.042,-0.004,0.057,0.559,,,,,,
2020-01-27,LCA,,72,22,1,49,0,10,1,10,1,7,0,10,0,0,0,0,1,0,0,0,9137,2758,19319,0,0,0,0,29,0,43,-0.122,5.284,5.307,4.460,,-0.057,0.005,0.029,0.028,0.232,,,,,,
2020-01-28,LCA,,71,16,0,55,0,4,1,6,1,5,0,4,0,0,1,0,0,0,0,0,4058,874,11592,0,0,0,0,41,0,30,-0.157,5.246,5.307,4.285,-0.051,-0.049,-0.023,0.012,0.060,0.177,,,,,,
2020-01-29,LCA,,101,25,2,74,0,2,0,6,0,6,0,2,0,0,0,0,0,0,0,0,892,0,22168,0,0,0,0,56,0,45,-0.198,4.721,4.950,4.708,-0.059,-0.049,-0.026,0.003,0.082,0.000,,,,,,
2020-01-30,LCA,,153,38,4,111,0,5,0,21,1,12,0,5,0,0,0,0,0,0,0,0,4754,0,22359,0,0,0,0,72,0,81,-0.180,5.230,5.237,4.410,-0.058,-0.057,-0.040,0.012,0.074,0.000,,,,,,
2020-01-31,LCA,,93,33,2,58,0,3,3,17,0,17,0,3,0,0,2,1,0,0,0,0,1856,958,33839,0,0,0,0,45,0,48,-0.202,5.274,5.314,4.343,0.043,-0.006,-0.031,0.018,0.067,0.340,,,,,,
2020-02-01,LCA,,59,16,1,42,0,3,0,7,2,5,0,3,0,0,0,0,0,0,0,0,5529,0,6969,0,0,0,0,22,0,37,-0.180,5.376,5.584,4.319,,,-0.029,0.007,0.075,0.000,,,,,,
2020-02-02,LCA,,64,16,1,47,0,3,0,9,2,6,0,3,0,0,0,0,0,0,0,0,237,0,7647,0,0,0,0,24,0,40,-0.301,5.063,5.217,4.364,-0.081,-0.010,-0.051,-0.020,0.077,0.000,,,,,,
2020-02-03,LCA,,44,17,2,25,0,1,1,8,0,8,0,1,0,0,0,0,1,0,0,0,98,2787,13890,0,0,0,0,17,0,27,-0.085,5.297,5.161,4.274,,,-0.036,0.013,0.077,0.966,,,,,,
2020-02-04,LCA,,50,19,2,29,0,0,1,14,3,11,0,0,0,0,1,0,0,0,0,0,0,1089,34736,0,0,0,0,23,0,27,-0.225,5.220,5.212,4.327,-0.001,,-0.057,-0.041,0.087,1.000,,,,,,
2020-02-05,LCA,,31,9,2,20,0,1,0,9,0,6,0,1,0,0,0,0,0,0,0,0,1415,0,11076,0,0,0,0,11,0,20,-0.195,4.926,5.075,4.539,-0.041,-0.049,-0.059,-0.001,0.092,0.000,,,,,,
2020-02-06,LCA,,31,16,1,14,0,2,1,13,1,12,0,2,0,0,1,0,0,0,0,0,1760,47,30155,0,0,0,0,13,0,18,-0.489,5.162,5.167,4.399,-0.041,,-0.038,-0.021,0.074,0.026,,,,,,
2020-02-07,LCA,,34,13,1,20,0,8,1,9,1,8,0,8,0,0,1,0,0,0,0,0,7012,582,15097,0,0,0,0,8,0,26,-0.016,4.940,5.060,4.432,,,-0.047,,0.075,0.077,,,,,,
2020-02-08,LCA,,44,10,4,30,0,3,0,13,5,8,0,3,0,0,0,0,0,0,0,0,2063,0,14075,0,0,0,0,15,0,29,-0.275,4.948,5.170,4.344,-0.046,,-0.025,-0.004,0.056,0.000,,,,,,
2020-02-09,LCA,,25,5,1,19,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6331,0,0,0,0,5,0,20,-0.401,4.868,5.080,4.256,-0.055,-0.053,-0.031,-0.018,0.074,,,,,,,
2020-02-10,LCA,,25,10,0,15,0,4,0,6,1,5,0,4,0,0,0,0,0,0,0,0,1600,0,14880,0,0,0,0,3,0,22,-0.342,5.449,5.378,4.166,-0.047,-0.055,-0.059,-0.056,0.075,0.000,,,,,,
2020-02-11,LCA,,64,32,0,32,0,0,0,20,0,14,0,0,0,0,0,0,0,0,0,0,0,0,48974,0,0,0,0,34,0,30,-0.342,5.005,5.093,4.399,,0.003,-0.018,0.005,0.069,,,,,,,
2020-02-12,LCA,,56,23,2,31,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27919,0,0,0,0,22,0,34,-0.316,5.164,5.112,4.318,-0.060,-0.058,-0.059,-0.070,0.078,,,,,,,
2020-02-13,LCA,,48,16,0,32,0,5,0,26,0,26,0,5,0,0,0,0,0,0,0,0,3434,0,31071,0,0,0,0,24,0,24,-0.219,5.288,5.234,4.442,-0.041,-0.049,-0.016,-0.046,0.088,0.000,,,,,,
2020-02-14,LCA,,16,4,0,12,0,1,0,13,0,13,0,1,0,0,0,0,0,0,0,0,720,0,17350,0,0,0,0,11,0,5,-0.631,5.484,4.890,4.335,,,-0.059,,0.081,0.000,,,,,,
2020-02-15,LCA,,20,7,1,12,0,5,0,9,2,7,0,5,0,0,0,0,0,0,0,0,6585,0,11913,0,0,0,0,4,0,16,-0.110,5.406,5.327,3.947,,,,,0.060,0.000,,,,,,
2020-02-16,LCA,,25,6,0,19,0,11,0,2,0,2,0,11,0,0,0,0,0,0,0,0,10722,0,2525,0,0,0,0,11,0,14,-0.142,5.204,5.152,4.485,,,-0.059,,0.069,0.000,,,,,,
2020-02-17,LCA,,9,4,1,4,0,2,0,3,1,1,0,2,0,0,0,0,0,0,0,0,1917,0,5688,0,0,0,0,3,0,6,0.164,5.766,6.019,4.095,,,-0.059,,0.093,0.000,,,,,,
2020-02-18,LCA,,32,9,0,23,0,2,1,8,2,6,0,2,0,0,1,0,0,0,0,0,218,12467,16576,0,0,0,0,13,0,19,-0.441,4.733,4.943,4.436,,,-0.059,,0.088,0.983,,,,,,
2020-02-19,LCA,,12,3,0,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,6,0,6,-0.033,5.588,5.210,4.032,,,0.073,0.033,0.039,0.000,,,,,,
2020-02-20,LCA,,13,2,0,11,0,1,0,4,2,1,0,1,0,0,0,0,0,0,0,0,109,0,8505,0,0,0,0,11,0,2,-0.065,5.546,5.301,4.427,,,-0.059,,0.051,0.000,,,,,,
2020-02-21,LCA,,12,4,1,7,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5196,0,0,0,0,9,0,3,-0.018,5.504,5.409,4.321,,,,,0.049,,,,,,,
2020-02-22,LCA,,10,4,0,6,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,302,0,292,0,0,0,0,1,0,9,-0.053,5.270,5.387,4.062,-0.041,-0.049,0.007,,0.080,0.000,,,,,,
2020-02-23,LCA,,14,3,2,9,0,3,0,1,0,1,0,3,0,0,0,0,0,0,0,0,618,0,1080,0,0,0,0,9,0,5,0.028,5.094,5.020,4.574,-0.041,-0.049,-0.031,-0.011,0.039,0.000,,,,,,
2020-02-24,LCA,,41,15,1,25,0,0,1,11,2,6,0,0,0,0,1,0,0,0,0,0,0,364,23976,0,0,0,0,18,0,23,0.037,5.098,5.248,4.150,,,,,0.080,1.000,,,,,,
2020-02-25,LCA,,29,12,0,17,0,2,0,9,0,7,0,2,0,0,0,0,0,0,0,0,220,0,22999,0,0,0,0,14,0,15,-0.246,4.901,5.065,4.392,,,-0.059,,0.083,0.000,,,,,,
2020-02-26,LCA,,36,9,1,26,0,1,0,6,0,5,0,1,0,0,0,0,0,0,0,0,983,0,11393,0,0,0,0,15,0,21,0.001,5.792,5.573,4.320,,,-0.059,,0.057,0.000,,,,,,
2020-02-27,LCA,,57,11,0,46,0,5,2,10,2,8,1,4,0,0,2,0,0,0,0,0,1665,1021,15062,0,0,0,0,27,0,30,-0.205,5.195,5.258,4.290,0.038,,-0.034,-0.012,0.063,0.380,,,,,,
2020-02-28,LCA,,63,15,1,47,0,1,4,12,2,8,0,1,0,0,3,1,0,0,0,0,3028,4045,23383,0,0,0,0,25,0,38,-0.032,5.309,5.191,4.302,-0.039,-0.049,-0.043,-0.018,0.068,0.572,,,,,,
