datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,COL,es,9252,1919,190,7143,7655,412,820,2049,1147,814,63,349,0,1,804,14,1,250,774,1789,285,736,5,2,1280277,1268435,234835979,560666,1158997,227852500,123,3608,53,5468,0.0953,5.4086,5.1708,4.2144,-0.0450,-0.0206,-0.0478,0.0236,0.0784,0.4977,0.6740,0.7209,0.2857,0.7179,,,,,
2020-01-23,COL,es,15473,2847,347,12279,11411,666,870,2194,1036,1019,78,588,0,19,807,39,5,441,772,1746,537,766,18,4,6725888,1496198,287157057,6112821,1262896,269925178,206,5781,84,9402,0.0582,5.4397,5.2449,4.4265,-0.0316,-0.0386,-0.0413,-0.0056,0.0759,0.1820,0.1712,0.5879,0.1818,0.5811,,,,,
2020-01-24,COL,es,15002,3736,367,10899,10870,655,1028,2528,1086,1306,66,589,0,15,960,45,8,309,896,1990,459,817,31,2,1955931,2065091,303811964,1199844,1665990,295822686,189,5716,49,9048,-0.0105,5.5288,5.3437,4.4008,-0.0570,0.0101,-0.0340,-0.0071,0.0725,0.5136,0.5813,0.6403,0.0606,0.6257,,,,,
2020-01-25,COL,es,15935,3065,387,12483,10850,696,532,1840,908,828,30,666,0,18,465,39,10,242,409,1378,569,476,9,2,1518943,846475,266293408,412985,558613,262666929,126,6235,31,9543,0.0202,5.3354,5.2547,4.3300,-0.0416,0.0038,-0.0350,-0.0014,0.0675,0.3579,0.5749,0.4555,0.1818,0.4527,,,,,
2020-01-26,COL,es,13184,2525,344,10315,7835,672,522,2095,913,917,65,607,2,20,362,77,61,213,357,1376,539,448,11,8,1771751,1406449,241076864,608826,744673,236030397,122,5205,22,7835,-0.0360,5.1397,5.1206,4.3326,-0.0412,-0.0397,-0.0434,-0.0026,0.0717,0.4425,0.5502,0.4539,0.4211,0.4533,,,,,
2020-01-27,COL,es,15337,3747,517,11073,10440,660,714,2816,1210,1403,40,620,0,3,659,34,18,272,551,2079,537,572,6,8,1700597,1675251,280494286,798429,1301894,249034271,185,6238,43,8871,0.0461,5.0743,5.1324,4.4900,-0.0459,-0.0519,-0.0294,0.0147,0.0631,0.4962,0.6199,0.5158,0.5714,0.5165,,,,,
2020-01-28,COL,es,16569,3992,578,11999,12081,661,626,2639,1247,1234,46,615,0,5,551,60,10,334,464,1987,511,525,8,4,2226142,1103585,364457531,1017935,584706,338928471,203,6457,68,9841,0.0781,5.2088,5.2659,4.2835,-0.0483,-0.0484,-0.0234,0.0100,0.0611,0.3314,0.3648,0.5068,0.3333,0.5048,,,,,
2020-01-29,COL,es,16341,4005,644,11692,11679,358,412,1561,695,732,18,340,0,10,334,58,10,164,319,1141,259,322,9,5,1543904,792485,209536877,1159507,647876,188230255,210,6319,55,9757,0.0651,5.2031,5.1854,4.3440,-0.0644,-0.0493,-0.0366,-0.0088,0.0713,0.3392,0.3585,0.5542,0.3571,0.5496,,,,,
2020-01-30,COL,es,22398,5139,711,16548,15554,636,391,2310,900,1138,41,595,2,69,280,35,5,298,278,1574,447,325,15,5,2055571,551919,232633325,1052092,430299,198825149,254,8783,67,13294,0.0292,5.1884,5.1925,4.2939,-0.0399,-0.0461,-0.0414,0.0085,0.0714,0.2117,0.2903,0.4210,0.2500,0.4167,,,,,
2020-01-31,COL,es,21015,4648,804,15563,15434,525,409,1927,813,974,23,502,1,20,316,49,23,255,315,1383,360,334,21,4,1838071,904382,241621591,752663,587534,213467474,302,8204,45,12464,0.0881,5.0945,5.1661,4.3604,-0.0445,-0.0424,-0.0386,-0.0002,0.0699,0.3298,0.4384,0.4813,0.1600,0.4701,,,,,
2020-02-01,COL,es,12813,2716,542,9555,9221,296,265,1386,784,528,6,290,0,9,219,12,25,77,209,1098,207,208,8,6,1035377,2131986,134529185,183415,304584,129232483,131,5030,16,7636,0.0761,5.1786,5.2448,4.3941,-0.0440,-0.0389,-0.0438,-0.0192,0.0761,0.6731,0.6241,0.5012,0.4286,0.4988,,,,,
2020-02-02,COL,es,11554,2388,423,8743,7843,259,350,1316,624,633,8,251,0,10,305,29,6,87,300,1046,156,276,6,1,1250133,807197,168675678,243424,606528,164070083,112,4702,29,6711,-0.0154,5.2242,5.2251,4.3356,-0.0316,-0.0254,-0.0436,0.0076,0.0755,0.3924,0.7136,0.6389,0.1429,0.6310,,,,,
2020-02-03,COL,es,9566,2344,375,6847,6984,224,164,1393,672,632,10,214,0,8,137,14,5,98,120,1097,129,127,4,0,1221472,439214,156553292,918343,320098,147791527,133,3745,41,5647,-0.0275,5.1636,5.1812,4.3514,-0.0237,-0.0188,-0.0416,0.0042,0.0783,0.2645,0.2585,0.4961,0.0000,0.4885,,,,,
