datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,PSX,"ar,he",80,10,7,63,0,7,5,6,4,2,1,6,0,0,5,0,0,0,0,0,5,5,0,0,12390,50542,32556,0,0,0,0,34,0,46,-0.1016,5.2455,5.1274,4.1765,,,-0.0279,0.0200,0.0693,0.8031,,0.5000,,0.5000,,,,,
2020-01-23,PSX,"ar,he",217,32,5,180,2,30,15,28,10,17,1,29,0,1,9,3,2,0,0,0,19,11,0,0,203788,98222,97213,0,0,0,0,69,0,148,-0.0846,5.4581,5.3411,4.4447,-0.0407,-0.0008,-0.0489,-0.0165,0.0802,0.3252,,0.3667,,0.3667,,,,,
2020-01-24,PSX,"ar,he",388,88,9,291,11,39,19,26,6,16,4,35,0,1,15,3,0,0,0,0,29,11,1,1,148122,107860,66266,0,0,0,2,132,0,254,-0.0681,5.4562,5.2970,4.3651,-0.0671,0.0234,-0.0359,0.0005,0.0758,0.4214,,0.2750,0.5000,0.2857,,,,,
2020-01-25,PSX,"ar,he",649,129,22,498,8,81,16,27,7,15,0,81,0,1,9,4,2,0,0,0,55,8,1,1,670083,19193,73786,0,0,0,2,255,0,392,-0.0774,5.4356,5.2993,4.2590,-0.0102,-0.0282,-0.0300,0.0174,0.0672,0.0278,,0.1270,0.5000,0.1385,,,,,
2020-01-26,PSX,"ar,he",503,88,13,402,4,49,8,43,8,29,1,48,0,1,5,1,1,1,0,0,34,4,1,0,446727,14083,373759,52,0,0,1,187,3,312,-0.1275,5.2329,5.1614,4.3094,-0.0355,-0.0530,-0.0474,-0.0093,0.0732,0.0306,0.0000,0.1053,0.0000,0.1026,,,,,
2020-01-27,PSX,"ar,he",421,65,22,334,5,40,10,49,14,30,3,37,0,0,8,0,2,0,0,3,35,3,1,1,388683,19420,89319,0,0,650,1,147,1,272,-0.1699,5.1169,5.1792,4.3656,-0.0482,-0.0471,-0.0423,0.0137,0.0647,0.0476,,0.0789,0.5000,0.1000,,,,,
2020-01-28,PSX,"ar,he",347,72,14,261,3,34,12,33,9,23,4,30,0,0,10,2,0,0,0,0,17,11,1,0,207635,46525,86851,0,0,0,0,128,0,219,-0.1217,5.2149,5.2763,4.3838,-0.0462,-0.0406,-0.0274,0.0241,0.0649,0.1831,,0.3929,0.0000,0.3793,,,,,
2020-01-29,PSX,"ar,he",340,86,19,235,1,21,6,29,8,17,0,21,0,0,6,0,0,0,0,0,12,5,2,0,87209,10142,363965,0,0,0,1,128,0,211,-0.0938,5.2018,5.1578,4.3892,-0.0565,-0.0246,-0.0265,0.0103,0.0658,0.1042,,0.2941,0.0000,0.2632,,,,,
2020-01-30,PSX,"ar,he",429,114,13,302,3,27,8,27,10,13,1,26,0,0,5,1,2,0,0,0,13,4,2,0,224356,24741,77649,0,0,0,1,200,1,227,-0.0753,5.2848,5.2541,4.3274,-0.0596,-0.0666,-0.0463,-0.0085,0.0729,0.0993,,0.2353,0.0000,0.2105,,,,,
2020-01-31,PSX,"ar,he",406,102,13,291,8,18,8,26,10,12,0,18,0,0,5,2,1,1,0,0,11,4,0,0,34320,18912,48385,144,0,0,0,171,0,235,-0.1738,5.1058,5.2158,4.3322,-0.0432,-0.0392,-0.0468,-0.0125,0.0773,0.3553,0.0000,0.2667,,0.2667,,,,,
