datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,GUM,,19,3,0,16,0,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,24,548,902,0,0,0,0,7,0,12,0.2613,5.3309,5.3485,4.2438,,,-0.0593,,0.0754,0.9580,,1.0000,,1.0000,,,,,
2020-01-23,GUM,,25,7,1,17,0,3,2,4,0,2,0,3,0,0,1,1,0,0,0,0,2,1,0,0,1097,50730,1732,0,0,0,0,11,0,14,-0.2025,5.6007,5.3771,4.2999,,,-0.0498,,0.0851,0.9788,,0.3333,,0.3333,,,,,
2020-01-24,GUM,,70,13,0,57,0,3,4,14,6,6,0,3,0,0,3,0,1,0,0,0,2,4,0,0,886,84283,137274,0,0,0,0,29,0,41,0.2529,6.1417,5.6076,4.3777,-0.0407,-0.0491,-0.0244,0.0321,0.0702,0.9896,,0.6667,,0.6667,,,,,
2020-01-25,GUM,,65,9,3,53,0,3,3,0,0,0,0,3,0,0,1,2,0,0,0,0,2,2,1,0,2401,77559,0,0,0,0,0,18,0,47,0.1311,6.1045,5.6901,4.4498,-0.0411,-0.0490,-0.0182,-0.0651,0.0446,0.9700,,0.5000,0.0000,0.4000,,,,,
2020-01-26,GUM,,108,19,1,88,0,6,6,9,0,8,0,6,0,0,5,0,1,0,0,0,4,5,0,0,11397,20988,47223,0,0,0,0,32,0,76,-0.0595,5.4335,5.2611,4.3189,-0.0536,,-0.0379,-0.0012,0.0543,0.6481,,0.5556,,0.5556,,,,,
2020-01-27,GUM,,96,15,2,79,0,10,4,19,4,13,0,10,0,0,3,0,1,0,0,0,9,4,0,0,83275,765,120047,0,0,0,0,25,0,71,-0.1987,5.3928,5.3070,4.3996,-0.0315,-0.0392,-0.0254,0.0161,0.0537,0.0091,,0.3077,,0.3077,,,,,
2020-01-28,GUM,,61,9,2,50,0,3,4,11,4,6,0,3,0,0,4,0,0,0,0,0,3,3,0,0,78744,57134,87261,0,0,0,0,28,0,33,-0.1686,5.0430,5.1854,4.3202,-0.0554,-0.0538,-0.0015,0.0040,0.0535,0.4205,,0.5000,,0.5000,,,,,
2020-01-29,GUM,,108,25,2,81,0,1,3,15,5,10,0,1,0,1,2,0,0,0,0,0,0,3,0,0,63,3863,80157,0,0,0,0,46,0,62,-0.1328,5.2591,5.2334,4.3527,-0.0971,-0.0801,-0.0097,0.0086,0.0445,0.9840,,1.0000,,1.0000,,,,,
2020-01-30,GUM,,160,38,1,121,0,4,6,30,2,25,0,4,0,0,3,2,1,0,0,0,4,6,0,0,5096,8261,151521,0,0,0,0,60,0,100,-0.0254,5.3009,5.2412,4.2116,,,-0.0516,-0.0118,0.0668,0.6185,,0.6000,,0.6000,,,,,
2020-01-31,GUM,,128,29,3,96,0,4,2,21,10,9,1,3,0,0,2,0,0,0,0,0,2,2,0,0,15910,39502,159869,0,0,0,0,72,0,56,-0.1892,5.1896,5.2322,4.2657,-0.0447,-0.0518,-0.0408,0.0054,0.0614,0.7129,,0.5000,,0.5000,,,,,
2020-02-01,GUM,,76,21,4,51,0,1,2,8,2,6,0,1,0,0,1,0,1,0,0,0,1,0,0,1,45,39522,36469,0,0,0,0,26,0,50,-0.2249,5.1659,5.2145,4.2571,-0.0503,-0.0495,-0.0428,0.0216,0.0609,0.9989,,0.0000,1.0000,0.5000,,,,,
2020-02-02,GUM,,65,21,3,41,0,6,4,8,4,4,1,5,0,1,2,0,1,0,0,0,3,3,0,0,3769,13893,48174,0,0,0,0,25,0,40,-0.1798,5.2753,5.1138,4.3542,,,-0.0463,,0.0760,0.7866,,0.5000,,0.5000,,,,,
