datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,TJK,"tg,ru",5,0,0,5,0,1,0,0,0.0000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14800,0,0,0,0,0,0,1,0,4,0.8425,5.3578,5.2036,4.1886,,,-0.0593,,0.0620,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-23,TJK,"tg,ru",10,3,0,7,0,1,0,2,0.0000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2789,0,512,0,0,0,0,3,0,7,0.5975,5.2639,5.6072,4.0203,,,-0.0618,,0.0891,0.0000,,,,,,,,,,,,,,,,,,,
2020-01-24,TJK,"tg,ru",19,7,0,12,0,0,0,3,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,7,0,12,0.0410,5.6105,5.3141,4.5804,,,-0.0278,-0.0293,0.0827,,,,,,,,,,,,,,,,,,,,
2020-01-25,TJK,"tg,ru",31,11,0,20,0,2,1,1,0.3333,0,1,0,2,0,0,1,0,0,0,0,0,1,1,0,0,559,963,3625,0,0,0,0,19,0,12,0.0949,5.5973,5.3022,4.0131,-0.0404,-0.0491,-0.0575,,0.0431,0.6327,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-26,TJK,"tg,ru",35,10,1,24,0,3,1,5,0.2500,1,3,0,3,0,0,1,0,0,0,0,0,3,1,0,0,1476,548,2501,0,0,0,0,10,0,25,-0.1774,5.3527,5.3279,4.2614,-0.1100,-0.0317,-0.0176,-0.0008,0.0659,0.2708,,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-01-27,TJK,"tg,ru",28,5,2,21,1,3,0,5,0.0000,3,1,1,2,0,0,0,0,0,1,0,0,2,0,1,0,2683,0,10763,127,0,0,0,14,0,14,-0.2499,5.0256,5.0282,4.3179,-0.0616,-0.0509,-0.0593,-0.0525,0.0746,0.0000,0,0.0000,0,0.0000,,,,,,,,,,,,,,,
2020-01-28,TJK,"tg,ru",24,5,1,18,1,3,1,3,0.2500,3,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,2422,30,44,0,0,0,0,10,0,14,-0.0310,5.5906,5.4486,4.1950,-0.0616,-0.0509,-0.0192,-0.0006,0.0577,0.0122,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-29,TJK,"tg,ru",28,9,0,19,0,2,0,2,0.0000,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2546,0,342,0,0,0,0,11,0,17,-0.3457,4.6294,4.7042,4.2438,,,-0.0584,,0.0859,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-30,TJK,"tg,ru",53,18,2,33,0,1,0,2,0.0000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4187,0,327,0,0,0,0,24,0,29,0.0948,5.2028,5.1899,4.4083,,,-0.0219,0.0333,0.0459,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-01-31,TJK,"tg,ru",40,12,0,28,1,0,0,4,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,1,11,0,28,-0.1057,5.1110,5.1687,4.2761,-0.0487,-0.0544,-0.0297,-0.0454,0.0793,,,,,,,,,,,,,,,,,,,,
2020-02-01,TJK,"tg,ru",22,4,1,17,0,1,1,2,0.5000,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,57,1915,304,0,0,0,0,7,0,15,-0.1073,5.0209,5.1670,4.4521,,,-0.0593,-0.0454,0.0793,0.9711,,0.0000,,0.0000,,,,,,,,,,,,,,,
2020-02-02,TJK,"tg,ru",19,5,2,12,0,1,1,1,0.5000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,770,8,8,0,0,0,0,3,0,16,0.1415,5.6495,5.4631,4.2440,-0.0396,-0.0397,-0.0363,0.0089,0.0634,0.0103,,,1,1.0000,,,,,,,,,,,,,,,
