datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,FRA,fr,9474,1570,232,7672,6420,795,228,1223,318,812,35,760,1,2,195,27,3,473,86,816,76665488,1011340,45517728,74622209,230283,42841231,188,4044,50,5192,0.0780,5.4070,5.3030,4.2010,-0.0260,-0.0170,-0.0470,0.0010,0.0800,0.0130,0.0030,-0.0070,0,0,0,0
2020-01-23,FRA,fr,33734,4096,741,28897,26301,2253,482,3694,582,2941,57,2196,2,18,284,162,16,1421,187,2945,74915262,1011508,152332254,72373024,304703,145747703,345,13863,86,19440,0.0990,5.8500,5.5080,4.5440,-0.0420,-0.0210,-0.0390,0.0070,0.0780,0.0130,0.0040,-0.0030,0,0,0,0
2020-01-24,FRA,fr,91047,16475,1858,72714,72800,7626,1269,6236,1482,4485,81,7545,18,23,855,332,41,6146,799,4785,197608864,3118788,210133074,194348349,1612068,179412230,595,38330,142,51980,0.2300,6.1620,5.6970,4.5790,-0.0520,0.0050,-0.0260,-0.0020,0.0700,0.0160,0.0080,0.0010,0,0,0,0
2020-01-25,FRA,fr,168019,16729,2568,148722,139508,19439,1001,7923,1243,6250,137,19302,12,39,598,292,60,18196,620,6416,167538767,1791155,183580573,163727963,971137,164685912,559,69371,114,97975,-0.0600,5.5200,5.3440,4.3340,-0.0380,-0.0230,-0.0300,-0.0000,0.0630,0.0110,0.0060,,3,3,0,0
2020-01-26,FRA,fr,75193,8927,1997,64269,53001,6594,791,5409,1230,3738,87,6507,50,48,413,204,76,5441,367,3601,126951506,1972565,148012556,124088697,764924,136688694,428,31175,71,43519,-0.1370,5.2660,5.1860,4.3300,-0.0300,-0.0450,-0.0430,0.0030,0.0690,0.0150,0.0060,,3,0,0,0
2020-01-27,FRA,fr,51483,8390,1336,41757,36624,2778,982,6532,1414,3964,71,2707,9,10,787,110,66,1548,649,4925,172957284,2171140,198829638,169751942,1161829,182642647,573,21287,115,29508,-0.1030,5.1590,5.2240,4.5210,-0.0460,-0.0520,-0.0190,0.0230,0.0470,0.0120,0.0070,-0.0100,3,0,0,0
2020-01-28,FRA,fr,46711,9490,1579,35642,32858,2782,1317,5974,1527,3724,96,2686,10,14,1177,80,36,1745,890,4135,267292547,4738183,234827331,264259940,3501786,209115636,700,19395,189,26427,-0.1650,5.2120,5.2770,4.2680,-0.0410,-0.0460,-0.0060,0.0200,0.0440,0.0170,0.0130,0.0070,3,0,0,0
2020-01-29,FRA,fr,43871,8504,1458,33909,30148,2104,434,3785,1169,2297,41,2063,10,14,316,51,43,1433,185,2688,126644415,1220007,176952184,124901846,489838,158577522,657,18189,165,24860,-0.1490,5.2070,5.1410,4.4290,-0.0730,-0.0490,-0.0250,0.0020,0.0660,0.0100,0.0040,0.0060,4,1,0,0
2020-01-30,FRA,fr,59631,11228,1684,46719,38119,2374,894,5462,1496,3025,49,2325,8,38,732,85,31,1466,430,3254,96463380,2000144,199296038,91392797,1007502,176687825,713,24587,204,34127,-0.0610,5.2360,5.2200,4.2770,-0.0520,-0.0480,-0.0360,0.0100,0.0670,0.0200,0.0110,-0.0020,5,1,0,0
2020-01-31,FRA,fr,47911,9012,1489,37410,29882,1927,624,3893,1022,2414,41,1886,5,86,410,77,46,1172,243,2521,118099106,1479736,126947046,114271549,650607,115144271,626,20259,144,26882,-0.1120,5.1280,5.2070,4.3290,-0.0400,-0.0440,-0.0380,-0.0040,0.0680,0.0120,0.0060,-0.0140,6,1,0,0
2020-02-01,FRA,fr,25510,4827,1008,19675,15938,987,329,2463,814,1357,32,955,18,29,159,53,70,505,108,1511,58327484,646858,84553496,56584587,290831,77793160,310,10620,79,14501,-0.1190,5.1140,5.2080,4.3490,-0.0460,-0.0450,-0.0390,-0.0130,0.0730,0.0110,0.0050,,6,0,0,0
2020-02-02,FRA,fr,40558,6041,1117,33400,30574,1099,285,2303,657,1320,26,1073,3,28,192,42,20,536,100,1469,82553273,666997,86619331,79813915,211025,79150115,331,16734,76,23417,-0.1030,5.1940,5.2130,4.3000,-0.0260,-0.0340,-0.0380,0.0120,0.0730,0.0080,0.0030,,6,0,0,0
2020-02-03,FRA,fr,24620,5588,1020,18012,17287,1256,310,2846,893,1722,30,1226,5,12,218,43,32,796,120,1998,114549614,1066050,121132723,112765337,388498,108006749,565,10165,120,13770,-0.0930,5.1910,5.2020,4.3230,-0.0190,-0.0260,-0.0410,0.0030,0.0780,0.0090,0.0030,0.0020,6,0,0,0
2020-02-04,FRA,fr,23823,5135,879,17809,16714,1067,225,2895,659,2038,29,1038,0,4,149,48,24,674,101,2040,85708395,937609,141075648,84412092,480870,128381838,513,10121,109,13080,-0.1420,5.1880,5.1890,4.3040,-0.0280,-0.0290,-0.0390,0.0040,0.0720,0.0110,0.0060,0.0120,6,0,0,0
2020-02-05,FRA,fr,21604,4912,702,15990,13973,1356,210,3832,2219,1481,30,1326,4,4,132,35,35,946,109,2291,109587298,552452,108528093,108456509,144346,90295573,523,9127,85,11869,-0.0350,5.2870,5.2570,4.3090,-0.0260,-0.0210,-0.0410,0.0070,0.0740,0.0050,0.0010,0.0110,6,0,0,0
