datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-07-05,GRC,el,2687,539,169,1979,175,234,43,377,8,0,82,1229461,133271,2849421,76368,0,2053325,57,1057,15,1558,-0.051,5.551,5.465,4.177,-0.037,-0.017,-0.044,-0.011,0.076,0.098,0.000,,3511,25,192,0
2020-07-06,GRC,el,2806,587,134,2085,357,151,43,343,7,0,99,570256,136713,3806280,14654,0,2493373,66,1113,15,1612,-0.050,5.487,5.395,4.241,-0.037,-0.025,-0.043,0.007,0.074,0.193,0.000,,3519,8,192,0
2020-07-07,GRC,el,3006,705,159,2142,395,203,51,350,8,3,102,2240304,133588,3832402,11395,24177,1869145,43,1254,38,1671,0.012,5.510,5.437,4.255,-0.027,-0.014,-0.041,0.000,0.075,0.056,0.680,,3562,43,192,0
2020-07-08,GRC,el,2993,704,161,2128,329,172,50,437,2,0,147,2339416,206759,5106807,19820,0,3848912,44,1282,35,1632,-0.072,5.454,5.386,4.309,-0.052,-0.042,-0.041,-0.017,0.071,0.081,0.000,,3589,27,193,1
2020-07-09,GRC,el,2864,607,140,2117,294,137,46,391,4,1,108,426341,124793,4392145,11948,417,2802658,37,1187,50,1590,-0.047,5.451,5.383,4.321,-0.048,-0.048,-0.043,-0.014,0.074,0.226,0.034,,3622,33,193,0
2020-07-10,GRC,el,2783,683,143,1957,280,167,62,339,1,1,108,385925,219149,2833954,163,121,1461273,52,1055,26,1650,-0.001,5.457,5.425,4.313,-0.031,-0.017,-0.043,-0.001,0.071,0.362,0.426,,3672,50,193,0
2020-07-11,GRC,el,2696,498,175,2023,193,119,45,275,1,0,87,301821,144709,3709803,278,0,2944236,55,1155,5,1481,-0.023,5.369,5.315,4.344,-0.037,-0.027,-0.040,-0.008,0.070,0.324,0.000,,3732,60,193,0
2020-07-12,GRC,el,2574,588,127,1859,305,144,49,341,4,6,141,717421,118344,5606670,43400,22838,4862480,45,1066,25,1438,-0.030,5.482,5.391,4.285,-0.030,-0.030,-0.041,-0.007,0.074,0.142,0.345,,3772,40,193,0
2020-07-13,GRC,el,2888,654,172,2062,363,142,43,357,3,2,149,2176220,149401,6592983,9998,8489,4804122,61,1239,22,1566,0.004,5.601,5.505,4.306,-0.038,-0.034,-0.034,0.005,0.067,0.064,0.459,,3803,31,193,0
2020-07-14,GRC,el,2731,631,157,1943,394,133,41,353,6,0,131,360288,104137,5931752,35782,0,5111337,55,1146,27,1503,0.053,5.557,5.488,4.227,-0.045,-0.028,-0.035,0.006,0.068,0.224,0.000,,3826,23,193,0
2020-07-15,GRC,el,3339,734,151,2454,465,173,53,387,13,2,125,655065,185385,8522484,98509,7302,2975872,40,1367,42,1890,-0.021,5.513,5.425,4.281,-0.052,-0.030,-0.041,-0.012,0.073,0.221,0.069,,3883,57,193,0
2020-07-16,GRC,el,2412,546,122,1744,420,119,30,276,2,1,111,2074769,108043,4503976,15559,10336,3887894,49,1053,16,1294,-0.024,5.443,5.406,4.278,-0.057,-0.032,-0.038,-0.010,0.070,0.049,0.399,,3910,27,193,0
2020-07-17,GRC,el,2717,674,134,1909,400,137,47,341,2,0,130,456781,122471,5482042,3507,0,3660822,66,1249,17,1385,0.013,5.438,5.393,4.298,-0.034,-0.023,-0.037,0.008,0.068,0.211,0.000,,3939,29,193,0
2020-07-18,GRC,el,2486,539,153,1794,280,142,64,348,4,1,89,505651,235965,4092770,77173,430,2781741,56,1050,15,1365,-0.081,5.479,5.408,4.284,-0.033,-0.012,-0.044,0.012,0.073,0.318,0.006,,3964,25,194,1
2020-07-19,GRC,el,2517,533,159,1825,280,143,29,323,3,0,95,492920,81779,4343775,16688,0,2126973,47,1153,12,1305,-0.074,5.400,5.360,4.294,-0.043,-0.036,-0.041,0.008,0.071,0.142,0.000,,3983,19,194,0
2020-07-20,GRC,el,2806,650,134,2022,362,132,36,410,1,2,133,289978,85073,5553664,1040,3042,4669888,41,1223,28,1514,-0.007,5.421,5.391,4.348,-0.018,-0.013,-0.042,-0.000,0.074,0.227,0.745,,4007,24,194,0
2020-07-21,GRC,el,2729,688,180,1861,380,152,30,384,5,0,135,346282,49025,8137702,27061,0,5565598,70,1098,19,1542,0.012,5.483,5.414,4.320,-0.017,-0.026,-0.042,-0.002,0.074,0.124,0.000,,4012,5,195,1
2020-07-22,GRC,el,2471,599,145,1727,225,115,52,341,0,0,107,392473,94625,6314983,0,0,5000650,33,1096,31,1311,-0.043,5.471,5.381,4.319,-0.040,-0.032,-0.045,0.006,0.076,0.194,,,4048,36,197,2
2020-07-23,GRC,el,2364,608,125,1631,232,136,57,345,3,0,108,471506,134761,7091528,5353,0,4862803,62,996,3,1303,0.009,5.523,5.423,4.281,-0.024,-0.023,-0.037,0.012,0.073,0.222,0.000,,4077,29,200,3
2020-07-24,GRC,el,2400,611,173,1616,279,161,42,316,15,3,132,2493256,85698,5558834,165808,13252,4761515,35,1025,14,1326,-0.031,5.467,5.379,4.322,-0.028,-0.013,-0.040,0.001,0.072,0.033,0.074,,4110,33,201,1
2020-07-25,GRC,el,2500,525,136,1839,249,144,55,295,7,1,86,491163,139519,4077565,4440,146,3204623,29,1154,22,1295,-0.082,5.381,5.367,4.347,-0.035,-0.023,-0.038,0.010,0.072,0.221,0.032,,4135,25,201,0
2020-07-26,GRC,el,2339,556,140,1643,206,133,44,289,0,0,86,2104172,176779,4469873,0,0,3463452,31,1068,19,1221,-0.062,5.439,5.357,4.298,-0.037,-0.036,-0.040,0.006,0.069,0.078,,,4166,31,201,0
2020-07-27,GRC,el,2664,676,155,1833,382,153,42,363,12,1,132,648066,193797,5511264,83840,6688,3937357,46,1057,50,1511,0.033,5.531,5.454,4.285,-0.048,-0.042,-0.040,0.002,0.071,0.230,0.074,,4193,27,202,1
2020-07-28,GRC,el,2702,656,144,1902,391,157,78,326,6,0,114,1438513,175973,4400061,30500,0,3235627,35,1241,28,1398,-0.019,5.476,5.400,4.256,-0.020,-0.032,-0.038,0.006,0.069,0.109,0.000,,4227,34,202,0
2020-07-29,GRC,el,2862,720,148,1994,649,159,62,331,4,1,140,511191,151970,4732821,14339,20760,3643560,59,1216,31,1556,-0.004,5.505,5.410,4.294,-0.037,-0.025,-0.039,-0.002,0.071,0.229,0.591,,4279,52,203,1
2020-07-30,GRC,el,2932,724,168,2040,529,140,61,397,8,0,169,2185407,180785,5692426,28498,0,3973458,57,1291,45,1539,-0.060,5.436,5.402,4.272,-0.045,-0.027,-0.043,0.002,0.074,0.076,0.000,,4336,57,203,0
2020-07-31,GRC,el,3025,742,177,2106,516,196,35,413,3,2,172,747451,88070,8643061,4314,3595,6308926,43,1308,36,1638,0.002,5.479,5.396,4.284,-0.030,-0.016,-0.038,0.011,0.074,0.105,0.455,,4401,65,203,0
2020-08-01,GRC,el,3166,755,242,2169,713,127,59,434,3,1,163,2222049,203454,6449416,22685,2528,5094777,56,1381,49,1680,0.019,5.569,5.441,4.301,-0.036,-0.037,-0.040,0.002,0.072,0.084,0.100,,4477,76,206,3
2020-08-02,GRC,el,2992,670,197,2125,533,118,53,325,4,5,134,426053,137849,7634691,3942,22337,6651043,37,1266,15,1674,-0.014,5.536,5.405,4.329,-0.028,-0.022,-0.039,0.004,0.069,0.244,0.850,,4587,110,206,0
2020-08-03,GRC,el,2804,743,183,1878,543,127,48,427,3,1,168,406953,160743,7333841,10408,93,6354914,44,1167,40,1553,-0.013,5.478,5.392,4.299,-0.036,-0.020,-0.040,-0.003,0.072,0.283,0.009,,4662,75,208,2
