datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,NZL,"mi,en",570,132,23,415,501,86,21,169,66,92,13,73,0,0,11,5,5,80,20,150,53,14,1,0,491010,38368,3149676,478358,37925,2892462,24,224,2,320,-0.0150,5.2819,5.2373,4.2269,-0.0346,-0.0490,-0.0477,-0.0101,0.0811,0.0725,0.0735,0.2090,0.0000,0.2059,-0.0004,0,0,0,0
2020-01-23,NZL,"mi,en",1154,272,43,839,919,164,54,214,66,141,17,147,0,1,25,21,7,140,49,186,114,36,5,2,2045688,85067,4596577,2028094,82151,4520266,47,457,4,646,-0.0550,5.4068,5.2949,4.3790,-0.0402,-0.0456,-0.0411,0.0020,0.0749,0.0399,0.0389,0.2400,0.2857,0.2420,-0.0015,0,0,0,0
2020-01-24,NZL,"mi,en",2064,414,191,1459,1509,257,82,450,121,307,21,236,0,3,29,27,23,203,73,303,192,56,10,2,1619352,252321,4611267,1559051,249965,4271654,33,776,9,1246,-0.0397,5.4404,5.2765,4.3434,-0.0521,0.0060,-0.0373,-0.0030,0.0724,0.1348,0.1382,0.2258,0.1667,0.2231,-0.0020,0,0,0,0
2020-01-25,NZL,"mi,en",3358,591,187,2580,2498,334,122,501,157,318,17,317,0,3,63,30,26,270,99,378,249,75,12,24,1273805,337269,6086979,1177999,284792,5777520,45,1242,6,2065,-0.1356,5.3004,5.2531,4.2919,-0.0422,-0.0345,-0.0334,0.0083,0.0656,0.2093,0.1947,0.2315,0.6667,0.2750,,0,0,0,0
2020-01-26,NZL,"mi,en",3540,719,163,2658,2935,328,124,632,181,379,16,312,0,6,57,36,25,290,95,568,232,85,18,11,1180263,382856,4754005,1149308,340424,4678331,39,1381,30,2090,-0.1358,5.2306,5.2023,4.2904,-0.0363,-0.0415,-0.0448,-0.0023,0.0713,0.2449,0.2285,0.2681,0.3793,0.2775,,0,0,0,0
2020-01-27,NZL,"mi,en",2848,721,155,1972,2380,430,105,610,176,395,24,406,1,1,52,36,15,388,94,549,299,74,17,1,2302427,254463,8220743,2261489,224214,8015089,73,1039,32,1704,-0.1909,5.2321,5.2571,4.3267,-0.0412,-0.0490,-0.0389,0.0112,0.0658,0.0995,0.0902,0.1984,0.0556,0.1918,-0.0117,0,0,0,0
2020-01-28,NZL,"mi,en",2502,719,117,1666,2097,293,100,528,152,340,19,274,2,2,66,17,13,258,96,478,178,78,12,2,1272429,281268,7829506,1224092,279936,7690717,77,1005,21,1399,-0.1022,5.2916,5.3128,4.2487,-0.0427,-0.0405,-0.0398,0.0066,0.0696,0.1810,0.1861,0.3047,0.1429,0.2963,0.0039,0,0,0,0
2020-01-29,NZL,"mi,en",2771,728,195,1848,2249,223,83,283,105,152,15,208,2,1,47,11,22,172,71,233,128,56,13,0,1352810,397921,6074401,1300465,394095,5674532,69,1054,25,1623,-0.1027,5.2020,5.2000,4.3167,-0.0504,-0.0444,-0.0413,0.0011,0.0713,0.2273,0.2326,0.3043,0.0000,0.2843,0.0009,0,0,0,0
2020-01-30,NZL,"mi,en",3848,1011,176,2661,3151,233,103,457,183,204,12,221,9,3,59,20,12,185,85,361,124,75,14,0,932209,279588,9405766,874279,253623,8357104,108,1605,32,2103,-0.1190,5.2021,5.1976,4.3051,-0.0393,-0.0392,-0.0409,0.0074,0.0704,0.2307,0.2249,0.3769,0.0000,0.3521,-0.0028,0,0,0,0
2020-01-31,NZL,"mi,en",3463,820,194,2449,2834,251,77,371,148,170,17,234,5,4,38,12,18,222,60,309,143,49,3,6,1301665,187919,6353099,1210647,165758,5864856,47,1492,36,1888,-0.2072,5.1296,5.2063,4.3119,-0.0464,-0.0299,-0.0463,-0.0193,0.0736,0.1262,0.1204,0.2552,0.6667,0.2736,0.0044,0,0,0,0
