date;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;reliabile_num_local;reliabile_num_foreign;unreliabile_num_local;unreliabile_num_foreign;reliabile_fol_local;reliabile_fol_foreign;unreliabile_fol_local;unreliabile_fol_foreign;local_languages;iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close
2020-01-22;762.0;107.0;591.0;447.0;296.0;4.0;15.0;;5963630.0;977945.0;1195155.0;44196.0;3746334.0;;-0.0049900000000000075;0.06279018898549325;5.473052799197331;5.249013111020923;4.276410240800866;0.09389557220055034;0.0570648296301798;0.040810352570926106;-0.0004241186440677967;0.0008032033898305085;-0.018748008757062142;-0.0008386355932203392;0.08654242556497176;0.0012418158300322676;0.0008032033898305086;0.0035844452178055227;0.0008386355932203392;0.002868188982350529;49.0;109.0;111.0;655700.0;250518.0;789888.0;28.0;21.0;107.0;2.0;626276.0;29424.0;249176.0;1342.0;['es'];CUB;;;;;;;
2020-01-23;896.0;135.0;637.0;534.0;341.0;3.0;18.0;;7162583.0;1492923.0;1206010.0;20115.0;4443535.0;;-0.1105462962962963;0.04982501181533855;5.384619317464149;5.236245169102928;4.3831797790332265;0.08188755896637961;0.0514469486749305;0.04646716002811658;0.0;0.0;-0.02973005454545453;-0.0009364454545454543;0.08626298130203132;0.0;0.0;0.003999792933459301;0.0009364454545454547;0.002329870237421175;64.0;112.0;121.0;1080995.0;287611.0;1290432.0;27.0;37.0;91.0;21.0;84809.0;996186.0;230761.0;56850.0;['es'];CUB;;;;;;;
2020-01-24;1425.0;237.0;946.0;827.0;565.0;12.0;21.0;;10036336.0;2069058.0;2261186.0;103628.0;5602464.0;;0.09572588235294123;0.043819042386548414;5.804355777586446;5.536645715242402;4.386051674997812;0.07266825622151744;0.04345220220935635;0.035851697912112616;-0.00402546875;-0.00032786011904761906;-0.018342537202380948;0.0006145014880952378;0.05793995378755669;0.0014689754270894339;0.0014780941529057314;0.003180042284659997;0.001093812838045983;0.0039301804324443105;81.0;139.0;162.0;1354234.0;826108.0;1408892.0;35.0;46.0;127.0;12.0;1238222.0;116012.0;492216.0;333892.0;['es'];CUB;;;;;;;
2020-01-25;1606.0;329.0;940.0;974.0;606.0;6.0;20.0;;9791541.0;2423292.0;1984125.0;51814.0;5332310.0;;-0.12419957627118647;0.03823608620079359;5.409324824619559;5.304102020164659;4.280653225328098;0.05472863691355085;0.03832678751881399;0.03274745059088638;-0.0019182024539877301;-0.0007480552147239263;-0.014279996932515337;-0.0006100107361963195;0.0525596163346878;0.0008642724154374036;0.0007914365523203191;0.0028023850326311514;0.0013166814618802614;0.0037727191094597797;68.0;110.0;137.0;1622183.0;319336.0;1583921.0;25.0;43.0;97.0;13.0;1214151.0;408032.0;264316.0;55020.0;['es'];CUB;;;;;;;
2020-01-26;1440.0;435.0;768.0;898.0;520.0;3.0;19.0;;9651842.0;2286179.0;1280863.0;31699.0;6053101.0;;-0.17560514705882382;0.03156233436597168;5.140387550287288;5.129446116672682;4.320973819920437;0.04737553806770392;0.03352531421118685;0.03046579108607145;-0.0013829851994851994;-0.0020491702702702705;-0.024874190270270283;-0.00010279909909909911;0.06400361296290802;0.0006429725485321399;0.0007776412994313456;0.002406864645604289;0.0006685643724397808;0.002886378933063658;55.0;77.0;134.0;1295338.0;934147.0;1213186.0;16.0;39.0;58.0;19.0;614353.0;680985.0;287478.0;646669.0;['es'];CUB;;;;;;;
2020-01-27;1688.0;351.0;1163.0;1023.0;636.0;1.0;28.0;;11572407.0;2306170.0;2613804.0;12497.0;6639936.0;;-0.20422509505703434;0.03566464739631085;5.163356501486189;5.203016052957854;4.478601695294404;0.046206839530002035;0.037145540596944485;0.03142674274170438;-0.00023301881720430107;-0.0053989274193548395;-0.012584180824372777;0.0038687652329749095;0.05550131712546723;0.000388222159962973;0.0012152712629147615;0.00288588550710869;0.0007957242676813805;0.003785734760877407;69.0;78.0;186.0;1397433.0;742534.0;1736522.0;18.0;51.0;68.0;10.0;318485.0;1078948.0;733960.0;8574.0;['es'];CUB;;;;;;;
2020-01-28;1733.0;252.0;1204.0;1063.0;633.0;6.0;31.0;;12527558.0;2337008.0;2182423.0;67945.0;7940182.0;;-0.1248336898395722;0.0416090572462801;5.267856597070142;5.309784676937004;4.275846561303733;0.060295984148521185;0.04138169223374727;0.03531299111031143;-0.007649503937007873;-0.006130587926509185;-0.015778010733033362;0.0010749322834645667;0.04679118491751032;0.0018524567372026808;0.0015081416283280785;0.003448692793387385;0.0015012591977736519;0.004265164786305943;59.0;85.0;205.0;3382154.0;1400442.0;1400321.0;33.0;26.0;61.0;24.0;1848594.0;1533560.0;427933.0;972509.0;['es'];CUB;;;;;;;
2020-01-29;1934.0;316.0;1301.0;1196.0;718.0;8.0;12.0;;8367066.0;2962846.0;2329561.0;821177.0;2253482.0;;-0.09884136363636364;0.035567642790162904;5.311773509263642;5.212219739690134;4.388926575860788;0.05989545804172065;0.04443143635833773;0.035701859589899416;-0.011135060367454071;-0.003119574803149606;-0.02418164885639297;0.00030444573490813617;0.06090291891326086;0.002396889125986412;0.0011941578274354515;0.002950817156209077;0.0009129023197259457;0.0034297319741421976;30.0;71.0;157.0;60830.0;243851.0;960475.0;10.0;20.0;60.0;11.0;15136.0;45694.0;195961.0;47890.0;['es'];CUB;;;;;;;
2020-01-30;2217.0;513.0;1314.0;1304.0;885.0;7.0;21.0;;9893722.0;3128316.0;2587598.0;52727.0;4125081.0;;-0.03348949999999997;0.027145786291482375;5.244843984257725;5.257803350138932;4.248275283117599;0.03894578998155528;0.029933227960311164;0.02479049745744287;-0.0013802166666666664;-0.0012490188271604935;-0.029811733289241544;0.0015051441666666665;0.06715869230171366;0.0006507866371680891;0.0005502269258400393;0.002219199621076565;0.0007958717695902072;0.002266327403849038;74.0;101.0;184.0;486455.0;230892.0;719190.0;38.0;36.0;72.0;29.0;366329.0;120126.0;203544.0;27348.0;['es'];CUB;;;;;;;
2020-01-31;2659.0;485.0;1841.0;1615.0;1024.0;3.0;17.0;;10537721.0;3427404.0;3731516.0;20115.0;3358686.0;;-0.08290467532467531;0.029342852565766724;5.161887240521014;5.218253207481286;4.281108131188172;0.047246586575873994;0.03264034531528092;0.02560214680670045;-0.0020520157181571816;-0.002258612691960252;-0.021277369805781387;-0.00015229336043360496;0.05904456907709501;0.0006668277499817613;0.0006955837121474523;0.002182378067168992;0.0010694350375874623;0.002729693275452806;52.0;104.0;206.0;726008.0;346886.0;1761173.0;27.0;25.0;79.0;25.0;343243.0;382765.0;288374.0;58512.0;['es'];CUB;;;;;;;
