datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-06-24,SLE,en,226,204,9,2,12,9,1,8,231111,91068,59097,231111,45534,58294,2,33,1,190,-0.027,5.443,5.420,4.247,-0.038,-0.008,-0.047,-0.012,0.080,0.283,0.165,,1347.000,7.000,55.000,0.000
2020-06-25,SLE,en,310,293,18,4,13,17,4,8,471894,136636,95211,471871,136636,94137,3,44,4,259,0.022,5.449,5.396,4.208,-0.075,-0.026,-0.049,-0.019,0.076,0.225,0.225,,1354.000,7.000,56.000,1.000
2020-06-26,SLE,en,216,197,11,6,15,11,6,13,232181,161108,189476,232181,161108,188764,2,138,3,73,-0.077,5.377,5.334,4.217,-0.030,-0.018,-0.047,0.003,0.078,0.410,0.410,,1381.000,27.000,56.000,0.000
2020-06-27,SLE,en,286,263,11,4,14,11,3,12,229921,136656,275993,229921,136602,274564,0,187,2,97,-0.100,5.477,5.439,4.241,-0.033,-0.005,-0.043,0.009,0.073,0.373,0.373,,1394.000,13.000,59.000,3.000
2020-06-28,SLE,en,251,227,13,3,6,11,2,3,278856,47135,139717,276152,46981,136595,2,178,3,68,-0.024,5.465,5.408,4.197,0.001,-0.019,-0.052,-0.006,0.079,0.145,0.145,,1410.000,16.000,59.000,0.000
2020-06-29,SLE,en,275,224,17,3,13,15,3,10,322968,103352,256641,321536,103352,256151,2,163,1,109,0.040,5.595,5.452,4.221,-0.037,-0.027,-0.048,-0.027,0.080,0.242,0.243,,1427.000,17.000,60.000,1.000
2020-06-30,SLE,en,278,248,9,4,8,8,4,6,231263,47730,59272,231043,47730,13655,2,95,2,179,-0.077,5.360,5.396,4.246,-0.045,-0.013,-0.045,0.003,0.075,0.171,0.171,,1450.000,23.000,60.000,0.000
2020-07-01,SLE,en,248,203,9,2,14,8,2,11,189713,13773,167532,189678,13773,148011,3,92,0,153,0.030,5.520,5.496,4.168,-0.058,0.032,-0.050,-0.011,0.078,0.068,0.068,,1462.000,12.000,60.000,0.000
2020-07-02,SLE,en,240,216,10,2,7,9,2,7,274089,91000,48076,273585,91000,48076,3,66,1,170,0.045,5.516,5.466,4.278,-0.045,-0.011,-0.047,-0.002,0.077,0.249,0.250,,1498.000,36.000,60.000,0.000
2020-07-03,SLE,en,185,156,11,5,9,9,5,7,49143,1697,57834,47263,1697,56945,1,64,2,118,0.009,5.585,5.464,4.278,-0.021,-0.004,-0.044,-0.005,0.073,0.033,0.035,,1518.000,20.000,60.000,0.000
2020-07-04,SLE,en,192,158,10,0,9,9,0,6,319099,0,49437,319045,0,47556,0,67,1,124,0.035,5.578,5.498,4.305,-0.041,-0.024,-0.047,-0.014,0.077,0.000,0.000,,1524.000,6.000,62.000,2.000
2020-07-05,SLE,en,175,158,6,2,11,6,1,10,183028,12414,154109,183028,12360,153457,0,76,1,97,-0.077,5.539,5.488,4.271,-0.016,-0.035,-0.052,-0.018,0.077,0.064,0.063,,1533.000,9.000,62.000,0.000
2020-07-06,SLE,en,222,204,11,4,8,10,4,5,320477,181944,49524,320357,181944,48618,3,145,2,72,-0.051,5.405,5.385,4.311,-0.015,0.002,-0.046,0.015,0.076,0.362,0.362,,1542.000,9.000,62.000,0.000
2020-07-07,SLE,en,239,197,11,1,15,10,1,9,323318,2947,246578,277841,2947,229035,0,161,0,78,0.006,5.523,5.415,4.244,-0.040,-0.022,-0.050,0.009,0.078,0.009,0.010,,1542.000,0.000,62.000,0.000
2020-07-08,SLE,en,307,273,12,5,22,12,4,10,417162,111694,243371,417162,110918,237725,1,68,1,237,-0.015,5.562,5.489,4.180,-0.032,-0.011,-0.047,0.011,0.075,0.211,0.210,,1572.000,30.000,63.000,1.000
2020-07-09,SLE,en,291,259,7,5,10,6,4,7,49741,59754,146965,49730,58078,145212,2,55,5,229,-0.010,5.470,5.441,4.239,-0.040,-0.023,-0.053,-0.028,0.081,0.546,0.539,,1584.000,12.000,63.000,0.000
2020-07-10,SLE,en,303,264,17,4,16,14,4,14,505642,136391,367270,505045,136391,366902,1,75,6,221,0.010,5.417,5.466,4.191,-0.046,-0.043,-0.048,0.001,0.073,0.212,0.213,,1598.000,14.000,63.000,0.000
2020-07-11,SLE,en,249,230,8,5,8,6,5,6,92850,148898,102915,91652,148898,101930,2,141,0,106,0.128,5.660,5.336,4.327,-0.042,-0.033,-0.019,0.024,0.056,0.616,0.619,,1613.000,15.000,63.000,0.000
2020-07-12,SLE,en,229,196,9,5,11,8,3,9,273063,100093,199457,273009,98585,198951,2,170,0,57,-0.008,5.472,5.362,4.297,-0.050,-0.038,-0.043,-0.009,0.074,0.268,0.265,,1618.000,5.000,63.000,0.000
2020-07-13,SLE,en,243,170,8,2,3,6,1,0,117398,45549,7704,103862,45403,0,4,69,0,170,-0.067,5.374,5.372,4.235,-0.033,-0.052,-0.041,0.004,0.074,0.280,0.304,,1635.000,17.000,63.000,0.000
2020-07-14,SLE,en,250,199,9,3,8,8,3,6,167764,90981,92907,167700,90981,91916,4,76,2,168,-0.088,5.439,5.425,4.219,-0.057,-0.042,-0.043,0.004,0.075,0.352,0.352,,1642.000,7.000,63.000,0.000
2020-07-15,SLE,en,244,206,6,2,21,4,2,17,145522,53140,138848,136240,53140,135509,2,138,2,102,0.051,5.492,5.415,4.232,-0.023,-0.034,-0.049,-0.007,0.075,0.267,0.281,,1651.000,9.000,64.000,1.000
2020-07-16,SLE,en,154,124,5,4,11,5,4,6,137200,25762,94416,137200,25762,93121,3,85,0,66,-0.005,5.475,5.427,4.202,0.011,-0.031,-0.036,0.013,0.068,0.158,0.158,,1668.000,17.000,64.000,0.000
2020-07-17,SLE,en,189,129,6,1,11,5,1,6,50708,17,101860,50673,17,96274,4,86,0,99,-0.072,5.498,5.417,4.213,-0.044,0.015,-0.046,0.000,0.078,0.000,0.000,,1678.000,10.000,64.000,0.000
2020-07-18,SLE,en,225,194,17,1,10,15,1,7,439190,149,71441,439059,149,64359,2,106,0,117,-0.085,5.416,5.366,4.254,-0.047,-0.038,-0.047,0.008,0.077,0.000,0.000,,1688.000,10.000,65.000,1.000
2020-07-19,SLE,en,252,206,10,2,7,9,2,6,149838,53226,50789,149745,53226,49112,3,64,0,185,-0.078,5.389,5.368,4.260,-0.027,-0.018,-0.050,-0.006,0.073,0.262,0.262,,1701.000,13.000,65.000,0.000
2020-07-20,SLE,en,265,213,11,1,10,9,1,8,190605,45356,187581,190167,45356,187137,10,112,0,143,-0.017,5.474,5.388,4.271,-0.008,-0.052,-0.044,0.006,0.074,0.192,0.193,,1711.000,10.000,65.000,0.000
2020-07-21,SLE,en,206,165,5,1,9,5,1,7,138363,45341,66212,138363,45341,65836,0,75,0,131,0.006,5.462,5.436,4.237,-0.021,-0.025,-0.038,0.003,0.073,0.247,0.247,,1711.000,0.000,66.000,1.000
2020-07-22,SLE,en,204,164,11,4,11,10,4,8,288477,59929,54461,288132,59929,52719,1,54,2,147,0.018,5.498,5.406,4.219,-0.020,-0.053,-0.045,0.013,0.074,0.172,0.172,,1727.000,16.000,66.000,0.000
2020-07-23,SLE,en,213,177,12,7,15,11,5,12,380593,74215,166634,375455,73938,165939,0,122,0,91,-0.088,5.393,5.350,4.288,-0.006,-0.001,-0.044,-0.004,0.077,0.163,0.165,,1731.000,4.000,66.000,0.000
2020-07-24,SLE,en,229,190,13,6,12,12,5,11,424193,100197,238254,416289,98992,238245,1,53,1,174,-0.078,5.443,5.407,4.223,-0.030,-0.027,-0.047,0.008,0.078,0.191,0.192,,1752.000,21.000,66.000,0.000
2020-07-25,SLE,en,189,158,7,2,10,6,1,8,122496,15814,79221,114589,7907,70807,1,49,1,138,-0.031,5.613,5.528,4.282,-0.014,0.025,-0.042,0.020,0.073,0.114,0.065,,1752.000,0.000,66.000,0.000
2020-07-26,SLE,en,152,128,3,2,5,3,2,4,90840,7954,62832,90840,7954,61652,4,35,0,113,-0.110,5.409,5.314,4.274,-0.003,0.018,-0.049,-0.018,0.076,0.081,0.081,,1768.000,16.000,66.000,0.000
2020-07-27,SLE,en,231,198,6,1,9,5,0,9,139512,94,35375,136385,0,35375,5,71,1,154,0.071,5.554,5.495,4.230,-0.014,-0.034,-0.047,-0.004,0.075,0.001,0.000,,1783.000,15.000,66.000,0.000
2020-07-28,SLE,en,273,244,13,11,5,13,10,3,240558,140689,9090,240558,132730,8187,1,68,0,204,-0.067,5.451,5.393,4.286,-0.041,-0.029,-0.029,0.008,0.072,0.369,0.356,,1783.000,0.000,66.000,0.000
2020-07-29,SLE,en,240,202,8,7,5,8,6,4,230021,77147,8995,230021,76705,8573,5,110,1,124,-0.040,5.509,5.455,4.259,-0.017,-0.032,-0.035,0.015,0.075,0.251,0.250,,1786.000,3.000,66.000,0.000
2020-07-30,SLE,en,192,155,7,3,10,4,3,6,63882,53728,192146,17356,53728,189986,8,80,2,102,-0.118,5.390,5.345,4.279,-0.043,-0.036,-0.044,-0.003,0.076,0.457,0.756,,1803.000,17.000,67.000,1.000
