datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,HTI,"fr,ht",279,50,3,226,129,16,5,32,0.2381,10,22,1,15,0,0,4,1,0,4,2,17,12,4,0,0,62115,2484,61890,15188,1094,35207,0,95,2,182,0.2584,5.4691,5.3782,4.1668,-0.0005,,-0.0352,0.0333,0.0837,0.0385,0.0672,0.2500,,0.2500,,,,,,,,,,,,,,,
2020-01-23,HTI,"fr,ht",646,106,12,528,364,57,25,97,0.3049,30,64,1,56,0,0,17,7,1,29,10,65,41,21,1,0,717161,449440,1015538,398305,11815,450192,17,238,0,391,0.1135,5.7254,5.5121,4.4502,-0.0268,-0.0272,-0.0311,-0.0130,0.0758,0.3853,0.0288,0.3387,0.0000,0.3333,,,,,,,,,,,,,,,
2020-01-24,HTI,"fr,ht",1621,346,30,1245,1027,127,25,194,0.1645,91,94,3,124,0,0,19,6,0,75,8,138,98,18,0,3,689146,92368,2051688,574585,32588,1829765,8,679,1,933,0.1962,6.0861,5.6513,4.4810,-0.0511,-0.0034,-0.0240,-0.0057,0.0700,0.1182,0.0537,0.1552,1.0000,0.1765,,,,,,,,,,,,,,,
2020-01-25,HTI,"fr,ht",2598,424,32,2142,1696,217,38,254,0.1490,100,129,0,217,0,3,12,20,3,171,15,183,190,30,2,0,804049,53373,2280344,542268,18622,1886530,5,1004,2,1587,-0.0414,5.4355,5.3076,4.3201,-0.0029,-0.0506,-0.0266,0.0010,0.0594,0.0622,0.0332,0.1364,0.0000,0.1351,,,,,,,,,,,,,,,
2020-01-26,HTI,"fr,ht",1975,325,35,1615,1010,114,19,224,0.1429,87,120,2,112,1,1,9,6,2,68,5,132,102,12,0,0,503009,434630,2960964,234722,5144,2637212,7,778,2,1188,-0.1123,5.2788,5.2078,4.2815,-0.0178,-0.0527,-0.0403,0.0076,0.0697,0.4635,0.0214,0.1053,,0.1053,,,,,,,,,,,,,,,
2020-01-27,HTI,"fr,ht",1353,256,31,1066,592,75,39,160,0.3421,54,93,1,74,0,0,33,4,2,16,8,94,66,33,0,0,455614,218477,2450907,209108,18636,2359029,4,553,1,795,-0.1945,5.1263,5.1437,4.4441,-0.0518,-0.0504,-0.0339,0.0182,0.0617,0.3241,0.0818,0.3333,,0.3333,,,,,,,,,,,,,,,
2020-01-28,HTI,"fr,ht",1202,293,47,862,572,73,55,175,0.4297,54,103,6,67,1,0,45,9,0,26,15,110,52,39,1,1,735574,155133,1778339,519430,32091,1588499,12,440,0,750,-0.1333,5.2075,5.2876,4.2220,-0.0426,-0.0461,-0.0115,0.0152,0.0542,0.1742,0.0582,0.4286,0.5000,0.4301,,,,,,,,,,,,,,,
2020-01-29,HTI,"fr,ht",1245,298,44,903,563,48,21,124,0.3043,47,63,1,47,0,2,16,2,1,26,7,86,30,14,2,0,592607,424148,433729,478838,5145,372176,6,535,3,701,-0.0530,5.3189,5.2127,4.3467,-0.0580,-0.0490,-0.0341,0.0052,0.0674,0.4172,0.0106,0.3182,0.0000,0.3043,,,,,,,,,,,,,,,
2020-01-30,HTI,"fr,ht",2175,551,48,1576,785,77,42,282,0.3529,84,121,0,77,2,4,30,4,2,32,13,131,47,23,1,1,563781,84046,2202692,371030,19044,1982951,11,999,4,1161,-0.0089,5.3121,5.2675,4.1976,-0.0399,-0.0388,-0.0365,0.0168,0.0644,0.1297,0.0488,0.3286,0.5000,0.3333,,,,,,,,,,,,,,,
2020-01-31,HTI,"fr,ht",1546,338,41,1167,568,46,27,108,0.3699,30,51,0,46,0,2,17,4,4,12,6,73,32,19,0,0,509734,477679,2727742,137475,14217,2666896,9,630,1,906,-0.1304,5.0958,5.1741,4.3428,-0.0423,-0.0493,-0.0355,-0.0028,0.0662,0.4838,0.0937,0.3725,,0.3725,,,,,,,,,,,,,,,
2020-02-01,HTI,"fr,ht",1111,279,66,766,573,35,16,113,0.3137,50,49,1,34,1,0,7,3,5,10,1,62,20,12,1,0,181040,33773,1819551,129954,547,1306238,13,406,3,689,-0.0840,5.1051,5.1952,4.3551,-0.0372,-0.0383,-0.0389,-0.0094,0.0714,0.1572,0.0042,0.3750,0.0000,0.3636,,,,,,,,,,,,,,,
2020-02-02,HTI,"fr,ht",1018,230,32,756,466,27,16,79,0.3721,22,50,0,27,0,4,10,2,0,9,3,53,22,11,0,2,165776,134125,601781,35018,1727,487464,4,427,0,587,-0.0755,5.2441,5.2518,4.2492,-0.0298,-0.0427,-0.0459,0.0153,0.0722,0.4472,0.0470,0.3333,1.0000,0.3714,,,,,,,,,,,,,,,
2020-02-03,HTI,"fr,ht",827,180,18,629,451,43,7,86,0.1400,27,36,1,42,0,0,6,0,1,24,2,57,32,5,0,0,596617,11331,2600171,574868,6085,2092669,10,354,6,457,-0.1366,5.1365,5.1639,4.3469,-0.0283,-0.0268,-0.0384,-0.0030,0.0729,0.0186,0.0105,0.1351,,0.1351,,,,,,,,,,,,,,,
2020-02-04,HTI,"fr,ht",688,193,22,473,357,25,11,80,0.3056,18,55,0,25,0,0,10,1,0,14,1,47,13,8,0,0,275650,9737,165167,215521,1507,131441,2,305,0,381,-0.1161,5.2232,5.2031,4.3054,0.0102,0.0015,-0.0371,0.0053,0.0775,0.0341,0.0069,0.3810,,0.3810,,,,,,,,,,,,,,,
2020-02-05,HTI,"fr,ht",719,179,39,501,399,27,11,182,0.2895,131,48,1,26,0,0,7,3,1,9,3,124,19,8,1,0,94413,100261,1764249,46967,96088,1422749,3,297,4,415,-0.0444,5.3483,5.3467,4.3256,0.0003,0.0142,-0.0430,-0.0040,0.0772,0.5150,0.6717,0.2963,0.0000,0.2857,,,,,,,,,,,,,,,
2020-02-06,HTI,"fr,ht",760,170,27,563,413,44,6,148,0.1200,94,51,0,44,0,0,5,1,0,13,1,108,32,4,0,0,198207,411160,1236354,160416,572,1181342,5,278,1,476,-0.2356,5.1165,5.1913,4.3336,-0.0382,-0.0481,-0.0416,0.0011,0.0747,0.6747,0.0036,0.1111,,0.1111,,,,,,,,,,,,,,,
2020-02-07,HTI,"fr,ht",887,261,37,589,459,112,16,152,0.1250,40,88,2,110,0,0,14,2,0,25,7,106,97,9,1,1,433427,61211,3650217,309683,15410,3551469,2,362,3,520,-0.0913,5.2863,5.2449,4.2617,-0.0453,0.0480,-0.0461,0.0096,0.0755,0.1237,0.0474,0.0849,0.5000,0.0926,,,,,,,,,,,,,,,
