datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,CZE,cs,138,33,2,103,8,15,10,23,7,12,2,13,0,0,5,3,2,0,1,6,11,5,0,0,30204,22283,312444,0,244,254901,2,64,0,72,0.0279,5.2797,5.2243,4.1577,,,-0.0480,,0.0858,0.4245,1.0000,0.3125,,0.3125,,0,0,0,0
2020-01-23,CZE,cs,260,48,6,206,22,33,15,41,16,24,2,31,0,4,4,6,1,0,0,9,22,12,2,0,130757,16660,397755,0,0,357350,3,109,0,148,0.0126,5.5324,5.3492,4.4477,0.0004,-0.0474,-0.0429,-0.0134,0.0812,0.1130,,0.3529,0.0000,0.3333,,0,0,0,0
2020-01-24,CZE,cs,678,134,23,521,80,89,24,65,26,34,5,84,0,1,14,6,3,12,0,6,60,15,3,1,179052,44222,89095,36064,0,5479,1,304,1,372,0.0471,5.6168,5.4263,4.3908,-0.0624,-0.0402,-0.0325,-0.0276,0.0760,0.1981,0.0000,0.2000,0.2500,0.2025,,0,0,0,0
2020-01-25,CZE,cs,964,168,31,765,119,88,17,85,24,58,2,86,0,2,10,4,1,16,1,17,60,13,2,1,99903,19567,169646,15395,414,47298,3,429,1,531,-0.1248,5.3399,5.2298,4.2852,-0.0385,-0.0420,-0.0353,0.0030,0.0666,0.1638,0.0262,0.1781,0.3333,0.1842,,0,0,0,0
2020-01-26,CZE,cs,1051,169,42,840,153,84,32,125,25,85,5,79,0,1,11,8,12,16,4,26,60,26,2,0,96732,34698,778388,16639,2399,65023,5,422,2,622,-0.1489,5.2998,5.2117,4.2669,-0.0429,-0.0400,-0.0408,0.0122,0.0658,0.2640,0.1260,0.3023,0.0000,0.2955,,0,0,0,0
2020-01-27,CZE,cs,914,218,65,631,202,71,36,175,51,107,5,66,0,0,13,12,11,14,4,65,49,15,6,13,170022,42302,636918,8900,4164,308309,3,361,4,546,-0.0624,5.2692,5.2330,4.3529,-0.0363,-0.0553,-0.0369,0.0130,0.0654,0.1992,0.3187,0.2344,0.6842,0.3373,,0,0,0,0
2020-01-28,CZE,cs,780,221,55,504,143,66,19,132,55,72,10,56,3,0,10,6,0,11,0,39,44,14,1,0,636142,46748,989493,3953,0,73795,14,257,6,503,-0.1065,5.2682,5.2815,4.2901,-0.0511,-0.0445,-0.0332,-0.0006,0.0638,0.0685,0.0000,0.2414,0.0000,0.2373,,0,0,0,0
2020-01-29,CZE,cs,713,180,25,508,75,35,22,43,14,21,0,35,0,2,9,4,7,3,1,4,20,12,3,1,76254,464939,57820,9343,4566,4354,7,256,3,447,-0.1219,5.2458,5.2119,4.3101,-0.0584,-0.0543,-0.0430,0.0008,0.0749,0.8591,0.3283,0.3750,0.2500,0.3611,,0,0,0,0
2020-01-30,CZE,cs,1085,249,30,806,93,41,19,108,40,26,2,39,0,3,14,0,2,2,0,5,18,14,1,0,50539,27112,111336,2815,0,5044,9,475,3,598,-0.0097,5.2382,5.1951,4.2494,-0.0627,-0.0603,-0.0368,0.0113,0.0655,0.3492,0.0000,0.4375,0.0000,0.4242,,0,0,0,0
2020-01-31,CZE,cs,1008,263,39,706,105,52,23,73,31,36,4,48,3,1,11,5,3,6,2,8,27,15,3,2,77856,8007,1351078,3166,1510,22965,16,485,5,502,-0.0938,5.2322,5.2915,4.2916,-0.0357,-0.0521,-0.0373,0.0033,0.0657,0.0933,0.3229,0.3571,0.4000,0.3617,,0,0,0,0
2020-02-01,CZE,cs,521,139,15,367,62,21,7,62,22,38,0,21,0,1,2,1,3,2,2,2,14,3,0,1,32284,9296,673194,576,1904,1812,11,199,0,311,-0.1341,5.1904,5.2021,4.3261,-0.0491,-0.0544,-0.0490,-0.0303,0.0700,0.2236,0.7677,0.1765,1.0000,0.2222,,0,0,0,0
2020-02-02,CZE,cs,567,145,22,400,106,36,7,47,13,28,0,36,0,2,1,3,1,5,0,16,13,4,1,0,57697,11187,1386616,4574,0,209657,7,208,10,342,-0.1597,5.2546,5.2643,4.2853,-0.0347,-0.0562,-0.0407,0.0067,0.0729,0.1624,0.0000,0.2353,0.0000,0.2222,,0,0,0,0
2020-02-03,CZE,cs,387,125,26,236,51,28,5,35,16,15,2,26,0,1,1,2,1,6,1,4,11,3,1,1,14913,2523,53916,3501,1877,2797,6,150,10,221,-0.0840,5.2420,5.2244,4.2964,-0.0420,0.0155,-0.0456,0.0098,0.0808,0.1447,0.3490,0.2143,0.5000,0.2500,,0,0,0,0
2020-02-04,CZE,cs,351,106,25,220,48,28,6,33,12,17,3,25,0,0,1,1,4,4,0,5,13,2,4,0,139330,24133,1387530,1578,0,3318,5,155,1,190,-0.2158,5.1188,5.1385,4.3281,-0.0510,-0.0523,-0.0393,0.0135,0.0697,0.1476,0.0000,0.1333,0.0000,0.1053,,0,0,0,0
2020-02-05,CZE,cs,339,92,14,233,39,20,5,26,8,17,0,20,0,0,2,1,2,0,0,2,10,3,0,0,30570,3542,166990,0,0,2660,4,170,0,165,-0.0566,5.2915,5.2621,4.3197,-0.0466,-0.0518,-0.0443,-0.0031,0.0755,0.1038,,0.2308,,0.2308,,0,0,0,0
2020-02-06,CZE,cs,367,100,21,246,56,21,8,29,8,20,0,21,0,0,4,1,3,4,1,5,7,3,1,0,48824,18408,664089,3355,498,2315,9,156,0,202,-0.2338,5.1389,5.1942,4.3188,-0.0443,-0.0158,-0.0444,-0.0056,0.0763,0.2738,0.1292,0.3000,0.0000,0.2727,,0,0,0,0
2020-02-07,CZE,cs,338,78,18,242,45,40,5,22,7,13,0,40,0,0,2,0,3,2,0,4,29,5,1,0,56799,9327,1242261,917,0,3679,6,171,0,161,-0.1503,5.2465,5.2327,4.3449,-0.0314,-0.0542,-0.0354,0.0016,0.0719,0.1410,0.0000,0.1471,0.0000,0.1429,,0,0,0,0
2020-02-08,CZE,cs,355,77,10,268,36,47,7,45,10,34,2,45,0,0,3,1,3,1,0,5,36,5,0,0,31091,6832,36447,66,0,3087,1,146,0,208,-0.0954,5.1201,5.1849,4.2737,-0.0314,-0.0204,-0.0424,-0.0034,0.0731,0.1802,0.0000,0.1220,,0.1220,,0,0,0,0
2020-02-09,CZE,cs,328,68,18,242,28,23,8,42,22,19,0,23,0,1,3,1,3,0,0,4,18,5,0,0,16647,3850,642665,0,0,5015,1,140,0,187,-0.1419,5.2455,5.2410,4.2776,0.0097,-0.0295,-0.0422,0.0012,0.0770,0.1878,,0.2174,,0.2174,,0,0,0,0
2020-02-10,CZE,cs,342,94,19,229,38,32,9,25,15,10,3,29,0,0,4,2,3,6,0,1,16,6,1,0,65150,21395,638461,4520,0,24,4,140,2,196,-0.0630,5.2946,5.3094,4.2836,-0.0327,-0.0229,-0.0391,0.0041,0.0740,0.2472,0.0000,0.2727,0.0000,0.2609,,0,0,0,0
2020-02-11,CZE,cs,311,100,22,189,37,29,7,27,9,17,3,26,0,1,3,0,3,4,0,2,8,4,4,0,62659,1626,637297,1972,0,1022,2,131,3,175,-0.1206,5.1476,5.1496,4.3345,-0.0226,-0.0555,-0.0354,0.0041,0.0693,0.0253,0.0000,0.3333,0.0000,0.2500,,0,0,0,0
2020-02-12,CZE,cs,277,85,15,177,35,20,8,27,6,16,1,19,0,1,5,1,1,3,0,6,7,3,0,0,12240,9722,1381780,2840,0,142786,4,105,1,167,-0.0879,5.2099,5.1002,4.2741,-0.0442,-0.0414,-0.0481,-0.0085,0.0793,0.4427,0.0000,0.3000,,0.3000,,0,0,0,0
2020-02-13,CZE,cs,360,106,23,231,63,45,9,37,14,18,1,44,0,3,2,1,3,0,0,5,21,7,0,0,89013,18140,58068,0,0,3034,1,140,3,216,-0.1651,5.3491,5.3095,4.3244,-0.0506,-0.0481,-0.0415,-0.0169,0.0709,0.1693,,0.2500,,0.2500,,0,0,0,0
2020-02-14,CZE,cs,254,79,13,162,40,24,8,29,2,24,0,24,0,2,2,2,2,3,1,12,13,5,0,0,23983,8899,68073,1075,501,11849,1,119,2,132,-0.1564,5.3358,5.3251,4.2625,-0.0514,-0.0501,-0.0509,-0.0283,0.0801,0.2706,0.3179,0.2778,,0.2778,,0,0,0,0
2020-02-15,CZE,cs,223,54,10,159,16,17,11,20,3,16,0,17,0,0,5,2,4,0,2,2,12,5,0,1,49811,20808,29566,0,1943,1837,0,108,0,115,-0.1367,5.2641,5.2357,4.3675,0.0376,0.0214,-0.0473,-0.0127,0.0778,0.2947,1.0000,0.2941,1.0000,0.3333,,0,0,0,0
2020-02-16,CZE,cs,273,54,9,210,25,55,6,13,1,11,0,55,0,0,3,1,2,0,0,0,45,4,0,0,35882,23907,12842,0,0,0,0,121,2,150,-0.1556,5.3349,5.2875,4.3659,-0.0605,-0.0562,-0.0364,-0.0034,0.0676,0.3999,,0.0816,,0.0816,,0,0,0,0
2020-02-17,CZE,cs,246,71,9,166,45,15,6,22,4,17,0,15,0,2,1,3,0,4,0,9,4,4,1,0,29017,19399,14084,1650,0,9552,5,97,0,144,-0.0549,5.3237,5.2584,4.2654,-0.0439,-0.0523,-0.0395,-0.0124,0.0781,0.4007,0.0000,0.5000,0.0000,0.4444,,0,0,0,0
2020-02-18,CZE,cs,281,71,13,197,27,18,2,33,13,18,0,18,0,0,0,1,1,1,0,7,5,2,0,0,19750,129,36850,1495,0,8206,6,118,3,154,-0.1964,5.3659,5.2876,4.3581,-0.0447,-0.0167,-0.0238,0.0225,0.0690,0.0065,0.0000,0.2857,,0.2857,,0,0,0,0
2020-02-19,CZE,cs,273,62,11,200,21,14,1,31,12,14,0,14,0,0,0,0,1,1,0,5,5,1,0,0,4107,2775,1363799,494,0,74762,3,124,1,145,-0.1822,5.3730,5.3267,4.3264,,,0.0021,0.0333,0.0537,0.4032,0.0000,0.1667,,0.1667,,0,0,0,0
2020-02-20,CZE,cs,242,63,6,173,23,19,2,28,2,23,1,18,0,0,0,0,2,1,0,7,9,2,0,0,58767,244,1513697,675,0,10623,7,92,1,142,-0.2181,5.1936,5.1584,4.3151,-0.0459,-0.0523,-0.0385,0.0114,0.0720,0.0041,0.0000,0.1818,,0.1818,,0,0,0,0
