datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-07-07,POL,pl,4712,1931,159,52,387,15,3,102,464911,88774,3652231,62574,3284,3164312,45,2005,14,2648,0.092,5.575,5.467,4.251,-0.032,-0.034,-0.040,0.016,0.073,0.160,0.050,,36155.000,205.000,1521.000,4.000
2020-07-08,POL,pl,3777,1162,163,31,456,18,1,123,229803,64596,4269752,23767,2553,3701921,46,1563,12,2156,0.040,5.474,5.404,4.286,-0.045,-0.028,-0.033,0.005,0.069,0.219,0.097,,36412.000,257.000,1528.000,7.000
2020-07-09,POL,pl,3865,1079,158,37,480,7,0,196,316084,99562,3300676,8926,0,2805635,56,1706,4,2099,0.044,5.520,5.460,4.316,-0.056,-0.047,-0.028,0.003,0.067,0.240,0.000,,36689.000,277.000,1542.000,14.000
2020-07-10,POL,pl,3139,645,132,32,361,8,3,101,875453,57899,4462770,3022,13090,3997073,33,1290,9,1807,0.025,5.436,5.420,4.312,-0.027,-0.006,-0.036,0.013,0.069,0.062,0.812,,36951.000,262.000,1551.000,9.000
2020-07-11,POL,pl,3134,689,148,45,347,18,2,112,364935,108315,7296676,100110,4560,6790861,50,1284,4,1796,0.104,5.384,5.295,4.358,-0.043,-0.030,-0.021,0.015,0.060,0.229,0.044,,37216.000,265.000,1562.000,11.000
2020-07-12,POL,pl,3093,648,146,74,317,10,2,70,1176859,84693,2636762,617897,3209,2212520,29,1345,5,1714,0.040,5.513,5.404,4.287,-0.034,-0.029,-0.029,0.013,0.065,0.067,0.005,,37521.000,305.000,1568.000,6.000
2020-07-13,POL,pl,3621,1153,147,38,308,2,0,65,268945,65303,3565501,1120,0,3161312,33,1572,7,2009,0.071,5.566,5.500,4.303,-0.040,-0.034,-0.029,0.009,0.063,0.195,0.000,,37891.000,370.000,1571.000,3.000
2020-07-14,POL,pl,3324,836,143,38,350,10,0,98,249025,65829,1799638,41852,0,1058208,55,1414,7,1848,0.070,5.562,5.495,4.219,-0.035,-0.034,-0.028,0.023,0.063,0.209,0.000,,38190.000,299.000,1576.000,5.000
2020-07-15,POL,pl,3638,906,124,34,431,3,0,123,354007,63639,3527827,6296,0,2988285,38,1584,6,2010,0.014,5.516,5.406,4.287,-0.048,-0.033,-0.038,-0.011,0.072,0.152,0.000,,38457.000,267.000,1588.000,12.000
2020-07-16,POL,pl,2846,775,106,31,315,9,4,112,190109,35689,8026932,17086,5381,7764385,58,1161,4,1623,0.004,5.451,5.404,4.312,-0.049,-0.030,-0.036,-0.008,0.070,0.158,0.240,,38780.000,323.000,1594.000,6.000
2020-07-17,POL,pl,2923,809,142,21,331,12,1,121,328907,67540,6824392,110925,4178,6274708,38,1222,16,1647,0.017,5.492,5.409,4.259,-0.033,-0.013,-0.031,0.012,0.064,0.170,0.036,,39054.000,274.000,1605.000,11.000
2020-07-18,POL,pl,2934,579,139,36,401,5,10,111,860769,57624,4293138,2595,24112,3306247,27,1161,17,1729,-0.045,5.487,5.400,4.282,-0.036,-0.009,-0.043,0.011,0.071,0.063,0.903,,39407.000,353.000,1612.000,7.000
2020-07-19,POL,pl,3079,585,144,73,324,6,34,67,935694,98121,2771685,614082,34936,2138922,22,1245,8,1804,-0.019,5.472,5.372,4.297,-0.037,0.001,-0.036,0.019,0.066,0.095,0.054,,39746.000,339.000,1618.000,6.000
2020-07-20,POL,pl,3551,754,210,29,422,12,3,106,255203,42412,4270022,16857,2424,3472706,49,1509,12,1981,0.088,5.534,5.436,4.361,-0.026,-0.007,-0.036,0.009,0.070,0.143,0.126,,40104.000,358.000,1624.000,6.000
2020-07-21,POL,pl,4127,1393,168,23,408,9,3,119,280929,46617,5852396,4216,5204,5146088,40,1790,18,2279,0.107,5.563,5.445,4.335,-0.030,-0.020,-0.040,0.001,0.074,0.142,0.552,,40383.000,279.000,1627.000,3.000
2020-07-22,POL,pl,4148,1533,187,42,437,16,0,149,274549,76511,3775436,17257,0,3190567,54,1837,17,2240,0.029,5.565,5.439,4.281,-0.041,-0.026,-0.041,0.013,0.072,0.218,0.000,,40782.000,399.000,1636.000,9.000
2020-07-23,POL,pl,3730,1342,220,44,447,5,7,152,666971,70640,4504792,348858,23108,4074264,44,1674,12,2000,0.067,5.516,5.398,4.287,-0.030,-0.023,-0.032,0.019,0.069,0.096,0.062,,41162.000,380.000,1642.000,6.000
2020-07-24,POL,pl,3586,1278,156,52,433,12,5,155,282063,113939,3452452,14022,10252,2923805,34,1454,7,2091,0.031,5.483,5.394,4.304,-0.035,-0.013,-0.035,0.012,0.069,0.288,0.422,,41580.000,418.000,1651.000,9.000
2020-07-25,POL,pl,3229,1018,175,31,387,7,4,131,274000,51176,7325605,4635,19421,6439614,27,1350,4,1848,-0.036,5.408,5.357,4.370,-0.039,-0.020,-0.034,0.016,0.070,0.157,0.807,,42038.000,458.000,1655.000,4.000
2020-07-26,POL,pl,2937,743,134,37,346,6,5,88,219087,71922,3042145,10196,24412,2429407,11,1397,7,1522,0.033,5.528,5.399,4.269,-0.029,-0.034,-0.037,0.010,0.068,0.247,0.705,,42622.000,584.000,1664.000,9.000
2020-07-27,POL,pl,3611,1110,146,26,407,11,2,169,305727,47623,2995214,16587,4390,2540510,56,1525,12,2018,0.084,5.544,5.457,4.281,-0.040,-0.031,-0.039,0.007,0.070,0.135,0.209,,43065.000,443.000,1671.000,7.000
2020-07-28,POL,pl,3590,1216,108,60,428,8,6,183,170340,137202,3543922,8272,6219,2951216,24,1448,11,2107,0.027,5.535,5.423,4.277,-0.038,-0.028,-0.039,0.012,0.069,0.446,0.429,,43402.000,337.000,1676.000,5.000
2020-07-29,POL,pl,3509,1035,123,58,406,8,3,183,398480,166863,3829976,9528,6043,3322688,46,1440,6,2017,0.036,5.535,5.433,4.268,-0.041,-0.032,-0.037,0.008,0.069,0.295,0.388,,43904.000,502.000,1682.000,6.000
2020-07-30,POL,pl,3931,1493,156,35,351,11,6,142,243994,64210,1668228,25098,14775,1376340,32,1605,10,2284,0.003,5.499,5.424,4.305,-0.047,-0.014,-0.041,0.007,0.075,0.208,0.371,,44416.000,512.000,1694.000,12.000
