datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,RWA,"rw,fr,en",69,16,1,52,59,7,6,32,18,14,0,7,0,0,6,0,0,7,6,28,5,6,0,0,1754,5499,350281,1754,5499,246940,3,27,5,34,0.0030,5.1798,5.1369,4.1790,,,-0.0552,,0.0844,0.7582,0.7582,0.5455,,0.5455,,,,,
2020-01-23,RWA,"rw,fr,en",101,11,1,89,88,19,5,19,10,5,0,19,0,0,4,1,0,19,5,15,17,4,0,0,9457,3400,307034,9457,3400,304625,5,32,7,57,-0.1216,5.4011,5.2461,4.3113,,,-0.0530,,0.0830,0.2644,0.2644,0.1905,,0.1905,,,,,
2020-01-24,RWA,"rw,fr,en",146,33,2,111,111,17,6,50,23,20,0,17,0,0,5,1,0,17,5,31,17,3,0,0,34378,2239,607533,34378,2121,426277,5,52,1,88,0.0128,5.4931,5.2445,4.3046,,0.0476,-0.0337,0.0333,0.0795,0.0611,0.0581,0.1500,,0.1500,,,,,
2020-01-25,RWA,"rw,fr,en",208,42,3,163,163,26,9,21,10,11,4,22,0,0,8,1,0,22,9,15,22,9,0,0,20098,6146,138632,13086,6146,16767,1,93,1,113,-0.0289,5.2490,5.2144,4.3448,-0.0404,0.0245,-0.0401,0.0017,0.0693,0.2342,0.3196,0.2903,,0.2903,,,,,
2020-01-26,RWA,"rw,fr,en",180,36,1,143,147,31,0,33,14,18,2,29,0,0,0,0,0,26,0,24,28,0,0,0,29434,0,165626,23731,0,44760,0,75,1,104,-0.1005,5.2512,5.1472,4.2768,-0.0015,-0.0570,-0.0516,0.0130,0.0820,0.0000,0.0000,0.0000,,0.0000,,,,,
2020-01-27,RWA,"rw,fr,en",214,59,2,153,183,16,13,41,17,22,0,16,0,0,12,1,0,14,13,35,7,10,0,1,13338,6788,204316,13236,6788,101262,1,54,0,159,-0.0703,5.2086,5.2427,4.3721,,-0.0570,-0.0433,0.0049,0.0730,0.3373,0.3390,0.5882,1.0000,0.6111,,,,,
2020-01-28,RWA,"rw,fr,en",319,80,12,227,242,41,19,84,21,60,18,23,0,0,19,0,0,40,18,71,31,19,2,0,476951,38653,901988,476546,35667,788864,11,143,1,164,-0.0701,5.3580,5.2102,4.2999,-0.0339,-0.0509,-0.0239,0.0253,0.0752,0.0750,0.0696,0.3800,0.0000,0.3654,,,,,
2020-01-29,RWA,"rw,fr,en",312,81,10,221,243,8,2,47,8,31,0,8,0,0,0,2,0,8,2,32,6,2,0,0,10084,17005,186773,10084,17005,112723,6,107,4,195,0.0247,5.4002,5.3085,4.3117,0.0120,,-0.0376,0.0199,0.0763,0.6277,0.6277,0.2500,,0.2500,,,,,
2020-01-30,RWA,"rw,fr,en",296,86,7,203,232,16,6,43,16,18,0,16,0,0,6,0,0,12,5,27,12,5,0,0,13685,1969,152536,11748,1676,49862,7,128,1,160,-0.1192,5.1933,5.1853,4.3002,-0.0598,-0.0532,-0.0392,0.0204,0.0698,0.1258,0.1249,0.2941,,0.2941,,,,,
2020-01-31,RWA,"rw,fr,en",438,116,29,293,338,18,12,59,9,46,1,17,0,2,7,3,0,15,12,33,10,9,1,0,14290,6949,238030,12929,6949,168891,16,154,2,266,-0.1290,5.2516,5.2460,4.2817,-0.0151,-0.0518,-0.0507,0.0157,0.0725,0.3272,0.3496,0.4737,0.0000,0.4500,,,,,
2020-02-01,RWA,"rw,fr,en",275,71,13,191,240,15,0,24,1,23,1,14,0,0,0,0,0,13,0,12,12,0,1,0,16495,0,61353,15426,0,13357,7,77,1,190,0.0850,5.5207,5.5921,4.0096,-0.0487,-0.0544,-0.0500,-0.0060,0.0793,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,
2020-02-02,RWA,"rw,fr,en",271,63,10,198,208,11,1,30,6,22,2,9,0,0,0,1,0,10,1,19,6,0,0,0,5769,2501,35571,5166,2501,27858,2,111,5,153,0.0794,5.3626,5.5043,4.0458,0.0438,0.0021,-0.0472,0.0328,0.0770,0.3024,0.3262,0.0000,,0.0000,,,,,
2020-02-03,RWA,"rw,fr,en",247,78,17,152,162,10,3,24,5,19,0,10,0,0,3,0,0,10,3,17,7,3,0,0,7589,897,58112,7589,897,54129,7,81,0,159,-0.0625,5.2070,5.2724,4.3481,-0.0397,,-0.0367,0.0157,0.0751,0.1057,0.1057,0.3000,,0.3000,,,,,
2020-02-04,RWA,"rw,fr,en",112,32,6,74,85,10,4,15,2,11,0,10,0,0,3,1,0,8,3,10,6,2,0,0,20679,1149,19421,20399,934,11767,3,36,0,73,-0.1102,5.2551,5.2241,4.2439,,,-0.0363,0.0333,0.0795,0.0526,0.0438,0.2500,,0.2500,,,,,
2020-02-05,RWA,"rw,fr,en",167,55,4,108,123,18,1,35,13,21,1,17,0,0,1,0,0,18,1,32,15,1,0,0,11280,1238,42005,11280,1238,40568,3,53,0,111,-0.0127,5.2187,5.1406,4.4086,-0.0451,-0.0523,-0.0465,-0.0095,0.0798,0.0989,0.0989,0.0625,,0.0625,,,,,
