datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,VNM,vi,235,63,10,162,5,29,11,49,17,26,0,29,0,0,10,0,1,0,0,5,17,6,0,0,254777,97126,4878839,0,0,463,3,104,2,126,-0.0138,5.2784,5.2744,4.2405,-0.0404,-0.0491,-0.0519,0.0052,0.0780,0.2760,,0.2609,,0.2609,,0,0,0,0
2020-01-23,VNM,vi,542,134,11,397,18,58,25,92,20,65,6,52,0,2,14,3,6,2,0,9,38,14,0,2,4643213,205354,539460,329,0,3475,8,180,8,346,0.0112,5.5705,5.3966,4.3907,-0.0278,0.0035,-0.0350,0.0059,0.0692,0.0424,0.0000,0.2692,1.0000,0.2963,,0,0,0,0
2020-01-24,VNM,vi,1145,256,20,869,30,112,40,133,35,84,2,110,0,1,20,10,9,3,0,17,86,24,1,1,271514,224935,4726227,228,0,7299,8,473,1,663,0.1008,5.8102,5.5039,4.3602,-0.0497,-0.0281,-0.0270,0.0007,0.0684,0.4531,0.0000,0.2182,0.5000,0.2232,,2,2,0,0
2020-01-25,VNM,vi,1321,207,26,1088,12,92,56,81,16,59,3,89,0,9,25,8,14,1,0,5,70,39,0,0,282307,354028,4564848,137,0,5327,7,472,5,837,-0.0451,5.4171,5.2866,4.2779,-0.0051,-0.0286,-0.0263,0.0069,0.0571,0.5564,0.0000,0.3578,,0.3578,,2,0,0,0
2020-01-26,VNM,vi,1593,276,43,1274,13,152,59,204,53,128,5,147,0,12,18,21,8,1,1,8,111,45,0,0,759539,157060,4706032,62,62,1377,7,555,0,1031,-0.1220,5.2839,5.2290,4.2937,-0.0011,-0.0384,-0.0419,0.0033,0.0665,0.1714,0.5000,0.2885,,0.2885,,2,0,0,0
2020-01-27,VNM,vi,1086,265,36,785,20,135,34,183,49,117,4,131,0,1,27,5,1,1,0,15,102,32,2,0,661603,58163,731609,4374,0,29675,10,430,3,643,-0.1388,5.2128,5.2145,4.3239,-0.0505,-0.0537,-0.0380,0.0101,0.0636,0.0808,0.0000,0.2388,0.0000,0.2353,,2,0,0,0
2020-01-28,VNM,vi,1039,285,57,697,30,86,55,206,94,102,3,83,1,6,26,8,14,1,0,24,51,41,2,0,391667,273511,836291,1307,0,11968,9,476,4,550,0.0006,5.3815,5.3633,4.2062,-0.0323,-0.0365,-0.0288,-0.0082,0.0640,0.4112,0.0000,0.4457,0.0000,0.4362,,2,0,0,0
2020-01-29,VNM,vi,958,237,41,680,27,44,30,112,40,52,6,38,0,2,15,3,10,3,0,21,28,20,2,0,210177,185199,249671,284,0,17691,4,388,6,560,-0.0828,5.2662,5.2258,4.3021,-0.0841,-0.0549,-0.0313,0.0082,0.0658,0.4684,0.0000,0.4167,0.0000,0.4000,,2,0,0,0
2020-01-30,VNM,vi,1565,420,31,1114,85,56,34,236,66,105,3,53,0,8,20,5,1,0,0,71,32,28,1,0,4636101,54814,13243536,0,0,30719,7,648,13,897,0.0169,5.3478,5.2902,4.2390,-0.0338,-0.0352,-0.0341,0.0187,0.0658,0.0117,,0.4667,0.0000,0.4590,,2,0,0,0
2020-01-31,VNM,vi,1537,479,60,998,167,75,38,240,56,166,4,71,2,14,10,11,1,2,1,135,34,32,14,1,262355,76120,4607055,4519,58,71355,9,687,8,833,-0.0665,5.2165,5.2263,4.2797,-0.0358,-0.0364,-0.0399,0.0081,0.0690,0.2249,0.0127,0.4848,0.0667,0.4074,,5,3,0,0
