datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-12,79,4,1,9,1136,6623,6775,0.85359,0,31,0,48,0.10125,5.18438,4.31715,5.33601,,,,,,0,0,0,
2020-02-13,49,2,2,7,1120,1919,21992,0.63146,0,20,0,29,-0.08984,5.27705,4.35703,5.30067,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,0,0,
2020-02-14,54,2,1,17,414,802,39311,0.65954,0,18,0,36,-0.05967,5.27051,4.24194,5.23468,,,,,,0,0,0,
2020-02-15,61,2,0,7,1068,0,20916,0,0,24,0,37,-0.00162,5.07532,4.43506,5.06856,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,0,0,
2020-02-16,84,21,2,5,24594,3926,8539,0.13766,0,26,0,58,-0.02522,4.90031,4.46065,4.84267,,,,,,0,0,0,
2020-02-17,69,5,3,5,12785,4722,6419,0.26972,0,25,0,44,0.1285,5.42301,4.34507,5.39402,,,,,,0,0,0,
2020-02-18,59,1,1,6,20,12980,4919,0.99846,0,24,0,35,-0.04124,5.48758,4.44284,5.64459,,,,,,0,0,0,
2020-02-19,70,1,2,7,319,1048,13583,0.76664,0,27,0,43,-0.21986,5.33312,4.33413,5.34839,,,,,,0,0,0,
2020-02-20,62,3,0,6,5223,0,4867,0,0,37,0,25,-0.05731,5.10789,4.40772,5.13186,,,,,,0,0,0,
2020-02-21,87,5,0,12,4736,0,13652,0,2,31,0,54,0.11539,5.43681,4.1338,5.35257,,,,,,0,0,0,
2020-02-22,104,15,3,4,32413,22918,2006,0.4142,0,22,0,82,-0.15217,5.36603,4.11376,5.15207,,,,,,0,0,0,
2020-02-23,158,6,2,12,6359,22736,24767,0.78144,0,57,0,101,-0.14812,5.11959,4.30949,5.12419,,,,,,0,0,0,
2020-02-24,254,13,2,22,15793,988,35929,0.05888,0,93,0,161,-0.01628,5.38266,4.26862,5.33056,,,,,,0,0,0,
2020-02-25,339,5,6,49,5242,26241,74058,0.8335,0,109,0,230,0.0745,5.36559,4.30676,5.35351,,,,,,0,0,0,
