datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,MOZ,pt,154,33,4,117,18,7,11,33,0.6111,11,21,0,7,0,0,11,0,0,1,1,4,7,9,0,0,18279,12611,83069,153,540,23688,1,66,0,87,0.0649,5.5202,5.4533,4.2011,,-0.0586,-0.0325,0.0333,0.0724,0.4083,0.7792,0.5625,,0.5625,,,,,,,,,,,,,,,
2020-01-23,MOZ,pt,348,52,15,281,30,30,15,49,0.3333,13,33,6,24,0,0,8,7,0,0,0,5,24,14,1,0,45377,23340,78268,0,0,2986,1,113,3,231,0.0748,5.6342,5.4142,4.4250,,,-0.0392,0.0148,0.0762,0.3397,,0.3684,0.0000,0.3590,,,,,,,,,,,,,,,
2020-01-24,MOZ,pt,513,101,14,398,32,36,12,55,0.2500,23,30,0,36,0,0,6,5,1,2,0,3,31,9,2,0,83295,14652,140215,375,0,973,1,232,5,275,0.1573,5.9346,5.5888,4.4106,-0.0852,0.0039,-0.0299,-0.0160,0.0733,0.1496,0.0000,0.2250,0.0000,0.2143,,,,,,,,,,,,,,,
2020-01-25,MOZ,pt,739,113,14,612,31,47,12,56,0.2034,18,33,2,45,0,1,7,3,1,1,0,3,41,10,0,0,42126,13692,184421,291,0,1533,1,336,3,399,0.0383,5.5363,5.3543,4.3070,-0.0508,-0.0518,-0.0307,-0.0088,0.0615,0.2453,0.0000,0.1961,,0.1961,,,,,,,,,,,,,,,
2020-01-26,MOZ,pt,722,85,11,626,46,35,12,56,0.2553,15,34,1,34,0,1,4,5,2,0,0,5,32,12,0,0,52705,7336,176705,0,0,2094,1,318,1,402,-0.1100,5.2864,5.1821,4.3117,-0.0270,-0.0531,-0.0452,-0.0129,0.0655,0.1222,,0.2727,,0.2727,,,,,,,,,,,,,,,
2020-01-27,MOZ,pt,534,82,17,435,41,45,6,45,0.1176,18,24,1,44,0,0,5,0,1,1,0,8,39,4,2,0,243127,5031,62897,3519,0,10391,0,224,2,308,-0.0622,5.1581,5.2629,4.4653,-0.0401,-0.0561,-0.0258,0.0174,0.0475,0.0203,0.0000,0.0930,0.0000,0.0889,,,,,,,,,,,,,,,
2020-01-28,MOZ,pt,549,131,20,398,91,27,14,68,0.3415,13,47,1,26,1,0,10,2,1,5,1,17,24,9,0,0,84027,7996,152198,1706,292,18039,7,199,2,341,-0.0658,5.3001,5.3321,4.2870,-0.0424,-0.0501,-0.0175,0.0035,0.0505,0.0869,0.1461,0.2727,,0.2727,,,,,,,,,,,,,,,
2020-01-29,MOZ,pt,657,135,21,501,141,20,9,47,0.3103,14,29,0,20,0,1,4,3,1,2,0,1,14,7,2,0,23413,13076,100630,9817,0,2585,5,268,4,380,-0.0257,5.2708,5.1437,4.4239,-0.0675,-0.0521,-0.0459,-0.0105,0.0718,0.3584,0.0000,0.3333,0.0000,0.3043,,,,,,,,,,,,,,,
2020-01-30,MOZ,pt,1052,229,23,800,207,23,15,162,0.3947,103,33,0,23,0,7,8,0,0,4,0,74,15,11,0,1,100923,10733,210682,10524,0,78080,6,416,2,628,-0.0074,5.2998,5.2683,4.3067,-0.0468,-0.0522,-0.0318,0.0249,0.0616,0.0961,0.0000,0.4231,1.0000,0.4444,,,,,,,,,,,,,,,
2020-01-31,MOZ,pt,803,140,28,635,140,24,20,49,0.4545,27,16,0,24,0,3,9,5,3,1,0,19,18,15,0,0,11730,24996,86838,302,0,5916,3,314,0,486,-0.0520,5.1410,5.1958,4.3184,-0.0451,-0.0479,-0.0316,0.0037,0.0620,0.6806,0.0000,0.4545,,0.4545,,,,,,,,,,,,,,,
2020-02-01,MOZ,pt,412,87,20,305,41,9,7,41,0.4375,22,17,0,9,0,1,1,3,2,0,0,3,3,5,1,1,13987,7445,95664,0,0,3805,3,175,0,234,-0.0759,5.2180,5.3137,4.3848,-0.0328,-0.0483,-0.0397,-0.0096,0.0677,0.3474,,0.6250,0.5000,0.6000,,,,,,,,,,,,,,,
2020-02-02,MOZ,pt,413,62,15,336,26,11,8,24,0.4211,8,12,0,11,0,2,2,4,0,0,0,2,10,6,1,0,46261,3678,54950,0,0,636,0,170,1,242,-0.0322,5.2257,5.3035,4.3021,-0.0496,-0.0390,-0.0389,0.0025,0.0691,0.0736,,0.3750,0.0000,0.3529,,,,,,,,,,,,,,,
2020-02-03,MOZ,pt,309,69,19,221,24,14,6,28,0.3000,9,19,0,14,0,4,1,0,1,0,0,4,9,3,2,0,82863,4384,129924,0,0,3619,0,111,3,195,-0.0262,5.2179,5.2052,4.3375,-0.0352,-0.0383,-0.0464,-0.0160,0.0739,0.0502,,0.2500,0.0000,0.2143,,,,,,,,,,,,,,,
2020-02-04,MOZ,pt,252,76,10,166,18,7,6,34,0.4615,10,21,0,7,0,0,4,1,1,0,0,5,2,2,2,0,5717,7256,114544,0,0,1978,3,102,3,144,-0.1069,5.0431,5.0571,4.3847,-0.0407,-0.0182,-0.0443,0.0333,0.0741,0.5593,,0.5000,0.0000,0.3333,,,,,,,,,,,,,,,
2020-02-05,MOZ,pt,242,57,7,178,17,9,2,35,0.1818,14,21,0,9,0,1,0,1,0,0,0,2,6,1,0,0,86227,2454,98082,0,0,1604,4,112,1,125,-0.0473,5.3986,5.3521,4.3004,-0.0397,0.0486,-0.0436,-0.0486,0.0730,0.0277,,0.1429,,0.1429,,,,,,,,,,,,,,,
2020-02-06,MOZ,pt,248,57,9,182,43,4,2,27,0.3333,7,20,0,4,0,0,2,0,0,0,0,2,2,2,0,0,1816,449,34262,0,0,1554,4,114,0,130,-0.1705,5.0169,5.0682,4.3544,-0.0439,-0.0523,-0.0406,-0.0042,0.0667,0.1982,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-02-07,MOZ,pt,252,55,12,185,17,37,2,19,0.0513,2,16,0,37,0,0,1,1,0,1,0,2,32,2,0,0,74200,140,50076,66,0,228,5,128,1,118,-0.0512,5.1892,5.1924,4.3451,-0.0446,-0.0174,-0.0503,-0.0135,0.0794,0.0019,0.0000,0.0588,,0.0588,,,,,,,,,,,,,,,
2020-02-08,MOZ,pt,228,54,5,169,14,55,1,26,0.0179,12,12,0,55,0,0,1,0,0,1,0,0,53,1,0,0,45066,485,127388,1272,0,0,0,102,4,122,-0.0168,5.0177,5.1660,4.2304,-0.0288,-0.0238,-0.0464,-0.0193,0.0745,0.0106,0.0000,0.0185,,0.0185,,,,,,,,,,,,,,,
2020-02-09,MOZ,pt,277,50,8,219,29,31,9,50,0.2250,21,29,0,31,0,2,6,1,0,15,0,4,31,7,0,0,53753,6599,69162,32814,0,3760,0,109,1,167,0.0230,5.3084,5.3355,4.2511,-0.0002,-0.0555,-0.0355,-0.0200,0.0778,0.1093,0.0000,0.1842,,0.1842,,,,,,,,,,,,,,,
2020-02-10,MOZ,pt,217,51,5,161,15,16,1,24,0.0588,10,14,0,16,0,0,1,0,0,2,0,0,9,1,1,0,20069,1270,42485,997,0,0,0,88,3,126,0.0816,5.2797,5.3381,4.2178,-0.0319,-0.0238,-0.0438,0.0126,0.0789,0.0595,0.0000,0.1000,0.0000,0.0909,,,,,,,,,,,,,,,
2020-02-11,MOZ,pt,211,44,10,157,12,11,7,17,0.3889,6,10,0,11,0,2,1,4,0,0,0,0,6,6,0,0,18198,10678,24242,0,0,0,3,75,1,132,-0.0034,5.2354,5.1935,4.2971,-0.0159,-0.0047,-0.0305,0.0168,0.0697,0.3698,,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-02-12,MOZ,pt,207,36,19,152,22,12,2,22,0.1429,4,15,0,12,0,0,2,0,0,0,0,3,7,2,0,0,15118,534,48341,0,0,660,3,84,2,118,0.0374,5.3231,5.2424,4.2850,,,-0.0439,-0.0092,0.0787,0.0341,,0.2222,,0.2222,,,,,,,,,,,,,,,
2020-02-13,MOZ,pt,185,31,9,145,8,6,7,10,0.5385,3,7,0,6,0,0,5,2,0,0,0,1,6,6,0,0,42614,43852,28772,0,0,1279,0,76,3,106,-0.0339,5.2921,5.2548,4.2964,-0.0413,-0.0489,-0.0454,-0.0263,0.0809,0.5072,,0.5000,,0.5000,,,,,,,,,,,,,,,
