datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,ROU,ro,375,74,8,293,26,46,10,64,0.1786,28,32,0,46,0,0,9,0,1,5,0,17,27,10,0,0,174966,18577,100040,103503,0,51300,6,144,1,224,0.2087,5.4193,5.3919,4.1688,-0.0357,-0.0447,-0.0463,-0.0288,0.0802,0.0960,0.0000,0.2703,,0.2703,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-23,ROU,ro,686,142,16,528,45,83,23,111,0.2170,35,65,7,76,0,0,17,5,1,4,3,33,65,15,0,0,171061,206806,235758,82692,16283,145833,7,276,2,401,0.1404,5.6715,5.4524,4.4013,-0.0379,-0.0362,-0.0425,-0.0098,0.0811,0.5473,0.1645,0.1875,,0.1875,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-24,ROU,ro,1418,279,41,1098,61,127,53,157,0.2944,44,89,3,124,0,5,26,14,8,6,1,38,98,39,1,3,277565,55788,300781,104691,5417,156768,7,595,0,816,0.0809,5.7875,5.4959,4.3959,-0.0387,-0.0066,-0.0292,-0.0015,0.0689,0.1674,0.0492,0.2847,0.7500,0.2979,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-25,ROU,ro,2235,320,43,1872,96,139,34,176,0.1965,46,115,1,138,0,2,22,6,4,7,1,52,116,30,2,0,292026,39924,409606,144176,5421,289133,11,967,0,1257,-0.0909,5.4498,5.3012,4.2759,-0.0459,-0.0353,-0.0298,-0.0045,0.0585,0.1203,0.0362,0.2055,0.0000,0.2027,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-26,ROU,ro,2081,326,36,1719,87,108,56,228,0.3415,48,159,7,101,1,10,26,12,7,10,1,56,85,48,0,1,279453,48888,382805,169851,5426,219443,12,906,0,1163,-0.1443,5.3242,5.2243,4.2807,-0.0377,-0.0529,-0.0398,0.0081,0.0664,0.1489,0.0310,0.3609,1.0000,0.3657,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-27,ROU,ro,1535,369,31,1135,159,134,33,259,0.1976,72,168,5,129,1,1,23,6,2,18,4,113,103,24,1,0,474686,199993,2768009,310868,21722,2624031,27,652,0,856,-0.1294,5.1755,5.1654,4.3903,-0.0475,-0.0527,-0.0403,0.0105,0.0659,0.2964,0.0653,0.1890,0.0000,0.1875,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-28,ROU,ro,1483,446,43,994,157,110,45,274,0.2903,76,163,8,102,0,1,34,7,3,14,4,106,77,30,0,2,400474,81454,3446191,249643,21728,823936,23,606,0,854,-0.0855,5.3174,5.3047,4.2202,-0.0424,-0.0450,-0.0239,0.0024,0.0572,0.1690,0.0801,0.2804,1.0000,0.2936,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-29,ROU,ro,1600,395,52,1153,118,84,20,161,0.1923,41,96,1,83,0,3,9,3,5,9,0,51,60,11,0,1,339876,34485,327370,168085,0,142991,21,717,0,862,-0.0594,5.2821,5.2378,4.3245,-0.0746,-0.0673,-0.0359,0.0040,0.0644,0.0921,0.0000,0.1549,1.0000,0.1667,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-30,ROU,ro,2724,665,49,2010,119,93,63,288,0.4038,65,99,2,91,0,14,38,6,5,17,0,57,50,47,0,0,425591,33384,499278,274631,0,273464,21,1156,5,1542,-0.0019,5.2866,5.2587,4.2649,-0.0575,-0.0474,-0.0347,0.0148,0.0628,0.0727,0.0000,0.4845,,0.4845,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-01-31,ROU,ro,2245,502,63,1680,152,66,45,198,0.4054,64,114,4,62,1,11,26,4,3,12,1,70,40,36,4,1,349464,40174,454645,212285,5431,276795,14,1044,16,1171,-0.0458,5.1852,5.2322,4.2849,-0.0407,-0.0501,-0.0385,-0.0065,0.0626,0.1031,0.0249,0.4737,0.2000,0.4568,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
2020-02-01,ROU,ro,1061,266,36,759,85,36,36,117,0.5000,37,69,0,36,1,11,12,4,8,8,0,40,19,31,1,0,226299,27226,192481,166232,0,99321,10,456,6,589,-0.1420,5.1135,5.1835,4.3653,-0.0474,-0.0517,-0.0439,-0.0245,0.0737,0.1074,0.0000,0.6200,0.0000,0.6078,,0,0.0000,0,0.0000,0,0.0000,0,0.0000,,,,,19237682,6.8920
