datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-02-11,194,19,3,26,41701,28503,42998,0.406,0,71,0,123,-0.11924,5.14043,4.37727,5.14548,,,,,,0,0,0,
2020-02-12,139,17,4,19,50650,23823,55300,0.31989,0,50,0,89,-0.11545,5.26134,4.29301,5.33345,,,,,,0,0,0,
2020-02-13,175,18,9,22,22093,26022,18385,0.54083,0,61,1,113,-0.20862,5.17104,4.4588,5.23338,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,0,0,
2020-02-14,151,13,2,19,15804,4722,38431,0.23005,0,31,0,120,-0.01683,5.43535,4.29192,5.46745,-0.04609,-0.04877,-0.05934,0.07977,-0.04186,0,0,0,
2020-02-15,135,12,2,12,23114,603,16807,0.02542,0,44,0,91,-0.07253,5.24122,4.35494,5.37175,,,,,,0,0,0,
2020-02-16,134,27,2,10,12232,986,6867,0.0746,0,42,0,92,-0.15582,5.23676,4.27398,5.29355,,,,,,0,0,0,
2020-02-17,145,11,3,23,20693,8448,33724,0.2899,0,47,0,98,-0.12371,5.31035,4.33411,5.30314,,,,,,0,0,0,
2020-02-18,211,7,7,38,18627,6683,73759,0.26405,0,86,0,125,-0.23303,5.2384,4.35963,5.29725,,,,,,0,0,0,
2020-02-19,218,21,1,34,18927,30,59957,0.00158,0,127,1,90,-0.18361,5.15663,4.39938,5.19538,,,,,,0,0,0,
2020-02-20,165,11,1,34,4000,1892,52906,0.32111,0,94,1,70,-0.17367,5.17979,4.20294,5.18052,,,,,,0,0,0,
2020-02-21,266,28,3,31,39185,10404,30142,0.2098,0,102,2,162,-0.17867,5.1807,4.28297,5.16808,0.0116,-0.04393,0.02277,0.02194,-0.00289,0,0,0,
2020-02-22,278,18,1,44,8508,77,36061,0.00897,0,128,3,147,-0.1306,5.25186,4.25475,5.16627,-0.05891,-0.07243,-0.05934,0.06697,-0.09472,0,0,0,
2020-02-23,330,30,4,29,71844,9741,41381,0.1194,1,114,0,215,-0.18607,5.24853,4.28191,5.28373,-0.02605,-0.02506,-0.02741,0.0516,-0.03785,0,0,0,
2020-02-24,529,35,4,66,72750,9850,151818,0.11925,0,179,9,341,-0.12921,5.30024,4.29496,5.28641,-0.03928,-0.03796,-0.04337,0.07238,-0.0497,0,0,0,
2020-02-25,754,46,22,86,87904,104179,128759,0.54236,4,379,1,370,-0.13774,5.33238,4.27808,5.30082,-0.08536,-0.09659,-0.05934,0.08176,-0.11313,0,0,0,
2020-02-26,648,31,12,65,84443,20688,92586,0.19678,0,265,1,382,-0.18798,5.28049,4.32839,5.28186,-0.04609,-0.0163,-0.05934,0.04746,-0.04186,0,0,0,
2020-02-27,936,49,20,119,69583,85028,190740,0.54995,0,341,5,590,-0.12548,5.26596,4.25908,5.28437,-0.04424,-0.05194,-0.04657,0.07193,-0.04256,0,0,0,
2020-02-28,1067,45,35,81,72480,56194,130763,0.43672,0,408,3,656,-0.09142,5.29847,4.30938,5.29038,-0.05084,-0.05312,-0.05934,0.08138,-0.04725,0,0,0,
2020-02-29,1007,57,28,75,68418,54154,217207,0.44181,1,387,2,617,-0.17229,5.23614,4.35248,5.22109,-0.04991,-0.04308,-0.04759,0.08284,-0.04793,0,0,0,
2020-03-01,876,54,29,50,73737,81389,56691,0.52466,0,353,0,523,-0.11227,5.27374,4.29433,5.29681,-0.04018,-0.0434,-0.03708,0.07082,-0.06376,3,0,0,
