datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,AGO,pt,396,67,11,318,76,15,14,57,15,40,0,15,0,0,13,1,0,3,1,26,252883,51667,301441,2556,330,15094,0,139,0,257,0.2270,5.5360,5.4140,4.1940,-0.0400,,-0.0400,0.0330,0.0810,0.1700,0.1140,,,,,
2020-01-23,AGO,pt,546,61,11,474,63,33,18,50,21,27,3,30,0,1,12,4,1,0,0,10,39627,69004,169418,0,0,16707,0,220,0,326,0.1430,5.8480,5.5440,4.5360,-0.0770,-0.0730,-0.0390,-0.0010,0.0790,0.6350,,,,,,
2020-01-24,AGO,pt,1000,179,31,790,132,69,43,95,29,61,4,65,0,0,36,5,2,3,1,20,279267,234522,182507,2106,199,32491,2,431,0,567,0.1090,6.0380,5.6080,4.4350,-0.0670,0.0150,-0.0220,-0.0080,0.0690,0.4560,0.0860,,,,,
2020-01-25,AGO,pt,1395,194,33,1168,141,70,29,96,28,55,2,68,0,1,22,6,0,3,2,17,82554,216591,196435,1143,568,28829,1,571,1,822,0.0050,5.5450,5.4030,4.2800,-0.0180,-0.0380,-0.0240,-0.0010,0.0550,0.7240,0.3320,,,,,
2020-01-26,AGO,pt,1278,182,32,1064,147,52,31,84,20,53,0,52,1,2,15,4,9,2,6,17,84001,308386,420947,355,5056,43390,0,495,0,783,-0.0850,5.2490,5.1840,4.2960,-0.0070,-0.0430,-0.0450,0.0040,0.0650,0.7860,0.9340,,,,,
2020-01-27,AGO,pt,1191,207,48,936,104,67,22,93,23,60,3,64,0,0,15,2,5,4,1,21,298737,66459,501041,1857,120,25538,0,485,2,704,-0.0410,5.1850,5.2080,4.4930,-0.0570,-0.0540,-0.0260,0.0090,0.0500,0.1820,0.0610,,,,,
2020-01-28,AGO,pt,1297,252,61,984,290,41,38,113,35,72,2,39,0,0,33,4,1,2,1,37,95603,70026,385405,162,4066,59455,1,531,0,765,-0.0130,5.2650,5.3060,4.2670,-0.0450,-0.0460,-0.0150,0.0100,0.0480,0.4230,0.9620,,,,,
2020-01-29,AGO,pt,1464,306,58,1100,439,32,22,124,29,88,2,30,0,2,16,2,2,0,0,49,40961,89331,519909,0,0,83343,0,595,0,869,0.0210,5.3030,5.2120,4.3820,-0.0600,-0.0430,-0.0340,-0.0000,0.0620,0.6860,,,,,,
2020-01-30,AGO,pt,2279,458,68,1753,425,28,30,239,52,75,1,27,0,1,24,4,1,2,1,34,34294,19474,447478,333,4071,29674,2,904,0,1373,0.0510,5.2520,5.2290,4.2060,-0.0440,-0.0520,-0.0350,0.0130,0.0620,0.3620,0.9240,,,,,
2020-01-31,AGO,pt,1894,283,58,1553,354,39,38,141,75,50,1,38,0,6,25,5,2,1,4,60,43662,43769,187683,859,1698,59560,3,776,0,1115,-0.0120,5.1860,5.2520,4.2730,-0.0480,-0.0480,-0.0380,-0.0000,0.0640,0.5010,0.6640,,,,,
2020-02-01,AGO,pt,925,141,48,736,113,18,10,91,52,38,1,17,1,1,4,1,3,2,0,18,54690,76557,213195,532,0,10509,3,378,1,543,0.0430,5.1510,5.2330,4.3550,-0.0560,-0.0580,-0.0470,-0.0180,0.0700,0.5830,0.0000,,,,,
2020-02-02,AGO,pt,854,149,37,668,111,18,13,64,18,43,0,18,0,3,10,0,0,1,0,21,51778,17717,189468,5323,0,35599,0,370,0,484,-0.0310,5.3180,5.3090,4.3370,-0.0030,-0.0480,-0.0380,0.0180,0.0710,0.2550,0.0000,,,,,
2020-02-03,AGO,pt,636,117,35,484,84,15,7,65,18,41,1,14,1,1,4,1,0,1,0,18,127006,27001,152180,997,0,48876,2,244,0,390,-0.0220,5.2160,5.1700,4.3690,-0.0570,-0.0030,-0.0430,0.0100,0.0770,0.1750,0.0000,,,,,
2020-02-04,AGO,pt,549,126,37,386,90,16,9,49,6,35,0,16,0,0,6,2,1,1,0,17,51939,44888,110046,270,0,13464,2,228,0,319,-0.0670,5.2240,5.1860,4.3120,-0.0430,-0.0400,-0.0280,0.0070,0.0620,0.4640,0.0000,,,,,
2020-02-05,AGO,pt,502,94,22,386,115,13,6,63,18,42,0,13,0,0,5,1,0,0,0,18,39710,4868,138132,0,0,14969,0,208,0,294,0.0030,5.2680,5.2200,4.2810,-0.0410,-0.0490,-0.0350,0.0220,0.0660,0.1090,,,,,,
2020-02-06,AGO,pt,481,95,22,364,133,13,7,46,14,30,0,13,0,0,6,1,0,0,0,16,25154,10767,140344,0,0,39651,2,193,0,286,-0.0870,5.2330,5.2300,4.3450,0.0470,0.0530,-0.0510,-0.0000,0.0780,0.3000,,,,,,
2020-02-07,AGO,pt,565,123,25,417,70,75,7,59,17,39,0,75,1,1,4,1,0,8,0,15,146023,6819,488197,15382,0,18173,5,217,0,343,-0.0160,5.2980,5.2500,4.2520,-0.0010,-0.0390,-0.0330,0.0210,0.0610,0.0450,0.0000,,,,,
2020-02-08,AGO,pt,491,84,36,371,65,104,9,66,20,43,0,104,0,0,4,1,4,20,1,11,98580,22863,249548,21392,1136,19261,1,200,0,290,0.0350,5.0000,5.1360,4.3750,-0.0390,-0.0510,-0.0310,0.0100,0.0720,0.1880,0.0500,,,,,
2020-02-09,AGO,pt,555,106,34,415,96,74,15,86,44,39,1,73,0,4,9,0,2,47,0,10,116807,41335,240543,46847,0,16768,2,210,0,343,-0.0280,5.2640,5.2270,4.3420,-0.0440,-0.0470,-0.0450,0.0050,0.0750,0.2610,0.0000,,,,,
2020-02-10,AGO,pt,460,89,24,347,50,17,2,81,45,32,0,17,0,0,1,0,1,4,0,6,28618,7370,418450,3538,0,12928,6,183,0,271,-0.0280,5.2280,5.2310,4.2870,-0.0200,-0.0390,-0.0380,0.0110,0.0700,0.2050,0.0000,,,,,
2020-02-11,AGO,pt,451,94,22,335,38,16,10,46,7,39,0,16,0,1,6,1,2,0,0,4,27767,70473,294681,0,0,530,4,161,0,286,-0.0180,5.2410,5.2320,4.3330,-0.0320,-0.0340,-0.0340,-0.0030,0.0710,0.7170,,,,,,
2020-02-12,AGO,pt,362,70,22,270,24,21,12,24,6,15,0,21,0,0,4,5,3,2,0,7,85103,17401,67866,18890,0,4846,0,161,0,201,0.0350,5.2110,5.1850,4.2580,-0.0400,,-0.0390,0.0100,0.0750,0.1700,0.0000,,,,,
2020-02-13,AGO,pt,374,76,25,273,24,25,8,32,9,21,1,24,0,1,5,2,0,0,0,7,79696,23455,469046,0,0,2762,0,159,1,214,-0.0120,5.2730,5.2350,4.3670,-0.0390,-0.0500,-0.0380,-0.0150,0.0680,0.2270,,,,,,
2020-02-14,AGO,pt,261,55,13,193,19,16,12,35,9,25,0,16,0,4,5,1,2,2,0,6,48285,42007,274612,11527,0,12052,1,100,0,160,-0.0610,5.3270,5.3480,4.2700,-0.0420,-0.0490,-0.0410,-0.0090,0.0720,0.4650,0.0000,,,,,
2020-02-15,AGO,pt,276,52,13,211,21,32,3,31,5,24,0,32,0,0,1,0,2,0,0,2,33713,3119,47995,0,0,1879,6,128,1,141,-0.0460,5.2720,5.2860,4.2900,0.0490,-0.0400,-0.0320,-0.0010,0.0730,0.0850,,,,,,
2020-02-16,AGO,pt,546,62,19,465,144,148,6,39,6,33,0,148,0,0,5,1,0,7,0,1,165133,3039,109118,7028,0,5561,0,208,0,338,-0.0330,5.1260,5.2920,4.4710,-0.0400,-0.0490,-0.0390,-0.0140,0.0650,0.0180,0.0000,,,,,
2020-02-17,AGO,pt,439,44,16,379,178,28,6,35,5,28,0,28,0,0,4,1,1,4,0,8,24716,21703,180936,6424,0,16076,4,153,0,282,-0.0280,5.3110,5.3560,4.2940,-0.0410,-0.0490,-0.0330,0.0190,0.0720,0.4680,0.0000,,,,,
2020-02-18,AGO,pt,380,66,13,301,61,11,4,30,7,19,0,11,0,0,0,3,1,1,0,8,43942,11494,369834,2,0,2735,6,138,0,236,-0.1030,5.3590,5.3220,4.3180,-0.0400,0.0010,-0.0160,0.0210,0.0650,0.2070,0.0000,,,,,
2020-02-19,AGO,pt,409,79,17,313,33,11,5,50,14,30,0,11,0,2,1,1,1,0,0,10,26409,7657,299978,0,0,16779,0,183,0,226,-0.0750,5.4480,5.2840,4.4540,-0.0420,-0.0490,0.0290,0.0330,0.0470,0.2250,,,,,,
2020-02-20,AGO,pt,306,58,16,232,31,9,12,20,10,8,1,8,0,0,6,3,3,0,0,2,7904,135710,55106,0,0,4945,12,137,0,157,-0.0130,5.3230,5.3010,4.3040,-0.0430,-0.0480,-0.0330,0.0140,0.0720,0.9450,,,,,,
