datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-02-14,NAM,"en,sf,de",167,63,1,103,119,22,7,48,21,5,16,7097,4231,9002,6881,3964,2016,2,101,0,64,-0.135,5.178,5.287,4.431,-0.027,-0.049,-0.045,-0.014,0.075,0.373,0.366,,,,,
2020-02-15,NAM,"en,sf,de",229,84,5,140,164,43,1,56,40,1,20,125761,177,99537,123552,177,94529,4,107,0,118,-0.127,5.338,5.134,4.172,-0.030,0.065,-0.046,0.003,0.083,0.001,0.001,,,,,
2020-02-16,NAM,"en,sf,de",312,100,3,209,236,130,1,65,128,1,20,234424,179,16239,232484,179,6993,2,130,0,180,0.021,5.599,5.397,4.183,,,-0.032,0.034,0.067,0.001,0.001,,,,,
2020-02-17,NAM,"en,sf,de",211,83,4,124,142,17,5,59,16,5,15,11285,4902,7822,11108,4902,2115,2,104,0,105,-0.145,5.171,5.145,4.427,,0.003,-0.046,-0.020,0.074,0.303,0.306,,,,,
2020-02-18,NAM,"en,sf,de",192,87,1,104,122,13,0,61,13,0,12,3328,0,9530,3328,0,2688,3,98,0,91,-0.072,5.334,5.205,4.389,,,-0.020,0.019,0.070,0.000,0.000,,,,,
2020-02-19,NAM,"en,sf,de",242,86,4,152,162,10,8,59,8,8,27,2375,1275,18337,1294,1275,13462,1,128,0,113,0.011,5.415,5.247,4.321,,0.057,-0.024,0.033,0.073,0.349,0.496,,,,,
2020-02-20,NAM,"en,sf,de",179,86,5,88,108,16,0,68,15,0,20,6127,0,27478,5907,0,23495,2,121,0,56,-0.114,5.275,5.240,4.331,0.044,-0.042,-0.043,0.033,0.076,0.000,0.000,,,,,
2020-02-21,NAM,"en,sf,de",156,50,5,101,95,8,4,36,4,3,13,4128,828,9593,931,428,2770,1,78,0,77,0.058,5.364,5.377,4.280,0.044,-0.005,-0.042,0.012,0.073,0.167,0.315,,,,,
2020-02-22,NAM,"en,sf,de",177,61,2,114,91,15,1,38,11,0,10,11821,400,65004,9469,0,7408,1,98,0,78,-0.086,5.167,5.249,4.271,0.004,-0.040,-0.019,0.005,0.070,0.033,0.000,,,,,
2020-02-23,NAM,"en,sf,de",239,86,2,151,115,24,2,72,18,2,22,16741,448,15650,11581,448,7925,0,130,0,109,-0.126,5.323,5.260,4.299,-0.098,-0.043,-0.030,-0.013,0.070,0.026,0.037,,,,,
