datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,SYR,ar,53,3,0,50,4,6,5,3,0.4545,0,3,0,6,0,0,5,0,0,0,2,0,6,5,0,0,12588,20783,63616,0,18784,0,3,20,0,30,0.0783,5.2582,5.3715,4.0584,,,-0.0434,0.0333,0.0808,0.6228,1.0000,0.4545,,0.4545,,,,,,,,,,,,,,,
2020-01-23,SYR,ar,120,16,5,99,1,9,4,12,0.3077,3,8,1,8,0,0,3,1,0,0,0,1,5,3,1,0,199505,4938,147775,0,0,74811,4,38,0,78,0.0953,5.5773,5.4078,4.4736,,,-0.0408,0.0333,0.0773,0.0242,,0.3750,0.0000,0.3333,,,,,,,,,,,,,,,
2020-01-24,SYR,ar,214,31,10,173,2,20,5,22,0.2000,11,8,1,19,0,0,5,0,0,0,0,1,17,5,0,0,83365,2710,88646,0,0,74810,3,85,1,125,0.2385,6.0931,5.6726,4.3507,,,-0.0157,0.0005,0.0667,0.0315,,0.2273,,0.2273,,,,,,,,,,,,,,,
2020-01-25,SYR,ar,487,59,27,401,20,37,9,50,0.1957,8,41,1,36,0,3,2,3,1,2,2,0,34,9,0,0,76891,13835,47272,32,656,0,4,207,2,274,-0.1002,5.4283,5.2572,4.2866,-0.0302,-0.0169,-0.0361,-0.0021,0.0590,0.1525,0.9535,0.2093,,0.2093,,,,,,,,,,,,,,,
2020-01-26,SYR,ar,486,49,16,421,24,20,15,49,0.4286,10,36,1,19,0,3,4,6,2,0,0,11,18,15,0,0,17417,22666,4340790,0,0,4130487,19,154,1,312,-0.1582,5.2059,5.1239,4.2902,0.0217,-0.0466,-0.0445,-0.0089,0.0714,0.5655,,0.4545,,0.4545,,,,,,,,,,,,,,,
2020-01-27,SYR,ar,303,61,5,237,25,24,4,37,0.1429,15,20,6,18,0,0,3,1,0,0,0,11,20,3,0,0,65301,7628,4357367,0,0,4266297,25,91,1,186,-0.1131,5.1583,5.1424,4.3712,-0.0801,-0.0502,-0.0385,0.0058,0.0636,0.1046,,0.1304,,0.1304,,,,,,,,,,,,,,,
2020-01-28,SYR,ar,226,63,8,155,13,16,5,39,0.2381,13,23,0,16,1,1,2,1,0,0,0,3,16,2,0,0,77419,8869,3268604,0,0,3015618,17,74,0,135,-0.0355,5.3108,5.2770,4.2365,-0.0417,-0.0376,-0.0241,-0.0074,0.0554,0.1028,,0.1111,,0.1111,,,,,,,,,,,,,,,
2020-01-29,SYR,ar,263,50,7,206,16,14,5,23,0.2632,5,15,1,13,0,2,1,1,1,0,0,4,10,5,1,0,30060,4315,1665711,0,0,1524361,28,102,3,130,-0.0738,5.3007,5.3216,4.3283,-0.0508,-0.0170,-0.0399,-0.0033,0.0630,0.1255,,0.3333,0.0000,0.3125,,,,,,,,,,,,,,,
2020-01-30,SYR,ar,440,107,7,326,20,14,6,50,0.3000,14,20,0,14,0,2,4,0,0,0,0,1,12,5,0,0,111501,27138,277245,0,0,71,16,167,2,255,-0.0708,5.2158,5.2095,4.3534,-0.0613,-0.0482,-0.0346,0.0112,0.0568,0.1957,,0.2941,,0.2941,,,,,,,,,,,,,,,
2020-01-31,SYR,ar,313,71,16,226,12,9,8,20,0.4706,6,10,0,9,0,0,3,4,1,0,2,1,5,6,0,0,207382,34882,75029,0,9559,97,5,124,4,180,0.0138,5.3604,5.3601,4.1607,-0.0525,,-0.0439,-0.0011,0.0691,0.1440,1.0000,0.5455,,0.5455,,,,,,,,,,,,,,,
