datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-02-14,MUS,"mfe,fr,en",82,31,1,50,74,13,4,15,12,4,15,7845,3717,43067,7351,3717,43067,0,28,0,54,-0.226,5.290,5.234,4.400,-0.042,-0.049,-0.052,-0.042,0.058,0.321,0.336,,,,,
2020-02-15,MUS,"mfe,fr,en",71,26,2,43,62,8,0,23,8,0,22,4723,0,86568,4723,0,77011,0,43,0,28,-0.021,5.112,5.290,4.329,,,-0.037,0.033,0.061,0.000,0.000,,,,,
2020-02-16,MUS,"mfe,fr,en",67,19,1,47,63,23,0,6,23,0,6,36334,0,46381,36334,0,46381,0,34,0,33,0.166,5.471,5.417,4.384,,0.048,-0.039,0.033,0.072,0.000,0.000,,,,,
2020-02-17,MUS,"mfe,fr,en",90,38,0,52,79,7,3,21,6,2,20,4567,2374,93308,4174,2213,90373,0,37,2,51,-0.128,5.162,5.206,4.236,,,-0.031,0.031,0.083,0.342,0.346,,,,,
2020-02-18,MUS,"mfe,fr,en",93,23,2,68,79,5,1,19,4,1,17,5146,121,86728,5024,121,76009,0,35,0,58,-0.302,5.173,5.126,4.457,-0.040,-0.049,-0.022,0.033,0.070,0.023,0.024,,,,,
2020-02-19,MUS,"mfe,fr,en",92,37,0,55,85,2,7,26,2,7,26,3503,5363,49046,3503,5363,49046,0,35,0,57,-0.054,5.388,5.284,4.402,-0.057,-0.049,-0.020,0.018,0.066,0.605,0.605,,,,,
2020-02-20,MUS,"mfe,fr,en",69,25,2,42,54,7,0,19,4,0,16,2148,0,74862,1721,0,71323,0,32,0,37,0.089,5.376,5.357,4.332,,,-0.057,,0.085,0.000,0.000,,,,,
2020-02-21,MUS,"mfe,fr,en",64,19,1,44,53,4,3,13,4,3,13,1226,585,39605,1226,585,39605,0,36,0,28,-0.026,5.200,5.275,4.181,,,-0.047,0.033,0.077,0.323,0.323,,,,,
2020-02-22,MUS,"mfe,fr,en",60,23,2,35,36,4,0,22,1,0,18,1611,0,69505,63,0,67965,0,24,0,36,-0.022,5.242,5.293,4.308,-0.041,-0.049,-0.052,,0.080,0.000,0.000,,,,,
2020-02-23,MUS,"mfe,fr,en",80,15,2,63,64,5,1,12,5,1,11,8648,240,43651,8648,240,43643,0,36,0,44,-0.176,5.093,5.189,4.252,-0.041,-0.049,-0.033,0.020,0.055,0.027,0.027,,,,,
2020-02-24,MUS,"mfe,fr,en",201,69,11,121,153,9,4,43,4,4,41,17200,296,93892,15011,296,91018,1,85,0,115,0.002,4.868,5.087,4.335,,,-0.035,0.021,0.073,0.017,0.019,,,,,
2020-02-25,MUS,"mfe,fr,en",199,53,1,145,147,5,1,42,1,1,34,3004,51,97448,63,51,84211,0,88,0,111,0.033,5.111,5.196,4.313,-0.048,-0.036,-0.032,-0.009,0.071,0.017,0.447,,,,,
2020-02-26,MUS,"mfe,fr,en",162,49,3,110,104,3,3,27,2,3,18,5419,3567,86586,5090,3567,70019,1,67,0,94,0.031,5.238,5.272,4.363,-0.072,-0.074,-0.042,-0.029,0.075,0.397,0.412,,,,,
2020-02-27,MUS,"mfe,fr,en",261,79,4,178,211,14,11,47,9,10,41,31979,10307,129313,29870,10176,124759,0,134,2,125,0.034,5.423,5.396,4.283,-0.032,-0.010,-0.049,-0.014,0.074,0.244,0.254,,,,,
2020-02-28,MUS,"mfe,fr,en",335,57,10,268,281,6,14,36,2,12,34,14974,29750,79659,4717,26796,78476,2,167,0,166,0.031,5.339,5.341,4.322,-0.046,-0.027,-0.042,0.003,0.075,0.665,0.850,,,,,
2020-02-29,MUS,"mfe,fr,en",293,50,3,240,253,15,7,34,11,7,29,15455,3431,73211,11500,3431,71082,0,123,3,167,0.046,5.571,5.417,4.324,-0.017,-0.001,-0.043,0.000,0.070,0.182,0.230,,,,,
2020-03-01,MUS,"mfe,fr,en",270,38,5,227,232,15,6,25,12,6,21,27011,24440,99048,23568,24440,94847,0,115,0,155,-0.075,5.265,5.261,4.345,-0.036,-0.049,-0.046,-0.028,0.076,0.475,0.509,,,,,
2020-03-02,MUS,"mfe,fr,en",306,60,9,237,263,18,6,61,14,5,58,25722,1452,180097,23924,1433,169873,0,136,0,170,0.067,5.474,5.299,4.290,-0.033,-0.018,-0.042,-0.013,0.074,0.053,0.057,,,,,
2020-03-03,MUS,"mfe,fr,en",292,61,10,221,238,9,8,44,8,7,41,19700,17120,138291,19537,16083,136004,3,137,0,152,-0.134,5.323,5.328,4.221,-0.069,-0.053,-0.053,-0.022,0.077,0.465,0.452,,,,,
2020-03-04,MUS,"mfe,fr,en",320,80,14,226,282,15,5,42,14,5,37,39749,2308,130941,39423,2308,126726,0,121,1,198,-0.065,5.486,5.418,4.280,-0.081,-0.047,-0.047,-0.009,0.073,0.055,0.055,,,,,
2020-03-05,MUS,"mfe,fr,en",311,86,9,216,268,12,12,45,12,12,40,12330,15446,130691,12330,15446,120128,0,119,1,191,0.041,5.509,5.402,4.243,0.040,0.030,-0.049,-0.021,0.078,0.556,0.556,,,,,
2020-03-06,MUS,"mfe,fr,en",314,74,7,233,265,21,7,54,20,7,50,27983,12381,94345,26465,12381,91771,2,101,1,210,-0.138,5.410,5.376,4.245,-0.014,-0.001,-0.046,-0.023,0.077,0.307,0.319,,,,,
2020-03-07,MUS,"mfe,fr,en",292,53,9,230,261,23,11,29,23,10,21,31578,3312,55093,31578,3094,51695,0,132,0,160,-0.133,5.212,5.237,4.378,-0.049,-0.001,-0.038,0.007,0.073,0.095,0.089,,,,,
2020-03-08,MUS,"mfe,fr,en",289,54,11,224,255,8,9,26,5,9,24,4833,19158,54999,4003,19158,44246,1,127,0,161,-0.053,5.436,5.368,4.327,-0.041,-0.029,-0.053,-0.017,0.076,0.799,0.827,,,,,
2020-03-09,MUS,"mfe,fr,en",299,58,11,230,262,10,3,33,10,3,30,13134,3205,130939,13134,3205,127602,0,122,0,177,-0.026,5.444,5.359,4.325,-0.040,0.010,-0.046,0.007,0.077,0.196,0.196,,,,,
