datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,UKR,uk,216,23,4,189,23,18,13,23,0.4194,9,12,0,18,0,0,11,2,0,0,0,2,17,13,1,0,28416,15071,45786,0,0,1046,0,87,0,129,0.0034,5.4604,5.3548,4.2576,,,-0.0390,0.0295,0.0822,0.3466,,0.4333,0.0000,0.4194,,,,,,,,,,,,,,,
2020-01-23,UKR,uk,479,64,11,404,63,57,11,105,0.1618,57,44,14,43,0,1,7,2,1,0,0,43,52,10,1,0,83521,5564,84856,0,0,21107,0,229,1,249,0.0527,5.6810,5.4592,4.3834,,0.0566,-0.0358,0.0213,0.0774,0.0625,,0.1613,0.0000,0.1587,,,,,,,,,,,,,,,
2020-01-24,UKR,uk,849,201,15,633,70,87,14,117,0.1386,31,80,8,79,0,0,11,1,2,1,0,31,76,13,0,0,156556,9784,264704,139,0,25651,1,354,1,493,0.0841,5.7698,5.4730,4.4098,-0.0391,-0.0034,-0.0308,0.0030,0.0729,0.0588,0.0000,0.1461,,0.1461,,,,,,,,,,,,,,,
2020-01-25,UKR,uk,1358,191,19,1148,27,86,23,112,0.2110,31,76,5,81,0,2,13,6,2,0,0,4,75,19,0,0,163692,18460,155863,0,0,4146,0,531,0,827,-0.1258,5.4481,5.3303,4.2621,-0.0326,-0.0208,-0.0329,0.0006,0.0623,0.1013,,0.2021,,0.2021,,,,,,,,,,,,,,,
2020-01-26,UKR,uk,1223,204,16,1003,29,41,18,146,0.3051,25,110,1,40,0,0,10,5,3,1,0,8,35,14,0,0,71177,12190,351503,1225,0,9762,3,554,2,664,-0.1441,5.2747,5.1756,4.3239,-0.0306,-0.0451,-0.0445,0.0075,0.0702,0.1462,0.0000,0.2857,,0.2857,,,,,,,,,,,,,,,
2020-01-27,UKR,uk,1060,229,45,786,72,93,26,145,0.2185,38,97,2,91,0,0,22,3,1,6,1,13,79,25,1,0,126957,36564,397840,4430,1066,16097,9,503,1,547,-0.1627,5.2376,5.2333,4.3802,-0.0570,-0.0533,-0.0355,0.0224,0.0617,0.2236,0.1940,0.2404,0.0000,0.2381,,,,,,,,,,,,,,,
2020-01-28,UKR,uk,997,274,56,667,47,65,25,118,0.2778,40,75,4,61,1,1,19,1,3,1,1,12,53,19,2,0,136058,63032,1393425,6469,1113,513532,12,469,1,515,-0.1229,5.1815,5.2530,4.2364,-0.0375,-0.0338,-0.0245,0.0186,0.0605,0.3166,0.1468,0.2639,0.0000,0.2568,,,,,,,,,,,,,,,
2020-01-29,UKR,uk,1012,273,83,656,36,47,13,100,0.2167,19,75,1,46,0,0,9,4,0,1,1,10,35,8,0,1,80341,10474,1088592,181,187,1024377,2,473,3,534,-0.0644,5.2695,5.2167,4.3448,-0.0595,-0.0430,-0.0410,0.0017,0.0711,0.1153,0.5082,0.1860,1.0000,0.2045,,,,,,,,,,,,,,,
2020-01-30,UKR,uk,1585,434,46,1105,15,44,30,117,0.4054,39,42,4,40,0,3,24,2,1,0,0,2,34,24,1,0,47354,16135,1082153,0,0,929726,7,725,1,852,-0.0591,5.2337,5.2380,4.2721,-0.0357,-0.0387,-0.0426,0.0038,0.0667,0.2541,,0.4138,0.0000,0.4068,,,,,,,,,,,,,,,
2020-01-31,UKR,uk,1437,378,48,1011,22,52,13,89,0.2000,34,41,2,50,0,2,8,3,0,0,0,1,37,12,2,0,60814,13217,71709,0,0,5,7,552,2,876,-0.0656,5.2129,5.2384,4.2770,-0.0467,-0.0499,-0.0406,0.0070,0.0687,0.1785,,0.2449,0.0000,0.2353,,,,,,,,,,,,,,,
2020-02-01,UKR,uk,702,184,36,482,30,34,16,67,0.3200,39,23,0,34,0,2,7,3,4,2,0,7,25,12,2,1,248113,47919,1942950,2193,0,1861356,3,332,0,367,-0.0541,5.2820,5.3666,4.3044,-0.0613,-0.0418,-0.0374,0.0087,0.0703,0.1619,0.0000,0.3243,0.3333,0.3250,,,,,,,,,,,,,,,
2020-02-02,UKR,uk,694,187,43,464,28,31,5,52,0.1389,21,25,0,31,0,2,3,0,0,0,0,7,19,4,1,0,84183,26341,754445,0,0,620509,8,223,1,462,-0.1347,5.2337,5.2487,4.3100,-0.0235,0.0015,-0.0425,-0.0030,0.0740,0.2383,,0.1739,0.0000,0.1667,,,,,,,,,,,,,,,
2020-02-03,UKR,uk,532,192,26,314,24,24,4,50,0.1429,18,25,0,24,0,0,2,2,0,0,0,6,17,3,1,0,26353,34905,1065411,0,0,932684,5,241,1,285,-0.0979,5.2089,5.2185,4.2741,-0.0162,0.0018,-0.0426,0.0021,0.0758,0.5698,,0.1500,0.0000,0.1429,,,,,,,,,,,,,,,
2020-02-04,UKR,uk,546,197,13,336,19,27,9,51,0.2500,12,36,2,25,0,0,8,0,1,1,0,2,22,5,0,0,39153,7184,397167,73,0,2317,4,226,2,314,-0.1661,5.2122,5.2134,4.2974,-0.0302,-0.0109,-0.0399,0.0138,0.0664,0.1550,0.0000,0.1852,,0.1852,,,,,,,,,,,,,,,
2020-02-05,UKR,uk,486,160,15,311,30,25,5,52,0.1667,15,35,0,25,0,0,4,1,0,1,0,11,18,2,1,0,20172,4609,1741189,291,0,1355367,6,176,4,300,-0.0548,5.2558,5.2026,4.2596,-0.0432,-0.0539,-0.0401,-0.0089,0.0698,0.1860,0.0000,0.1000,0.0000,0.0952,,,,,,,,,,,,,,,
2020-02-06,UKR,uk,522,147,23,352,16,27,5,45,0.1562,21,23,1,26,0,0,3,1,1,0,0,1,14,4,3,1,87247,5007,119463,0,0,7066,4,188,2,328,-0.1928,5.1780,5.1768,4.3607,-0.0480,-0.0685,-0.0417,-0.0011,0.0714,0.0543,,0.2222,0.2500,0.2273,,,,,,,,,,,,,,,
2020-02-07,UKR,uk,574,150,12,412,39,69,4,49,0.0548,19,24,0,69,0,0,3,0,1,1,0,4,59,2,0,0,70127,4380,973872,18,0,908997,8,167,0,399,-0.1492,5.1974,5.1841,4.3360,-0.0551,-0.0301,-0.0418,0.0009,0.0722,0.0588,0.0000,0.0328,,0.0328,,,,,,,,,,,,,,,
2020-02-08,UKR,uk,539,96,27,416,20,98,6,62,0.0577,25,31,1,97,0,1,0,3,2,1,0,3,91,5,1,0,93767,7487,1032154,2235,0,929834,1,191,0,347,-0.0387,5.1617,5.2199,4.3131,-0.0288,-0.0148,-0.0453,-0.0043,0.0754,0.0739,0.0000,0.0521,0.0000,0.0515,,,,,,,,,,,,,,,
2020-02-09,UKR,uk,439,106,21,312,24,45,11,63,0.1964,27,34,0,45,0,3,6,0,2,1,0,3,39,5,0,1,66361,7907,1052381,216,0,929072,1,174,0,264,-0.1218,5.1081,5.2197,4.3278,-0.0438,-0.0327,-0.0454,-0.0141,0.0768,0.1065,0.0000,0.1136,1.0000,0.1333,,,,,,,,,,,,,,,
2020-02-10,UKR,uk,443,126,20,297,13,30,3,65,0.0909,32,28,0,30,0,1,2,0,0,0,1,2,21,2,0,0,59596,2565,925329,0,906,443001,7,189,0,247,-0.0909,5.2028,5.2566,4.2660,-0.0629,-0.0625,-0.0454,-0.0188,0.0773,0.0413,1.0000,0.0870,,0.0870,,,,,,,,,,,,,,,
2020-02-11,UKR,uk,410,104,49,257,13,19,9,43,0.3214,20,22,1,18,0,0,8,1,0,0,0,4,7,6,1,0,30355,12386,1531234,0,0,1428642,3,144,0,263,-0.0507,5.2323,5.2190,4.1895,-0.0573,-0.0433,-0.0453,0.0017,0.0785,0.2898,,0.4615,0.0000,0.4286,,,,,,,,,,,,,,,
2020-02-12,UKR,uk,398,84,102,212,7,19,2,34,0.0952,16,13,2,17,0,0,1,1,0,0,0,2,9,1,2,0,15910,2786,68903,0,0,2696,2,129,1,266,-0.0196,5.2746,5.2731,4.3287,-0.0402,-0.0491,-0.0358,0.0116,0.0734,0.1490,,0.1000,0.0000,0.0833,,,,,,,,,,,,,,,
