datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_perM,epi_confirmed_new,epi_confirmed_new_perM,epi_dead,epi_dead_perM,epi_dead_new,epi_dead_new_perM,epi_tests,epi_tests_perK,epi_tests_new,epi_tests_new_perK,stats_pop_tot,stats_hosp_beds_perK
2020-01-22,MDV,dv,273,49,2,222,5,28,27,99,0.4909,38,54,6,22,0,0,25,2,0,0,1,0,21,21,0,0,78018,131448,1196918,0,1644,0,10,121,1,141,-0.1219,5.1795,5.1260,4.1692,0.0376,0.0474,-0.0422,-0.0517,0.0804,0.6275,1,0.5000,,0.5000,,,,,,,,,,,,,,,
2020-01-23,MDV,dv,424,78,9,337,1,67,43,102,0.3909,22,67,1,66,0,2,30,11,0,0,0,0,45,39,5,0,293555,165749,909659,0,0,0,2,202,2,218,-0.0723,5.4104,5.2703,4.2362,,0.0457,-0.0443,-0.0078,0.0790,0.3609,,0.4643,0.0000,0.4382,,,,,,,,,,,,,,,
2020-01-24,MDV,dv,608,91,5,512,3,110,50,112,0.3125,46,58,3,107,0,0,38,12,0,0,1,1,85,47,2,0,392030,235365,623953,0,2218,3180,3,280,1,324,-0.0645,5.4187,5.2843,4.3338,-0.0407,-0.0196,-0.0356,0.0052,0.0685,0.3751,1,0.3561,0.0000,0.3507,,,,,,,,,,,,,,,
2020-01-25,MDV,dv,1380,179,26,1175,6,145,55,158,0.2750,40,115,7,138,0,1,31,23,0,0,0,3,116,47,5,0,415637,204007,1009549,0,0,24464,6,606,1,767,-0.1461,5.2342,5.1748,4.2871,-0.0495,-0.0202,-0.0343,0.0112,0.0661,0.3292,,0.2883,0.0000,0.2798,,,,,,,,,,,,,,,
2020-01-26,MDV,dv,1562,188,19,1355,3,136,48,224,0.2609,75,140,2,134,0,1,33,12,2,0,0,1,112,36,2,2,445994,204719,2485862,0,0,228,16,615,5,926,-0.0491,5.2782,5.1912,4.2331,-0.0485,-0.0543,-0.0414,0.0053,0.0704,0.3146,,0.2432,0.5000,0.2500,,,,,,,,,,,,,,,
2020-01-27,MDV,dv,1324,174,13,1137,2,86,81,291,0.4850,69,208,2,84,0,1,67,11,2,0,0,0,75,77,0,0,389944,340984,2526923,0,0,0,21,559,0,744,-0.0485,5.3062,5.2304,4.2370,-0.0249,-0.0528,-0.0437,0.0131,0.0724,0.4665,,0.5066,,0.5066,,,,,,,,,,,,,,,
2020-01-28,MDV,dv,2049,306,49,1694,16,203,87,377,0.3000,86,251,9,194,0,2,77,8,0,0,0,2,168,79,3,0,756425,365968,4328864,0,0,2535,30,865,14,1140,-0.0158,5.3526,5.3303,4.1451,-0.0459,-0.0359,-0.0419,0.0060,0.0696,0.3261,,0.3198,0.0000,0.3160,,,,,,,,,,,,,,,
2020-01-29,MDV,dv,1618,255,44,1319,5,79,42,276,0.3471,25,233,5,74,1,2,30,9,0,0,0,0,61,33,3,2,219926,225877,3953537,0,0,0,31,637,6,944,-0.0576,5.2359,5.2054,4.2826,-0.0292,-0.0459,-0.0460,0.0013,0.0713,0.5067,,0.3511,0.4000,0.3535,,,,,,,,,,,,,,,
2020-01-30,MDV,dv,2929,445,54,2430,37,298,46,331,0.1337,41,257,6,292,0,4,30,11,1,0,0,0,253,37,4,2,1118897,279787,4178603,0,0,0,50,1328,0,1551,-0.0764,5.2820,5.2447,4.2493,-0.0279,-0.0279,-0.0391,0.0168,0.0730,0.2000,,0.1276,0.3333,0.1318,,,,,,,,,,,,,,,
2020-01-31,MDV,dv,3360,472,82,2806,21,250,60,262,0.1935,44,187,15,235,0,1,37,21,1,0,0,1,197,46,5,1,1077534,228353,2905572,0,0,5014,49,1474,6,1831,-0.0134,5.3310,5.2946,4.2520,-0.0381,-0.0253,-0.0491,0.0089,0.0750,0.1749,,0.1893,0.1667,0.1888,,,,,,,,,,,,,,,
