datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-02-20,DZA,157,7,1,18,184226,54,962292,21,46,0,90,-0.064,5.385,5.323,4.364,-0.027,-0.049,-0.036,0.013,0.070,0.000,,0,0,0
2020-02-21,DZA,150,10,2,17,286876,1847,138175,6,52,0,92,0.040,5.586,5.409,4.134,-0.002,,-0.031,0.010,0.065,0.006,,0,0,0
2020-02-22,DZA,150,9,0,19,103214,0,290803,15,53,0,82,-0.212,5.185,5.160,4.273,0.001,,-0.040,0.004,0.078,0.000,,0,0,0
2020-02-23,DZA,327,20,0,37,207381,0,1638512,13,119,0,195,-0.341,5.409,5.371,4.295,0.022,0.034,-0.057,-0.037,0.080,0.000,,0,0,0
2020-02-24,DZA,482,19,4,62,104676,1091,3706872,15,188,1,278,-0.169,5.268,5.302,4.342,,,-0.039,0.011,0.070,0.010,,0,0,0
2020-02-25,DZA,1005,30,4,130,76808,440038,1871876,14,404,1,586,-0.064,5.470,5.519,4.085,-0.042,-0.045,-0.050,-0.012,0.077,0.851,,1,0,0
2020-02-26,DZA,1150,31,7,141,52008,15960,11387430,15,460,0,675,-0.043,5.316,5.295,4.380,-0.041,-0.049,-0.047,0.005,0.072,0.235,,1,0,0
2020-02-27,DZA,971,25,55,126,106639,39028,12008526,12,404,3,552,0.087,5.405,5.336,4.288,-0.046,-0.025,-0.047,-0.011,0.081,0.268,,1,0,0
2020-02-28,DZA,1008,34,36,104,520871,39053,8326873,12,343,2,651,0.019,5.481,5.351,4.362,-0.017,-0.012,-0.051,-0.005,0.084,0.070,,1,0,0
2020-02-29,DZA,1222,47,10,158,228401,443098,3690976,20,503,7,692,-0.036,5.434,5.224,4.198,-0.034,-0.041,-0.054,-0.010,0.081,0.660,,1,0,0
2020-03-01,DZA,1564,28,10,98,68158,12298,4586470,14,591,19,940,0.281,5.374,5.224,4.014,0.037,0.049,-0.058,-0.009,0.082,0.153,,1,0,0
2020-03-02,DZA,2483,38,15,220,81608,2569,8685125,38,976,6,1463,0.219,5.426,5.272,4.220,0.024,0.033,-0.051,-0.011,0.078,0.031,,3,0,0
2020-03-03,DZA,1557,22,12,151,67820,29049,4603701,21,658,8,870,-0.180,5.038,4.979,4.543,-0.074,-0.048,-0.053,-0.032,0.079,0.300,,5,0,0
2020-03-04,DZA,1243,29,25,127,158431,15783,10576810,15,517,0,711,0.127,5.525,5.432,4.232,-0.044,-0.048,-0.035,-0.034,0.071,0.091,,12,0,0
2020-03-05,DZA,1141,70,13,111,449205,3792,6676046,15,471,4,651,0.043,5.523,5.434,4.207,-0.034,-0.008,-0.049,-0.044,0.078,0.008,,12,0,0
2020-03-06,DZA,1116,46,6,126,45381,2572,3475264,15,446,2,653,-0.100,5.310,5.294,4.370,-0.014,0.010,-0.046,-0.012,0.075,0.054,,17,0,0
2020-03-07,DZA,1046,34,19,118,108018,7419,7606292,7,426,3,610,-0.128,5.070,5.165,4.464,-0.001,0.003,-0.052,-0.008,0.074,0.064,,17,0,0
2020-03-08,DZA,943,33,6,102,87920,1899,15898414,9,395,0,539,0.059,5.531,5.455,4.382,0.049,0.001,-0.049,0.009,0.080,0.021,,19,0,0
2020-03-09,DZA,1733,30,9,79,10035,59724,14518382,12,788,5,928,0.226,5.480,5.379,4.050,-0.041,-0.028,-0.058,0.002,0.082,0.856,,20,0,0
2020-03-10,DZA,1010,27,8,92,133935,4102,3909660,10,411,5,584,0.100,5.419,5.352,4.181,-0.040,-0.020,-0.053,-0.026,0.077,0.030,,20,0,0
2020-03-11,DZA,822,35,19,84,141687,106344,8117635,8,342,2,470,0.033,5.495,5.455,4.282,-0.050,-0.028,-0.046,-0.006,0.077,0.429,,20,0,0
2020-03-12,DZA,1044,32,38,104,102911,55121,5985190,7,447,3,587,0.083,5.564,5.468,4.328,-0.038,-0.041,-0.041,0.002,0.069,0.349,,24,8,1
2020-03-13,DZA,956,40,12,97,196714,6788,6276589,8,362,0,586,0.033,5.451,5.425,4.262,-0.035,-0.026,-0.047,-0.006,0.075,0.033,,26,8,2
2020-03-14,DZA,1255,27,7,98,27603,4653,8950632,8,491,3,753,0.016,5.628,5.590,4.245,-0.038,-0.041,-0.051,-0.024,0.076,0.144,,37,12,3
2020-03-15,DZA,1127,32,2,89,52023,1078,6285569,10,417,3,697,-0.012,5.591,5.525,4.246,-0.041,-0.039,-0.050,-0.008,0.064,0.020,,48,12,4
2020-03-16,DZA,1232,38,36,125,98602,32296,6784938,18,459,1,754,0.036,5.478,5.410,4.287,-0.004,0.011,-0.047,-0.003,0.077,0.247,,54,12,4
