date;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;reliabile_num_local;reliabile_num_foreign;unreliabile_num_local;unreliabile_num_foreign;reliabile_fol_local;reliabile_fol_foreign;unreliabile_fol_local;unreliabile_fol_foreign;local_languages;iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close
2020-01-22;73.0;56.0;56.0;48.0;25.0;;;;107272.0;48717.0;58555.0;;;;0.06402325581395353;0.08694260876333161;5.359387966200465;5.357617962477337;4.265209357193732;0.103238644614892;0.08391401664386514;0.06290981000406401;0.0;0.0;-0.029221937499999993;-0.0017468750000000002;0.0793246734375;0.0;0.0;0.0050678310831880355;0.0017468750000000002;0.0041305665769421724;7.0;3.0;14.0;9661.0;268.0;12898.0;6.0;1.0;3.0;;7558.0;2103.0;268.0;;['mt', 'en'];MLT;;;;;;;
2020-01-23;121.0;73.0;73.0;69.0;52.0;;;;450347.0;116581.0;333766.0;;;;-0.06760181818181818;0.0754731323073018;5.6212169410735005;5.383079672604263;4.478166004305346;0.1190853011524718;0.07949540125392661;0.054427754160486036;-0.0013539419354838711;-0.0016258387096774196;-0.01708204032258064;-0.004336612903225808;0.07580402437275988;0.0013539419354838714;0.0016258387096774198;0.005652255958218569;0.003262362372057725;0.006162289316610505;10.0;5.0;9.0;20918.0;127145.0;13841.0;8.0;2.0;5.0;;19488.0;1430.0;127145.0;;['mt', 'en'];MLT;;;;;;;
2020-01-24;242.0;132.0;132.0;133.0;108.0;1.0;;;354419.0;135467.0;217492.0;1460.0;;;0.10789245283018876;0.054909311931075414;5.832895549652371;5.520219319821594;4.401662504919325;0.08984818559775654;0.057127604366787536;0.04922364678108273;-0.0010506724137931034;0.0008181551724137933;-0.011531583333333328;0.0025361896551724136;0.05271702799671594;0.0010506724137931034;0.0008181551724137932;0.004865454657791579;0.001611378860697352;0.006019546835112322;22.0;6.0;13.0;24827.0;12368.0;15872.0;12.0;10.0;4.0;2.0;13842.0;10985.0;10902.0;1466.0;['mt', 'en'];MLT;;;;;;;
2020-01-25;359.0;178.0;178.0;190.0;167.0;2.0;;;858887.0;226883.0;554144.0;77860.0;;;-0.13550360360360358;0.0564873339854418;5.350509363525366;5.297490521478527;4.3116184368964365;0.08504457698823714;0.05518578226384237;0.0440459551828056;0.0;0.0013765866666666667;-0.02285752333333332;0.0010225999999999998;0.053788041518518535;0.0;0.0009698706300082256;0.00477461672726735;0.001596952049351491;0.005772923744677409;24.0;2.0;23.0;20630.0;4733.0;199933.0;8.0;16.0;2.0;;13149.0;7481.0;4733.0;;['mt', 'en'];MLT;;;;;;;
2020-01-26;372.0;269.0;269.0;203.0;166.0;2.0;1.0;;825731.0;321068.0;401436.0;77860.0;25367.0;;-0.1122700564971751;0.040500265939803035;5.246612288770798;5.225642893189284;4.33471385186978;0.05936239055697048;0.04456555758032416;0.040263862921252114;-0.0007165854700854702;-0.0040311068376068385;-0.024177811609686618;-0.0008563888888888887;0.06872117652679705;0.0007165854700854701;0.0013873908335569724;0.0030263561896467193;0.0010162581331040717;0.003759851957893893;24.0;4.0;18.0;23493.0;58020.0;120359.0;21.0;3.0;3.0;1.0;23067.0;426.0;56645.0;1375.0;['mt', 'en'];MLT;;;;;;;
2020-01-27;306.0;212.0;212.0;188.0;118.0;;;;655299.0;282997.0;372302.0;;;;-0.25771572327044034;0.04443375127262097;5.113667212807278;5.116421079422583;4.450843723545536;0.05526392485729887;0.04419407913773626;0.03844760067507059;-0.001651012295081967;-0.007681733606557378;-0.01875466256830602;0.0018200409836065566;0.06593308648141476;0.0007226323007096786;0.001739218026789299;0.003111573953118348;0.0007108163631344268;0.0038717282648215046;31.0;5.0;25.0;53535.0;112076.0;97763.0;30.0;1.0;4.0;1.0;50638.0;2897.0;111639.0;437.0;['mt', 'en'];MLT;;;;;;;
2020-01-28;329.0;223.0;223.0;187.0;142.0;;;;844529.0;280417.0;564112.0;;;;-0.17568086419753084;0.04258955347956221;5.347011249058422;5.320730484574822;4.2987503207833395;0.06035818264372993;0.0452136770413671;0.040691632999022016;-0.002850004716981132;-0.0024816603773584905;-0.015719115566037722;0.002548885220125785;0.060116164247414026;0.0013033045513506105;0.0010911835375422398;0.0040807291956747;0.001471970139419117;0.00485850709584714;21.0;11.0;20.0;79090.0;22357.0;127127.0;15.0;6.0;9.0;2.0;78075.0;1015.0;19796.0;2561.0;['mt', 'en'];MLT;;;;;;;
2020-01-29;332.0;222.0;222.0;179.0;148.0;1.0;4.0;;1238246.0;294852.0;875600.0;38930.0;28864.0;;-0.18395320512820498;0.042467068099520236;5.2322500985901605;5.184173563496546;4.426779379867889;0.06312383134038972;0.04918618427446501;0.04946419716326098;-0.013827415789473687;-0.0075310684210526295;-0.014876592631578938;-2.1222431077697496e-06;0.05425709846700083;0.003228012167999909;0.0022054017414239106;0.004053747585888869;0.0014785191051787828;0.005017403633949396;16.0;11.0;19.0;24346.0;9718.0;141498.0;8.0;8.0;10.0;1.0;14137.0;10209.0;9639.0;79.0;['mt', 'en'];MLT;;;;;;;
2020-01-30;504.0;311.0;311.0;305.0;198.0;1.0;;;889494.0;313579.0;536985.0;38930.0;;;-0.14186962025316452;0.03396839255532153;5.166183263860894;5.199152598132863;4.336690018315018;0.05870786363813755;0.0427568710486891;0.03218531927022043;-0.0026244700598802395;-0.002465254491017964;-0.022213613501568308;0.0011222927644710574;0.06503937504204052;0.0010127163237215512;0.0009506657007776689;0.002809005331145589;0.001079172796523958;0.0030998725369281712;13.0;4.0;29.0;8769.0;2202.0;104730.0;12.0;1.0;3.0;1.0;8755.0;14.0;1445.0;757.0;['mt', 'en'];MLT;;;;;;;
2020-01-31;404.0;269.0;269.0;238.0;161.0;2.0;3.0;;936012.0;287135.0;546277.0;77860.0;24740.0;;-0.16522020202020204;0.039931814313525625;5.153179555783726;5.202919489842516;4.283352930768062;0.06356342240393678;0.043373350656605705;0.038107192103671216;-0.002381851162790697;-0.0036456707149009468;-0.01950887062876831;-0.0015209728682170547;0.056413932949027724;0.000885279869286296;0.0011426293319410589;0.0028091690068609127;0.001523896551224684;0.0041750247822686356;25.0;9.0;24.0;24254.0;8328.0;197927.0;18.0;7.0;7.0;2.0;14292.0;9962.0;7891.0;437.0;['mt', 'en'];MLT;;;;;;;
