datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_fact_reliable_RT,info_fact_unreliable_RT,info_fact_reliable_RE,info_fact_unreliable_RE,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,info_dyn_iri_RT,info_dyn_iri_RE,info_dyn_iri,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-01-22,SVN,sl,69,15,1,53,2,4,4,8,5,3,0,4,0,1,1,2,0,0,0,0,0,3,0,0,2047,5584,20181,0,0,0,0,37,1,31,0.1510,5.3185,5.2065,4.2920,,,-0.0187,0.0333,0.0827,0.7318,,1.0000,,1.0000,,,,,
2020-01-23,SVN,sl,151,27,7,117,20,13,9,13,3,7,1,12,0,1,1,7,0,4,0,2,12,7,0,0,8544,42463,89151,2280,0,66795,0,44,1,106,-0.1666,5.3656,5.2175,4.4254,-0.0609,,-0.0385,0.0055,0.0793,0.8325,0.0000,0.3684,,0.3684,,,,,
2020-01-24,SVN,sl,235,46,3,186,18,18,7,26,9,12,2,16,0,1,2,3,1,3,0,5,13,7,0,0,27324,11716,31607,4731,0,15186,0,95,0,140,0.1064,5.7452,5.4670,4.3493,-0.0542,-0.0316,-0.0332,-0.0257,0.0730,0.3001,0.0000,0.3500,,0.3500,,,,,
2020-01-25,SVN,sl,471,83,15,373,58,44,15,50,9,38,2,42,0,1,11,0,3,4,1,12,36,14,1,0,144852,63548,167250,5044,907,61761,2,225,2,242,-0.1151,5.3077,5.2633,4.3303,-0.0109,0.0015,-0.0322,0.0137,0.0604,0.3049,0.1524,0.2800,0.0000,0.2745,,,,,
2020-01-26,SVN,sl,450,74,17,359,59,23,24,48,8,30,1,22,0,2,9,3,10,3,4,2,17,16,2,2,33697,28230,2750305,3774,3656,911,3,184,0,263,-0.2100,5.2321,5.1781,4.2845,-0.0544,-0.0555,-0.0441,-0.0047,0.0679,0.4559,0.4921,0.4848,0.5000,0.4865,,,,,
2020-01-27,SVN,sl,325,55,5,265,22,24,15,34,10,14,1,23,0,0,6,8,1,4,0,3,21,15,0,0,38956,39720,1385310,7504,0,1409,2,124,0,199,-0.2080,5.0917,5.1435,4.4240,-0.0404,-0.0534,-0.0355,0.0037,0.0674,0.5049,0.0000,0.4167,,0.4167,,,,,
2020-01-28,SVN,sl,305,59,14,232,32,10,22,42,16,24,1,9,0,1,17,2,2,0,3,5,10,18,0,0,14460,53286,1404658,0,2343,7406,2,135,0,168,-0.1798,5.3362,5.2779,4.2568,-0.0449,-0.0332,-0.0410,-0.0095,0.0685,0.7866,1.0000,0.6429,,0.6429,,,,,
2020-01-29,SVN,sl,307,77,13,217,39,16,6,42,14,23,0,16,0,1,3,2,0,3,1,10,9,2,0,0,29260,4838,2816220,17680,258,93131,8,107,2,190,-0.0576,5.2948,5.2073,4.3468,-0.0352,-0.0379,-0.0358,0.0009,0.0708,0.1419,0.0144,0.1818,,0.1818,,,,,
2020-01-30,SVN,sl,539,119,14,406,32,28,7,53,16,16,2,26,0,0,3,2,2,1,0,5,15,6,0,0,41062,7363,41975,2662,0,11285,4,210,0,325,-0.0899,5.1598,5.1359,4.2822,-0.0532,-0.0438,-0.0391,0.0038,0.0685,0.1520,0.0000,0.2857,,0.2857,,,,,
2020-01-31,SVN,sl,572,102,18,452,51,26,11,28,11,6,2,24,0,1,7,2,1,2,1,1,18,8,0,0,21905,10196,48853,2066,3755,3755,6,254,2,310,-0.0625,5.3533,5.3264,4.2505,-0.0426,-0.0334,-0.0363,-0.0087,0.0688,0.3176,0.6451,0.3077,,0.3077,,,,,
2020-02-01,SVN,sl,278,64,14,200,35,17,19,26,4,14,2,15,0,0,10,2,7,5,10,2,5,12,0,2,14912,17334,47474,5331,10119,1638,1,104,0,173,-0.1110,5.2598,5.2725,4.2681,-0.0394,-0.0475,-0.0394,-0.0072,0.0704,0.5376,0.6550,0.7059,1.0000,0.7368,,,,,
2020-02-02,SVN,sl,268,44,9,215,23,19,10,16,3,11,0,19,0,0,5,4,1,2,2,0,14,7,1,0,21422,12286,7949,609,1738,0,2,102,0,164,-0.2286,5.1999,5.2536,4.3427,-0.0536,-0.0576,-0.0446,-0.0011,0.0747,0.3645,0.7405,0.3333,0.0000,0.3182,,,,,
2020-02-03,SVN,sl,246,49,13,184,27,11,4,24,8,12,1,10,0,1,1,1,1,1,0,0,5,2,1,1,5248,963,21929,123,0,0,6,119,3,118,-0.0884,5.1148,5.1519,4.3721,0.0184,-0.0402,-0.0432,0.0009,0.0778,0.1550,0.0000,0.2857,0.5000,0.3333,,,,,
2020-02-04,SVN,sl,197,54,9,134,31,7,2,12,3,7,1,6,0,0,2,0,0,2,0,0,3,0,1,0,6102,1591,10217,3112,0,0,4,79,0,114,-0.1863,5.1871,5.1876,4.3365,-0.0461,-0.0034,-0.0468,-0.0264,0.0774,0.2068,0.0000,0.0000,0.0000,0.0000,,,,,
