date;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;EMO_Sentiment;EMO_Sentiment_stderr;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_VAD_V_stderr;EMO_VAD_A_stderr;EMO_VAD_D_stderr;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;EMO_Big5_O_stderr;EMO_Big5_C_stderr;EMO_Big5_E_stderr;EMO_Big5_A_stderr;EMO_Big5_N_stderr;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;reliabile_num_local;reliabile_num_foreign;unreliabile_num_local;unreliabile_num_foreign;reliabile_fol_local;reliabile_fol_foreign;unreliabile_fol_local;unreliabile_fol_foreign;local_languages;iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close
2020-01-22;82.0;12.0;12.0;52.0;30.0;;;;151021.0;72446.0;78575.0;;;;0.17831111111111106;0.1946354380234183;5.234060846560847;5.244768518518518;4.2215145502645495;0.13125279311183602;0.09094415149805384;0.05996341561812527;0.0;0.0;-0.016954285714285713;0.0;0.08352107142857143;0.0;0.0;0.010943944369711814;0.0;0.001318309010801028;;;2.0;;;1149.0;;;;;;;;;['fr'];GAB;;;;;;;
2020-01-23;126.0;30.0;36.0;68.0;58.0;;;;262751.0;134149.0;128602.0;;;;0.28918695652173915;0.08805811531090484;5.968884518259518;5.596807012432013;4.264600427350427;0.20368542055165506;0.11470878820018647;0.09847754165802902;0.0;0.0;-0.01948271153846153;0.0;0.0665119032051282;0.0;0.0;0.007984638944472986;0.0;0.01101997828087932;12.0;2.0;3.0;13544.0;1731.0;847.0;6.0;6.0;;2.0;7902.0;5642.0;;1731.0;['fr'];GAB;;;;;;;
2020-01-24;209.0;70.0;47.0;139.0;70.0;;;;364242.0;242433.0;121809.0;;;;0.1977754098360656;0.07256852460361936;5.939226210297643;5.581136112124209;4.424431672384051;0.14900142872142313;0.09234535631929752;0.07081886333364153;-0.0011970882352941178;0.004149852941176472;-0.017203333660130708;-0.001778573529411765;0.05283216519607842;0.0011970882352941175;0.003113198240340371;0.005213777643461704;0.002521396897490701;0.007289624931790631;10.0;3.0;9.0;9126.0;8942.0;16150.0;3.0;7.0;;3.0;2045.0;7081.0;;8942.0;['fr'];GAB;;;;;;;
2020-01-25;328.0;122.0;79.0;196.0;132.0;;;;407873.0;236676.0;171197.0;;;;-0.05665402298850576;0.06170073783998796;5.302885177168509;5.240656341189673;4.309930495430494;0.11217424092954922;0.07172052057429107;0.058766597830522516;-0.0037480546875;-0.0026030937500000004;-0.01977780885416666;-0.004567101562500001;0.054151341015625055;0.003027724682065157;0.0018498184824504414;0.004113706881246835;0.0024669324153816967;0.005641562013238843;18.0;9.0;10.0;35956.0;35460.0;12649.0;10.0;8.0;;9.0;6459.0;29497.0;;35460.0;['fr'];GAB;;;;;;;
2020-01-26;240.0;129.0;54.0;160.0;80.0;;;;203401.0;135468.0;67933.0;;;;-0.12085833333333328;0.05259753637288208;5.466576017651602;5.323569226316325;4.183112726098188;0.08263590850648594;0.058598075297385074;0.05633748782819412;-0.0006672295081967213;-0.0008053934426229508;-0.02901654999999998;0.0023351762295081963;0.055884321903460855;0.0006672295081967213;0.0008053934426229508;0.005020657350380695;0.0012474088916671993;0.0059510949354827924;6.0;4.0;17.0;12433.0;8310.0;29642.0;3.0;3.0;;4.0;666.0;11767.0;;8310.0;['fr'];GAB;;;;;;;
2020-01-27;244.0;112.0;41.0;116.0;128.0;;;;509933.0;162709.0;347224.0;;;;-0.3126524752475249;0.057162119919152786;5.087325479472217;5.144122900046813;4.486428687254775;0.0659034053357981;0.05823876401579357;0.050771561399128216;-0.004761136363636363;-0.006363863636363637;-0.013342349747474742;0.00020764141414141336;0.05041856611158202;0.002446681074391154;0.0023111231139028533;0.004614168008523525;0.001992626824420255;0.006449043147307608;17.0;4.0;9.0;15616.0;21043.0;15935.0;3.0;14.0;;4.0;546.0;15070.0;;21043.0;['fr'];GAB;;;;;;;
2020-01-28;195.0;86.0;30.0;94.0;101.0;;;;257975.0;105504.0;152471.0;;;;-0.11170000000000002;0.0695284003623555;5.216407226387057;5.24524360026062;4.35693060287052;0.10187410992500748;0.06399290972138051;0.058761140592195074;-0.01099803242147923;-0.009436765957446807;-0.012410437943262407;-0.002205842958459981;0.04062677825059101;0.0030920518296781623;0.00285923757590384;0.006013930162348647;0.002822147578251659;0.007653701478744409;5.0;13.0;14.0;2422.0;8241.0;16203.0;;5.0;2.0;11.0;;2422.0;964.0;7277.0;['fr'];GAB;;;;;;;
2020-01-29;203.0;94.0;22.0;123.0;80.0;;;;298528.0;166317.0;132211.0;;;;-0.15218630136986305;0.059299163828228224;5.196662969070501;5.16946104010145;4.301210834827275;0.09810097306167977;0.06900236946389246;0.06597112566165944;-0.0089004875;-0.004790775;-0.02092426166666666;0.0007150572916666668;0.04982567618055556;0.004101733179263883;0.00284512329134129;0.00526501864341693;0.0008660953331687452;0.007696703162678087;9.0;2.0;5.0;5284.0;251.0;7574.0;1.0;8.0;;2.0;8.0;5276.0;;251.0;['fr'];GAB;;;;;;;
2020-01-30;340.0;169.0;38.0;189.0;151.0;;;;429258.0;259168.0;170090.0;;;;0.03394485294117648;0.04839184567127612;5.292347381337928;5.2539343271755765;4.2399949430691715;0.07162983706948862;0.05218305778935908;0.041056768231594466;-0.002748359375;-0.0019609583333333328;-0.019701116493055542;0.002492019097222221;0.05529801235941385;0.0014532299057530267;0.0013339610845901858;0.004539876293987134;0.0019633208363293423;0.004829919545083712;5.0;6.0;37.0;2013.0;8873.0;21394.0;2.0;3.0;;6.0;1387.0;626.0;;8873.0;['fr'];GAB;;;;;;;
2020-01-31;301.0;151.0;31.0;173.0;128.0;;;;361961.0;213721.0;148240.0;;;;-0.05458205128205131;0.05537523585209805;5.272373888989795;5.286080230627956;4.276658682983683;0.07358228027652372;0.05209668812447816;0.047729637262423255;-0.0019209416666666663;-0.0024251682098765433;-0.03025980177469135;0.0017715995370370364;0.060751830649674425;0.0010970768317507577;0.0012655547140785195;0.004189197504406679;0.0015516842769164544;0.004801789645145394;10.0;5.0;11.0;3809.0;2554.0;19875.0;3.0;7.0;1.0;4.0;869.0;2940.0;99.0;2455.0;['fr'];GAB;;;;;;;
